Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
00:00,35.38090551181102,6.455573505654281,6.641943066074693,17.965824136703453,21.249260901699927,31.10015870216893,4.819228843264898,22.494010088272383,23.1996992481203,26.367905630981525,31.91556877744723,9.481132075471699,5.041556379036527,27.11250663364585,4.858520900321543,21.919833514296055,19.793947793947794,4.990094339622641,23.693877551020407,33.191201039539635,15.5103620474407,21.361636034170335,23.707447864945383,22.859538784067087,4.473255498235134,12.840482573726542,14.253575892237189,21.032497678737233,6.656044511886697,14.431709377640102,26.79676219645592,4.604554865424431,25.0626767200754,18.17260958437429,5.033469098636444,28.03405116878336,15.207690066996795,19.250669045495094
00:10,35.5982428115016,6.014961585119289,5.867213114754098,17.719398711524697,20.90755064456722,31.366967604885822,4.75538261997406,22.35954343690552,22.808823529411764,26.352234823215476,31.65949565465166,8.945259042033236,4.588174003646783,28.027620396600568,4.433127237227465,21.356921957431325,19.71815469359651,4.221342031686859,24.183179042741777,32.807564575645756,15.814639020734448,21.125650364203953,24.01156761069007,22.77801102072947,4.181744091279543,12.875976257419556,14.274648866638854,20.98955674170341,6.142566191446028,13.819369497301903,27.144187053474777,4.2705112960761,26.29604493330213,18.44,4.896435538215996,28.264506681310635,16.013834586466164,19.451032448377582
00:20,35.82575310100413,5.957979797979798,5.95681581685744,18.189343822635436,21.437546057479736,31.550722085241283,4.839083486963392,22.90456563094483,23.776164549304294,27.04112650871703,32.082062971933325,9.375303840544483,4.799896184791072,27.96306718255364,4.580884727155311,21.64263551743019,19.795271976130365,4.48628192999054,24.351022012578618,32.93420567637302,16.34179104477612,21.38002086593636,24.4921968787515,23.618372703412074,4.287588846364134,13.260710727333112,14.009452321378927,21.915760240685028,6.430382957139234,14.208678275763631,27.6657974793568,4.402892561983471,27.17873941674506,18.773915019313794,4.882426182853077,28.943475867131585,16.022666269012824,19.768809455174402
00:30,36.81383696280594,6.03199675982179,6.060015588464537,18.03700377222921,21.531682985405507,31.373389063044236,4.980594758064516,23.48668963357344,24.20012091898428,27.017653631284915,32.232318902700385,9.277266117304896,4.773078906652914,27.786678352322525,4.339378238341969,22.095710165825523,19.88129414445204,4.463014981273409,24.838241067923047,33.59379018923388,16.52334581772784,21.870572916666667,25.10587295245705,23.91526315789474,4.388385269121813,13.487683193015279,14.221912072575018,22.01108545034642,6.856345177664974,13.873102262961902,27.640439749946108,4.48692330296797,28.05073494547179,18.76784912438258,4.8927943760984185,29.548559020923804,17.00908540278619,20.436918304033092
00:40,37.12081964044075,6.21113782051282,6.244780793319415,18.459508315256688,21.971497316305754,31.842270742358078,5.041272344900105,23.5761316872428,24.654068881438587,26.947992100065832,31.706862186788154,9.7424317617866,4.884736016727653,28.050201860628402,4.273584905660377,21.999274047186933,19.37251769002511,4.573446327683616,24.918071344570755,33.33670467083486,17.312546769768023,20.34431759211209,25.01638689048761,23.798208640674392,3.9717877094972067,13.67164674634794,14.368649405178447,22.453605879650897,6.901209677419355,14.303826384922901,27.712777418659773,4.430674124227259,27.755481410867493,18.854283786822577,4.978154775737857,29.430643879173292,16.782241014799155,20.19635990771597
00:50,34.81490332391918,5.546478873239437,5.683415777141369,18.364952932657495,21.71827598964114,31.56488684582744,4.5938073996326425,23.307863737663165,24.800913242009134,26.321643958007595,31.897950408485023,9.740461847389557,4.595476065228827,27.731380162372044,4.052165354330708,21.936640115858072,19.591397849462364,4.334737827715355,24.72458374142997,33.74940290281095,15.964667827817864,20.322730799069046,25.2525110486139,23.43095797441921,3.932180491758984,12.813824884792627,14.408842871134741,22.40503115624279,6.314618108244815,14.357042451504077,27.58570511448748,4.23569122395069,26.925419664268585,19.185143373221948,4.827704244637152,28.4611668524712,16.3805202661827,19.968338470159708
01:00,37.57940833008953,6.425010216591745,6.735119814480804,19.542634252539912,22.99907646841522,32.84559985947655,5.494169473956983,25.07682579829276,25.63249694002448,27.721741061514546,33.57791744036566,10.69383794274624,5.2032099404607814,28.83570800351803,4.972222222222222,23.101682648814908,19.991857045917214,4.781397544853635,26.041068972293182,34.43828297715549,17.632408102025508,21.845198032617137,26.198131955484897,24.395274754446508,4.3931436907366885,13.65658140985652,14.944553621560921,23.353170061799037,7.780983442047165,14.658803706823926,29.220812728445495,4.736454652532391,28.195934767194515,19.97988377291015,5.400957374059722,30.117795389048993,17.110876770111478,20.831470588235295
01:10,37.319081718618364,6.42891760904685,6.537648272305312,19.791044776119403,23.26369168356998,33.376487053883835,5.647120972002113,25.25,26.783552430449404,27.842315369261478,32.22211377579476,11.106068080907745,5.550773195876289,29.382105263157897,4.89983844911147,23.4129686650969,20.398179749715585,4.898489140698772,26.159882005899703,35.06162619573215,17.53676286072773,22.13105784262637,26.931281032770606,25.13992731048806,4.5154749199573105,13.776049766718508,15.163468272867348,23.626401281171358,7.435288169868554,15.165755395683453,29.196463230536985,4.834954317712938,28.99118837818528,19.464317573595004,5.672368650724385,30.25022437623407,17.391135070380354,20.79582230067667
01:20,34.735956284153005,5.261885576148267,5.561742717195154,18.330901130974098,21.667098925527974,31.693051890941074,4.294405774684197,23.408468244084684,25.611009174311928,25.300579322638146,30.56132535152443,9.434313725490195,4.115134149518104,27.239811089732378,3.7365853658536587,22.06094482509917,19.627620783956246,4.1415270018621975,24.494885916601103,33.903255471767515,16.350050150451356,20.241703684348053,25.32546608488695,23.388773388773387,3.416419386745796,12.89463154384795,14.162941093771966,21.836313617606603,6.005323193916349,13.71448823362631,27.33920137398025,3.742343934040047,27.055463379947856,18.14639589377371,4.134682080924856,29.19015444015444,16.001517450682854,19.645844362096348
01:30,37.458467482292335,6.471011595361856,7.2757117209540905,20.718519882179677,25.03181650018498,34.479266773447236,5.340919232485498,26.51923076923077,28.527031201729997,26.991949910554563,32.940992907801416,11.192071731949033,5.1697378665974565,28.504291469609388,5.106222501571339,23.584659913169318,22.37217272104181,4.562237762237762,25.655294813646222,36.80644567219153,16.981690494105845,21.639054790963385,26.974920382165607,24.91404612159329,4.756521739130434,14.187854521187855,16.947752808988763,23.167664670658684,7.59964637534731,15.440056022408964,29.39172802078822,5.019900497512438,27.910921582563372,19.670086995315636,5.625828970331588,29.73414376321353,16.418823529411764,21.379049349076595
