Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
00:00,35.15531914893617,46.149905838041434,12.80407255304586,24.77183856502242,18.42156862745098,40.755892255892256,42.1402186204297,14.583756345177665,39.00082203041512,18.524590163934427,20.13203835751168,19.37150710032066,21.66728195662206,16.722008711247756,46.640142253834185,12.850569769941949,47.607161664033704,57.98977816441931,59.72662915229624,50.97676383607943,14.626111817026684,13.144607254383859,13.17349242179942,67.85903390617743,12.533062880324543,14.819731693683622,11.698087052952593,15.634758036029671,16.44633301857098,15.718631178707223,10.786275006330717,14.875538329026702
00:10,36.22313296903461,46.539237668161434,13.20888888888889,25.700018027762756,18.390404729422464,40.85218120805369,42.21336370539104,15.072368421052632,38.95707800247627,17.918432769367765,20.46195385370643,19.443230944254836,21.656199492034172,16.90627400768246,46.11233723239903,12.904448105436574,46.43708957184135,57.308165057067605,58.919416590701914,50.37245860406623,14.93672888326479,13.840476736190695,13.695400450305565,66.91553579784745,13.074747474747475,15.0625,11.854073660714286,16.099893352292927,16.511488825936418,15.654945904173106,10.984243697478991,15.182683982683983
00:20,38.66270566727605,49.05037593984962,13.350985432733506,28.00054083288264,18.64472190692395,41.505866577271206,41.94849294162533,15.544312967882155,38.00497203231821,18.141841450408815,20.571002979145977,18.805305651672434,22.59726408532344,16.823949044585987,44.609385327164574,12.810770220982622,47.392023091052216,57.29997805573842,57.511943539630835,49.746455026455024,13.891539440203562,14.872641509433961,13.805645684620377,65.81323322383858,13.567578439259854,15.322963800904978,12.761503928170594,16.639065817409765,16.643740095087164,16.202004626060138,12.785119798234552,15.342381786339756
00:30,37.713851761846904,48.082885648503456,11.988606939409632,27.026772793053546,17.106831728564877,39.86782579338285,40.09063214013709,14.101438848920864,35.83878311258278,16.18091987064319,19.24381800197824,17.214568303467537,21.194817214252662,15.689248139594559,44.10276854928018,11.231727925644275,46.29128259151962,54.86938417707648,55.98949275362319,48.08761265981975,12.95894334818587,13.312675397567821,12.818003273322422,63.3590833923931,12.363854458216712,13.947545582047686,11.622099447513811,14.903030303030302,15.701397712833545,14.938076923076924,11.633069660627712,14.299557522123894
00:40,38.883196096370845,47.8031914893617,12.522421524663677,27.441910966340934,17.762013208836255,40.08768688056442,41.48677839851024,14.456106408706168,36.633893383115534,17.029479666133902,19.682155215027187,17.86644565474781,21.39990764257677,16.142893791688046,43.50022055580062,11.908902261880058,46.5246897280169,56.65922032413491,57.09725730783111,49.15747055176689,13.414772727272727,14.540474060822898,13.565217391304348,63.96225087924971,12.50930420711974,14.535325328120637,12.307455156950672,15.841657810839532,16.161167512690355,15.876400154499807,12.23458767013611,15.403197158081705
00:50,38.38228155339806,47.68662900188324,12.399479618386817,27.494654828773328,17.66170748455024,40.0183718186415,40.66555555555556,14.60692124105012,36.626038205980066,16.73877917414722,19.61128992324833,18.138487076120466,21.41932522377783,16.515689300411523,44.348868175765645,11.984938481120068,45.67468923565195,55.89597536837475,56.50957024196461,49.00761787111386,13.170393700787402,14.306764427625355,13.254111576910674,64.0099715099715,12.418775510204082,14.310081897768992,11.92065741003117,15.436106194690266,16.065776930409914,15.591175322139788,11.984795613160518,14.885688967656181
01:00,38.77609682299546,48.31188118811881,13.309791055085478,27.925739005046864,18.161422708618332,40.6628532974428,41.81054183560634,15.558230002431316,37.36954715413378,18.22082521692934,20.827458713334977,18.731765264908528,22.64867358708189,16.831051407904933,45.131996474217715,12.645534375669309,46.86645718774548,56.3549593138333,57.05133728235505,49.56356192425793,13.787200504413619,14.734956361966008,14.046099290780141,65.24029183337255,13.170412750306498,15.05997248968363,12.741321388577827,16.49543859649123,17.000318979266346,16.60134334255235,13.10844925296239,16.29834747655203
01:10,37.600302571860816,47.56383391540551,12.524769685381541,26.839644863199855,17.32306639288159,39.596017549780626,40.648235722080756,14.743035542747359,36.80016481252575,17.557889163430993,19.90881913303438,18.050647820965843,21.550556586270872,16.268444214341187,44.49210584834334,12.226863046823478,45.945043386799895,55.57305835892935,57.03174603174603,49.43140868140868,13.578164556962026,14.269713261648745,12.97803946530872,63.975934579439254,12.823457294646506,13.986015903482315,11.70969513869816,15.352152434721242,15.86649632705206,15.229183187946074,11.729067930489732,14.868852459016393
01:20,38.284108173807354,47.38747099767981,12.400656530753283,27.264609800362976,16.963279445727483,39.68056489576328,39.95387453874539,14.399069083782459,35.97453416149068,16.91632975918439,19.72700223158939,17.642193087008344,21.361756505576206,15.835306227483274,43.5597498324771,11.547703967900134,45.601151531012825,55.30693502515861,56.350829725829726,48.34162250305748,13.172686945500633,14.315283061087491,12.763595649392194,63.727718152123195,12.574180327868852,14.098076923076922,12.044813979706877,15.403343782654128,15.349920255183413,15.408853118712274,12.090257499336342,15.118962432915922
01:30,38.791044776119406,47.29851330203443,12.027980535279806,26.86924895435534,16.50184416781927,39.05904246320419,40.08464639061928,14.20270596762503,35.9474228938108,16.569693769799365,19.293310034947577,17.2631705556892,20.92110134197131,15.599537037037036,43.10634991119005,11.548997772828507,46.071615949632736,54.9569116360455,55.89389009399856,48.221293085865796,12.534957291996204,13.664222222222222,12.36527514231499,64.23010702652397,12.255501222493887,13.45506072874494,11.361459203564467,15.280155642023347,15.425967380876239,14.885118560915782,11.797740720817643,14.91931869116988
