Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
00:00,18.464671075530806,19.007333767926987,14.673406193078325,12.420641957793935,16.682947729220224,4.249929716052853,5.5933538883179175,5.575873991548214,6.765220932600285,9.747893258426966,3.2504903334267303,7.9136199276818,28.989282627484876,18.628459466078862,8.376220562894888,11.888827586206897,19.355162241887907,21.56558961612814,17.07157939189189,22.558453656264554,16.53795761078998,32.25,15.762056303549572,10.166370332740666
00:10,18.615696887686063,19.24537037037037,16.205366182922713,14.213097345132743,17.67223650385604,4.89184008762322,6.166214382632293,5.9772911597729115,7.57486470234516,10.542857142857143,3.8408455082374884,8.578575877101931,28.01636775204597,17.246562786434463,9.508057160231074,13.478653530377668,19.201330463705734,21.843758611187656,17.432409562090122,24.193152903076566,17.798581560283687,33.57323283764514,16.8499877840215,11.107291922415909
00:20,17.498450946643718,18.528722157092613,14.447391846181235,12.7397115722828,16.320803629293582,4.237211916807195,5.481274063703185,5.684188569044639,6.7570725707257075,9.729463679565512,3.5666283744974154,8.070837751855779,28.156951452931963,16.203515889114268,9.338168631006347,12.158742949234489,17.10751850409038,21.056849694952856,17.285585585585586,27.719575413478154,16.125192012288785,33.554834658853075,16.209224117223158,10.512877662209014
00:30,18.458836443468716,18.740503206709423,14.823550465282748,14.123515860357966,17.59297124600639,5.019191625472521,6.293593696471394,6.41458153580673,7.25531914893617,10.472930492490395,3.5519371139809097,8.251924277095902,28.473880597014926,12.99877750611247,9.716146622235685,11.77497990892044,17.02897983160368,20.093562231759655,19.06632173095014,27.004918032786886,17.54668733049206,33.93207150368033,17.354126213592235,11.357002457002457
00:40,18.60036036036036,18.423333333333332,14.891319815012451,13.288590604026846,17.503553736808097,4.8563151796060255,5.6367684478371505,6.332533972821743,7.588509002629982,10.268092691622103,3.7950747581354443,8.293774724130751,29.04559068219634,11.78705501618123,10.566084023305734,11.109390609390609,17.132131537242472,23.75299828669332,20.931553398058252,26.80661345496009,15.722202858138724,34.37539498630714,18.14131736526946,10.88592038471814
00:50,16.911956521739132,17.644606221045667,16.29162502498501,13.146111407723794,17.874560080442432,4.635495078170237,5.6109537299339,5.910531220876049,7.338467774625051,9.845827439886845,3.370034052213394,8.225965488907148,29.30890410958904,10.882831570382425,9.695652173913043,10.751358024691358,16.74248083349715,21.326300578034683,18.300564440263404,29.734663710273466,15.535689293212036,33.50909462497445,17.022591055786076,10.530864197530864
01:00,18.73879214523898,18.921308724832215,14.535758872837524,13.654555122297058,18.519348268839103,4.882505027291009,5.780750407830342,6.295548416704911,7.409507923269391,10.409416581371545,3.752654232424677,8.657470288624788,32.62774226982208,11.007482305358948,10.744674185463658,12.012706784943658,17.975474683544302,24.251997541487402,21.333988695011058,29.368220983274202,16.673391701560714,33.54005167958656,16.99468727360541,10.604743083003953
01:10,19.149496514329975,18.681035923141188,14.43031998601154,13.5349376114082,18.130524152106887,4.727537922987165,5.9093840696549504,6.1651173085436035,7.087941787941788,10.259145299145299,3.6316259678379987,8.403752039151714,30.80305830952781,10.922114608555287,10.731987577639751,11.586231203007518,18.587004185768386,24.613361547763,19.480142687277052,28.87964148527529,14.552413273001509,32.791340295909485,16.265037593984964,10.932
01:20,18.198678071539657,18.731541397046623,15.496181748759069,12.508211195479428,17.921727972626176,4.513370555392301,5.709846153846154,6.05874558303887,7.017451298701299,10.666454284804077,3.447072738024837,8.124387254901961,32.258092892329344,11.742993564459207,10.549019607843137,11.113457760314342,20.716108452950557,21.902093944538766,19.10368608799049,28.35536480686695,16.788561525129982,34.48318110937848,18.28543969245555,10.52442748091603
01:30,18.071766561514195,17.181726907630523,14.050701754385965,13.04402627374401,18.69093766369827,4.984325108853411,5.347736625514403,6.541448516579407,7.149399088271861,10.659937347720152,3.8796493092454836,8.507619439868204,24.939152119700747,11.002682071384362,10.8408446265364,10.861320984645381,19.604547585560244,26.494016569499845,20.912579415501906,28.558831949613513,17.73464746019712,32.17797194757416,17.06937394247039,10.873424104891578
01:40,17.74250576479631,18.575148319050758,16.91180625630676,12.845195729537366,17.10977157360406,5.033265837431299,6.1812845303867405,6.082434182132068,7.130962171052632,10.334991119005329,3.4514685314685316,7.769153225806452,27.592339507282862,11.912334983498349,10.250897129186603,9.140041256016502,21.142787524366472,24.254919769906145,19.071670702179176,26.778527427398064,17.686640817765245,34.74414976599064,15.418549905838042,10.510908588787627
01:50,17.75409836065574,19.75288842903949,16.99720111955218,12.986910525372064,16.9796394485684,4.547131147540983,5.508196721311475,5.754693877551021,7.263286499694563,10.620078041858815,3.5519287833827895,8.130787977254265,25.04664045746962,11.778947368421052,10.103604968191457,9.593576430813814,19.88057620817844,20.18091009988901,17.230914677381232,28.68639053254438,17.719069439548818,34.674083769633505,16.821751546882435,10.260205498472647
02:00,30.93983244478294,36.307666214382635,25.978473581213308,26.43783881460065,32.047019311502936,5.070139094406629,7.23473093430175,5.905202821869489,9.89200245448967,16.772558296721865,3.627247191011236,10.909777505613391,48.45058597166346,24.19324381032312,18.91951951951952,20.74846461949266,38.38936416184971,53.530480295566505,37.04711538461538,57.14335910049192,29.242770439128883,69.02060528010303,26.665760253795604,15.681891891891892
02:10,30.106792452830188,36.638364234967945,33.9122453096631,28.33610258262597,33.20729219785824,5.367575322812051,7.802789490755758,6.5111209964412815,9.961157024793389,18.295045871559633,4.1287390029325515,10.977016297534476,52.1458444090023,24.792005271249725,20.43226409218312,20.100820933812212,37.73670033670034,51.980246913580245,36.74069509489771,50.530929191892604,30.94823277400928,67.2050555676618,26.623040218132243,15.322154739899657
