Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
00:00,41.11686033764526,52.009160305343514,27.11002755988976,30.597139055222886,30.075237399561725,32.87864077669903,21.008371040723983,47.1186974789916,42.301703975943866,28.491761723700886,64.29215394429087,79.61810200668896,30.73403674731672,22.25708257986739,77.78388460581945,56.068192543652664,59.51645968854721,17.271210013908206,115.20841784989858,99.43498995983936,62.63801744941526,91.08222713864306,55.11037792441512,52.75178929287146,89.97028516654684,63.70501232539031,119.96718050721034,97.03843717001055,27.774601063829788,82.05112881806109,140.4843989769821,37.43514757649607,83.60542040119505,82.4076254555649,93.67924939995636,95.56065002901916,101.19979674796748,120.6375892149088,40.41677657610129,86.1374321880651,65.651875,79.42961088263208,140.73660100778744,25.46325285221544,86.34424460431654,53.264921171171174,32.35222363405337,18.11390850475898,63.49549269505751,23.72092307692308,40.13538187486083,11.832811801519894,96.9838774687626,34.01100535395598,42.386288241798745,20.73682140047207
00:10,33.792441010649405,51.83422459893048,26.959092042903468,30.55361596009975,28.557547361988185,34.207984119982356,18.91452205882353,45.44934509489441,42.39187374076561,30.316012725344645,60.564792706750595,74.7823781358352,28.187079162875342,20.693446088794925,69.88245356793743,52.398529073776146,58.85360140542651,18.277655677655677,118.13968734241048,102.14697903822442,70.01052418538757,82.76038781163435,54.827387090121675,50.89803012746234,87.65261627906976,52.58403041825095,120.66464032421479,92.51683465580099,18.485694588073077,75.29739696312365,139.53283100107643,35.41491542798565,84.63488420613395,84.88491189427313,90.8575654152446,107.33757609297177,81.03664658634538,118.14319248826291,40.08947095435685,90.9950268549831,63.631563762261976,78.78971119133574,138.5086569957885,26.034627751669554,83.09671726085422,62.761295590636905,33.034856700232375,17.58932428262882,65.0496137849079,23.09957048028114,41.72624584717608,8.363239467365204,97.53514445881845,31.85080291970803,41.20688418788096,21.609040444091992
00:20,36.84740054725321,50.702844774273345,26.659243697478992,29.794075352315215,28.438339920948618,30.346979420225715,19.928183053919348,45.92645127396901,43.63908750425605,26.865671641791046,57.00424538314583,72.55866036572837,28.234616066678488,19.140296662546355,73.6896551724138,51.09332092157319,57.0513698630137,16.40260667737904,105.93188548864758,88.39095744680851,62.595102754700484,81.89507042253521,54.39311449159327,53.35083036773428,89.2932530120482,59.215304798962386,119.31227598566308,88.59596631205673,21.751295336787564,75.69332298136646,136.07050592034446,33.97445255474452,82.01432785503582,82.78698060941828,87.25532922785409,96.05074116305587,92.9134559535334,119.70383550810597,36.44455569461827,87.74965421853389,63.959838197052875,84.57750472589792,130.64507172605275,27.671439936356403,84.01236312257153,67.28679988741908,31.3450078410873,11.459623149394348,65.03699174564353,22.928599761999205,40.93297224102911,6.23933128024637,100.62402428447528,39.367695338148394,41.159156976744185,21.135261923377637
00:30,38.51035865448875,50.76006191950464,25.61967755270773,29.61689961880559,29.47975866095757,32.51939605110337,18.08014168696037,45.78244581214878,45.22068054179055,32.53280386740332,57.92067510548523,69.0957490713991,29.156244400645047,23.39310553371636,72.21831869510665,53.30806010928962,57.21507498026835,17.441473559120617,109.98684210526316,100.46482035928143,66.78071757867308,84.1710391822828,56.6286801522131,48.29030390738061,87.51219512195122,61.04971897968007,122.58064516129032,89.62286324786325,25.73103909121283,73.4898812142543,133.56755162241888,34.570694782373614,82.68224699828474,79.9304298642534,87.6842105263158,105.45479155387115,96.8837442373221,113.0276886035313,39.76512549537649,89.39215291750503,64.9838282857983,85.82283696291937,135.52196261682244,28.28976828950794,84.48799126637554,60.155973154362414,28.150023223409196,12.636424957841484,69.76532951289398,23.031240334055056,40.76794554455446,7.863627392934675,101.65792922673657,36.95894959251434,39.017493752231346,20.30561004315418
00:40,39.750054054054054,51.89302042060348,25.327289008282964,29.64608327452364,29.469227828746178,32.526777677767775,20.36677554829678,44.37288590604027,41.004952246197384,32.88017955801105,60.20721494524372,73.8307433851323,28.004566210045663,20.497398224670953,71.54262006537591,52.72105742935278,61.869114470842334,16.895913505589153,112.32164031620553,93.3444976076555,66.30305434351448,89.30109557990177,51.657539844707806,49.52221266838636,88.23374083129585,62.38648648648649,124.79876160990712,85.66718061674008,32.32172198488334,73.61121198365865,141.00777453838677,34.35116153430578,82.3670613562971,83.10050675675676,86.85283729691547,89.75720164609054,95.84651343981301,111.82768476929358,43.37172236503856,89.65331464049669,62.07135076252723,80.29366260041654,125.98646689221846,27.7133972531744,82.56845131153432,61.63323427439327,30.526329243353782,17.679396662387678,69.12313319110028,29.221629855293223,42.455142231947484,10.239003250270857,104.81739526411657,35.9364896073903,40.861499820595625,21.460998439937597
00:50,32.7956920452122,51.262268961121734,24.496277915632753,27.742693987235473,29.34475965327029,32.55736971594722,20.917633674630263,45.122100773127165,39.97477136549984,32.721339779005525,59.21146496815287,71.39320585842148,28.22946020128088,22.212166616721607,72.58730158730158,51.42259414225941,60.97864037790101,16.70359037127703,112.68686868686869,98.42381919756221,69.0841279932189,81.57682797598022,54.54792332268371,51.19279226486962,88.75876238820402,62.776604729729726,123.35745937961595,87.3658796000851,32.58911697621375,70.62271223814774,149.801580333626,33.64239773604322,85.50585774058577,86.07518796992481,91.62,102.67615857063093,81.52985201564891,114.40406504065041,39.597752808988766,88.41102362204724,64.7891446433646,85.2720588235294,129.10066162570888,29.776218220338983,87.96217407271392,57.95100942126514,29.96058615462355,18.055520102105934,71.19988412514485,27.924485125858123,43.86564950201314,11.862342819324951,105.11203501094091,34.2782582761706,41.52939200537454,20.36609025727541
01:00,37.762877635296675,49.434375,23.552019096876865,30.36994703094508,28.74320305862362,34.22752253242471,21.520009199632014,46.03351955307262,43.045765765765765,27.26269775187344,59.46828118302615,72.9119353501865,28.541395675865704,22.406391317455533,72.04633204633204,49.88770053475936,58.144300144300146,16.873993558776167,112.81597222222223,98.95110210286293,61.689620355411954,81.85882773409578,51.28368940016434,53.81571175428234,86.69186186911374,63.79861676159479,118.48829431438126,87.73862433862433,29.02565789473684,75.84155678434709,146.63587223587223,33.973224043715845,84.13250428816467,80.1530641061847,86.37343121004025,99.88407428249859,81.38233310856373,109.7440739252712,37.38846058194479,90.08897368949589,62.5374619850705,79.19734513274337,129.1984089845578,32.15932914046122,84.56950998185118,59.44406058995482,33.08425378885178,18.638844811171058,69.26825588412794,26.043106796116504,43.212765957446805,10.560266896254843,106.07342817806334,35.88536155202822,41.92201834862385,23.494888299886405
01:10,36.414543194530765,49.263059117923056,26.50736304731985,28.984273504273503,30.594168779427743,32.32989921612542,22.331007210979298,46.88708820403826,40.26280193236715,28.873921971252567,58.64170212765958,74.17243497849682,28.777719298245614,22.6282722513089,71.3585961342828,52.07933960100894,58.52128090798541,15.81015873015873,110.38946331856228,95.257992007992,59.425597532767924,81.97028985507247,52.09830845771144,47.26879271070615,88.55509608367794,62.55055225148683,127.64306640625,86.60482493595218,22.64615919360445,75.01704158145876,140.78288770053476,33.959385576672744,83.73693342008241,84.29649368863956,89.98569807037457,102.61195713479978,83.86950642325895,116.60530546623794,40.61397795591182,91.92092840283242,65.73649234325339,89.6938080495356,140.86309260079753,29.795006570302235,87.8643702906351,62.10954828239113,33.77357992073976,14.938215102974828,70.03344795248515,23.97816841508364,45.34525447042641,10.810799136069114,99.888353765324,35.949384787472034,41.968898762297684,22.610666666666667
01:20,34.80191228434837,49.425147836912544,24.584361279531674,25.68197050938338,30.73678084469571,30.970742857142856,21.16296296296296,47.10534716679968,39.47638036809816,27.33609271523179,59.302083333333336,74.90331152902698,28.645064453469892,20.924597141988446,72.11696496092765,50.41314338235294,60.919371511267315,17.056127811645997,118.48781700646444,101.25843539115222,59.67189645028437,86.8202846975089,55.362956978388205,49.39076479076479,86.42561983471074,62.219775654341504,117.81899388810531,88.170297444491,29.431712191872084,76.8500666370502,142.62406015037595,35.69848156182213,83.36966220522626,80.65695883506021,84.16142460684551,90.68593111500292,84.21028198074278,110.96454767726162,39.782299583231186,88.54062309102017,62.18805704099822,84.67375455650061,127.19773175542406,26.4155370177268,86.41432791728212,60.94899620184482,30.38465499485067,13.493612839829675,65.81976417742841,22.765577820477628,42.34004282655246,8.486898096304591,101.421681212678,35.06862170087977,41.46211604095563,22.528696313188902
01:30,36.20754716981132,48.94777986241401,24.726341572032954,27.239461565710236,30.287521968365553,33.97482261387045,20.689186073322574,45.59889094269871,41.8284625158831,28.00507399577167,56.940332171416856,73.3337366404517,29.805951532430505,19.58805323429279,69.29842144825858,51.51221198156682,60.20866305705956,16.19027093596059,110.19922630560929,99.21164699846075,60.786236297198535,80.77439886845828,53.54848188050931,50.12880091795754,90.89441287878788,65.0195394277739,119.85784095957352,88.1950638666378,28.24597855227882,72.3653029286832,152.0153698366955,27.767758186397984,83.12706374085684,78.96667616063799,85.06871444823663,100.4034695019586,82.7660519125683,113.06188524590164,38.49296116504854,91.4821321621082,63.81093463653024,86.72124756335283,139.1903690369037,27.753901253517522,86.44701136780344,65.30021774632553,31.38748137108793,14.050345508390919,67.40055096418733,29.40168003054601,40.81978723404255,9.98412348401323,101.63619402985074,38.79304139172166,40.58642177763201,23.253440366972477
