Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
00:00,22.380190311418684,31.291238670694863,43.02293458431066,114.86930362116992,119.56477889837083,33.19318983768525,129.62658763759526,116.4977140154501,38.63195656389374,109.10229037267081,169.9841738763452,114.47494553376906,52.205109751709244,170.1285242076609,103.53383793410508,24.451526830714496,155.91137123745818,36.21666208413528,49.57350712337072,20.113328012769355,29.505186323472916
00:10,21.818516812528788,32.53740801308258,44.837025316455694,119.12396152164408,111.09895992658305,31.959762308998304,129.0370631341601,111.04710610932476,38.846919249904325,105.53601081289824,165.10482701470892,114.42405884898312,54.254328760962444,166.77897626985683,100.9984129274275,20.03220241518114,154.45196036191297,36.80389350128829,43.045863030678646,20.240683664892128,25.439846005774783
00:20,22.762212353653613,33.12650234263597,45.298859315589354,123.35553191489362,112.82108183079058,33.48982431727257,134.38026944806606,115.37046044098574,39.78888024883359,109.99980563654033,166.91192888153813,118.44277753964852,53.92652608213096,170.49320732427643,103.41268221574344,21.809281437125748,155.86480865224627,40.887387387387385,51.02665087355641,19.732701693942005,29.79174776177501
00:30,21.758077544426495,33.254001247141964,44.49896907216495,118.43298050139276,108.91738247696392,33.34719120426043,124.60693225945634,116.11889356195407,36.66910350134667,106.79798371461807,162.52409891031013,110.07506415739948,55.54266605166052,162.98874260637282,100.14139617607826,20.59309718437784,158.97935333073627,34.892955421023665,46.92357673267327,20.575033921302577,30.71905316259216
00:40,21.33392461197339,34.342586880526426,45.88127615062761,119.26137899954935,112.93149630541872,32.352604166666666,135.5625,115.27977044476327,34.89971671388102,107.01850424055513,166.3123970345964,114.09840310746655,51.54189944134078,170.50184287099904,101.40093104451556,19.69449985750926,156.7266215678472,40.64885937048802,52.19259480441923,19.952950775088386,28.986058779201205
00:50,22.523729759910665,33.76736606233449,45.35971223021583,118.2620173798262,110.38068795310812,33.827915549597854,122.30786838340487,104.32110262618737,34.89596804868771,108.86323130569546,162.19745886273694,112.6049250535332,52.62136363636364,170.1537009063444,100.36005218147558,20.173802098100367,158.22606382978722,38.62783446712018,51.99431048496342,20.445717559438556,30.589381207028264
01:00,21.080449438202248,32.511727078891255,45.96737441740031,118.6026268922529,108.84677914110429,30.966893342877594,127.05400671434828,114.7134633834346,36.77126546146527,104.52338787295477,152.47114397206818,110.01423027166882,49.191212732571174,168.12423547400613,98.07471432757106,17.69283489096573,157.11928353658536,39.621055651176135,53.9948948948949,19.295175563802456,28.688537244307216
01:10,18.893472584856397,33.38326808159901,44.04728500909327,121.95446988105896,108.1542439914816,30.612429571452964,123.45614537129775,103.95425208807897,33.87440713337128,103.14110193895182,155.809642560266,110.20519923290006,52.12717690192484,166.54422674529198,98.39563035134337,19.016160490387296,155.22096206491983,36.89094477151668,55.24637305699482,19.623986095017383,25.117107195301028
01:20,21.324797843665767,29.623517382413088,44.288946015424166,125.55719638527661,112.7407007254206,30.31177362304194,126.32239105504587,116.91767131979695,33.397839272175894,105.59601624444015,161.27239036442248,116.13291684618699,51.75449515905947,172.00577229299364,102.56950067476383,19.68282066163668,161.67413127413127,35.260416666666664,51.25370581527936,20.43782383419689,27.080996884735203
01:30,22.59948586118252,31.251947519475195,44.070144782825764,114.8941556993085,105.3687228766274,29.078878504672897,119.5288959171938,107.86976894490225,30.678977272727273,102.959630911188,156.4886149989555,112.91374143835617,48.33696861784999,161.72708605562815,99.20443386400834,18.12560662289466,160.00572300648608,35.019127988748245,52.98114238863077,19.708886324293132,24.76283783783784
01:40,21.930954587581095,32.787345485019905,43.23366899044668,119.54750366279725,117.75687298418062,32.457386848847136,130.7979487179487,113.51485777848403,35.39283673080587,108.83654959475106,162.4216494845361,118.95757445896722,45.69018133569217,169.11643026004728,101.70156203063983,17.766818700114026,158.68665377176015,31.28129435140505,41.03262195121951,19.032156187194946,30.024212144504226
01:50,22.444492070295755,32.490658001624695,42.53729146221786,116.99106344950849,108.25699513381996,32.580888810820305,125.01477973884344,109.61637448713167,38.60674789128397,108.98492941625334,157.27869512686266,112.8443113772455,48.06017063313875,163.45289855072463,99.91326756000589,18.946109510086455,159.3628582061779,31.69295851528384,44.0599334073252,20.81117253418679,27.901486988847584
02:00,23.115263394867178,29.81121187139324,44.75395206527282,123.88772522522522,113.97496947496947,29.960176991150444,129.7720895522388,109.46096721608404,35.018236510622295,121.59062742060418,160.97110174593618,124.2498373454782,48.53187206441512,174.97283950617285,103.77573420350045,17.28023598820059,159.37277648878577,34.59983918520504,41.75714285714286,21.340485601355166,33.91879527258864
