Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
00:00,85.80079549221081,260.7865497076023,178.60513608428445,128.9628661087866,181.2839993140113,113.76672777268561,437.97557666214385,137.2594403694648,195.30168539325842,239.6698006769462,352.32700892857144,155.47123015873015,211.822266934943,225.67710049423394,257.7318339100346,94.20289855072464,76.07466143977192,256.7288622754491,252.8174295319369,153.05300462249616,238.88965166539538,119.56769699608185,235.96194114318052,153.4828248858996,38.764394121898334,193.7895252080274,182.01887810140238,70.48753527751646,166.25949637217244,249.76483088365504,247.84618969937077,283.9881996974281,77.60737976782752,132.58418541240627,130.02776965799472,162.9407646742057,153.26824162679426,270.53526830914615,79.47732104890149
00:10,86.44054322623386,233.65841924398626,189.79581771552574,132.8859952165825,191.89455488331893,119.38858321870701,424.2761471682513,145.149302707137,184.66893143915996,237.79071508798202,367.57222428518384,157.71721176081928,192.41019736842105,210.74557165861515,259.54814466885864,89.65060240963855,75.02308648552655,247.94114843936146,253.12202688728024,156.46312594840668,243.08382016764034,107.45590115040477,248.3302857142857,144.44452554744527,37.820219244823384,200.24101820525215,194.27272727272728,66.1744741873805,163.14809902740936,240.32887462100945,246.7770222743259,296.626246882793,83.41529942575882,132.14188163884674,133.8312937062937,156.98425196850394,153.17406855439643,263.38316797810467,79.24298711144807
00:20,87.58939496940856,273.4728141072741,180.10481770833334,127.76915496427692,182.4717077315208,115.05095978062157,441.8943288453692,141.75020166711482,192.13718820861678,240.2848175755198,340.21543289643716,154.03990914990266,208.25387916804226,190.26791376030437,250.14450600184674,90.9011663597299,79.00759583112524,252.0988038277512,252.23547880690737,158.38950276243094,239.47283444387494,124.51611535199322,246.7204101979775,148.60543052837573,37.87613293051359,199.96665566193462,192.23304562268805,71.15544760582928,160.02795786061589,241.29942279942279,258.2008907641819,283.2199121522694,82.01107011070111,140.98495726495727,143.16727462219907,150.74643705463183,162.55195195195196,282.0439223697651,82.2160212604404
00:30,89.67297937098411,232.20468859342196,179.06394084384516,126.65696626319856,177.6722378606615,112.58098670871819,465.5700416088766,133.7538084874864,184.97455176402545,241.0438763830599,346.02584269662924,153.5707702435813,200.40275049115914,183.25194886186466,240.14916666666667,93.83936403508773,80.08823004107876,254.13827751196172,251.02954248366012,166.10467906418717,232.8472755180353,128.52807543934847,243.27478433036345,144.87730513892305,38.71061728395062,200.30794270833334,208.3491124260355,68.515517649846,168.96901528013584,241.37816196542312,267.7076669802446,294.96643109540634,88.14254165830154,145.12651265126513,147.6859595679867,162.0079271873165,163.28138013087448,292.65032345931223,78.90931034482759
00:40,88.84800550206327,245.38098518773683,177.74051303794784,133.0292504570384,176.08879639264654,117.86898457287589,457.49931034482756,140.66747442110932,184.22648696161735,256.1084804132587,358.2280338664158,157.14255827854154,210.57595993322204,197.29921259842519,252.9082483781279,92.5952380952381,82.69375653993721,262.8027656477438,254.92531876138435,163.31612511387792,235.08856559469118,136.2266139657444,241.1405029123455,146.4244482173175,40.616077953714985,203.01628134158256,187.76873661670234,69.1843137254902,171.7496740547588,247.50379472352728,251.38734531870185,283.7456546929316,76.28547888774459,136.33716216216217,136.0092728160078,154.95542266920359,168.41405536963796,282.6998982706002,84.93685021178283
00:50,85.88235294117646,250.27668539325842,186.27269027269028,132.63697478991597,188.7520325203252,117.96780869165326,440.5305845038514,145.61904761904762,179.92278360343184,264.43663194444446,356.41493930905693,162.38481828839392,200.30228704010605,191.1585247492721,256.77713458755426,95.88860435339309,81.44021550225929,256.0057526366251,253.9353078721746,158.63847328244276,244.53549695740364,116.42149866190901,248.82738262580827,142.075843388328,40.68724279835391,207.14434643143545,208.7818070067609,66.29082426127528,161.87591240875912,248.07101865136298,245.3065624259654,272.09609868043606,82.56092648539779,139.67794759825327,138.25575724735845,135.69744942832014,161.3849651409518,272.623745819398,77.62812711291413
01:00,86.92466426465771,215.80902043692743,178.87867258507714,136.6235881271342,195.5224475018103,121.97492454144417,422.56756756756755,146.870164281929,185.74581743469327,251.6804784280222,369.60401802478407,157.7058629776021,198.2966491458607,197.22535211267606,250.64892086330934,81.6873889875666,78.41208251473478,267.4073359073359,258.53508541392904,156.16054628224583,247.65354129378676,123.9558888398765,248.11588523442967,145.4433641225085,36.07293196279981,198.41653367379507,190.6807081807082,69.61281991077718,152.54534109816973,242.73422286332493,226.61689679382167,261.00549132947975,69.61473205048624,125.13389273987596,135.0156168662155,121.24556737588652,158.38042813455658,247.506567867969,81.40663436451733
01:10,89.46111303145524,208.65131354486525,182.60499479708636,134.64871541501975,183.95051989960558,116.6160451977401,451.59973166368513,143.93156565656565,182.0465983224604,255.36777178103316,353.4024686740228,158.14760638297872,197.81652892561982,205.1224293059126,247.39650283553874,89.59617755856966,77.59598603839441,268.5328361799375,257.02265625,163.1877081441114,249.99794819184407,120.95191451469279,245.49864382583868,146.2435158501441,42.422707633221314,198.9726443768997,205.2775,72.5969010727056,156.57101806239737,243.08730727859447,236.33970276008492,276.18957483983695,78.98037661050545,132.9350272232305,136.89513310029577,137.3820780648708,170.30345245305875,266.73661740558293,77.17655268667131
01:20,86.77031196434693,227.66842431761788,187.40340193196135,137.21164583887264,180.2716783216783,121.5528249885163,462.12213740458014,143.6871015203531,186.28920570264765,247.03592814371257,350.698866802898,154.55451817272424,198.0483870967742,222.2784,250.20128676470588,87.9822198275862,79.53758663586281,273.8280684832409,260.6710665258712,155.2559198542805,245.40363636363637,119.95807314897414,243.95782370307887,143.87982832618025,39.389511323003575,205.70050513280106,196.122965641953,72.53960166743863,154.50540216086435,256.1336993093678,248.60047562425683,274.26780051888153,80.76957223567393,133.7924391130498,146.940625,132.50328947368422,169.93772782503038,272.1643610013175,77.28595317725753
01:30,86.69400736524942,219.66777188328913,186.6004667939741,135.4471370871941,186.91881787431012,119.71010147601476,446.8280365694384,150.2300469483568,199.18114285714285,237.38576220648528,354.5004663309084,150.77523553162854,200.1499013806706,214.4229212083463,246.74034434620754,95.92826486817903,83.89973844812555,267.1507803121248,266.68103218941206,159.06024464831805,245.34442169907882,119.67744755244755,244.60161450219516,146.3109990393852,37.67654260528893,195.91569240902353,211.61904761904762,67.54312635902392,157.75375863470134,241.29044050447817,245.9824898057088,266.64940239043824,75.28951194184839,133.95504789977892,135.29222929936304,129.27801078490114,162.625150060024,268.48545935228026,76.21775666788454
