Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
00:00,5.928087986463621,10.294194220255141,8.199125364431486,4.147754542338019,4.314671814671815,2.0892162312395777,5.608167397907526,9.918552950687147,2.850766456266907,6.034377923292797,5.899696048632219,5.174418604651163,5.862227912932139,6.918542878826208,5.651707704527403,8.53390221402214,10.71546887523377,8.420558002936858,6.768970189701897,5.9110764430577225,7.107358870967742,16.252895752895753,8.506348020911128,7.618308227114716,8.524917853231106,4.535133476526542,7.074252942952008,10.354251647317227,5.82384957941613,7.668897564603086,7.270262557077626,4.475059382422803,6.619964454976303,11.844749838952115,22.272189349112427,15.278057553956835,23.025210084033613,15.0369211514393,37.10207388204796,10.159075760942013,12.313877307921382,12.168596572487262,28.89008870034709,24.780234505862648,14.248712288447388,12.447978191731032,18.116947185142195,11.100830127556186,9.436414392059554,15.44739143106966,4.376050897523291,3.9060793593010557,5.385604113110539,6.911350148367952
00:10,6.147284617571795,10.50550826239359,8.770118343195266,4.4865702479338845,4.498966230186078,2.6554575523704522,5.727205610926541,10.254523996852871,3.013030035335689,6.377935943060498,6.129344729344729,5.888348390085707,5.956159225389994,7.275582573454914,5.607009694258016,9.631254621641608,11.425998433829287,9.047215154085382,7.031656937584194,6.2606004333023835,7.9510978043912175,17.412028150991684,9.21476510067114,8.090511285122064,9.332863981976908,5.086943441636582,7.753729071537291,10.91829760795278,6.115748213050495,8.815831556503198,8.481753812636166,4.839388145315487,6.845949926362297,12.94240275091339,23.94731543624161,16.28125,24.753986332574033,16.305856142584343,36.861582826017305,10.868848758465012,12.982367005379558,12.659186535764375,30.71105141980046,24.720246238030096,15.198250728862973,11.984890748489075,19.76579175079319,12.139446227929374,10.884509624197984,16.978443113772457,4.658885707993834,4.288928571428571,6.114063053489196,7.548780487804878
00:20,6.305745164960182,10.940464177598386,8.154666666666667,4.075767690253672,4.292386436340371,2.277855739545327,5.466232430579362,10.262062062062062,2.926470588235294,6.126042632066729,5.951260980447719,5.583733150559744,5.510135135135135,7.119418483904465,5.849847228284592,10.206320657759507,11.019692473698408,8.743307974077204,7.264955357142857,6.161250766400981,7.85609756097561,17.03441802252816,8.838416133792425,7.655679287305123,9.373824017708909,4.908371385083714,7.50273556231003,11.011550151975683,5.902637416810451,8.081499440507274,7.658627087198516,4.450019297568506,6.262424242424243,13.125857632933105,24.400785854616895,16.43460898502496,24.971121177802946,16.5905896730828,39.888387096774196,10.87847989394609,13.62079326923077,12.817631117487645,30.99052312357847,24.836862200624783,16.42402076451156,12.265087679344113,21.92975098296199,12.195107033639143,9.861715123381384,17.116458704693997,4.616782589185551,4.157514450867052,6.075365049458314,7.401121495327103
00:30,5.9207244655581945,10.894750452547195,8.42109982068141,4.159114139693356,4.6044807370184255,2.1812482188657736,5.9041278295605855,10.90516181892667,3.0448760884125923,6.2427759355755565,6.5519742143432715,6.070648540227324,5.752928647497337,7.453221288515406,5.279138099902057,9.913377192982455,11.166438917737088,8.931459707484944,7.110880829015544,6.110584518167457,7.911764705882353,18.072546230440967,9.07880567792462,7.887877442273535,9.11439842209073,5.247330960854092,7.610393511565035,10.90935960591133,6.272085665612071,8.839511556912342,8.129688863041581,4.760164117866467,6.238932686476653,13.59733848465336,24.050645819170633,16.95741556534508,25.13706896551724,16.11434906556858,40.173337637185284,10.998422357448726,13.215186074429772,13.20849358974359,31.155642023346303,24.119916579770596,15.977845149253731,13.038702201622248,21.59331550802139,12.266356086692323,9.77428709521508,17.062143500450315,4.593075539568345,4.139308855291577,5.569568755085435,7.609187021509296
00:40,6.455564900476591,11.2358369648808,8.48152458539424,4.32633005760759,4.488723450843004,2.372386135777714,6.1300731869594145,10.525623130608176,3.2653243847874722,6.3418803418803416,6.338400900900901,6.034849513464585,6.172104607721046,7.282070707070707,6.21213338690237,10.313186813186814,11.551087854585514,9.449492099322798,7.292227034419877,6.545819191607529,8.615537848605578,16.83373786407767,8.714220078107052,8.22555381517118,9.254875034331228,5.006902761104442,7.7509146341463415,10.996538703587161,6.318245778611632,9.280642434488588,7.900565262076054,4.767484437934822,6.543896572459411,13.831037451571245,25.414750957854405,16.798499829526083,25.83203911417889,16.965539045210242,40.30152671755725,11.492020678804225,10.658095899930506,13.12729912875121,32.26486280487805,25.3572661373835,17.012198097096853,13.64805768783438,21.851881720430107,12.721852970795569,10.619267112237843,16.888084464555053,4.794450610432852,4.406629834254144,5.662388392857143,7.63855421686747
00:50,6.916689731525048,11.669683257918551,9.14368314541775,4.9982940975776184,4.919000430848772,2.6938015429635542,6.50510708401977,11.020630595562476,3.687404162102957,6.997362110311751,6.916573660714286,6.466988727858293,6.382446678107379,7.9772433410912855,6.289849761817516,11.301686615886833,12.357760951865874,10.314872966029117,9.57932098765432,7.232914495862703,9.056801195814648,19.971640783254557,10.063777394730362,8.704571559843785,10.270361041141898,5.600705674801529,8.508708708708708,11.208257986739,6.932826673204216,9.519209456963429,9.118718777549221,5.283671933784801,6.978070175438597,14.532423208191126,25.407980736154112,18.519796585543045,26.67463976945245,18.031444582814444,41.371280724450195,12.28754872735611,13.863240418118467,14.342861731170709,33.01143533123028,24.89494442452492,17.175972540045766,14.549585798816569,23.997615262321144,14.031870114251353,11.144046884639112,18.449729078868152,5.713627386438446,5.209227467811159,6.300123001230013,8.511831088460138
01:00,5.594248094248094,10.96595634095634,9.078540145985402,4.1169702780441035,4.176747168198333,2.1903846153846156,6.1508664627930685,10.3553750966744,3.034551056338028,6.366479354996335,6.651947339550192,5.829714285714286,5.913088732760864,7.316241540864134,5.9676425269645605,10.8793242156074,12.041754201680673,9.680397312299153,8.884785819793205,6.514436510400497,8.083,18.2,9.499137718649914,7.959234798451377,9.453318645001376,5.186033033903216,7.530091185410335,10.927476038338659,6.2614789753504105,8.607653575025177,8.651016318350988,4.791866913123845,6.392526158445441,14.205529361337334,23.487762237762237,17.504543802253725,26.83090545558412,17.395153473344102,40.40488110137672,11.624350576010842,13.639952153110048,13.395330112721417,32.97585071350165,25.300245527884954,16.347969782813976,13.532385834109972,23.0639703938673,12.65302026891431,10.102586975914361,17.968994581577363,4.662717925793474,4.400483759502419,5.534246575342466,7.914476119955572
01:10,5.804284676833697,11.3923273657289,9.030110017371165,4.300523217789405,4.844758064516129,2.321664829106946,6.01394422310757,10.323757763975156,3.3120317320405466,6.5396363636363635,6.674322080796901,6.2143190298507465,6.013414634146342,7.517178552837064,6.039833737443713,10.504230118443317,12.667735899492115,10.407195888063963,8.557266602502406,6.873899371069182,8.224509803921569,19.26283783783784,9.33900814211695,8.494191449814126,9.919763513513514,5.164453832226916,8.284617746392385,10.824024024024023,6.535875564475665,9.196207285016898,8.948462414578588,5.1603053435114505,6.191831683168317,14.481552981552982,25.004204625087596,17.842877594846097,27.365015745777267,17.54906910697381,40.46837102589315,11.936423841059602,13.100178890876565,13.11907514450867,33.13182324545117,24.897202797202798,16.68102658111824,13.246067151913595,23.998199588477366,13.420248523120799,10.667628541448058,18.062894974420704,5.045229522952296,4.666187567373338,5.840403191936161,8.182611858857767
01:20,6.259872963269815,11.500385306961212,9.08390410958904,4.883022774327122,4.753252292599702,2.5731446876668445,5.899303356554782,11.0092174936262,3.1277777777777778,6.960765997197571,6.301006148686417,6.418334849863513,5.566820276497696,7.4275248560962845,5.815056098443721,10.963150867823765,12.482194671590609,10.542903840915281,8.413643410852714,6.822749691738594,8.553731343283582,18.30178242163491,9.499019607843136,8.024791525805725,10.00251677852349,5.512282804074296,8.230911330049262,10.532070861331704,6.304105423213381,8.663414634146342,8.963724650099971,5.558405682715075,6.182656826568266,14.708027621924902,24.222145328719723,18.367894172327492,27.149253731343283,16.72666218938885,40.46368715083799,12.115961800818553,14.50143184421535,14.17074774034511,34.013040238450074,25.506036931818183,17.461719116956317,13.654798396604575,23.88446438586652,13.920682730923694,11.382863849765258,17.510154592300697,4.955703211517165,4.794534763057765,6.67558002359418,8.46283152782966
01:30,5.653135193910837,11.443336831059812,9.059081602807838,4.35663430420712,4.57285471537808,2.3420322043309274,6.295528191834089,10.287203242617256,3.227467811158798,6.459886739027843,6.620082530949106,6.400278940027894,5.937469226981783,6.915127701375246,6.060061208875287,11.340322168243416,12.617794156356936,10.302188552188552,8.403082978025582,6.635003054367746,8.310327455919396,18.304293714996888,9.08230452674897,8.151515151515152,9.57205002718869,5.118223583460949,8.363250454821104,10.829378191649145,5.968664511315593,8.929908326967151,7.69945583926329,4.966761248479935,6.44650015417823,14.450225757901526,24.118856744510282,17.991189427312776,26.55787037037037,16.48091849935317,40.79765395894428,11.820805369127516,15.674157303370787,13.779647174126103,33.89157932779183,25.644768856447687,16.919897840724403,13.184059358544758,23.814410480349345,13.850634952630518,10.538368725868725,18.087446678854356,5.410454985479187,4.505755395683453,5.552988047808765,7.892844036697248
