Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
00:00,10.25610448608745,10.527821939586646,12.627230667547918,10.734654422426292,21.094690875660767,41.960788809905985,14.164221218961625,17.50581975390755,11.385928608380755,45.368329968272285,17.3426435877262,14.088743757203227,17.12344177561569,5.97427652733119,10.468214285714286,17.8525921299188,14.232697237254344,22.979771784232366,19.662265109192482,41.66551724137931,11.549495586380832,21.514081145584726,13.388593434806529,11.554342173686948,48.42950513538749,47.885197018104364,7.645597638957206,15.909537299338998,25.68808359270787,7.312172088142707,33.25640326975477,13.88873588543101,40.119514713474445,20.13285533530156,28.494946877429385,42.21981826049329,10.693301291679182,37.88218307825585,15.015942401645667,39.60491748063321,10.676437108708026,19.065967365967367,15.201849405548217,23.473596673596674,21.29070758738278,16.096057884231538,10.667284277395447,10.90414052697616,16.630588235294116,13.464969896004378,34.82664695945946,7.386220697541452,16.145787002718063,22.450762527233117,13.784664707453913,12.538401253918495,28.06433166547534,11.14943342776204,13.653166001140901,12.513442150744119,9.929397590361447,32.498903909389846,11.863493723849372,14.018292682926829,14.428970331588133,18.853607161664033,19.450836120401338,22.762470308788597,10.064845173041894
00:10,10.231750741839763,9.296286329386437,10.831527093596058,10.106443914081146,20.892624184646262,41.2982052462034,13.408419901585566,17.448762143528675,11.280104031209364,39.72134981623789,18.449493052947805,14.199157410953658,16.968882175226586,5.254159292035398,10.86323268206039,17.107131537242473,14.048192771084338,21.835623678646936,19.739269528125835,38.71070707070707,10.601029601029602,20.812575283064323,12.947261287934863,10.47246891651865,47.02953904045155,48.602159468438536,7.853013228809407,14.085923856095006,23.94073738973083,6.639958376690947,31.748240389821333,12.607363611932277,39.421441303794246,19.632133080648558,27.096883116883117,41.63776325344953,10.068048252397155,35.72905982905983,14.269638554216867,36.275620846449804,9.718028169014085,19.066240832741897,14.061877858488028,22.047263179155728,21.178440754292147,15.686559551134915,10.095519184330561,11.400149962509373,15.617970265029088,12.759264497878359,33.95556533216014,7.665567463588898,16.444781400050545,22.25371572116391,12.765560734850562,12.00854244527496,28.550373798504808,10.151607603848861,13.081761006289309,13.040106305870983,9.846010700162829,31.214116790976895,11.511558538404175,13.734756097560975,14.817365269461078,17.838463710816153,19.25223140495868,21.865302237029987,10.065502183406114
00:20,10.376407824540605,9.714062092355856,12.219260246584472,10.235935563816605,20.373523622047244,41.34862385321101,13.366350067842605,16.41809210526316,10.689139559286463,42.180952380952384,17.42309182487408,12.490543735224586,16.457082195935698,5.491780045351474,10.372929150511103,17.087864911276473,14.090747856931717,21.409625948208213,19.325375536480685,38.227397260273975,10.542783338714885,20.833927298645758,12.970121726300258,10.349578001633542,47.36853160206225,47.30241343126968,7.5311459819305755,14.90296803652968,23.873886223440714,6.778036175710595,32.905913978494624,12.12523616734143,38.96155817529472,19.718413836743302,28.11696359411309,41.70899470899471,9.305487053020961,36.60491757474155,13.872894333843798,37.2846865364851,10.426736566186108,19.22689270784951,15.072459963244945,22.029032258064515,20.664015904572565,14.416751527494908,9.927590847913862,11.149729868793415,15.677339901477833,12.593457943925234,34.06049822064057,7.472661670829864,15.746478873239436,21.058690744920995,13.33806146572104,11.672255698192298,27.700608930987823,10.116009280742459,12.572364672364673,12.799128751210068,9.484536082474227,32.005497526113245,10.790278805822847,13.632229232386962,13.967291436971701,18.082566082566082,18.540649046503848,20.66267281105991,9.317674890165597
00:30,10.100875953659227,9.451235716183897,10.187714481811943,8.639756097560976,18.929099719459323,40.231559716830326,12.175578831312018,12.972881355932204,9.847214854111407,38.12059993878176,16.046502690238277,12.853740230740604,14.790134529147982,4.823076923076923,10.03325166258313,14.899587750294463,13.469763365468888,19.98227513227513,17.681511470985154,34.92689075630252,9.618665811417575,20.735216662676564,11.615794306703398,9.529157117392412,45.154764159878766,45.68489086670905,6.705810247609708,14.438253562294483,21.372379216043754,5.653678543963086,30.748474396391615,10.105704697986576,37.883768561187914,18.03994293865906,24.990096359743042,37.37832588852204,10.293119127008184,34.96908127208481,11.881238802149987,34.42886884108258,9.13355408388521,18.126256722001404,13.646005877638258,20.582872362220858,20.197653958944283,14.184039511307512,8.837278106508876,10.402918624783577,14.790713554114031,11.078962703962704,31.739786856127886,6.754872357946748,14.048448687350835,19.933362464496394,12.337980010520779,10.754835337166753,25.98482349059716,9.522513845412954,11.197231833910035,11.647367107561767,9.013336626327488,30.43056576047024,9.952802359882005,12.080936128717699,13.149815498154982,16.49556439278067,16.761058981233244,20.203527168732126,8.886811023622048
00:40,10.20166379804934,9.582451612903226,12.240476979132163,9.391326021934198,20.154727793696274,39.30348375029226,12.724795640326976,14.782750203417413,10.48735199138859,40.770609318996414,15.44248135060856,13.508765386049982,15.62329390354868,5.441747572815534,10.225579761068166,15.504340017958695,14.225415610030995,20.990010515247107,18.40125885129819,37.317004048582994,9.774570223807979,19.165617433414045,12.647153887592028,10.182221063607924,46.44412932501418,46.67576374745418,6.711430660492323,13.266010733452594,22.42821837789261,5.372284850151224,31.46724417975095,11.590670859538784,37.49667405764967,18.300378628523347,24.151857835218095,39.99984827795479,9.223312883435582,35.26503923278117,12.968301886792453,35.6617797476986,9.325049985718366,17.86031888614417,13.293746715712034,20.08993448481239,21.45676077265973,13.619979402677652,9.032804517343372,10.433021017979236,15.261704277534523,11.928365106874638,32.85952956693779,6.959083469721768,14.208168028004668,19.70909841138849,12.292220113851993,10.874516877093532,26.270652173913042,9.69087955442098,12.146628407460545,11.423987776928954,7.923705086327578,30.30313014827018,10.110194902548725,13.013253313328333,13.641185076810533,16.278103492225338,17.24632227163873,20.625608568646545,9.289342214820982
00:50,10.838377723970945,9.7457898957498,10.78643956763839,9.942701901704124,19.84277655138582,39.890215355805246,13.421140472879,15.833281493001556,11.036672867393037,44.243997599039616,17.279565723148508,13.456336939721792,15.65818858560794,5.853563038371182,10.803052325581396,16.36806857755157,13.841316485454012,21.98855061150143,16.69500619067272,37.95890952192809,11.140339836375079,19.424098671726757,12.629489603024574,10.165996245642264,46.28852021357742,46.94765045342127,7.983921286297096,14.52692998204668,23.58981355161437,7.2086979581012995,32.46377592243469,12.253631284916201,37.708140133951574,18.489348370927317,25.84544979079498,39.076523802461814,9.058082360172095,36.68884427874964,13.81257798852009,34.40680940680941,11.027092113184828,18.358903478461183,14.002893975269666,20.06191806331471,21.217072455265473,14.731071157255002,9.655676681733581,10.795815477690951,15.01416430594901,12.178144564598748,32.10673684210526,7.144252232142857,15.242246240601503,20.626480981085013,12.829036635006783,11.327748691099476,27.563847429519072,10.374195032198712,12.280847409103922,12.651289682539682,9.579757698132257,30.708356494348713,10.631630890698249,13.898698647614188,13.780037664783427,17.59174041297935,18.31903114186851,21.00574712643678,9.982553528945282
01:00,9.57908611599297,9.167330677290837,10.206447411266689,8.626939177542477,17.870206489675518,40.14485981308411,12.092665173572229,13.250241235123834,9.44920061887571,43.345368452204795,15.617087378640777,12.395223420647149,14.939607602697732,4.197347049269085,9.439102564102564,15.653337253748898,12.45903511276049,19.346036585365855,17.4840439796192,38.051615445232464,9.112399355877617,17.87869094488189,11.53854832643851,9.670889282999747,46.53849049501223,44.93941891613435,6.828883495145631,13.586652314316469,20.926366338897783,6.187084257206209,29.788524590163934,11.24235807860262,35.96113256113256,17.577479338842974,22.517250530785564,37.85928418476598,9.014426028238184,33.691764705882356,12.297846001485516,32.98275862068966,8.797728501892916,16.664700330344502,12.801850843767012,18.92565802692385,18.61603252977055,13.832612566776902,7.7686688311688314,9.668893838158871,13.53419993809966,11.366394399066511,32.31543331150404,6.309732094040459,13.820494008314991,18.671967455621303,11.879669156883672,10.104446742502585,25.141160949868073,9.199167244968772,11.146060954571594,11.025400050800101,7.192190072924018,28.357299270072993,9.51530737203037,12.457077158916709,12.59475008989572,15.58433406113537,17.245924875974485,18.685502547475682,8.317595215612213
01:10,10.131975199291409,9.45989597591021,11.35860722421087,9.448267387564512,18.61089303238469,40.08957654723127,12.778307174887892,15.362993517972892,10.517106294071558,40.80444444444444,15.52028081123245,13.707354056103108,15.229885057471265,5.281643472498343,10.967991558213155,15.807350689127105,13.631855309218203,20.87081094909184,18.33493077742279,36.83566573370652,8.643608002712783,18.72037799854616,11.940309929213699,9.96260460251046,45.93725416744709,44.73765432098765,6.669020944958597,14.25728068608183,22.425242270419936,6.120767795254599,30.50764192139738,11.01723194748359,35.6764705882353,17.635157207023276,24.143707713125846,38.52375296912114,10.985436893203884,35.234393063583816,13.775745909528393,34.35284110241579,9.186294867991695,17.260708096063382,12.758446395317904,18.44555245313123,21.102279544091182,13.972557065914337,8.823813354786806,10.384122919334187,14.608427543679342,11.854621597367634,32.07105969840942,7.047984644913628,14.58117816091954,19.44102564102564,12.256029684601113,10.759855707291935,26.9608345534407,9.735113421550095,12.032805755395684,11.768535262206148,8.191244239631336,29.744020926756352,10.00676861368764,12.840808279940857,13.0795576168391,16.691061452513967,17.211310531662715,18.96463471382038,8.819204152249135
01:20,9.827313769751694,9.315266970753958,10.847258485639687,8.948275862068966,18.767621419676214,40.15417156286721,12.129183955739972,14.613381774144717,10.133565310492505,44.38929943836831,15.230071033938437,12.652106687282567,13.8562874251497,5.065885797950219,10.000345303867404,15.655127790359106,14.180416785612332,19.87943444730077,17.50782828282828,39.005029013539655,9.486229508196722,19.776618449134457,11.868846436443791,9.778322580645161,44.43479923518164,42.87444219066937,6.55566265060241,13.779429770858842,22.844294678131536,6.418994413407821,28.62355531095212,10.70863405506549,34.984375,17.4770245209149,23.680901856763924,37.018438661710036,9.002463054187192,34.05051395007342,12.252768889982772,33.19951840385277,9.648354965288258,16.696237807710173,12.815231965674444,20.1112462006079,20.362079326923077,13.18622848200313,8.652116402116402,10.099725754176015,14.126281863463229,10.931689931689931,31.974185079851235,6.408869814020028,14.4194391634981,18.7872434341205,11.905824714207947,10.220554566268126,27.541192692175112,9.307200378967314,11.361126920887877,11.29448003942829,8.051133622768933,28.721456150027578,9.89499875590943,13.460973619798748,13.301992310380985,16.211082547843475,17.187438342650445,19.68563432835821,9.443405676126877
01:30,10.225320056899005,9.363272921108742,10.918124793661274,8.95953193564115,21.304047384007898,39.77160348481281,12.485785260833563,15.764724919093851,9.663391933815925,41.90316849274504,15.00198176773682,13.252200535782626,14.576635514018692,5.217658168083097,9.250267761513745,15.526611472501479,12.642857142857142,19.36993769470405,14.394747006566242,35.61211611274716,9.40019730351858,17.685037466763355,12.065178249909975,9.520806409925045,43.968976018271796,45.58726606997559,6.990611458834858,14.492063492063492,21.517492049068604,6.164832285115304,29.270159078442127,10.494192477876107,35.024216899184,17.229455709711846,22.103586723768736,36.82310201660736,9.314206811905493,35.27358213341169,12.833135814173975,34.1585660117201,9.469971671388102,16.750605913717887,12.544511196067722,19.362797092909055,19.534358047016276,13.377772240219286,8.748955067920585,10.11676418214195,14.683049147442327,10.890563762435937,31.592863475177303,6.373760932944607,12.599263012436666,19.69195849546044,12.112154547893748,9.77208480565371,26.735606894022737,9.265315739868049,11.239931934203064,11.466214518965085,7.580882352941177,29.068349299926307,9.866307541625858,12.527356794246083,13.023776223776224,16.160925726587728,17.086428089128965,18.883280757097793,8.835602094240837
