Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
00:00,3.4540883831701508,12.583742632612967,8.506752789195538,13.494336724899213,7.014914938242834,5.278994524639124,3.3555310952118877,3.6667719519898925,10.238777459407832,5.188172043010753,6.010332661290323,6.667179329437096,13.114404576183047,3.9159577210621292,16.36073151125402,3.9944087223930667,6.0906561558080226,11.345454545454546,8.306567164179105,3.826888756692445,3.8450662739322534,19.87761452031115,9.114360924246856,13.063319878910193,3.0773126266036464,9.413519936625297,3.6620249492312156,16.130480349344978,4.5572929391644275,3.6030451332245788,9.919679905157084,12.176186476270475,3.5309965237543453,5.116797900262467,3.7724217844727694,3.3559089662736494,3.9351198871650213,15.57552620718118,2.956168257334747,2.85859810817366,3.502998645772877,3.2309027777777777,11.267553923818266,3.8050353724511026,3.58106143220647,3.9453029188128528,5.527182866556837,5.808608058608058
00:10,3.5629416383145776,13.12675018422992,8.695788812067882,13.906727828746178,7.6893159460077785,5.372052182639237,3.456451612903226,3.7889173606662396,10.939229132182549,5.134710743801653,6.367382617382617,6.747557997557998,13.373172608361118,3.869443738887478,16.659037095501184,4.567411083540116,6.47106424717999,11.145186096585666,8.846674514420247,3.7494192799070847,3.7404095760023073,20.187303252885624,9.104239256678282,13.408486707566462,3.2254974207811347,10.122315348349922,3.3473497186852237,16.41851606492216,4.5045678144764585,3.370742601898381,10.480729626360695,12.335958549222799,3.4142149723274104,4.829475057059016,3.787671232876712,3.4498090561920347,4.039479905437352,16.07618069815195,3.1112816577129703,2.928911079410366,3.344755377879307,3.776736111111111,12.107808340727596,3.8635697844737393,3.6448221482390046,4.195081422399468,5.275043029259897,4.603755569700827
00:20,3.050574084199016,12.819294809010774,8.838218053927315,13.284863618901268,6.978838466964496,4.985645933014354,3.180022573363431,3.2800998128509047,10.229122055674518,4.917392525990447,6.0807692307692305,6.733395696913003,13.445805106826473,3.604325699745547,16.676616915422887,3.5570224719101122,6.16452686638136,11.126241589234219,8.310404624277457,3.4016587677725116,3.3628137769994164,20.227745460955404,8.484194977843426,13.16,2.822450476889215,9.693085106382979,3.1346039309112568,14.843626228546281,4.528700906344411,2.9341463414634146,9.711318482841662,12.217963004234456,3.0688665710186513,4.808940397350994,3.1792585640544346,2.931719260065288,3.3466886636813573,14.7699405372155,2.5930493273542603,2.65972894482091,2.9336188436830835,2.758409785932722,11.688576609247507,3.2831413612565443,3.170019583407513,3.472008045591686,4.701712328767123,4.770186335403727
00:30,3.1763157894736844,12.377190817082202,9.517909571344687,13.9771602588504,7.045282124229493,5.038644918444166,3.2321956463316313,3.4181589695256047,10.375574365175332,4.691197282762524,6.039140445126631,6.12405303030303,13.493154223714802,3.7174968071519796,17.17465010841711,3.738677918424754,5.484276729559748,10.671404958677686,8.335141651597349,3.316524908869988,3.372566371681416,19.402376307856002,9.021962350256702,13.140981169474728,3.102307692307692,9.887008733624453,2.971341463414634,17.262132604237866,4.136644486692015,2.9688447752963882,9.831733653269346,11.686167989970748,2.980965909090909,4.5597972972972975,3.1880479926165206,2.9191359734145665,3.407208050549965,15.622478386167147,2.6599221789883267,2.601171458998935,2.9615384615384617,2.4795300818796724,11.278902070248895,3.479414261460102,3.2428350780847777,3.7116141732283463,5.134781109962082,5.328464885021753
00:40,3.1303088803088803,13.022587773140192,9.216263995285798,13.634530439792586,7.414051841746248,4.988215074883378,2.9584013050570963,3.300095268339155,11.424733785091965,4.54658035462989,5.805897435897436,6.473280098280099,13.418465539661899,3.845686820136605,16.969607843137254,3.5058156028368797,5.814754856614246,11.00864553314121,8.106174264281593,3.12726723095526,3.08227286179343,20.175362819626812,8.193472508085858,13.145955600918601,3.0054806070826308,9.294652406417113,2.8763505402160865,14.924400181077411,3.581198589894242,2.969061070755986,9.553386572020113,11.762878168438267,2.877307583072991,4.131716906946265,3.3692628650904033,2.982087005970998,3.388809523809524,15.213986599664992,2.5721189591078066,2.7031882591093117,3.0397146712936185,2.7058428475486904,11.75618453309561,3.397465681098205,3.2647259107933264,3.3238605898123326,5.052435723951286,5.231031279033757
00:50,3.5178751258811682,13.809429770427055,9.482386363636364,14.155,7.531588447653429,5.368592964824121,3.3104960263085776,3.493827160493827,10.537942664418212,4.909266409266409,6.349422336328627,6.994258373205741,13.83053040103493,3.995668789808917,18.114408434205387,3.9805029669398135,6.7336244541484715,11.527106466361856,9.021676300578035,3.4892815758980302,3.8021010789324245,21.00908455625437,8.876546762589928,13.99438202247191,3.310800604229607,10.247033441208199,3.4844590555887627,15.56864831990269,5.101824457593688,3.3559417040358746,10.59468339307049,13.176005273566249,3.533198028414033,5.148648648648648,3.849571858366119,3.343978349120433,3.9239793524167057,16.181837160751567,3.078590785907859,2.9264292408622308,3.370286576168929,3.460967741935484,12.438636363636364,3.9587321846415655,3.817319963536919,4.290733830845771,5.815880721220527,6.2677578752316245
01:00,3.6502564102564103,13.503312883435584,9.001225490196079,14.199847007075922,7.511303191489362,5.1470736629667,3.2664081971752976,3.6190327613104523,10.35870874488075,5.26318727323472,6.569150326797385,6.9247445029420875,14.075252133436774,4.15618556701031,18.23961785923182,4.204570791527313,6.152055688492495,11.641887524240465,8.80064497214893,3.626520320379709,3.677372685185185,20.59328165374677,9.44537090281771,13.308728179551123,3.209908256880734,9.73106846473029,3.11641971575446,17.6043937035115,4.0519862677783225,3.386345163912219,10.252634660421545,13.004736408566721,3.303030303030303,5.0783093053735255,3.740666219539459,3.393329658213892,3.69670430974879,16.283030682529745,2.7074126870990733,2.8311345646437993,3.0254580520732883,2.9728363866077068,11.862776752767529,3.633515559293524,3.2785688857244573,3.865168539325843,5.170439414114514,5.4680399878824595
01:10,3.2571276312283506,13.323821039903265,9.069715560513107,14.045183618534898,7.321687840290381,5.18563021088769,3.118785975928833,3.213675213675214,10.922311240592377,4.467326732673268,6.38584366062917,6.517743979721166,13.499613302397526,3.811896288764616,16.994233446013123,3.7223788049605413,6.504406307977736,11.38023180940116,8.397526005060444,3.3939216832261834,3.45348156816852,20.577770071094157,8.880839739798935,13.583480231679678,3.4059861857252494,9.694888178913738,2.803867403314917,17.487219343696026,4.019607843137255,3.0732841126606507,10.222320637732507,12.472222222222221,3.1255180580224984,5.107178631051753,3.474821798114509,3.0899122807017543,3.468351495478785,15.913343077886823,2.823485415108452,2.7532563283362004,3.1168173598553346,3.085627938213566,12.111262179922955,3.6984126984126986,3.357639507933678,4.039435808865861,5.194568580268133,5.294263565891473
01:20,2.9269632070291047,12.831970260223049,8.966371681415929,13.410326086956522,7.294538516575244,4.928624906413776,3.0911045417898415,3.3872,9.94406779661017,4.516558165864704,5.446955596915714,7.022699757869249,13.850734921439432,3.8079053373615306,17.599564528899446,3.8107336568655437,5.76417089678511,11.026847757422615,8.53666469544648,3.31718192627824,3.6296079578700993,20.46231505657093,8.674539170506913,13.424023874658046,3.2302786169855655,9.638337304739212,3.0445165094339623,16.065614360878985,4.918193224592221,3.1525187865293627,10.503703703703703,12.824946846208363,3.314037626628075,4.6171770972037285,3.57364161849711,3.0968099861303746,3.553063583815029,16.2347808019946,2.8764811490125672,2.5405690200210747,2.9366300366300364,2.7135225375626044,11.93984962406015,3.5147212361662143,3.114932743061468,3.862301896596519,5.073080791149849,5.515132986854173
01:30,2.928664410309815,12.94975369458128,8.943645083932854,13.605156821243025,6.863870823054497,4.825086590796635,2.849296163400497,3.5717860494213327,10.181140245369257,4.825926974242853,5.8796627491057745,6.8082568807339445,13.311841767274595,4.131089904570567,17.581574275004932,3.9454908675799087,6.455284552845528,11.218451095340944,8.591618497109826,3.498402555910543,4.11736150770988,21.044394150417826,9.004099560761347,13.470558631102165,3.0921318090114323,10.430312665606783,3.1961015948021263,16.240621831699897,4.63004008488564,3.2822822822822824,10.456276026174896,12.552587646076795,3.341578327444052,5.376366120218579,3.4700645448475407,3.198661311914324,3.671990740740741,16.478494623655912,2.847833278200463,2.4226546906187623,2.872408594044478,2.798099762470309,11.994686738986053,3.445881126173097,3.040369483407458,3.9902977584476416,4.987060384870603,4.822020644354082
