Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
00:00,333.0066622251832,108.40405732365531,243.93479221927498,344.5607934655776,431.13923367512143,506.257198161142,150.62540239976587,551.0600961538462,120.68441995714723,462.2958439355386,196.201266713582,183.17737256527144,297.8255176613886,162.4161644806806,501.7639933166249,135.66308551783413,200.69110800744878,116.23693270735524,173.504640937958,113.93061405453336,198.14177215189872,86.78970125786164,98.15173370319002,322.76681222707424,167.9590353485299,314.7473441108545,154.286133960047,89.22276700063952,190.3459516298633
00:10,353.5152749490835,117.1689532042849,247.9687222715173,349.52627906976744,415.83718401739605,523.0089070775157,143.35660046728972,574.4617031398668,140.0063424947146,470.43054860763715,190.99929328621909,178.37770518579012,302.00685748360166,161.00035637918745,510.1618136439268,139.94267650158062,187.04796786389414,118.125,179.93558523173607,111.29677278674225,193.428313470567,85.34409888357257,100.62037294739771,329.0591891092039,170.80234451318788,323.0676709154114,147.2124044180119,89.6699535962877,191.79605963791266
00:20,308.81788511749346,112.40738699007717,241.441435632925,354.93249714937286,458.72403314917125,546.4912239644278,140.1403409090909,560.9423280423281,127.53867151956324,507.0440616200099,182.17960013554728,173.57199124726478,286.3859229747676,161.2533889468196,509.123702781237,150.44960732984293,184.92811987824865,119.83221690590112,183.18332470222683,110.44151738672286,192.74936432982201,91.70271381578948,93.4113124656782,324.47528517110266,162.67364975450081,310.24700022639803,139.84479818078455,86.62163731372169,188.81647940074907
00:30,382.06105263157895,106.20260707635009,250.99454029264032,356.99043397106857,466.6601708489055,533.2949191685913,143.3278404163053,545.4500680272109,127.72430471584039,506.21123218776194,193.053351117039,181.67444768653607,300.1639021647456,157.90402028250634,488.00791007493757,142.8553932101418,184.56656419957437,120.03874538745387,177.70518134715027,114.88372093023256,189.56118143459915,96.87636211232187,97.26299778761062,323.85307781649243,171.9028173472618,312.5218579234973,143.42833099579244,85.54220516962843,180.3666323377961
00:40,386.13802622498275,116.67246162382098,251.13522751548814,332.3345707656612,414.3780321613519,501.4341013824885,131.91364374661615,565.1848837209302,128.0669710806697,456.2602359472588,198.43003533568904,178.18922254216372,306.80812030075185,159.98113905325442,505.69284828441505,140.2162105263158,184.75254077050343,117.8641975308642,177.9455900621118,114.23649946638207,202.14752906976744,88.95969367190649,93.95475356854296,311.3217518248175,165.1516433452652,315.4245239201115,156.63680875576037,91.90245327102804,204.73028391167193
00:50,384.43409247757074,119.10866372980911,263.8470292639669,371.4366131658525,427.30764935790063,521.6935213961272,118.85421108742004,575.8590504451039,122.97866586538461,496.20447175285886,199.61951561951562,178.82814445828146,311.338782924614,159.2005160339108,492.337443485409,144.01619937694704,179.6352186311787,120.55105246622684,183.19929894842264,106.82080437986944,202.9097146984471,96.56947241240435,93.82908992416034,308.2022372681778,141.8233962264151,320.184102329831,154.74511494252874,85.79530265419133,184.27743902439025
01:00,395.3052180128663,107.60217588395285,260.76755730763614,367.0505003490808,437.16635810632107,543.867278424351,131.575476558475,554.0542949756888,113.1727078891258,488.79799203738963,198.00743889479278,174.76977518734387,283.0216743429965,155.97363465160075,489.36783505154636,146.1249732963042,183.33076743643574,119.04869619855482,181.61438069441024,105.48509933774834,214.09255962976147,91.79099025974025,89.27282579246817,313.891215823153,161.76277139208173,315.59695817490496,149.2200983069361,83.60694809129468,179.57021489255374
01:10,377.9950980392157,103.95680699835975,248.40366191185862,362.3465142857143,457.83023872679047,518.3039193729003,133.9942638623327,571.6740954378605,114.95046728971963,476.6904966489087,191.33310463121785,170.58196392785572,306.66945004319035,156.52995562130178,499.91752577319585,138.38096238705612,178.250818905007,116.88783036263061,183.25765368601517,103.67339328800175,222.84890304317057,92.05084745762711,93.41462751495378,311.7085880640466,161.2535575679172,298.22896551724136,153.19086892488954,80.99371069182389,173.6087169441724
01:20,378.5602240896359,95.79337196667873,242.29665587918015,365.06695317801405,460.54025481160204,551.8048309178744,120.8988822459059,572.4055871702018,140.45756676557863,505.38398528920095,191.75395987328406,183.7691693290735,295.56203115983845,156.85086401202105,509.84832159138,141.6642089740889,175.5680129990715,108.85539215686275,188.60714285714286,107.26341364648714,215.3800282286521,85.94694960212202,94.11476293103448,308.5665509259259,166.453026481715,302.5603987943427,138.50746689208228,86.33314242077128,167.2121060530265
01:30,383.70427470217237,102.0043795620438,233.3732230002122,370.9313747477013,468.48891322200933,533.8704268292682,132.18372280419018,583.8597239648683,112.47842285004657,500.8746192893401,188.46789641716921,168.98406862745097,294.8127524523947,157.24190476190475,493.584495488105,171.70927894283253,182.2375358166189,111.79155103299414,188.8733805915424,105.35,220.01365068253412,91.06852075775898,96.45736856442386,308.8959976628688,164.9632998745295,300.41689497716897,147.11092715231788,79.8825490922564,171.4288638689867
