Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
00:00,31.250141964792732,28.514308426073132,40.129543952412426,60.54712421459642,64.12778671569754,162.46136207291906,56.590857787810386,61.47189890256069,61.84299017071909,170.57686760888376,83.43705743509048,48.65962351133308,73.12313773183338,18.844855305466236,55.401785714285715,78.67551530293566,58.76929649672458,87.92245850622406,77.4794311833418,156.28850574712644,40.055485498108446,83.74558472553699,77.01925545571245,60.57852314092564,182.35985060690942,191.83663471778488,23.98327594687654,84.4766761095373,80.31702979101823,28.71379853095488,137.51634877384197,62.0013770311209,162.22586473928754,68.19464361029101,108.7118424462296,152.89860089427376,38.30129167918294,154.05313312157088,78.21419388017485,155.03166049174806,24.709163346613547,67.37762237762237,68.77278731836195,83.66923076923077,65.06223358908781,77.92764471057885,53.071201694018,34.026348808030114,79.61310924369748,50.02545155993432,103.36169763513513,16.957118353344768,57.96787744007907,88.79106753812636,66.53326208923323,56.62669801462905,78.5686204431737,28.560198300283286,43.43582430119795,30.039126260201634,24.98,105.85586408476433,39.91501046025105,50.64103923647932,42.6652705061082,56.18351764086361,65.47157190635451,74.38242280285036,17.353734061930783
00:10,34.03560830860534,27.004036598493002,36.482430213464696,60.928639618138426,66.80180632212745,165.32443626323055,56.060415527610715,62.980256972735816,63.46267880364109,163.83795522886734,94.31167855801728,50.15626196859441,76.90513595166163,17.08637168141593,58.04440497335702,79.23866877971474,60.01013143483023,86.2264799154334,80.70567848573714,151.30262626262626,38.63963963963964,84.89135148157071,78.50185048112509,58.41918294849023,181.75409219190968,196.94310631229237,27.737138657520823,82.53091163115613,77.16489482017643,27.408688865764827,138.99133730373578,61.369793066380005,162.5449452508276,70.93703937671089,107.39792207792208,155.21510530137982,39.16609959789669,151.42763532763533,79.6122891566265,148.79048618398042,24.031267605633804,71.11710432931157,70.1390906645144,82.34881842052111,68.07064452575288,77.30808467227747,52.96753420982023,38.37765558610347,78.42178409825469,50.84724186704385,103.42454905411351,20.818631492168176,62.552691432903714,92.84697508896797,65.76748012064711,56.162840363053924,82.92381630473479,27.276695611358836,43.730703259005146,36.12031891761295,27.126773668294952,106.2139348735674,41.252547849863284,50.05767276422764,46.467065868263475,57.26235526687376,66.67206611570248,74.05140409328891,20.21771678103556
00:20,33.507409602845286,26.764936081398382,41.14028657114295,62.72540272614622,65.44389763779527,167.84334862385322,55.48032564450475,59.70723684210526,61.68730325288563,171.45892857142857,89.93064703603254,45.21394799054374,75.11101000909918,17.74546485260771,56.24039478322171,77.52976531196336,62.332840673958025,83.77635364896678,77.43508583690988,150.23600782778865,36.759121730707136,83.62746495604657,79.65953522685356,59.03947726653961,182.44930303608936,195.0969569779643,28.27627199239182,82.93207762557077,75.71076079506511,28.226356589147287,141.6483870967742,59.319298245614036,162.39620707329576,70.57139843914786,111.78956880970824,156.13363567649282,36.00832305795314,153.94579491478066,77.36115364982133,151.52655018842069,25.91245085190039,70.19856014862982,71.58965607771069,81.38387096774194,64.86992331723943,71.93559063136456,52.33055181695828,36.34473887316697,76.69704433497537,48.5008761682243,103.70337031609797,18.039966694421317,60.122559920929085,89.25672070593063,67.48463356973996,56.039035892061825,79.27300405953991,28.427146171693735,42.83162393162393,34.11447241045499,26.302717900656045,107.47388675096207,37.63483839131508,49.58175604626709,42.93862550532892,57.82031482031482,65.42321846771496,69.90184331797235,17.525515376816493
00:30,34.213337100875954,32.0063778899814,38.67741935483871,60.19731707317073,64.3881662841112,168.3683489381137,56.348125689084895,51.12046936114733,64.13899204244032,165.17692072237526,88.52920830130668,52.40975065128396,73.76711509715994,19.4125,57.97024851242562,76.50795053003533,64.20245398773007,84.21693121693121,77.89176788124156,145.78529411764706,40.91468890314304,88.72803447450323,78.32304866850322,60.02801120448179,183.9696912293995,195.35515999152364,26.19906839911743,85.66477895506029,74.23495897903373,28.83619584721866,142.49907137171664,57.430648769574944,164.3878648233487,72.07744039127776,105.32253747323341,147.63546319673722,45.76902091542892,159.03386336866902,75.98566675198362,149.58292852185983,26.481512141280355,73.16483516483517,71.51135452845311,82.67322270026634,70.66451612903226,77.75539381336107,53.01210328133405,38.39871382636656,83.47080914988051,48.19405594405595,101.99622557726465,20.785067252264618,60.9019093078759,90.76097880707887,70.05681220410311,56.139571353894404,79.9726162982514,30.297856970864434,41.010957324106116,34.19241327676566,29.055569276364533,107.74871418074945,38.981317600786625,47.93320331545588,45.259778597785974,59.2245334964821,66.20777479892762,74.8393708293613,21.53969816272966
00:40,33.61790017211704,27.34193548387097,42.893673401788675,61.94740777666999,63.710601719197705,164.01215805471125,55.342234332425065,58.134255492270135,63.758342303552205,174.31704138155752,82.37652139772281,51.20067139127191,72.69669396420989,20.70631067961165,58.55305692199578,75.1550434001796,64.1890673429135,84.71635120925342,79.6955153422502,152.7157894736842,37.55854686993189,78.5496368038741,80.86568504219788,59.90875912408759,184.8784269238041,191.65824847250508,23.872044845235195,80.64686940966011,74.92293866546844,24.476491613967557,137.86356253383866,59.683700209643604,157.89356984478937,71.26672275978123,99.73747980613894,152.86936731907147,36.53650306748466,150.06742226097066,76.61786163522012,148.61404705080122,25.83718937446444,69.10509768695262,67.37992643194956,77.34246575342466,73.56939078751857,72.17378990731206,51.22640494756655,35.43150164598632,81.84506567867969,49.036683997689195,103.07100461639921,19.50490998363339,55.14912485414236,87.66927996698989,65.92301436703714,56.392166967276474,80.43804347826087,27.77837085170573,41.715351506456244,30.8515406162465,22.82897806812879,108.59582646897309,39.606196901549225,51.41110277569393,44.57534747622531,52.951567677797605,65.71228190215533,74.05209347614411,19.20857618651124
00:50,35.48456416464891,28.883453622026195,36.922371437929904,61.26549765374166,64.91537895511405,163.95482209737827,57.46119610570236,58.35241057542768,63.98671272920542,173.52250900360144,92.99612252811167,50.31259659969088,73.01023573200993,22.44322631166797,59.303779069767444,77.54674524511117,61.6808698207464,88.84022898776998,71.33512174989683,153.32674832082182,42.6784140969163,81.37001897533207,81.29319470699433,60.28104049342988,187.05587337909992,197.69888705688376,29.855771538276937,84.97719928186714,79.62528422010004,30.78997613365155,147.74872071101535,60.88379888268157,164.30216383307572,72.62614870509607,105.75183054393305,152.77324632952693,36.867854947756605,158.02122168052767,81.15647616670826,146.94383994383995,30.68753762793498,69.65376641326883,71.8342541436464,82.75279329608938,72.01818715165737,77.82071410483667,52.96410529114597,36.843206453239226,78.1249606547057,49.1217985202049,103.33515789473684,20.086774553571427,60.39168233082707,90.56911245063397,68.93677069199457,57.48612565445026,83.83150912106136,29.934222631094755,42.041225307758374,34.40352182539682,28.486370519939424,106.22623679822124,39.927954601529734,55.93136004082674,44.40527306967985,60.73746312684366,65.94359861591695,75.61973180076629,21.292228390166535
01:00,34.91886350322203,30.432403718459497,39.138065776619996,60.95863087909382,61.35496558505408,169.98621495327103,57.72760358342665,52.9260212286909,62.36694172253739,178.06392423794023,88.96427184466019,50.56394453004623,76.64316370324954,16.527883053600434,61.4269943019943,79.78418112319906,61.62803311447331,82.17657520325203,82.39259855189059,157.79905437352247,38.65636070853462,80.19143700787401,80.94960511470478,62.7349885989359,192.44701675136457,198.8419534308675,27.663106796116505,86.59956942949408,76.25360164646696,33.41712860310421,142.96092896174864,61.27947598253275,164.1117117117117,73.23553719008264,100.95674097664543,154.4937289691037,40.84653161448742,159.60470588235293,80.78088635800941,149.79413793103447,26.979718766901026,70.29872581406323,72.55933587370713,81.00723327305606,69.27476038338658,81.30043245993386,50.3051948051948,38.76317743132888,81.63416898792943,51.36172695449242,110.04060248853962,21.21186440677966,60.37833211054048,87.11778846153847,68.12566702241195,57.06902792140641,79.47592348284961,30.717325931066387,42.416043703277744,32.01651003302007,21.122088920254058,103.06313868613138,42.027430810678425,53.06438426162494,45.92304926285509,54.73826419213974,74.7041105598866,70.49282075034738,17.46333018570979
01:10,32.72217301446708,28.631809471667122,40.21998047510576,60.55369869746867,58.93007850834151,166.90786412284783,56.73934977578475,58.89628756629346,63.108122225124056,171.77904761904762,85.82215288611545,52.881728582259285,73.07713248638838,18.620609675281642,58.525852972212455,78.19203675344563,64.52100350058343,86.41954464057304,79.73748668796593,152.40823670531788,32.15022041369956,80.04531136418706,78.63726803137556,61.89905857740586,187.14778048323657,193.70493827160493,25.11592791037506,84.67482579953547,76.42201199815413,27.401492935217277,139.22407205240174,59.49808533916849,158.54158215010142,71.09289505920783,106.19188092016238,150.21318289786223,45.210558252427184,156.56820809248555,81.87680461982676,150.7216740387887,24.986354197567486,68.2540232730874,66.23357275871243,75.24770642201835,74.27984403119376,76.573736855604,49.99570930544382,35.42944942381562,80.05104487838301,48.105892910559376,105.43090270605246,20.45873320537428,58.5110153256705,88.19835897435897,66.7601378213623,57.35789744911106,82.24267935578331,28.648156899810964,42.333237410071945,32.929475587703436,22.70199692780338,106.07380418535126,39.597392830283276,49.9295219319862,43.74313235818766,56.24441340782123,66.13274635963427,69.84737087017217,17.530853517877738
01:20,33.56997742663657,30.339415079152133,41.40894255874674,60.417624521072796,62.78057285180573,170.2063454759107,56.848132780082985,58.42234332425068,66.05701284796574,181.76854862548035,87.31807419100237,49.86702744491689,69.0434131736527,19.132137628111273,59.9585635359116,80.26043351666128,67.73936625749357,86.29665809768638,76.81540404040405,159.3760154738878,38.401311475409834,86.22504149869576,80.43221895664952,62.13367741935484,185.79904397705545,190.86916835699796,25.600722891566264,85.13118768584923,81.62444805949337,30.11731843575419,137.48706659328565,61.28842555466453,158.18878073770492,72.20152483000206,105.08381962864722,151.37769516728625,40.97536945812808,157.5066079295154,78.09328082697515,148.34571723426214,29.490190159975853,68.49907106363214,68.28828104049343,82.92664640324215,73.9678485576923,73.8283776734481,53.892857142857146,37.29319371727749,77.99472604746558,48.07870507870508,108.43185298621746,18.860371959942775,61.09434410646388,87.78613992496138,69.07866086009798,55.09259730348512,86.40710099965528,28.119374703931786,41.31502561183836,32.91917200591424,25.39556198745779,101.57400257400258,43.279422741975615,58.03943432145771,45.326459279972035,57.47557840616967,68.67050312397238,72.05690298507463,20.13889816360601
01:30,35.55305832147938,29.90778251599147,40.20270716408056,61.03559239395417,73.38622902270484,171.76124323051565,56.810930168368756,61.448867313915855,62.53335056876939,171.46342907906427,87.37534680935394,52.218522770761574,73.79034267912773,23.900377714825307,56.7054623348804,77.5715552927262,61.21031746031746,83.40861889927311,65.4380069524913,150.29112326461927,37.23084511673792,79.07420836354846,82.76989557075981,60.74825536314293,184.67872097449563,197.87082994304313,27.512518054886858,86.82091097308489,75.4893230349841,28.168763102725368,138.17224355458038,57.91814159292036,160.16504343248224,70.54770544290288,98.83940042826552,148.4438018979834,40.084995397361155,159.27534528357333,78.7397487556293,151.9010685970355,27.552124645892352,66.6805622879302,68.12670671764063,80.05657041838539,69.64828209764919,74.9327186643409,51.004440961337515,37.15415924701094,82.66031427616181,46.28489599035273,105.42375886524823,17.516034985422742,53.73261169967757,91.99935149156939,69.15696270458814,53.679707218576475,82.27539420608727,27.80325164938737,41.393363584798635,32.20020095453404,21.300245098039216,103.75921149594694,41.39666993143977,52.85692268173645,44.17272727272727,56.5008073196986,67.03308575286968,68.67462821090581,17.805584642233857
