Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
00:00,4.958490566037736,5.416519768320322,8.331523292369248,7.095428045412703,14.444107744107743,10.603233411923206,4.4608759842519685,13.541772959183673,11.129288910989558,6.7235539916428415,10.527815468113976,6.228039702233251,5.05666063893912,11.572603516732842,6.937682134050661,6.904626469472886,13.103,14.254939626783754,9.715803452855246,3.205339485827291,9.007248396989127,6.742700729927007,15.916814159292036,7.203446983889097,7.5161760419702714,26.677309782608695,26.843224699828472,17.71034482758621,5.215183977643223,19.12971441028995,4.667537557152188,5.535678642714571,11.75511209657551,12.365675534689618,16.642123287671232,26.292502387774594,19.03270084779976,6.591988555078684,5.40233949945593,5.582483660130719,7.111111111111111,13.407894736842104,8.458794920291814,9.784557235421167,16.61295226512618,20.407607067984426,7.521402784940691,6.812053698943159,6.290969899665551,6.574596222283055,7.817671394799055,14.282412965186074,8.949605972625466,15.397448478900884
00:10,5.413078149920255,6.179562433297759,9.262157809983897,7.443940767603506,15.09819911654774,12.3411725736999,4.833208489388265,14.27626582278481,10.59739263803681,7.544794188861985,11.128068303094985,6.627839536007733,5.648875643457058,12.853240337111306,6.961425005672793,7.075507137490608,13.74468085106383,14.117663117663117,10.321846771495483,3.7361635220125784,8.573658813511212,7.420634920634921,16.632906894100923,8.117956423741548,8.448920863309352,28.460591133004925,26.999656946826757,18.73292747485442,5.787709497206704,20.48687089715536,6.171213208901651,6.117736230419403,12.086478738652652,12.93355776045358,17.177366702937977,27.794451145958988,16.921108742004265,7.81227651966627,5.6189835977413285,5.764113437582825,7.2556489262371615,13.537895310796074,8.7281686285245,9.901200873362445,16.864242424242423,21.938812785388127,7.232244318181818,6.695870535714286,7.2573977371627505,7.3337826907522246,7.717168581185967,14.877785765636233,8.630898513251454,14.868927125506072
00:20,5.60699781318338,6.345802161263508,9.078978273634762,7.59234709249774,15.290580465762947,13.009136735979837,4.700306591722024,15.101372426699937,10.837452229299362,7.195201744820065,11.076902099809109,6.586156824782188,5.765565782349756,12.615995462280205,6.90842669264491,7.141542002301496,13.13792221084954,15.811433215930641,11.845481049562682,3.5336463223787167,9.374348581354951,7.398371437519574,16.827240143369174,7.710186513629842,8.254811119030649,27.755073959408325,30.134883720930233,17.658670143415907,6.036111111111111,20.075049374588545,6.378940308517773,6.871621621621622,12.741830880518833,13.267750961874782,18.747308612440193,28.212559182656367,16.551369863013697,7.126997716894977,5.435815318921804,6.654055454781031,8.235180536783163,14.503865267807841,9.458861613164284,10.236559139784946,17.683282674772038,21.247170935080405,8.004840594224671,8.003935815924917,6.999597747385358,7.821928879310345,8.310802833530106,16.23806104129264,9.549897330595483,14.92133726647001
00:30,5.604185351270553,6.675307322287547,9.5592221567472,8.147628988965106,15.593943565037852,12.848217103187125,5.14900905309518,15.689580093312598,11.898182723425442,7.7809502565246484,11.448303715670436,6.436274509803922,5.729382850901147,12.852387843704776,7.045341755019175,7.282148980758239,14.05628891656289,14.65917291146267,11.483636363636364,3.608462267129776,7.910460251046025,7.568976088289393,17.78082191780822,7.838077634011091,8.715546090660176,28.409059711736443,30.028760330578514,18.452,5.635086455331412,20.680989583333332,6.518951470067305,6.45175107079869,13.595913154533845,13.746817785527464,17.914599774520855,28.620170109356014,16.429498269896193,7.5702614379084965,5.90784155214228,6.487696335078534,7.914471172203131,14.520721205597416,9.060207224866984,10.292147171883581,17.902064896755164,19.41377297928217,7.140043090181594,7.828828828828829,6.929483514389175,7.681151692881898,8.247961340984597,14.727190605239386,9.211864406779661,16.27946474523932
00:40,5.375522004497269,6.832962138084633,10.301276065981948,8.5509272467903,16.15413028878442,12.755817764667322,4.921716514954486,14.904625199362041,12.043532649487116,7.3012743926722425,11.620936639118458,7.368925065836725,5.71289676865885,12.980780430984275,7.673952641165756,7.42684513850158,14.308880308880308,16.373380129589634,11.908404464871964,3.902878835811452,8.692242595204513,7.912641621943948,18.408025568181817,7.956678700361011,8.741601343784994,29.045933991153454,29.088474576271185,19.824552019256487,6.005254648342765,20.501227404597188,6.149600833044082,6.886136136136136,13.4026369168357,14.071746483888196,18.548549437537005,28.980511857243485,16.16997411561691,9.155350066050199,6.128611111111111,6.74621804903495,8.095116187475384,14.927857935627081,9.086064405813621,10.348740658732355,18.274111675126903,25.056580181306657,7.95553772070626,8.248664688427299,7.123854105714843,7.158633985128064,8.756899588960657,16.053314121037463,9.716680463576159,16.09910358565737
00:50,5.19133996489175,6.1751963173571625,8.991433278418452,7.317036137260857,14.877260083449235,12.384788189987162,4.701632325394701,15.256345973049202,11.174924165824065,6.71878416794227,10.685568395592583,6.400195934361989,5.14065564583917,12.064785488050676,6.488694047069681,6.810621810621811,14.235063918601618,13.85206611570248,10.341407528641572,3.2749915853248064,6.217910447761194,6.705721241631163,16.913841807909606,7.178142076502732,8.43768115942029,26.61948142957253,29.023411371237458,18.215533980582524,5.222733245729303,19.629984746132056,5.0,6.08100765621141,12.622699386503067,13.095921985815602,17.881516587677726,27.446509291813157,15.88326359832636,8.118730808597748,5.276166804750069,6.170097786927432,6.9609877567960154,14.232466063348417,8.46646509070918,9.409665019220208,17.412275449101795,24.133354153653965,7.274024270252542,7.668815943728019,6.792052980132451,7.211651523249599,8.055745873559639,15.19686474662778,9.597099621689786,15.829901960784314
01:00,5.356515867656989,6.196358907672302,9.828264758497317,7.584105168807888,15.641924398625429,12.02135231316726,4.529411764705882,15.367885532591416,12.145129224652088,7.49297629499561,11.830593849416754,6.7011186770428015,5.589567211235311,12.443265546713823,7.048651039363114,7.325305810397554,14.009550851832731,15.429824561403509,11.631215014817254,3.728760226557583,7.6867015098722415,7.480507706255667,17.321985815602837,8.210022107590273,8.553398058252426,28.487521367521367,28.678974358974358,18.075522955718554,5.736494845360824,20.96866158868335,5.605628654970761,6.293688710082977,12.82796232027764,13.610403211729796,18.3085860017002,28.8375647029825,17.019806152549517,6.683870967741935,5.6341727592743025,6.439210526315789,8.13799247673728,13.881351423250864,9.056330325403335,9.968403996759385,17.925098157656297,22.32158054711246,7.944662095984329,7.578536303153023,6.981994191674734,7.47920630606143,8.20353982300885,15.957950530035335,9.316067653276956,16.541224076884166
01:10,5.563278008298755,6.497298834233722,9.899679206765821,7.6834617664493186,16.24042048151916,13.206292572169964,4.983517898532063,15.616488549618321,12.780815109343937,7.627243243243243,11.041396103896103,7.397510980966325,5.932847158918262,12.877080291970803,7.689114594833296,7.4815853430547765,14.903242542153048,14.556502612042893,11.896281800391389,3.5996055226824457,8.878996692392503,7.5875672444710105,17.717885024840314,8.42998171846435,9.371217712177122,29.56635642881765,29.455191072032466,19.866464757709252,5.872098315885298,21.573157315731574,6.0574751967157034,7.019672131147541,12.685148018063222,14.267328456983629,18.925027870680044,28.429135802469137,16.421712802768166,7.829568201315413,6.06965859030837,5.90450643776824,8.11543676157273,14.674626865671641,9.405191256830602,9.886291179596174,18.955328467153283,22.856548856548855,8.18570935450466,8.70234212866884,7.279625382262997,7.224801966675772,8.66795827123696,15.061419753086419,9.644642100804743,17.637600806451612
01:20,5.406809001731102,6.0672,9.427303949627934,7.62875150060024,15.410522788203753,13.041091593475533,4.564887427270428,15.31195786864932,11.999258893280633,7.078470380194518,10.55229793977813,6.805583003952569,5.45726872246696,11.9893001735107,6.79646408839779,7.1551755503001635,13.893466281815796,14.811598224195338,10.780012978585335,3.552514539856312,8.404921101898903,6.673593073593073,17.348705214615112,7.495167286245353,7.985458951832778,27.568687906817402,29.620223199188366,18.0,5.576745834810351,21.043727915194346,5.510128913443831,6.062068965517241,11.81765300961052,13.474934036939313,18.303847233923054,27.838035264483626,15.844974446337309,6.380546576550103,5.519594023118128,6.3750993377483445,7.873056057866185,14.572361262241566,8.85960591133005,9.760461373390559,18.238570996064183,23.096705308114704,6.9791631373877685,8.13262910798122,6.557299546142208,6.9454107572919455,7.997355274757567,14.89975203684024,9.329927628778204,16.142493638676847
01:30,5.004721156683387,5.840705563093623,9.775709779179811,7.541276346604215,15.261701400751623,13.43840579710145,4.462563605524594,15.654823889739664,11.046634736576758,7.237155863862996,10.440637450199203,6.969755160825732,5.298444976076555,11.89396551724138,6.90867178924259,7.001154068090018,13.634196359907715,15.448549534756431,10.440967741935484,3.2791708458709463,7.731234186111892,6.984751448612382,17.20928596552937,6.978506787330317,7.534834834834835,27.900235928547353,28.547846889952154,18.216465018411363,5.025100851636037,21.46332894158981,5.700347222222222,6.370789279567249,11.82128074019966,12.997221739885397,18.461826562950158,28.43082061068702,15.939904885430177,6.377414561664191,5.0375760783276,6.001051524710831,7.3619410085632735,13.250924458531431,8.811268387454898,9.584989539748953,17.46536144578313,21.28435171385991,7.131844687811122,7.4526964560862865,5.986962444055264,6.649658935879946,7.717782365084046,15.08790410461315,9.09735071488646,15.302407221664994
