Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
00:00,41.17228103946102,71.72062084257206,115.38481012658228,127.48360128617364,125.66980146290491,283.77077993409006,43.92704402515723,102.49988401762933,88.44023852735286,130.75590863952334,125.47305529522025,100.26257490466679,68.58656238890863,122.9041301091376,29.808721143275925,45.88875,39.80706025562994,47.6426652337453,33.320388349514566
00:10,37.960414703110274,71.6865889212828,124.96713917525773,128.9036652611093,127.9692151556157,313.42983128834356,54.336023240800515,100.48061664021763,91.75308981049162,148.17169717961406,117.87684319833852,98.9899044528574,64.17749825296995,124.25286066861118,30.378971962616824,48.29113924050633,39.152147971360385,50.93911388964393,44.130913804277384
00:20,39.445283018867926,72.22727272727273,116.36274509803921,127.92774193548387,137.4058514628657,310.9315809818322,47.08185840707964,97.86294633311952,84.48242116708953,144.75049554013876,114.96525648886164,97.52418785310735,64.96164672765659,117.91399229781771,29.483543275091428,46.62704608410979,39.36233367451382,48.3101518784972,43.627666451195864
00:30,41.619554695062924,68.94806144842721,116.54854060913705,131.5259210955331,129.2856099342586,309.5378787878788,51.087471964114066,100.67261511346112,83.11918419375398,152.302634880803,116.66822628668652,95.68221941992434,67.15860597439544,120.24148727984344,27.083433133732534,47.68382538480949,36.370883882149045,49.33720010545742,33.660796645702305
00:40,39.21455938697318,71.93731778425656,118.15960496973558,130.1054700294792,133.5985294117647,302.1408179012346,48.65781899584266,98.97843006448744,87.48260381593715,151.67529173008626,115.68348909657321,98.75872616048939,61.56254367575122,121.65314716312056,31.171755725190838,48.26774595267746,40.30334486735871,49.17671957671958,41.81074249605055
00:50,41.734313725490196,70.06186317321688,114.45099904852522,129.7668631303209,135.8251801289344,309.7634533488192,51.971484759095375,97.90881387716831,85.67201492537313,150.71659509977266,115.81174296858961,98.5834406623735,57.42299651567944,121.76254946886066,28.55385235982251,47.50089126559715,40.831812998859746,50.121443624868284,41.74546014158202
01:00,41.046601941747575,70.51169590643275,116.54115030187481,129.13491280026324,139.53113553113553,308.9509463113171,48.7866028708134,99.25832223701731,85.86676590993673,148.94066937119675,116.88177648040033,99.82853451458102,57.932291666666664,121.18318199763127,27.695741195741196,44.01980942828485,40.43990799309948,47.5462694437121,41.75966762543944
01:10,42.307157057654074,70.00142551674982,123.58250560717718,130.3158242484308,129.28550565899963,294.09877955758964,52.462116263879814,102.09562363238513,84.00507246376812,150.82614181175876,115.703073089701,98.3143994211288,62.34903339191564,121.4550414225096,29.801038753495806,43.96085594989562,38.20285871357889,45.572325398901384,42.38456672991777
01:20,41.79425393883225,72.30406852248395,120.52350698856416,127.06569105691057,133.85600553824852,297.3385436523065,50.48854961832061,100.2344398340249,88.6203341628155,153.32147363108757,115.51270833333334,97.37621446563512,57.598613518197574,120.80188881734277,30.456228306980332,44.806893056259504,35.51468392234943,47.73549578059072,32.64534645346453
01:30,39.8,69.5225988700565,122.41328648993931,121.8666451404585,133.3008217220436,278.02461767997016,49.32798742138365,103.30799735624586,83.79220272904483,148.6468364003025,124.99472356044964,93.95579620095863,59.54314544189283,121.14512606710343,28.79686872741871,46.66763005780347,37.22486104092976,46.12404730617608,41.04818181818182
