Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
00:00,641.4598214285714,493.2474261042843,215.43381389252949,160.8565916398714,348.17714825306894,198.1788256227758,230.72922252010724,439.0800961153384,889.0255952380952,574.1229400131839,340.37576052567533,143.63922710428798,783.7307183781402,284.80622164614385,276.0274636510501,556.3827849588719,247.59651898734177,469.88898836168306,345.7143987341772,1404.678840929671,1119.2863736263737,185.99174138744692,312.8128786179044,538.6211018711019,1197.9159176572919,262.97355912061795,509.32214878834094,893.5252252252252,404.76273022751894,332.35932584269665,657.6109345200255,265.0800258843831,937.4074644093882,351.6726044226044,627.342383107089,369.54071075123704,842.058692421991,424.83313354111726,387.8347134812852,539.0658797694208,227.27127233929048,852.3393860786857,458.5152925531915,154.17894736842106,389.15552753257674,428.71027003098715,301.1230419403739,361.5980323260717,622.6985391766268,283.11355034065105,462.24275805793553,377.9582947173309,437.5289277449216,278.3724905585371,684.7199162888036,475.23929881777417,700.3823529411765,115.80950048971596
00:10,659.958870967742,487.4874623871615,213.19947848761407,154.30516717325227,344.50294985250736,194.02333931777378,220.548588410104,436.82069233761183,870.8352037802717,583.0084884100555,344.80359783144405,139.652580903985,794.8300970873786,275.2303577398863,260.4467387741724,556.1960958296362,256.33896713615025,477.18628695809906,409.5145897699966,1511.7804511278196,1155.0138705416116,189.39929660023446,313.9859760235241,553.9963331587219,1197.1972031963471,269.59970631424375,499.3263516804676,938.1010733452594,423.0800644814616,334.56962595763855,673.8280456852792,253.78960872354074,940.8134155744025,359.17590881084413,670.089,356.65172715347614,869.082304526749,435.9066315537467,387.8039346448816,531.0062128579146,250.10239099859353,880.0338248048569,470.5675057208238,150.09237726098192,376.62212989284933,424.0607088989442,301.8197969543147,364.1198318149965,614.9020248203789,280.33594738173537,454.6357303831182,384.5963687150838,427.469781615033,291.04571428571427,704.0779748706578,481.29752396166134,719.4930284439487,112.15142428785607
00:20,647.868074930251,485.314381270903,211.4531181857828,161.89928057553956,345.2298284045272,189.70147194112235,220.2308859223301,430.29595015576325,900.2947058823529,577.4521681562396,349.67781908302356,138.70781456953642,788.7820623916812,284.8072525318523,264.01411224154907,559.5639810426541,246.7956821026283,477.6146473779385,377.9029275808937,1545.9137515078407,1162.3940854326397,188.62523277467412,310.21257142857144,544.7879581151833,1236.913106235566,270.3228886899433,487.14059784497744,919.9581978634463,421.5928896017108,345.5275838775051,707.0941648656993,263.3778683251126,958.8552071234998,361.6849765258216,662.6943209876544,362.57270480897165,875.8712908011869,434.7937305575497,386.6926121372032,539.2654819601507,238.4713692946058,872.3923830250272,462.78780812791473,151.69873722188817,369.5404884318766,457.87276940903826,312.2472389558233,363.9659649122807,618.3178371249588,279.1512144162967,453.71994313566205,381.0727485380117,432.6462360122075,291.282722513089,689.0297827610372,480.3588612670409,726.624929498026,111.71997956055186
00:30,647.7430750702529,477.49780627742155,214.6059559775572,154.90084033613445,340.3330835518921,191.17349726775956,213.21975088967972,430.69112562427966,873.7123449497933,574.7635646169024,352.2127764127764,129.48884108631353,785.2523524379811,274.7624292007552,258.91590314136124,556.862681266647,256.06059673946476,482.94335902491486,366.90483558994197,1503.8084210526315,1163.7992957746478,188.00303100955935,307.9833633093525,544.9958027282266,1220.5136142161077,275.1012994683993,474.54460697637035,898.1401561857789,421.6707807888382,339.1794177386594,678.4795134443021,259.117985918498,963.404459823145,372.5482673267327,682.9381800197824,350.3666987487969,905.2169035153329,431.4002378121284,383.93175170620736,537.3772616797191,225.26120668766657,888.3929199648197,453.84838387204263,146.76279974076473,350.94770273131485,443.50497565106923,307.5462986198243,365.2348804500703,608.4090909090909,274.98075380914196,447.1993549687563,388.3063583815029,431.50277357539085,286.69652244237767,699.5403225806451,481.43273453093815,730.1115470852018,108.1551901336074
00:40,655.0897384305835,484.908692722372,209.4494971578487,161.31436781609196,341.86573220213944,203.79003230272266,206.0955320399765,439.06863496932516,871.2339316734221,580.0707204230007,355.5365440464666,135.58106666666666,792.58,280.54939063502246,257.2651287194918,571.582769773596,246.45910780669146,483.3098164974167,337.02923976608184,1545.8940716220284,1170.9228758169934,189.20998397068925,315.1685720690428,544.4081419624217,1219.6063060457043,275.656892382104,477.399176276771,876.5216680294358,421.98234349919744,337.4391402714932,661.2151777137368,256.39052496798973,965.433628318584,362.10737730540797,686.1790033865506,346.9271215928861,906.1361750282912,432.5573497981477,389.68883766875206,534.231105047749,215.24895627334652,893.3582596872876,464.219022103148,150.82192648922688,356.6947346427079,462.96444795575746,329.44211576846305,358.3744243712363,611.0392222594703,280.72487909725953,449.34546925566343,387.50222534551415,434.13620517928285,294.4438458350601,694.8872009115078,478.8084677419355,742.1055900621118,115.14479166666666
00:50,650.7848997247346,482.39542703429726,224.85951134380454,147.98966704936853,337.1424068236603,183.53150826446281,218.33100091268633,437.1657774390244,878.1832151300237,578.0811965811965,352.518779342723,138.05802501996274,788.4428815004262,287.4702907711757,247.55399061032864,553.066101199181,249.60241336633663,486.6821635311143,369.3338479351602,1520.7287281351912,1155.1194450466073,187.59981515711644,325.3394168706877,549.6366019926586,1223.0621912234815,269.09982279976373,478.7057569296375,910.6586620926244,425.1936948971413,345.33356180031984,640.6502927781393,256.04010293802276,952.0415065334358,351.9952658986902,677.3530794546309,351.51360877227336,912.2929482370592,433.5864022662889,383.1290218790219,534.8888888888889,246.55555555555554,902.8561708118255,465.90440928980144,151.48789571694599,359.8244212251588,459.4030410742496,354.9757074881042,355.86472054111783,614.4254052265961,276.5001374759417,448.2080032500508,384.4955294117647,431.8687374749499,288.55858254813603,677.0527075812274,477.4404432132964,742.3668739400791,114.38805220883535
01:00,661.1746280344557,494.2040477770405,221.84961106309422,165.16425992779784,331.5994140625,202.30244664237375,218.62926972909304,443.1580937972769,917.8464285714285,571.3134178905207,358.0442541042113,143.4688818565401,776.8644067796611,291.6658970976253,266.6829350387075,557.8511817916545,246.9136690647482,477.24087591240874,344.85908385093165,1516.2721667645333,1136.788605367356,184.9887174763988,316.7825791855204,558.3187795896896,1206.6604324956165,266.38727810650886,500.9922611036339,897.4557235421166,402.65022660623833,344.20545454545453,644.2153497409327,263.7040272746644,951.156285823462,345.09824231010674,639.6054913294797,354.02667984189725,903.5242976461656,434.82286520818633,386.66591494845363,542.8372993912562,247.34659248956885,881.4391814210163,465.0196543544561,161.74761255115962,374.951269035533,441.79609929078015,336.1060606060606,351.52947519769947,605.3269484808454,272.9572054653261,453.13515704154,375.04889627343937,429.7371287128713,286.6944736289136,707.6559424678275,471.0657841957481,733.5701306076093,116.8412852969815
01:10,645.7601880877743,493.582645991422,222.4993635977938,160.46496815286625,340.0024918535557,203.31893860561914,228.71270221689633,443.87640871525167,915.4230769230769,574.8792590142243,352.6860101131712,144.86411332633787,778.9168390566819,298.85919165580185,264.62635135135133,562.8353115727003,254.05691795337572,479.51660714285714,367.85423076923075,1482.5653538812785,1118.80800707808,182.12370659921822,310.264745308311,561.1852832186343,1184.3303724928367,265.81482602118,500.5048661800487,851.796678817335,391.6372340425532,329.61872986654396,643.6085686465433,266.01805821117483,941.7825426944971,335.98485565546616,625.6253469010176,353.00918866080156,842.400513008428,436.1858179265153,385.2830128205128,539.8757446808511,236.44297615627693,871.4039003759399,464.21537396121886,155.46143057503505,380.2672802036421,428.90220539095566,347.01175,350.5661394680086,603.1789508632138,271.5784823284823,450.40660012222446,366.49654515129856,424.9431387414708,279.2266081871345,686.7672107877928,467.9370109546166,728.4670050761422,121.81470588235294
01:20,653.2794403420132,487.2999026290166,223.72816780821918,155.57728119180632,331.36296296296297,187.89706639217704,206.5796711509716,443.55886850152905,901.0028719126939,568.2836473755048,355.6683226874852,140.73764458464774,777.4156327543425,293.3690398432397,280.47489959839356,564.4072876873347,256.437125748503,486.74117647058824,410.4116239316239,1485.8411562678878,1133.123573309921,180.20736168267032,312.4315909090909,551.5825496342737,1173.8474035393097,268.64035355074674,484.4957507082153,883.2312717770035,405.84596903363587,321.12819343065695,643.8017817371938,266.75584087560514,943.2583081570997,346.311004784689,650.1805213969503,345.88633754305397,865.4287878787878,440.53341148886284,383.05776056792513,537.425589024754,244.8193006993007,891.7637465051258,469.2439605307928,145.68170426065163,369.7649990033885,421.5625,325.81051035876703,356.458377612469,599.6330365974283,271.685247601763,452.4742810854597,368.40820683111957,418.97080109807837,274.49645808736716,706.4262844378258,477.0563544500583,741.4366591928251,117.65766208251473
01:30,638.111549073709,480.1905844155844,225.77349703640982,164.5149560117302,326.6466705494079,191.74345818368394,232.01832061068703,450.20045906656463,936.3084922010398,578.2504996668887,363.43101807802094,145.3023377987917,770.2771035598705,296.2632450331126,259.4335898293744,539.2681433984261,249.91225461035097,482.9356400143421,408.14165545087485,1479.8315515746895,1112.8843626806834,178.57953509571558,305.1428250617561,562.9561774023231,1186.963058419244,271.48762824381413,501.90464330190355,845.1970865467009,375.5348468848997,317.9311703360371,631.429561928774,274.26998523518245,940.9125375375376,336.01968813986457,625.7205340699816,359.5257471264368,843.8621601208459,441.82576112412175,385.89492517891995,548.488,247.41022759202022,870.1587599812118,465.33379357956505,157.66233766233765,386.1820877817319,425.32764281024293,336.31014271151884,359.5567817728729,602.2349144885447,272.59646844975333,444.77905801495854,372.58844507845936,410.08981435022577,278.3160493827161,705.2398054620277,472.47767145135566,736.9715099715099,125.11376055638351
