Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
00:00,448.33516878142206,373.2959486166008,357.95104895104896,636.5176651305684,170.35240274599542,398.28709198813056,1158.2209067282704,633.9640035118525,1512.1442089326267,513.5445708376421,684.5024227740763,520.5156322911806,1911.645680819912,1116.414159829839,700.0506381226842,665.394894894895,664.6267339218159,621.9072018218047,1244.201868399675,1352.1680085882983,974.193588162762,325.16720516962846,563.9808066083576,146.95671476137625,643.8342289091886,475.52264544248624,366.6534439235485,867.7104488594555,676.7683858643744,608.7198969735995,274.05984340044745,611.0006894174422,503.27376224516814,489.16225266362255,572.2634032634032,346.5180084745763,808.5436046511628,504.249401627573,505.960504662644,601.5764192139738,693.5726630007855,482.4401262576445,433.118703631394,765.35649867374,562.0843771746695,446.0662493479395,367.05710401087697,254.93078937523381,255.27897708402523,573.62509429218,559.6285923039454,382.5442957297642,500.95157894736843,538.6780081117621,882.3277645186953,594.3879544221378,313.6666666666667,720.6333589546502,747.0490009514748,318.2823529411765,137.77243452125376,788.8384982121573,268.98621323529414,684.7678203543469,334.0309936189608,349.4138198757764,165.7466577540107,447.96404854591253,334.3397985826184,346.1075636640061,361.06806049822063,414.3460631777464,387.3167044595616,227.33411764705883
00:10,453.852140998344,418.6478460895023,360.750936329588,643.4936386768447,167.78062248995985,395.2291822955739,1139.0292263610315,637.3530195381883,1535.7208413001913,498.40553108174254,681.5613657336204,527.1669010782934,1907.4199404761905,1103.055294117647,698.135101533361,670.6201947719119,607.2350847216289,628.5099134320022,1261.4445859872612,1350.0605411197428,971.6976029502151,315.255223269152,552.1333497053046,147.783397471138,632.5946870068385,456.4350207782395,360.56086005830906,839.9329359165424,683.3180833132675,606.7147909967846,278.5292144254962,615.5272285813389,503.7095277095277,482.5650089874176,565.4753810082063,349.48305387085264,804.787702534275,518.520333961756,506.25446551250343,567.4917632702868,682.4499411071849,475.55483106105515,432.87890625,736.5759493670886,546.406374501992,440.38602846054334,358.5628002745367,247.2280701754386,258.50348721355033,569.3053665910809,570.1398161586841,381.4733785091965,498.6830388692579,536.8589454709329,924.2593406593406,588.597266881029,351.42503097893433,726.9961240310078,748.5586565752129,308.74711359404097,138.61571709233792,796.2916174734356,269.03367433930094,691.2352067868504,335.10166358595194,373.05014749262534,166.38668885191348,436.1160914388167,328.58563949139864,341.73115384615386,357.819176882662,414.7339578454333,372.57869158878503,222.18498067366096
00:20,456.97734245928723,379.0135557872784,361.98574712643676,641.5914634146342,167.78166708637622,399.36594615092906,1158.0917030567687,635.6795042054006,1549.8365091463415,504.7461648598896,688.6900061690314,531.4258911819887,1906.9421828908555,1112.295166163142,712.3051759834368,675.6142857142858,626.2968520152987,613.0436485730274,1261.0223261747822,1348.7250530785564,961.4412659768716,323.0413290113452,551.9571946795647,148.2533185840708,633.5446544136681,475.8457795642056,366.5246981339188,867.5340174838465,688.3665048543689,617.5644901897716,285.89392295170916,609.9788488210818,506.71700643776825,484.1575630252101,577.8287551139684,346.83964285714285,808.9779808890736,494.1839160839161,501.5105392827813,604.609011627907,686.3163507109005,481.71835443037975,431.3366141732283,718.1347962382445,558.1620209059233,454.65168539325845,375.2061749571184,254.03297115024353,258.7341059602649,573.8863693625599,559.0230110159118,373.4992,502.07926618206994,541.9192238267148,939.0429259745948,595.5768617021276,351.7157809983897,712.101553618795,743.5740308267165,316.96491228070175,137.16688116688115,811.468211527035,266.7335596096733,693.3652771809196,335.44777475022704,371.62321144674087,167.5741303613644,450.8990950226244,332.22418325197145,334.0011787819253,356.5261551874455,420.72302662307334,409.04195298372514,224.66449864498645
00:30,460.4377080361389,368.5821812596006,358.7904360056259,645.6085409252669,174.4295532646048,393.08428246013665,1137.9162407722886,618.486657620986,1540.763846153846,498.1529975020816,681.1484839012192,533.9229691876751,1896.084348084348,1112.2496258605208,701.1065883340327,671.2675911658963,734.9189353921171,630.6549805230941,1285.02383531961,1372.7672483221477,957.160791589363,311.3768352365416,567.6898395721926,147.78724573941727,624.0521016863831,475.86709539121114,367.42358242583555,833.6677740863787,677.8568013387521,611.8908450704225,286.110989010989,611.4789826916284,503.54229400492744,484.2121034077556,560.9316440777843,353.2895959957097,806.3146341463415,500.643644379133,493.8875479978058,617.3461259956554,678.6721698113207,471.6353754940711,421.30388692579504,700.449508026929,542.5759262480432,437.17636363636365,356.0245165745856,252.80347038853262,258.00632069194944,570.4790148278462,568.2486682808717,379.0800260247235,504.3013888888889,526.7760089686099,939.3080610021786,587.279871692061,347.0367993153616,736.4558537534033,741.4206607724523,312.2044776119403,141.17834121186075,807.3889219773674,263.687903572966,690.5670081092617,327.3419083255379,354.80357142857144,170.16433799068528,438.68575293056807,330.47251506024094,346.6804362194316,354.962363238512,416.50792253521126,371.76030245746693,229.85185185185185
00:40,467.13936372269706,365.68904958677683,362.557880055788,639.9500249875063,170.65474014102898,389.7434456928839,1153.1066316096992,617.09,1532.4589911436274,492.28851744186045,684.2790192427063,532.7644298451431,1895.9689552238806,1105.9237980042335,715.3256704980843,673.7342365815529,729.9399762282092,612.4650837988827,1268.2644483362521,1362.6262516914749,940.9864532019704,308.7345350266284,543.9954671367414,152.14083741163677,622.0686597415759,475.37846550612505,365.3750932140194,817.7015418502202,683.0688018979833,608.7809493264914,286.0348901098901,620.94271742927,510.8031561461794,475.98617240364814,563.393779342723,360.006075768406,811.7368849125661,487.48825739783933,495.66311184030627,613.1380813953489,662.3321526957891,471.24514610707985,410.8843268851165,639.9031007751938,529.6428067700988,443.0120198588973,369.41117969821676,251.58966565349544,258.0375166002656,574.5623742454728,568.2286831175177,379.8967168262654,505.98185624563854,526.1767212379457,894.3310702875399,585.4320659399096,345.2286334056399,722.8469819300269,743.2221158449019,316.09114877589457,134.52646239554318,821.4404761904761,267.0921375921376,691.6109207708779,326.542911332385,360.5644988194892,168.00603419376466,435.8465021507811,327.5946656649136,347.2247491638796,346.43989547038325,421.35543527289127,376.234375,227.8935185185185
00:50,454.5722776985259,385.7904282115869,365.5361642557163,626.5832098765433,174.50380277996328,395.0982274741507,1167.2161308840414,632.2396021699819,1543.2443334613906,509.85597045547803,727.5937122128174,537.9190453907347,1912.1899852724596,1113.1712740384614,708.2311222361285,686.1680412371134,738.3413897280967,621.1719317864132,1276.8804977472646,1376.9889932885906,961.9371951219512,316.0502024291498,553.4393638170974,154.47273718647764,617.6614533205005,488.58047834518425,366.8748639825898,864.4764925373134,693.9937092264679,612.4377613380508,277.438048245614,621.0079557246628,507.74590163934425,482.71688693098383,570.7626619552415,348.2611328820805,822.0091172813925,492.59181340041164,501.0786727321381,613.9501100513573,686.1082777559827,478.61010061919507,415.45318646734853,686.2447176334998,565.5648514001031,442.51083032490976,381.4288638689867,255.04402054292004,254.3374714145704,588.9032096288867,569.433752417795,370.0287792536369,523.4869442484121,546.683569979716,893.4605842336935,595.8911419423692,352.4776604386677,720.0990583804144,742.0328947368421,318.3232436472347,139.09106678230702,814.2606888361045,271.109756097561,693.3976210705183,332.4057142857143,372.16037525128434,169.6719221737672,446.9108250976787,334.7360902255639,348.24815361890694,360.32791922739244,423.15465328467155,370.3382899628253,231.65941644562335
01:00,463.1078058067587,372.99481058640373,362.56399437412097,635.293765586035,170.96355413673848,376.18338970311913,1172.8060431654676,638.4406627854904,1539.5491708445816,505.7956048645189,727.2877719889672,539.3136704119851,1925.9899408284023,1133.9894291754756,700.9717725197178,680.7294785751161,751.6284074605452,637.5084406294707,1269.3034825870648,1377.7357219827586,967.8425869432581,314.4447524752475,558.3095474888115,155.79193899782135,637.7897207808253,500.45881845623114,376.9847640282423,857.9261992619926,696.0406465414785,628.4499840204538,274.46287128712873,624.3315844700944,504.8557306973016,484.2466433158202,567.0866983372922,352.79634277518824,839.9564676616916,504.4428337619827,496.0719113273858,628.9060895084373,682.5200314218382,473.01407907425266,400.4020496649586,721.8811983471074,571.5106309420917,431.0448928121059,372.1506044905009,261.94885496183207,258.40741956664476,582.7215284715285,568.3264007829704,371.62311083123427,521.6451159522136,542.2493200362647,936.418747262374,602.7903010924593,348.30179991628296,734.4189753320683,741.875589066918,320.5674778761062,140.34602076124568,808.7405213270142,269.9791222837665,709.5031159119236,330.835186080232,381.37249481686246,175.8778600269179,443.02768245252804,336.65871212121215,350.0387032748925,363.2467134092901,425.2672727272727,373.9250093738283,237.7958852192745
01:10,461.62815626488805,360.83342091434577,357.9293023255814,646.704260651629,175.92144202313693,394.87640015449983,1149.3673469387754,629.4041591320072,1521.224513618677,499.10997660072326,727.1721875,542.4152621722847,1934.1649761336516,1130.8673723536738,717.3204010462075,674.6745036572622,749.3242203321182,630.7517570986787,1266.8883262260129,1383.6061755146263,957.3945335710041,303.2559740785743,541.6247877758914,152.89366391184572,607.7770874751491,484.247898253934,367.93504083147735,842.8463268365817,686.3556085918855,626.4662420382166,284.35631549917264,620.4839170836311,511.4814612868048,477.24333040164174,554.9157769869514,354.56432432432433,845.1621845262722,492.50547147846333,494.1148520228075,623.2794985250738,674.9454403741231,468.9499214454046,401.9780439121756,706.2183634633682,548.0709007741027,420.40831853918337,367.8713349430838,255.86931601069927,255.10993377483445,572.1409295352324,566.6640510053948,378.05762382648106,516.2033005617977,531.0430523917995,936.6603188662533,603.6017908875428,344.5988940876223,731.3583748562668,732.3769633507853,315.6985735735736,137.24491424012766,811.2098108747045,267.95728321230246,709.5672719768882,323.84450923226433,360.4325323475046,172.29936305732485,430.7766463000679,335.2064150943396,345.7236842105263,358.3048245614035,419.4092960288809,367.72050886661526,239.59561128526647
01:20,457.2484560570071,383.83709273182956,365.0028195488722,633.9662531017369,174.0728971962617,392.0771144278607,1174.0644283121596,645.9235583370586,1534.5987701767872,498.8789808917197,733.6075518415352,540.0290943219146,1934.9093601895734,1133.0425988354275,716.3349016253208,683.9591836734694,750.9389920424403,638.8261729790843,1274.8743419546806,1363.166577540107,977.3460393091126,306.7041257367387,546.3502660861152,154.23136388735506,611.0288720332762,499.19521138912853,374.4784065524944,875.5206794682423,692.6629373958581,642.4203497615263,287.4627761112626,622.3685897435897,509.7095149748211,493.25116144018585,564.4681737061273,358.56922525107603,842.1787321063395,496.113051264831,502.83369506239825,628.4307692307692,693.7618863548512,466.23695095528853,414.5743670886076,734.526066350711,572.2494299245747,432.0888550393501,366.2414270869415,266.2245779348253,259.26730705531634,574.7340796019901,563.164590964591,380.9367412140575,521.2026554856743,545.5397291196389,924.6757230499562,611.2186170212766,349.1265085310029,740.8395865237366,731.506511627907,319.4342644320298,141.36701902748413,808.4393132030788,270.3817179604961,709.9529728609903,323.89658536585364,372.42869796279894,174.9546827794562,442.0908043327956,340.07912584777694,350.30528052805283,363.94265549183945,422.60649819494586,374.81511009870917,246.0886208704772
01:30,460.3681462140992,358.9203056768559,365.1392823418319,654.7944723618091,173.53850340136054,398.41152567417805,1140.60821673117,632.1908638625057,1528.1501930501931,481.28171779141104,731.0167562440721,539.6225972808252,1924.1687964338782,1124.5529707639107,744.2925320371189,680.4462982273201,748.0860900757274,615.6816774556713,1283.622754491018,1368.6491465727445,956.3655213270142,302.6107465135357,533.7344127597873,156.3714442013129,608.5823353293413,452.7448979591837,370.184855233853,840.7511078286558,690.6399061032864,627.7974083438685,284.8760648529816,632.8784846318799,507.5957735031157,481.522959929804,556.1738609112709,365.35629709364906,846.4034869240348,493.2820997871837,499.35360484314805,617.8711111111111,673.1464077669903,466.3960534183775,407.1513816579896,698.9388185654009,547.4001792114695,438.6398017736046,364.78896551724137,256.81051392703023,265.6374501992032,575.7421855463866,554.6846668318058,379.8682795698925,519.4067974772249,533.8714868540344,941.3722886232846,607.8899445764054,344.8196721311475,735.4503129890454,723.3320807891029,318.2502801643631,135.82717989002356,833.4010632014176,261.3982407037185,690.8172152933961,323.3659844054581,378.58947125375204,177.93111559139786,419.74702774108323,336.90991330569165,342.2033842070338,353.7931186590207,417.83438061041295,358.79612756264237,235.8407032498668
