Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
00:00,12.357207615593834,25.21181462140992,7.910984848484849,9.77985401459854,5.3922148312392215,4.77808326787117,8.941775373846644,8.548836497244336,48.89404322614655,7.4796129923980645,11.777732629012597,9.950625869262865,34.58673693456302,29.796716887789522,24.881340579710145,7.160996835443038,28.990825688073393,22.424460431654676,32.85562485562485,9.793873085339168,34.38732114467408,29.17841246290801,32.83434420015163,11.594513715710724,15.889614630960157
00:10,13.899336949969861,27.232526881720432,8.469115646258503,10.627631188852654,6.002739726027397,5.236769894159154,10.048269291838679,9.28035659391331,51.84848484848485,8.174597740499829,12.500820344544708,10.658296572785884,36.99647577092511,32.41573033707865,26.793830800635064,7.708581644815256,30.786072587784005,23.892544378698226,34.15396971087655,10.433896835717382,35.97991161108879,30.271412680756395,34.109401388628264,12.59047619047619,16.96612377850163
00:20,13.03654485049834,26.436159683272848,8.189462189462189,10.121588841722255,6.262623933594651,4.802454473475851,9.418612088263512,9.127337351259465,51.2986908896607,7.778965517241379,12.344006568144499,10.46058091286307,35.937909925666816,31.365632782431515,26.193086195133045,7.592628896294844,29.106693363844393,24.598522754348345,34.98213058419244,10.415841584158416,36.931378537975974,30.10398807305255,33.93342110212526,12.321570859419465,16.50032701111838
00:30,14.52663256093891,27.119025007913898,8.83764641786979,10.859375,6.92038656235619,5.428627605190719,10.248027769012307,9.99906672888474,53.416217672413794,8.50721649484536,12.763825363825363,11.099074391498114,37.30833700926334,32.6643709825528,27.111470113085623,8.175387027238878,30.551436781609194,25.666422823701538,36.17263157894737,11.017032720753026,37.62189156135344,31.311294249859525,34.83295795795796,13.205142537730575,17.72911227154047
00:40,14.746268656716419,27.474017321785475,9.025585193249864,10.425875190258752,6.920502092050209,5.524322169059011,9.891332470892626,9.708353146298938,53.372386058981235,8.35538621406304,12.287136929460582,11.419354838709678,35.88244176013805,32.67458653622175,27.635082042985903,7.862833594976452,32.19043427230047,25.19563600297545,35.37508602890571,11.282515073212748,37.553388090349074,30.92517904259329,33.78589981447124,13.344021739130435,17.422207876049065
00:50,15.871140142517815,27.822200066467264,8.734447793916141,10.650850492390331,6.733660130718954,5.045382794001578,9.847984766740717,9.640356361362926,54.65564665432425,8.483759502418797,12.584913437757626,11.60230352303523,36.25644883920894,31.7264678471575,27.433174224343677,7.967290640394089,33.36977299880526,26.08985653158822,35.73708593930971,10.95171202809482,37.28906090853534,31.381611374407584,34.19958809211758,13.326710816777043,18.432835820895523
01:00,15.384867441167708,26.893929712460064,9.115056427195155,11.465881642512077,7.102985420041657,5.595021730541288,10.050463110827211,10.197086009713301,54.51209889531825,8.736301369863014,12.27426683188765,11.497269624573379,36.09326985500974,31.751565762004176,27.799448022079115,8.257715746019265,32.64859981933153,27.377716018191006,35.291133455210236,12.187234042553191,37.89217284957195,31.44304747607431,35.14895209580838,13.472237493128093,18.585051546391753
01:10,14.467761194029851,25.971753246753245,8.572607260726073,10.431845597104946,6.074586977648202,5.034208432776452,9.829821200510855,9.502518891687657,53.9655625657203,8.163648787154083,11.806557377049181,10.953296703296703,35.26909012690901,30.708448753462605,26.855082417582416,7.468694449930871,31.777507598784194,25.966349670811997,34.39233907524932,11.290149006622517,36.10677827684769,31.077773613193404,34.1924577373212,12.572781065088757,16.840542285345386
01:20,15.260249554367201,27.561181434599156,8.990351112302331,10.492987804878048,6.826229508196722,5.370679380214541,9.90575747828884,9.760784924466593,55.687333688131986,8.412534435261708,12.131805157593123,11.166551006245662,35.800472508591064,31.04946833102173,27.48879648879649,7.700930877401466,31.869794721407626,26.731757451181913,34.35769057284619,11.13167104111986,36.51204081632653,30.319220055710307,34.26742031134174,13.319859402460457,17.296056884292177
01:30,14.638335809806835,26.87564599483204,8.772997835497835,10.468787878787879,6.445226366408632,5.273053892215569,9.643696411559224,9.535274879302289,55.23570469798658,8.310178817056396,12.107360715738105,11.50766550522648,35.641206675224645,31.109522711551765,27.493126772856208,7.966159391269524,32.15699558173785,26.811851851851852,35.30113768284188,11.152742616033755,35.7234477124183,30.092324805339267,34.08095061269959,12.681098204857445,17.429302623160588
01:40,14.43670323154462,26.286266924564796,8.530847639484978,9.828181818181818,6.437265917602996,4.951258489812226,9.829430379746835,9.495442607755292,54.8959058067969,8.152390780873754,12.333333333333334,11.799024730059212,35.32625649913345,31.23122439690487,27.427053824362606,7.654552715654952,31.706752232142858,25.933383233532933,34.44166102459941,11.021258503401361,35.163640073454395,28.970965940815187,33.63538236370289,13.038809144072301,17.494230769230768
01:50,14.60077059869591,26.81885695834679,9.037816245006658,10.432317073170731,6.705422685294814,5.0464,9.89294790343075,9.538437741686002,56.23552123552123,8.367311679336558,12.241704219582138,11.7054890921886,36.03318250377074,31.956071187204326,27.472579553148275,7.781037924151697,31.675542135602527,26.3095,34.33400946585531,10.968140183193947,35.6056685150955,29.849962769918093,34.275,13.018367346938776,17.22464698331194
02:00,26.61751563896336,51.76105060858424,10.742758437416954,14.262094304960195,7.563042967832825,6.0880096891400886,15.235955056179776,9.717576522562322,112.98995111352525,8.74561403508772,20.710873146622735,17.16470167917113,70.58565474884843,58.40615735461802,51.76217583807717,7.933333333333334,63.15509601181684,43.77004806476094,63.65300113250283,11.704441677044416,67.29046153846154,61.35586592178771,65.57929759704251,13.923320994182973,19.120257234726687
