Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
00:00,11.88665997993982,16.648507462686567,17.322736520854527,16.111985472154963,9.267012313674659,6.887747615553925,16.48219584569733,10.589373054690974,15.688807705081368,17.656370656370655,16.20790878214459,22.908182865923933,13.417675204052912,12.77023901310717,22.116797110174595,29.27652127086699,15.82826152455559,28.425711529184756,17.274794520547946,23.763037249283666,32.8719696969697,13.542771982116244,10.976622241642998,23.856772856772857,28.28531243721117,20.311580294305823,12.43134043134043,30.263951335625496,32.782046545991875,9.73002039681068,12.095205003474636,23.0678648899907,28.506031016657094,24.5447229248103,15.663435156392904,40.80179211469534,22.663634066211777,27.23633540372671,41.33187772925764,30.982492705293872,31.434423284225655
00:10,12.675954592363261,16.05856515373353,17.00954592363261,17.92748786407767,10.394908616187989,6.091729323308271,16.835975943138326,10.942689813846476,17.52690288713911,18.132621951219512,14.830101793504605,22.989339019189764,14.035684180949705,13.586022871664548,19.849008857022355,30.848989623156744,17.624257580493904,29.867741170893577,18.718970189701896,24.8509461426492,35.03224206349206,14.969687784177024,12.41703411464377,24.159237379162192,28.53773773773774,18.587354409317804,11.94054054054054,31.65687830687831,35.58281986226894,9.72211964549483,14.553834808259587,22.413050075872533,29.206028680128767,27.561610320284696,15.211051693404634,42.245947850599016,23.717397149771443,29.928150765606595,44.244165795889934,32.93009868421053,34.45183569611051
00:20,15.579571833892185,17.14264112903226,18.903283278187835,18.3836784409257,11.029220779220779,7.70096463022508,17.963453959154425,11.440060370849505,17.99568655643422,17.862877088007977,16.23342939481268,24.232935654214746,15.05740100983258,14.04135043182413,22.013980263157894,32.53811405985319,17.16529930112428,30.22875816993464,18.545998911268374,25.128081779915814,37.9000999000999,15.906138259833135,12.40095519672504,25.553146483342147,30.483343678874405,19.747589833479402,13.169758291174817,33.02905631267678,34.15565509518477,11.12296729398867,12.916897506925208,27.39822247706422,30.786756126021004,26.54009009009009,16.31174753739511,44.16357142857143,24.448683503492745,28.325804455445546,45.19882839421089,34.65219172470299,34.25994215473608
00:30,13.712137203166227,17.00864138262122,18.38673469387755,18.56917953375719,11.137585991244528,7.232815964523281,17.46069909376734,11.119399785637727,18.33830155979203,18.00414201183432,14.751267748478702,23.930013458950203,12.87828852269442,13.813924981613141,22.288347205707492,33.30653835267478,17.233220962304628,31.389060642092748,18.211120064464144,24.881896808827914,37.2719794344473,15.292690233672857,12.544782803403493,25.960857908847185,29.76624716319373,20.84973980919341,14.230941704035875,34.38237567637207,35.81277695716396,10.745793377962729,12.847125710675932,25.855259122968416,31.323989377397464,29.225884955752214,17.063448020717722,42.70960854092527,23.907332796132152,30.60384410037373,46.22344448264008,34.93685085168259,33.324199288256224
00:40,12.49636608344549,17.096461463887543,17.376986160943105,17.709047900650503,9.858056265984654,6.96772579434576,17.5523088023088,10.008624316365166,18.2677304964539,17.61444885799404,16.199031737493275,24.775638506876227,14.99520045172219,14.147878156730018,21.66706851516978,31.8852794849283,16.872716199756393,30.604156597390045,18.185991605456454,24.18402004454343,36.79740518962076,15.23469088778201,11.805631868131869,26.962214641826293,30.762295081967213,19.145132102786825,13.740898219505713,34.98218496201205,35.35633442862358,9.956086714841579,12.261679189807252,24.95604066985646,30.990026400704018,28.402066486972146,16.20557006092254,44.08185053380783,24.953129233270115,29.097033374536466,45.844852411807054,34.360874848116644,34.606843829632325
00:50,12.529459241323648,17.273357228195938,18.14866282118511,18.446575342465753,11.447972972972973,6.971199599298773,16.952872938191046,10.695759571840263,18.9255698005698,18.99821002386635,14.588420542635658,24.3031016882607,14.589074938237717,13.876715945089757,20.98292335840618,31.227115716753023,18.194488438390877,31.409285714285716,18.329361927455654,25.468215158924206,38.405724328395685,14.292526897353882,14.225411764705882,26.725753424657533,30.32502596053998,18.285264341957255,13.31487513572204,34.16924691681973,35.827398255813954,10.21174963396779,14.306870772516909,24.635861668119734,32.00956080071706,28.87227414330218,17.47643498991381,44.26051318602993,26.05863280194542,30.223958333333332,47.34685914943426,35.68632268632268,35.038184438040346
01:00,12.760117145899894,17.712380952380954,19.973820632452046,19.819081908190817,12.132827324478178,7.194378149032087,17.782544378698226,12.049945711183495,18.93801939058172,19.49143026004728,15.17738791423002,25.28036300444101,15.251994497936726,13.47780612244898,21.215623112542783,33.10264705882353,18.967449139280124,32.19151943462897,19.30168776371308,27.228306403351286,35.97696785623893,14.788524105294291,14.812015958695142,26.924337612674133,30.671331549701584,19.517367458866545,13.98071555442781,36.16517514702122,37.14077315827863,11.063910453150388,14.980399274047187,24.37441932486838,32.74139479197845,28.416478044363966,17.694245265673835,44.14751163623344,27.06717597471022,30.869258946182022,49.83604695191215,37.21801140994295,36.08979000724113
01:10,14.415411355735806,17.836246109648073,20.76287091047426,20.382697506758788,13.088616223585548,7.795607235142119,17.985770893371757,11.512282175099728,19.567120264803236,20.157878879180476,16.463985747009417,24.937560223549816,14.957654723127035,12.545430672268907,22.68,32.27389652148494,19.585388698095535,33.412645590682196,18.752750130958617,25.76778686042991,35.00225450901804,15.525613822370415,14.472839789135916,26.95347023654796,30.323733445448813,19.646481520150346,13.410962566844919,33.80327435965144,38.63202846975089,10.54409594095941,15.871033478893741,25.007460366801368,32.0625,31.455327597617472,17.746592539454806,46.38224330735344,27.164899553571427,30.865144677462172,51.18046875,36.76607947562474,36.441660701503224
01:20,13.363430512312481,17.929139551699205,20.183391871550427,20.140883977900554,12.283739302172481,6.542743009320906,16.06240749876665,11.797142238579779,19.97274031563845,20.611332312404286,16.735849056603772,25.112599495243643,15.429116684841876,12.905913272010512,22.318364881192107,31.81867816091954,19.97373417721519,33.05790333878123,19.349016480595427,25.95807453416149,35.3198973042362,15.208126278865828,15.41272812353767,27.09722222222222,30.70635593220339,20.358331809036034,13.904017857142858,33.67838179519595,38.83115044247788,10.065911622725585,16.89517195767196,25.135666052793123,32.76779252110977,31.45560538116592,17.438920454545453,46.066206896551726,27.405596305351807,31.978048056956393,49.06231003039514,38.62688713156003,36.0537518037518
01:30,13.116806042622066,19.052724968314322,20.26589009875918,19.781584582441113,12.822028624766645,6.57502359232463,18.689226775449658,11.784045835169678,18.548080190282025,18.913086913086914,15.689897217347706,26.171701422724617,15.374462365591398,12.930356193514088,22.84809114531281,33.28215767634855,19.92035680152915,33.4174848059841,19.526581605528975,25.690683229813665,36.208385956049504,16.21610420367081,14.431943171402382,28.467879476975554,31.65853145381864,20.460786089476546,15.51528013582343,34.27153705158418,37.98072727272727,10.06888045540797,16.210442534224768,29.205721241631164,32.971062052505964,31.476648044692737,18.031818985327913,45.69865377977218,26.667925546263824,32.33872365001444,51.052141527001865,39.08695652173913,36.91202872531418
