Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
00:00,277.5521940583265,145.28520259682114,175.34055459272096,1666.395671641791,805.5298146655923,395.0071756601607,426.9095500459137,518.5490148966843,1728.3217283950617,391.71090430912403,343.0986968596454,1704.619306930693,661.779477250726,271.9770672546858,742.4496191135734,160.5666797027767,910.5962406015037,671.8590673575129,730.4530330695882,852.8025343189018,974.244297163995,513.5366866635902,854.5069555912253,1086.0601135190918,555.2266707730213,221.98260093687264,562.8761746821448,306.75194911776777,1339.5168115942029,326.6307998861372,965.1511169513798,639.4156555772994,881.1467703127892,714.7908380681819,225.43889206167904,441.12533191715346,88.83423799582464,207.60719566288813,331.60687795010114,326.69131757547393,618.511234597729,376.01822238750464,243.12154076290201,141.11990008326396,442.19645424053664,406.6899862825789
00:10,276.8218262806236,142.8473132372215,176.94143356643357,1638.6898443291327,813.2245187436677,390.57559302657904,429.1905951840073,517.6106742911603,1793.9248671894763,383.22466693580947,343.7546689303905,1691.25142291512,664.9218386346005,273.54745989304814,745.7891910618396,161.38810522302705,916.7535831028414,670.171299513551,742.0038206314097,803.4383561643835,981.5407130624319,493.95773903856315,845.3984074684239,1098.870246659815,592.4101251422071,228.61193086003374,578.3512834821429,298.3552931427388,1347.5460335842502,337.16323613493427,969.7171314741036,645.7072549019608,880.4313181734146,712.0886436454255,226.06718124642654,442.11046202867766,89.4319286871961,204.71882297991593,330.65712361064334,330.4932020628223,618.922572815534,372.91408554572274,246.28502054538663,138.46827794561935,440.8350119904077,396.14279238440616
00:20,278.4956691813356,140.60143144710355,176.83487784330245,1631.276397515528,807.9964726631393,383.48973188819167,437.65650080256825,520.9890058479532,1803.6122762148339,384.53268765133174,345.37451181911615,1692.471952131638,659.7769350447297,273.9986807387863,764.6377111340917,159.8349218452154,913.10101010101,674.4865993734772,743.2581884350991,824.0377109704641,971.136588380717,532.6037264258123,856.927392739274,1109.6670987814364,565.289434744007,210.89948453608247,555.9475717439294,308.5865956138553,1337.6526069127124,331.0709991411394,967.3998955886192,622.7776909552647,881.9782046545992,688.0823983169705,224.632183908046,439.86131257739254,89.85028830313014,202.44059644059644,324.92998324958126,319.9152741821605,603.5737410071943,369.8963099630996,240.6057510404843,138.29509632224168,445.25734939759036,388.46738641475486
00:30,284.5551562068012,154.74087994693787,187.9261330194232,1595.3190356456146,825.1946972694896,414.87150997150997,445.70538566864445,541.58980466889,1697.9431220245554,388.93992045216663,336.4847874269595,1685.362836185819,632.922371757363,271.2711159737418,734.216234769178,159.7593502077824,923.4172913543229,695.9104817708334,714.3458282950423,823.8652781439494,958.0168417799753,514.6835732236692,879.7705946535734,1073.6560247167868,589.0245570407212,236.88508208422556,566.4944008958566,292.63658838071694,1318.130819765781,321.8476217601823,924.7605194805195,677.5679182229212,833.7002950940612,707.9418767507003,232.42309958750735,457.4210997671503,85.78651685393258,209.48417721518987,351.69894306171153,338.2446633825944,626.0573343261356,400.40847145488027,261.49246987951807,145.95644820295982,465.47777777777776,411.6006346328196
00:40,280.1989671106279,146.14112458654907,180.9779189352692,1619.153356994972,829.563601161665,403.03338088445076,432.1291208791209,527.7254760183176,1730.8488430583502,389.2394543546695,333.9041951219512,1711.35847208619,643.2658227848101,269.80047608742694,750.6080735820133,158.3104247104247,915.4599303135889,686.6940847042353,740.9965327350602,800.4765768123527,964.9581273176761,521.0682492581602,862.6642096642097,1090.1133333333332,565.9034876728804,217.85339214450747,547.9403518416713,307.613654946852,1318.8496071829404,331.6306511231163,926.9605873261205,654.0248275862069,859.223293768546,691.3886028149674,234.4021486643438,450.5022269730982,92.6160470489393,215.41003547896605,340.72489082969435,335.3637858149366,618.2889518413598,385.5590608950844,247.8100890207715,136.8790965456156,446.0836961780358,411.97875288683605
00:50,281.5140825813508,144.50256295966125,175.40967204002223,1603.4539405589235,819.6802225206216,406.2466292134831,425.7420535101761,534.1471861471862,1741.487314745039,371.5686116700201,331.70235294117646,1706.9547641963427,656.7054701187463,277.14294940796555,745.2123381049762,153.12123552123552,918.1082218920258,684.9097535577924,740.4133713819813,798.8447253030694,967.9790177892656,531.0095912308747,842.5765986394558,1086.7101043522525,585.1562974203339,238.63414043583535,559.38380768168,306.43885038728087,1348.7975616671392,322.20479242128727,933.990206185567,646.3708791208791,868.1088649851632,695.0179434092478,228.84971098265896,435.817652250662,91.65329938468066,206.33631232361242,337.26474576271187,333.36814867090095,624.8217431617988,372.2732600732601,247.78454510848877,141.07392026578074,445.9907317073171,403.38812785388126
01:00,281.9765347885402,143.55456417295812,177.25139353400223,1640.2215002953337,805.071067017615,396.9774414620217,430.73165714285716,531.1929450757576,1785.66874674987,382.45492227979275,331.3189210630702,1709.9343619887338,669.4963235294117,280.37639344262294,753.3201641867624,151.11930501930502,918.3091991073643,686.5986657303371,752.6461601140762,801.5174388339407,971.8794533169533,482.16340042372883,838.3033769063181,1078.0191435768263,584.4911463187325,217.50486276204884,553.1751886001676,298.3379098360656,1351.9937975754158,319.8901351740006,929.7709727225939,631.3664256400234,871.6619718309859,674.6850121149187,229.16547175222254,437.88625261688765,93.09422555764019,196.84010600706713,335.8771457421744,329.83513386566466,616.579797979798,370.5815837937385,246.1983852364475,136.0489417989418,450.1960880195599,389.273397879207
01:10,284.457056892779,143.5252777148039,180.01392757660167,1631.9796550199028,815.0868787276341,403.5845629965948,431.80593607305934,528.7166586422725,1768.7236259442564,387.8033380253368,329.07438016528926,1704.9625061667489,659.924583171772,274.48838695930107,745.6468675111263,154.59711388455537,919.3371599700524,677.4797120418848,761.4938900203666,801.6972524624158,956.6189676237019,473.2561809573908,846.1227786752827,1074.4569852019063,588.7672413793103,263.56789158196506,573.0718358038769,306.1845116469146,1356.6745810055866,311.9259155717081,932.4930555555555,631.671350507416,863.762939767913,678.2818745692625,238.15766550522648,450.1456053653371,95.37085020242915,200.4814814814815,340.26120660599935,332.70197740112997,640.1905800261666,379.83227016885553,243.68612585291888,137.89345314505778,453.8308678500986,407.71210720887245
01:20,289.3297752808989,147.03772727272727,190.6407797029703,1610.7842237679442,811.8505972195027,395.22517882689556,436.80762167125806,527.4085892514396,1764.6573957016435,390.41053056284045,329.81772608782836,1682.0602409638554,662.639806763285,274.4831533477322,759.3552676440505,152.34428794992175,923.1539985144838,691.1384992987378,748.4471960704052,790.8273229797315,955.6407350689127,481.09225874867445,845.3327107790822,1078.0348511829052,599.1182689131153,226.94588945657222,590.321509009009,314.82062146892656,1334.5449390416784,325.61756531406337,933.2351574599896,642.9626369327074,869.6547134935305,687.8738675958189,230.4870111333143,446.70157894736843,89.06488095238095,200.374943259192,343.03629032258067,334.2261988304094,632.0656337421992,382.85591638671144,251.098623853211,139.5298411335337,455.71393643031786,396.13510986442265
01:30,288.92050095289954,143.17662801070472,183.447212706322,1573.3569538371066,805.9486837085082,411.2234794908062,441.3315765352887,535.4323865015781,1741.6982845610494,397.9263495886012,325.87775110044015,1694.4292157354046,662.1337987201862,272.15913978494626,745.620302669614,150.4788732394366,910.5973516429623,680.6944837340877,770.445805266381,812.1338562091503,958.2231492718447,487.1003984063745,848.6301591583491,1075.135924796748,604.021241287753,228.17014728511762,586.0635451505017,306.94489139179404,1322.951950254381,338.3808864265928,940.6359637774902,658.7113685450619,877.7891344383057,709.9912587412588,226.2868686868687,449.53250883392224,93.96707141387117,205.05676442762535,345.90593391773433,331.9337081283673,631.7041765851548,388.3186402689578,253.4897801774007,139.3493298746217,456.3431952662722,405.88956197576886
