Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
00:00,6.9695845697329375,10.370341814443588,20.646477445514446,11.755966877739892,8.018557422969188,23.976201696512724,11.76404697380307,29.584033613445378,8.063953488372093,23.128272943665696,17.310044695365796,18.288341429562802,8.713940127003326,30.255564494502547,20.792494481236204,18.475655430711612,15.329793628531357,11.333427282976325,20.665273806905653,24.21618122977346,24.1420693658395,32.85411292633992,23.653223245474752,8.391737474362731,20.487095897853845,25.05117524546266,10.38886527836804,20.002014968336212,17.79077380952381,13.72394043528064,17.02077922077922,16.056944005061688,21.264670075480886,19.281499202551835,9.210588235294118,19.912114845938376,20.779355333844972,14.648121176813282,14.256568778979908,10.267119411431805,17.776035834266516,20.88466220328667,15.885194338350932,13.740645529848615,29.696053736356003,14.541128484024473,11.618895116092874,12.029668956901936,10.95762021189894,23.28923205342237
00:10,7.409633911368015,11.41258575822096,20.70662382600099,11.886418559690672,9.357476635514018,24.606053440529678,12.051976177585274,28.588093806374022,8.236050328227572,22.497113005224087,17.851028216164515,19.28639455782313,8.3614237906906,32.22993197278912,21.69808743169399,19.62557200538358,14.474602863306531,11.533879164313946,22.04224450608065,24.847468558529506,25.694657593745475,33.1478285878631,24.352792679078572,8.184306569343066,21.306521739130435,23.86433990895296,10.611654615057422,20.705505388872705,18.641975308641975,13.522628072593614,19.295228374585353,16.2037558685446,23.757522123893807,20.459390139640924,10.778394633356465,20.703992210321324,21.213755000952563,16.0984492481203,14.028878281622912,11.276623376623377,18.310286677908937,23.23046757164404,16.537041156840935,14.30624824880919,30.94979253112033,15.621016949152542,12.571928879310345,12.544536271809,10.51937984496124,23.768429820907954
00:20,7.8364299933643,11.571428571428571,22.078648915187376,13.225665859564165,7.2524705132292,24.242824074074075,13.171533516988063,27.243924392439244,8.962962962962964,23.639118457300274,18.252098880597014,18.96837810268616,11.377554042049155,32.08404940923738,21.723737666860128,18.438932326772715,16.316340922828935,12.55795677799607,24.058277573926183,24.739347536617842,26.31151870873074,33.641018223893546,25.976574865463753,9.460628785693684,22.043325209856484,26.245960502693,10.83952049497293,21.165916591659165,20.246448424953677,14.135728999771114,17.79134571816946,16.73306148055207,22.24856787048568,20.513869030597654,9.360542598762494,19.37294394091977,20.910721098817245,15.691929353901186,16.180872150644202,11.924905456509995,19.063438119512885,23.650892857142857,13.783303330333034,15.00760135135135,32.096089150546675,14.02424863387978,11.105836358559062,12.956086535356796,12.299854439592432,24.38303973781237
00:30,6.888679245283019,11.222582387898433,21.52086892848426,10.6609081934847,8.483420593368237,23.90276453765491,11.893727598566308,27.281799225498958,7.630247428412566,22.615554940492665,17.635262775490432,18.472727272727273,7.815082956259427,31.65008025682183,21.347426981919334,17.12071330589849,15.96654489521246,11.156578573458368,23.307346326836583,25.339044481054366,25.461282866223634,33.32635746606335,24.54724159797083,7.790263232380413,22.138866286954162,25.85,9.555684007707129,21.69964243146603,17.36999096113287,13.613196549312194,17.423198198198197,16.31094527363184,23.018727552591074,20.522727272727273,9.013832578106367,20.07503457814661,20.841885214747244,15.677303370786516,13.292800814042229,10.107529722589168,18.883859948761742,22.099969797644217,15.582151589242054,13.230594256468581,30.846170921198667,14.37993079584775,11.340390879478827,12.43377806703547,10.551177318596828,24.979360582760016
00:40,7.4395647104547225,11.764458464773922,20.504922644163152,11.786991062562066,8.536799459824444,24.40051740357479,12.826793210439861,27.10141800246609,8.595066518847007,23.54737427063073,17.982894440693226,18.544865565273728,8.054202192448233,32.49719626168224,22.51628532974428,17.07598447032723,15.787412587412588,11.94762174405436,23.755584192439862,25.131293188548863,26.398843930635838,34.14665498101081,25.07982401005657,8.448006932409012,22.339192529524855,22.933772652388797,11.130918073281185,21.779712801710968,19.58779982232751,13.671827351630307,17.017902813299234,16.16540442290215,22.950890707751565,21.741206748641694,9.614968227818311,19.384957264957265,21.695776255707763,16.40449172576832,14.66188679245283,11.035658914728682,18.51204128440367,23.0,17.521012533792085,14.54954954954955,31.963097269624573,14.681568088033012,12.77457440966502,12.825902335456476,10.584355179704017,26.340356564019448
00:50,7.770417764395935,11.164857881136951,22.26658506731946,12.056302939711012,9.286630654962863,23.553316730812767,12.691373686118158,26.761086820737038,8.33031798245614,23.50803324099723,18.00302833657798,19.331939530395626,9.33744732089103,32.02133825079031,21.83338301043219,16.781503213188042,15.896994859628311,11.871604232199028,24.40004294610264,24.886221637619204,26.174219093708754,34.29260450160772,26.989927604658483,8.348561759729272,23.271074380165288,22.777630268835047,11.42844864632574,22.749408983451538,19.747587454764776,14.293658088235293,19.031392174704276,16.868070610096005,25.113895216400913,22.221934369602764,9.985945186226283,17.516509433962263,22.23854087089381,16.338824577025825,15.272591857000993,10.705168648386314,19.474581005586593,24.556093135772603,16.24870232453171,14.281725888324873,32.19592010199745,15.642313019390581,12.316587145663766,12.680157946692992,11.20117762512267,25.946960424316604
01:00,7.402630734680783,12.455172413793104,22.39780835881753,12.64299153339605,8.8718270134754,26.352941176470587,13.512195121951219,26.042399497487438,7.992909896602659,24.435833333333335,17.852742123687282,19.261701501324698,9.279478629887844,33.9569197630587,22.386422228587797,17.865023802856342,16.73310683276708,12.39920612418486,25.252338481618448,26.69957640925383,26.812564366632337,35.04114749348015,27.984534488091555,8.131611316113162,23.44633543782597,20.63788395904437,10.004916792738275,22.183719433719435,20.235207536061232,14.874769797421731,19.207959763831184,17.346464019851116,23.848957084631984,23.156778358438366,10.609593920683922,20.73339875695126,23.027226318774815,17.208362532118663,15.51560517635118,11.177105831533478,18.925113895216402,24.33887043189369,16.886347043076174,15.204815864022663,32.98874973466355,16.26940170940171,13.045945197896485,13.275862068965518,11.623364907532702,26.54673283705542
01:10,8.57680608365019,12.67440081591025,22.55410628019324,12.681302417365565,9.277310924369749,25.161457162131775,13.415988424669923,26.61524047470331,9.623246492985972,23.21866295264624,19.184923439340402,18.752880921895006,9.883963106218387,31.954883081155433,22.228319590560137,16.59239586245457,17.570557988954484,11.201599086236437,24.643271088216355,26.622835150737654,27.711992996790194,35.09802210587551,26.461587913854068,8.749255509231686,24.01690755385874,25.35725677830941,10.106274007682458,22.142550582464747,20.489724016441574,14.436456400742115,16.904761904761905,17.878048780487806,23.402451225612808,22.313508667065154,9.545839210155147,20.90784382694337,22.146520146520146,16.79001602931074,15.778742973939703,12.347397260273972,18.88292404340377,25.196272918545237,18.42168385704006,15.800460696803915,32.8787091184752,15.974367737525633,13.141758241758241,13.366606170598912,12.367396593673966,25.638489946655724
01:20,7.591010401188707,12.178240160441213,21.966360116166506,12.537468982630273,9.436216552582453,26.592050666084297,13.574186628530569,26.80371770636421,9.597587719298245,23.851393188854487,18.868537666174298,19.534132841328415,10.548972908603751,32.79650238473768,21.84529801324503,17.091061452513966,18.15364238410596,11.674131495836923,25.08019887591872,26.58436080467229,27.82339923281204,36.85524798154556,28.446444919133352,9.350595238095238,24.017837541163555,29.089418316831683,10.960814444871302,23.225856697819314,21.301797819039198,15.30285196921684,18.687541055397418,18.651510333863275,23.72446437468859,23.24526066350711,10.231873822975517,21.60785007072136,23.216278181123425,15.830235720761559,15.964943705220062,12.044457617071725,19.919884726224783,24.740012292562998,17.989970645792564,15.025683060109289,33.22196985339666,17.204868154158216,12.166712141882673,13.363552550706823,12.107367475292003,27.06484502446982
01:30,7.229966455460306,11.60207336523126,20.12071535022355,12.337062256809338,8.29889042995839,24.66061293984109,12.525809435707679,24.14904002603319,8.343283582089553,22.756489841986458,17.61793103448276,18.03065883887802,10.090074074074074,31.39745109662122,21.679579413392364,17.565793103448275,15.490134175217047,11.341855788566503,24.897742075553627,25.98076923076923,27.379061902661373,35.866493656286046,26.80594243268338,8.59446733372572,23.130624488682848,28.378411158277743,10.456106125634022,20.95137299771167,19.856928614277145,14.450023137436371,19.34119311483141,17.3104077906269,23.116145833333334,22.52968460111317,10.15575349061146,18.651235642185867,22.597690086621753,15.595857205817541,15.719640179910044,11.128318584070797,19.974495515695068,24.320341047503046,17.42850074220683,15.221287703016241,32.86941003569179,17.538875799394145,12.56434023991276,13.511240875912408,11.71012603215993,27.277227722772277
01:40,7.953959484346225,12.32163601161665,21.50521230612764,13.134080936128719,9.723441309648207,26.51738761662426,14.259769680951482,26.567687074829934,10.189768505287224,23.389450056116722,20.273097480274878,19.690192180251824,10.717404129793511,32.81935106693949,22.143715846994535,18.532074423771174,16.21212121212121,11.23542857142857,26.012013979903887,26.279695913842254,28.352279455298994,34.36585365853659,28.628649635036496,9.6171802054155,23.91659762496548,27.13765182186235,10.335589171974522,22.748205569910997,21.64707610931531,15.118041118041118,19.109357126515672,18.723659305993692,25.143001261034048,23.665853658536584,11.257700446743476,20.015912305516267,24.351387305207144,17.723490252020923,16.740778427880947,12.109892978334639,19.676975945017183,23.707928549044187,18.96774993798065,15.882592269689043,33.68584343538114,17.142905866302865,13.057918298824847,14.270296084049665,13.143128863528293,27.702570379436963
01:50,7.104411764705882,11.682510979075174,19.893307930459635,11.967076167076167,8.753363228699552,25.23781720188637,12.375152678415635,23.096774193548388,8.947603121516165,23.140389972144845,19.343090537780803,18.760900140646974,11.943911653589073,31.222862340812615,20.454892966360855,16.33109243697479,16.550175712612262,11.01529140219273,24.765065502183408,25.71442215854823,27.025433695971774,35.24183197199533,26.798425196850392,8.161259235464183,24.14509480626546,27.643120393120395,8.699796472184532,22.922882071488882,20.444742329460826,13.8614266242617,17.277645531270288,16.018110473890733,22.4143933489218,22.63793626707132,9.930310262529833,18.73356401384083,23.291296960543704,15.323971260613979,14.897845373891002,10.544876497921251,18.138209041174775,23.690015360983104,16.748375812093954,14.596382136800452,33.0988431093972,16.277569136223967,12.27453112258766,13.057369255150554,11.43744292237443,26.83951612903226
02:00,8.068886337543054,12.055741073722066,20.373887953835055,12.31527093596059,8.052204928664073,24.036265950302216,12.214491190219345,24.66758917589176,10.27025462962963,21.319191343963553,19.60467268100856,17.725375081539465,8.742553818932468,31.020913107511046,19.93842556508184,16.205922303721813,15.032038834951456,9.286372803226735,22.950840336134455,24.30390275111964,26.851179141643474,34.218266705573384,26.682926829268293,9.385355259075396,21.7527808676307,26.191972619788427,7.81009009009009,19.08185705558949,19.685912938331317,13.838289112534309,16.89844944310985,18.058713304184884,21.56182657773217,20.418439716312058,9.49289670117987,17.269430051813472,22.004767353165523,14.958519463943842,15.839002267573695,11.708927013666763,17.063047780605032,23.2068438741216,16.829495345418913,14.613442994895065,31.360354654844837,14.78720445062587,12.002981029810298,12.655239327296249,13.027544351073763,26.658506731946144
02:10,7.928358208955224,11.532359081419624,21.123462862764388,12.196011673151752,8.436022027858762,23.212790697674418,12.363027340213652,22.387218045112782,10.15656712090461,20.512891599667313,19.3573339277753,16.816666666666666,10.882592269689043,30.339513325608344,19.47950709884811,16.23074807480748,14.716966067864272,10.559680182752713,22.678463530427276,24.568927789934353,26.288793786653986,33.142569124423964,28.222465154413776,8.711228378774553,21.306575342465752,23.2451781627983,8.797184170471843,20.455263157894738,20.343371715382343,13.14414622859787,16.587394411955817,17.738403281792362,20.83093525179856,20.137099438387843,9.215552855407047,17.94922663080027,21.73485868102288,15.361741122565865,16.22629202207727,11.900857959961868,17.545996592844975,24.564814814814813,16.018103643358227,14.314814814814815,30.643050072719717,14.526009582477755,10.968380533406654,12.392922513727882,12.759522716842588,26.610024449877752
02:20,7.946570670708602,12.112137203166228,20.768386935926202,12.006322957198444,8.221275252525253,23.739973844812553,12.363503382702506,24.006101477199742,10.03428909252143,21.097654118930716,19.251763197264374,16.463536463536464,8.994128009395185,31.056300268096514,19.0996508192318,14.494120864096253,15.673657566443682,9.782596291012839,21.632272228320527,22.82912807409773,26.676236749116608,32.70130624092888,25.619808306709267,8.940110067983166,20.930739514348787,23.757814966845594,8.622962962962964,20.51416430594901,19.517074644907826,13.078984485190409,14.880669308674593,18.103210321032105,19.430470095988188,19.96191685179308,9.16205152901517,17.570637119113574,20.900191570881226,15.431320504313206,16.931972789115648,12.464601769911505,16.531705948372615,23.333840072970506,14.963315217391305,14.79163156416737,30.49888505980134,14.072413793103449,11.721592479955765,13.218355404989222,14.406583217431619,26.424818108326598
02:30,8.986846912678114,12.679470198675496,19.631500742942052,12.403028822667318,10.155876143560873,24.309074159373562,13.489465153970826,22.790041230574058,10.438227776199943,21.272576636288317,19.717296222664014,17.922557934878263,10.484238178633975,29.988942020322774,20.26390374331551,15.602297592997811,15.868368962787015,10.42230504587156,21.82858349166139,24.683322517845554,27.609011627906977,32.95393586005831,26.065349059611094,9.767114723351048,21.996143250688704,24.516490354698195,8.732264529058117,19.895730198019802,20.321103699211644,14.02710027100271,16.205426356589147,19.179132620993087,21.503415127751076,20.40733772342427,9.88096935138988,17.90137372314195,21.54357574575941,15.417036567321919,17.3326582278481,13.283417683834475,18.38914027149321,23.63480392156863,16.84313725490196,15.828579497317142,31.241274964696387,15.341313269493844,11.50600764609503,13.523023457862728,14.917530419107706,26.91297275315169
02:40,9.077566539923954,12.525166444740346,20.220448877805488,12.516720109940449,10.30010873504893,23.70967741935484,12.5668430335097,23.68991282689913,11.043052256532066,21.46265788028556,19.970835174547062,17.956298200514137,8.926963048498845,31.8774262164318,19.746418698165368,15.772873194221509,16.28147128245476,10.427181688125895,22.07043779800607,23.17650855114553,27.439205955334987,33.714285714285715,25.972964274219503,9.513394370973211,21.879561042524006,25.572185843467416,9.628472222222221,20.950057736720556,19.693766937669377,13.925558312655086,16.448394004282655,18.44758784991066,20.07978060334081,20.569941842669117,9.856871587942084,16.64824120603015,21.8209127671866,16.128268710550046,16.58467336683417,12.718340611353712,18.049285505978418,23.759746146872168,18.98446417247939,15.52870344441333,31.093416927899685,15.56718963165075,12.432751828925154,13.42414004914005,14.498563218390805,26.07790601813685
