Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
00:00,491.8118849356548,554.2979797979798,171.84385474860335,604.542303172738,704.0192457231726,336.2453137734311,363.2856235443574,407.1877045348294,428.0198323451237,629.0838186882755,414.6482051282051,656.8280753758205,293.56278538812785,374.8374606033318,224.39150227617603,260.80896777206914,676.5972765957447,322.62999529854255,358.29969418960246,317.0839826839827,238.31312237220624,1040.095871559633,631.8001289490651,489.69224174882123,363.84839715048975,609.8789855072464,402.7052666555906,541.9852670349908,506.0072912063632,340.3240832507433,477.8606965174129,258.45306950786403,140.09421841541757,263.3513349514563
00:10,488.8132118451025,527.2608147837043,169.10714285714286,595.2418576598311,677.4830823391355,312.6179775280899,347.4973600844773,395.3511988716502,437.9817479063775,611.767017017017,398.46006066734077,642.2318007662835,292.51908396946567,367.89834024896265,225.1923474663909,257.4923148579413,687.9204949991524,323.8464769015399,355.28659476117105,306.3378102189781,237.8619228195405,1003.5830493069757,595.7648064998931,475.3084745762712,358.5380835380835,595.0296437963184,395.9453885497443,535.460880195599,503.4711951848667,327.6321372854914,485.83934426229507,254.72689938398358,138.20985691573927,261.42233009708735
00:20,486.3718384295961,616.8184726109556,168.55129375951293,606.9899106370711,680.4614791987673,346.7178329571106,348.6950888192267,388.97672231366096,439.09167933956115,612.5680228038352,404.69694793536803,636.0119504908238,287.25344973246973,375.1288088642659,225.4494720965309,259.7598499061914,667.5305466237942,344.16868029739777,339.70861937452327,304.47699342669335,263.3223819301848,1011.1994094935271,604.7557593856656,457.15706918779546,360.1824231298761,599.086440275469,400.3376301437779,532.7760545905708,507.580039309893,341.4582150741091,488.7336170212766,256.71472081218275,143.8904174573055,258.8125
00:30,472.1043671354552,526.2946616225305,167.27057101024891,610.7157009906934,704.09178187404,336.515389382359,353.3320280296785,399.5099814298979,394.9292127792859,630.4831987496744,404.5265786657153,651.2112705783031,289.60359348680515,380.88178694158074,231.13441955193483,251.38050609184629,687.4132231404959,336.51189920671953,332.98858447488584,311.1440179321939,259.70054889205124,1023.1294520547946,611.9213743676222,489.9321527629614,350.1049107142857,586.3747072599532,397.6658391261172,506.74492931776274,519.9164271501216,326.6593471810089,502.79685714285716,259.554,139.32585877862596,249.06515242080096
00:40,475.37931034482756,592.0794094173982,167.921749136939,595.8467443844186,678.3378720093367,331.66221952698606,352.1486288465564,383.9267612183213,373.3711963318049,603.8152834008097,403.9834174477289,632.033733923677,286.3425585992658,366.7099557006295,226.29210658622424,256.9814385150812,661.3703703703703,336.42578849721707,335.5674846625767,304.50939691444603,265.28746677571047,1026.6324263038548,591.07194092827,483.7714347731713,353.765261460493,601.059877416313,401.02141789805745,523.6436712657469,499.3726393367112,327.2258162953921,511.8861119000284,254.97791563275433,141.20775193798448,269.7712895377129
00:50,473.8867994100295,563.7600664176007,168.8982905982906,620.2198236546062,685.672507788162,345.72718114043926,358.3168152602115,389.7303730830854,381.4576730608841,620.8399584307613,399.72176407314447,640.2991471215352,285.69529085872574,376.78303167420813,224.78792491121257,241.54507628294036,654.3185,334.7433628318584,334.3609195402299,301.2672366243795,263.1071940971511,1020.1574344023323,613.2704672096014,487.9621562156216,341.17428952042627,604.0953504838329,406.593558027561,519.0488676996424,482.2945511389013,322.30905861456483,509.9383026242323,252.27446540880504,142.2949876746097,227.65590200445433
01:00,474.5324770642202,580.4946982055465,167.74806977409207,613.6882265275708,672.5849130349815,324.7174,357.2589230451826,372.40381521489314,382.4369927381461,605.6582077716098,390.4130579613591,642.3026372676178,283.4619164619165,378.6488377341458,224.90504050405042,252.33520074696546,629.171190674438,331.2191897654584,325.64935064935065,295.53958041958043,264.53515386183005,1003.3388814913449,581.9094537815126,493.31561822125815,337.5049278019711,620.4919278252612,408.81194874355134,525.4532459797498,473.19870506809553,315.2400114155251,507.07774227902024,246.15230460921845,145.83413654618474,229.22093023255815
01:10,472.3601158161419,578.4775561097257,167.31578947368422,636.8830751242327,677.7917473847345,333.38393927287257,349.46890343698857,374.496986555401,411.7150292778139,625.3793555148022,391.34892718958844,658.0268240343347,285.88342245989304,371.4363873208858,233.08612686952037,230.4369020501139,626.7435683260942,354.1392405063291,311.3296052631579,298.96146272855134,260.07939548744145,958.270341786108,593.0721113881962,499.8723684210526,338.9352236053481,614.8973747016706,412.1073926073926,547.3872866391995,476.42943956785956,324.8380062305296,500.120116927983,252.63337484433376,142.45174615095758,245.53685987619585
01:20,481.82140248356467,614.4748315497424,168.1761006289308,632.0684582743988,684.201559454191,323.1726502622025,354.4292753028126,376.94270470888426,393.3851929092805,639.4895068205666,370.6235603817045,665.9545934530095,276.20613562970937,378.96475869809206,225.1025768087215,216.41952741863577,619.9061407888167,368.42984934086627,303.9555555555556,303.4430030361579,261.99622866216754,927.2245436551573,593.1423553719009,506.80384447356926,341.74201239866477,607.5254710397767,413.5518338636744,571.3354540196646,473.2545495394293,342.4886169607285,508.0646112600536,251.0352825067851,150.4941348973607,241.54606365159128
01:30,487.5345724907063,626.15625,168.2331136738056,605.2790229885057,668.1600618596559,317.11750503018106,350.2977366255144,366.8198728514245,390.7582508250825,622.6097625329816,357.9659993644741,659.9178835978836,281.83244111349035,375.0089134125637,226.26581632653063,211.65572315882875,592.3676616915423,363.31045906294366,298.852897473997,300.50560262366764,257.89803182579567,907.5348534201954,600.9550584855325,510.14833590478287,344.7012428298279,587.8991869918699,404.02236688365883,571.025171624714,452.5820995962315,334.57634647418104,512.0168601437258,251.53144115488132,140.36417502278942,247.3610478359909
01:40,488.9941499085923,612.0735632183909,167.26141196484264,596.3889622392395,659.7390802385992,308.89549839228295,347.6930509868421,357.073032380052,378.6882599580713,618.1717352415027,344.4396120150188,654.3397683397683,278.83677795442503,352.14044327408385,226.3523185483871,222.10225763612218,614.3508565670138,361.71821631878555,276.300641025641,295.04468201754383,260.55645651733226,884.3432385874246,599.6753494282084,515.3491124260355,332.09801169590645,579.2688246097337,386.83095317170375,530.9988603988604,454.6664576802508,337.0922063666301,509.3818688981869,247.8383582467697,136.8123287671233,239.76158570630932
01:50,495.8716395304809,584.4563028594442,175.18003706645487,606.6440866185452,667.8895281933256,312.89181746656175,339.461005905111,357.0762711864407,392.7242105263158,612.4524762381191,344.00159591445896,647.2760710553814,284.48280423280426,345.8468428123601,220.32667964946447,222.8369710467706,620.789316025961,363.05731880625297,293.9334330590875,296.6499176276771,251.56869918699186,894.1835213966361,589.0226430629889,526.2899461400359,344.6696536691693,583.7632007443591,386.1741676426301,526.9800456100342,449.6792133643476,315.5988152934841,507.58559061714607,243.0748179763997,136.86618444846292,252.39657142857143
