Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
00:00,59.645279383429674,63.441676551996835,43.54013503375844,62.74625550660793,67.59471830985916,166.95174140678353,175.65371673294587,249.33129032258066,229.79328165374676,137.79484953703704,59.74822274881517,112.6310595065312,189.69495548961424,69.29468892261002,356.88625,138.41048034934497,122.17090395480226,113.42808988764045,102.32423076923077,248.75307230637324,218.81460823373175,216.1991471215352,200.15859766277129,407.77226720647775,87.36468812877264,203.0272030651341,147.59593621399176,224.5295349811479,75.29682292823817,177.59442255228856,203.90575916230367,194.474034620506,118.12848353239232,220.36145861059356,125.80881399870383,102.83444592790387,105.60819729072594,183.9144940344675,112.39821182943604,211.01505950935146,197.1095090971507,144.0090997725057,68.3449710982659,68.28675770085742,129.52006269592476,134.79783869267263,225.88179959100205,118.08432519669155,109.71026086956522,201.51348474095104,183.72054698457222,228.56006082108465,170.26619770455386,97.10809265084357,137.36783879889373,191.76224426534407,177.008,309.84517881394294
00:10,68.47102151579763,62.6265745631857,47.13413838120105,53.836032388663966,67.57545271629779,171.48110709987967,156.13796267971856,242.94529750479848,233.81544925662573,137.364920541495,65.54606240713224,124.16018237082066,197.16608289550496,71.00727493179751,355.9639930469332,132.9215513442045,119.63010899182561,117.02300949598246,110.49696536951089,245.6159954622802,220.73393282200476,216.78201754385964,206.32463768115943,406.9580801944107,82.67701060253427,210.07193396226415,152.764199192463,226.54887218045113,76.13754729579345,175.65801388469666,199.73936750272628,194.86183346467035,117.93069306930693,232.65889884763124,127.48936855670104,101.46798524974858,117.97181663837011,184.8123748052526,110.92923850574712,216.13659730722154,201.12006861063466,144.10110893672538,75.72534614297824,78.58524504692387,130.50424757281553,137.63333333333333,222.91365131578948,119.36660428363486,113.94866458550122,201.84801684801684,183.87898317221627,231.75602333248796,174.81987346483066,101.8124459809853,128.71569683908046,195.8025048169557,172.41648007165247,311.9334872979215
00:20,67.60904780719083,63.25173116089613,44.99458771092009,57.29010989010989,59.20401854714065,161.99642537980338,190.87366758784052,250.33726114649681,233.14084055181263,140.45945945945945,63.318098720292504,121.12352406902815,193.42823179791975,64.99252569293056,360.4767879548306,127.64778761061947,119.78516978516978,116.2509104151493,97.75740318906605,245.48236331569666,215.63760363733618,220.836359658718,189.94584382871537,412.44321669736036,81.64763374485597,214.056743101438,152.74495362793235,226.09094922737307,76.8590006844627,173.50668740279937,205.31830381105743,192.41917098445595,116.85655737704919,228.78446950281906,125.51935483870967,105.74422442244224,111.26353915143153,193.7054868792019,110.21623563218391,211.965626523647,198.59692092372288,145.39915281850764,78.07902973395932,80.02971931755641,130.89179699968082,131.56360235168358,225.6893164142448,121.02770986145069,111.6465877437326,201.53072824156305,189.7243679775281,221.95329740826276,175.7007786429366,102.13364055299539,127.48537414965986,201.1079842931937,169.226780883679,314.81595092024537
00:30,62.1111756730583,66.45933202357564,45.56970362239297,58.5814880425155,61.31259801359122,164.2576145082539,194.75422098739045,248.98366431774502,239.4799092676604,138.61864406779662,67.33081570996978,119.48191681735986,188.0157926102503,74.22801103279191,365.083690446181,139.78514588859417,120.96132596685082,114.20044460911448,108.61360294117647,242.78184991273997,213.83474576271186,222.42306830907054,198.77023060796645,407.7165165165165,90.48934084783141,213.54681943895693,152.53586609989372,226.863443596268,78.15657955066483,174.3389199255121,205.5013743815283,195.96672731998962,120.35926605504586,232.9089521871821,130.8056887184404,107.15334207077326,114.93612637362638,191.674961462233,108.12517882689556,207.53413173652694,199.3719533733663,147.345207253886,79.66291560102302,75.52910539215686,138.5952380952381,134.96781058792232,227.18987341772151,125.12383900928792,113.93452380952381,204.67508896797153,191.12905525846702,233.0612919633774,166.68571428571428,103.48763150412283,125.75778364116096,194.3177508989866,170.579982126899,318.86449242076253
00:40,67.86341929321873,63.72363041700736,44.29042690815007,58.06100795755968,59.48463114754098,176.11019816336395,175.83903177004538,251.1844473007712,230.33975195822455,140.55614525139666,64.41568139390168,120.26192592592592,192.01870850935424,66.90733229329173,363.26690301342114,143.06569664902997,121.97007654836464,115.74469615246315,101.60856610800745,238.50576701268741,217.31042716901035,245.67632324112392,205.16812682519816,400.77218743251996,95.11847879083373,214.2028246371126,135.34065674462556,230.16960068699012,75.6588934613626,177.2908256880734,207.15745930077395,192.70023480302635,116.46706143597335,230.48206563215467,128.61233766233767,103.74217435207001,114.32101300479124,187.93080652269722,108.03508150248051,211.9562167392356,200.04438830747023,146.1785484906872,80.42364939360529,77.51380489087562,135.03969924812031,139.67015432906095,228.09020408163266,128.33530491535794,113.32419465387251,201.2118853908737,192.02308499475342,225.1940488301119,168.0964581763376,101.5250569476082,130.83392799221537,181.16778711484594,180.33196721311475,311.8056470588235
00:50,63.629239519696654,65.73450980392157,46.12427184466019,59.02441189525078,61.13909486064945,167.2808988764045,174.38919073491564,254.255079006772,229.6765971532605,140.14463152083908,68.85671417854464,117.53630460448642,187.9022488755622,70.80784677170219,350.22507403751234,142.75687472719338,117.13791008505468,117.24265785609398,102.05940973553085,248.50952106174265,214.5748218527316,224.19290905086984,194.87389287220583,413.31731349286144,89.4354556803995,227.6885813148789,142.60776699029125,229.15243101182654,77.1962229387379,175.37072715972653,209.11409574468084,194.31920977384976,115.21632503660322,218.529609516421,130.84637404580153,104.78554778554779,109.89738292011019,188.05958378970428,106.50389518413597,211.81325449618132,197.01770798529904,151.943372350522,77.32914704343276,75.57871331159205,139.25412866650234,139.57266526757607,230.86176232821342,110.93248746867168,115.99288858787673,200.23851590106008,195.51115760111577,231.8299504950495,167.48654880860877,100.97363308354149,142.4170569867291,194.84406779661018,174.9470640569395,317.4167437557817
01:00,63.13406237343054,62.53021442495127,45.07042712748614,62.06899525657611,62.71229270860753,164.78486887909028,169.75776397515529,252.125,240.55649077371316,136.95095594347464,68.67618332081142,111.52251218812734,189.22694610778444,67.46453451551615,343.4935001226392,143.12925764192138,119.0319803198032,113.27912885662433,98.50753592709428,239.68055555555554,221.67813074297715,232.26596203623814,191.9047619047619,413.2523570712136,84.51410090556274,203.83326588425737,153.14861259338315,228.6782531194296,73.01147682979645,177.11516079632466,208.81849680170575,196.53424298084494,122.20971867007673,221.58957739175526,134.2447619047619,105.93514228987425,115.32649572649572,191.092690444738,115.16872138076788,215.822021484375,200.04402302742974,147.55647208121826,69.76154806491886,73.39193501595591,144.18819362455727,138.88059701492537,229.83729508196723,112.79274795591894,129.7629811996419,199.90499648135116,190.03997194950912,238.51735092864126,166.0840690978887,108.22813370473537,127.1866455319992,173.16830149716057,173.97110823630877,306.02828282828284
01:10,62.923029808084934,64.83320031923384,47.047686329918754,59.35032967032967,61.624325019285166,165.0492679525912,164.92605729877218,250.7717287488061,235.22916666666666,141.2981331847311,68.09826152683296,110.36125808348031,193.2428697441929,68.44252696456087,349.40639606396064,142.5943810359965,117.30455635491607,109.15114560236512,99.84197786998617,238.53451733027785,219.8987142482288,243.37463064584213,193.09617861743237,406.6108271375465,93.73913043478261,207.2532088681447,155.15542919036014,231.3154761904762,75.13814389101745,180.9746951219512,206.97907163938825,197.58298097251586,121.17819246249543,221.7432117920869,126.64390555201021,106.36225165562914,107.89683918027093,193.11190370040126,113.61451327433629,212.607326007326,198.0607244318182,152.6874193548387,79.32850723914129,72.04664179104478,131.96026114107295,139.99359487590073,232.58207739307537,121.12888329135181,115.76904922454484,203.93089005235603,189.88769497400347,227.40898819984935,168.1573831775701,105.16624329664127,142.62934439178514,185.44964936886396,176.66887125220458,307.70939759036145
01:20,63.287148199173394,65.44285145360413,44.76063829787234,60.14241758241758,57.188174807197946,170.74073176641627,170.88997978631244,251.6390570245301,227.65656229180547,145.42968315730963,64.2945638432364,90.12762593178225,191.3980525228681,73.9539493748094,348.1565581854043,150.965726681128,121.47796610169492,109.88708487084871,94.71809028905489,247.18369098712446,218.78063500393597,233.24805867126832,186.90794066317628,409.625571820677,95.42102825382122,226.04275808936825,153.37888517852556,231.73654995730146,71.18622504935293,170.5556589147287,205.84742647058823,198.54555112881806,120.20093457943925,231.65885947046843,125.31736334405144,108.81102623713052,108.38169257340242,193.4951690821256,112.99395877754087,216.1056113697623,200.1640083217753,147.7578023407022,77.40452006094465,79.63810043668123,136.33006001091107,137.13263979193758,232.26131267835305,114.01065502183405,117.80513153621305,201.6776917663617,189.2144358794674,232.85537607269055,169.96418944936465,105.33867276887872,131.68503656144105,171.8184336439184,176.51469942957436,310.64662349676223
01:30,66.35225778167471,64.92905540055798,46.01915285451197,60.005274725274724,58.02207862143242,177.12420847540184,169.6534735676723,246.84492847854355,235.59627937336813,142.0016415868673,60.686619718309856,120.06515754053227,194.92884558606437,74.40599700149924,360.5205102551276,152.33697075512876,122.00622837370243,113.97734627831716,100.13434768533506,250.3828996282528,220.2829692024217,228.4245858761988,187.48369098712448,416.2477392218717,93.63295346628679,219.05851264628163,154.93286318758814,230.6287474332649,72.26058285471176,176.09935004642526,205.6798325922051,203.62688089773016,116.48390677025527,233.51143664867644,128.2027070576861,107.79690652320107,101.5319298245614,194.1044478867006,104.71306818181819,208.82360157016683,202.35974158449508,147.02477183833116,79.51096546508697,81.98772504091653,139.58616963803348,128.40997375328084,238.05397727272728,120.40390879478828,122.64703914352626,203.1412389380531,187.12163579168123,225.43701996927803,167.56285178236396,105.25287356321839,154.2998998998999,187.16269515201316,178.58344459279039,305.7113350125945
