Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
00:00,221.07604017216642,97.76505907418168,170.7152818128995,202.27165543792108,225.0437062937063,118.8858179787828,80.55884092253105,287.0618485059069,72.802179379715,116.19627549512268,174.7251968503937,200.43505027703674,71.89582659333549,63.877970079202115,132.8712139279752,195.7777076097253,182.84123006833713,106.3561811505508,239.60629754860526,341.565560821485,113.64206514206514,116.00942028985507,74.05225173210161,79.91558038485412,126.09984152139461,151.81135066582118,77.39460691226738,62.5025025025025
00:10,227.0563725490196,94.55792328554824,170.0160292463442,200.80886960713426,232.5732886904762,115.16028840820854,90.41973611874657,281.70675909878685,70.66282846176557,121.46106376726418,170.0024154589372,198.89852700491,70.09830729166667,61.20388904775522,132.35338691159586,194.83460076045628,182.03521536670547,105.72498953537045,230.20555774536854,350.8935900684064,114.33930416810196,118.2803274621682,78.73873285434357,79.89750079088896,125.56308724832215,162.781517747858,74.60071301247771,62.359756097560975
00:20,222.9659427443238,93.43893705239351,167.61712571584403,192.74132029339853,222.58308823529413,117.84743411927877,88.97476163768928,274.8957567657868,73.34312878133103,118.84082232011747,169.35700351150996,200.27655310621242,72.83848359350111,63.27228151139313,135.27878077373975,200.94338380513497,181.95100612423448,104.76705490848586,222.38949239581277,329.80215739151754,117.4512278308322,113.2310286677909,73.3515923566879,79.36985433818873,127.90307167235495,169.32004942848317,72.44283121597095,60.70431211498973
00:30,217.07595549104983,96.01566125290023,169.60312776630275,195.69157947184854,215.02352528089887,118.37797212353102,88.06891068115559,277.01531801531803,76.48705120659211,120.06457242582897,173.56919374247894,203.5706784289015,70.32783574554023,64.90863245327796,136.0144105835105,201.8539837398374,186.58093410108765,105.6614932885906,240.45403050108933,328.4290163508954,121.07462173314993,115.00848896434636,76.89487710986083,80.06226650062267,128.19122965641952,171.9248783454988,72.50551013153218,66.19153225806451
00:40,208.15978098556496,97.6756704611229,169.47831184056272,197.78580082384298,221.30694105336588,117.6339851280639,91.75470219435736,280.9126682775285,75.3789901334881,122.908851884312,166.00399201596807,210.1224702691425,78.88143571638717,65.2773699329716,134.03423820004892,203.13289256198348,195.0438596491228,103.58397271952259,242.02031993082576,356.87444647043503,116.88343558282209,114.8986568986569,82.83612600536193,81.35083307136121,126.22990353697749,166.80558083105853,70.81537356321839,64.73547094188376
00:50,216.5782246199117,97.03563981042655,164.65926780051888,196.52678571428572,220.2326801959412,119.32901691331924,87.21957964601769,275.60352276503824,72.33876126781041,123.88424717145344,160.3388334612433,210.70035424046677,79.53521126760563,63.0577724836212,130.07527141133897,199.86917740336966,193.095869297164,104.25828669823504,232.01199040767386,340.37556202062945,109.41939986043266,118.09333969921222,82.09784075573549,76.8546477205447,121.80301301072815,165.40256959314775,70.06994047619048,64.07374631268436
01:00,192.73818181818183,95.08485193621868,164.84114052953157,194.345481777334,228.27335766423357,112.95927116827438,94.5343365253078,270.13180610889776,72.48991354466858,119.54913969087197,165.3624272651704,207.33024118738405,78.67936226749336,63.36347358997314,123.1292300147131,199.27411003236247,193.5387998743324,115.42946058091286,235.38583912166703,381.23429819770615,116.55109109802564,113.9090909090909,79.57953358858336,75.1188915375447,128.3815909090909,166.10839269123568,71.08908765652951,63.014925373134325
01:10,213.36430834213306,94.02307259425999,169.54362416107384,196.8221476510067,216.12445193929173,114.3293768545994,92.0034592868547,298.049436967866,69.58469008854613,125.92283328534408,169.6581653640477,213.0496565260059,78.23596176821984,63.38622129436326,130.1636319495023,204.83260796786072,194.1450141553948,110.59229803264964,243.819799270073,370.3999464237878,112.46432337434095,117.31465093411997,78.76532232454747,66.88764044943821,126.87192902638762,166.71455050973123,72.04855408782578,56.6552380952381
01:20,210.08200922603794,93.51585229392018,173.8535519125683,198.20925163477838,221.00278551532034,111.67278366502973,88.77537857543466,310.5098572399728,72.7864387134164,108.29227124666865,170.19287469287468,220.739742804654,76.8179104477612,64.27134609541173,135.69767441860466,201.72147319960538,197.39778645833334,114.84344914190038,234.83398778359512,350.16191677175283,111.75914952945277,116.38600451467269,80.71822849807445,79.52596212583995,132.7325422181652,170.3905683192261,72.9989090909091,61.01272015655577
01:30,203.23749392909178,94.55397567820393,178.9413646055437,197.3592421666262,227.49497126436782,113.99704142011835,96.76340609000269,280.0202879581152,71.28188701223064,112.79560117302053,165.7206063088898,207.4487632508834,78.55814639905549,62.663333333333334,144.93228858663514,209.62906371911575,193.0,110.97062750333778,244.0053075995175,375.57358490566037,119.3261623872311,115.84438839848676,78.16455339532263,79.9300273805902,135.67252396166134,169.63630880579012,72.8378478664193,55.43644859813084
01:40,198.75892857142858,94.33731060606061,173.02515371716044,200.39265129682997,219.29690281238874,114.34853576572252,94.27563395810364,270.17654808959156,75.52041420118343,115.17519106407995,181.6950959488273,213.50020652622882,79.27932143901725,61.382218410520295,137.23737137511694,216.66808929743925,207.36807427373466,113.2511013215859,247.22821770614343,381.7845907757931,121.88718127837932,114.48720521826392,80.65649575338156,81.6321874049285,130.50927374301676,167.3088455772114,71.61549197487788,59.67625899280576
01:50,198.63491271820448,92.45514264264264,169.48054145516073,204.86082350108356,230.36516853932585,113.92765061825835,95.60025906735751,274.37369308600336,72.99565217391304,115.72697563874034,170.06317093311313,211.90237358101135,80.05197444831592,60.77329902801601,143.1272997032641,214.31049099258212,198.44674835061264,107.47625448028674,221.76654291329984,369.39498189342993,117.15878616796049,111.66934023285899,79.32636103151863,77.5951320866726,125.70158234900825,166.7330482590104,71.35580110497237,56.15072202166065
02:00,202.08765560165975,98.11472868217054,166.67444507683553,204.66626125030407,234.07226705796037,117.4055963053518,94.86507713884993,286.09078636517046,74.07402073732719,103.84424242424242,164.54000855798031,202.8637718177948,78.23332327195895,59.36416521233275,135.19669777458722,211.3232044198895,196.0742857142857,110.28696031399913,238.99728874830546,384.14499049687754,114.62906042612644,112.75084663763909,82.39867214669617,73.25882020886255,128.24281867145422,164.74408330703693,70.92150537634409,58.07203791469194
02:10,219.12849740932643,102.34364851957976,177.32149582997042,203.75137461152283,232.04008746355686,116.00731509076131,95.80320619126589,270.9072739187418,76.84263521288838,118.99616745283019,168.94800332778703,207.21774023231256,74.4012246213342,62.94942196531792,136.94017498226532,217.0698981383913,196.52558922558921,111.663671875,250.87497005988024,402.9,120.63457484188335,109.93905083112503,82.59119861030689,74.41965546455803,129.54477780284233,176.66883720930232,69.61810466760961,62.15333960489181
02:20,203.07856056766346,118.96663039535727,168.85026889329183,203.6880301602262,214.6247842595789,115.06375996249415,95.46971365638767,281.7150555742674,74.82158398607484,107.80640335128666,172.78791615289765,198.18056731583403,79.1869918699187,65.14789337919174,137.3378054623862,205.8132387706856,193.0752722613709,110.06778340475263,230.60352327098738,405.14850398023606,116.09812108559498,112.05183905208591,79.09273255813953,64.34220884463997,129.23435028248588,173.47230864965775,70.72020348837209,58.399193548387096
02:30,220.2632707774799,103.80625121335663,173.73187797369158,212.0092850510678,226.3896196231781,122.98582508692164,94.17318741450069,298.24467713787084,80.42489391796323,103.21497584541063,187.69631236442515,195.72057560137458,72.17537826685007,64.53315085158151,135.20974677496417,215.06070065903572,201.82851309969377,111.63995609220636,226.34429485764733,409.1094460797431,121.30739706908584,115.15863952333665,79.54087313214181,76.0887205842575,135.31019136626614,182.64359304571798,70.7172388335179,62.57706422018349
02:40,212.092987012987,103.98732943469786,167.1041018387553,215.90479616306953,224.7434328895286,120.96650602409639,95.36212446351931,287.32148524278006,79.42276657060519,118.45689908796705,180.9151414309484,197.6160525201186,79.37696793002915,64.92241871078151,137.61691072272083,207.82142857142858,198.08660395718456,110.69184060721062,226.18709398007795,390.23559096945553,122.16842463422932,112.44953893442623,81.1768648018648,64.7454268292683,129.57123864391758,173.52820674440594,71.6176236044657,59.60496794871795
02:50,214.09249743062693,107.00701071080817,164.19154370034053,210.6512933138116,222.28241563055062,119.5956574185766,96.46218260399785,287.13508771929827,78.90439347886156,119.07662947739284,169.78171566653242,203.37092678798138,79.30782608695652,66.09225935447016,137.531501657982,214.64700162074556,199.39690222652467,112.64225589225589,234.9132450331126,412.1110212880625,120.68384879725086,114.202924576706,82.44359192952544,74.16236358796912,127.93362637362637,171.59343043074063,73.82452681388013,58.58092948717949
03:00,222.58163797600417,106.13350028896167,171.18549311926606,203.52758274824473,222.57299520219328,118.2211260827719,96.32575142160844,276.0570145127851,77.48546429579453,117.93585237258348,172.97097944377268,210.7328074433657,72.94220945083013,65.38252367858234,132.72993050563144,211.2095046854083,200.72754895340987,98.46510816468947,225.22072734916964,393.6737034141256,114.17783233952999,115.58738828202581,81.26138279932546,73.71008028545941,129.58026054316628,173.69569259374032,75.11616161616162,62.27155599603568
03:10,242.5065789473684,106.18247462919594,174.30946291560102,208.46502976190476,224.52945351312988,116.45969289827255,94.19863387978143,279.1686541737649,76.7205642973413,115.12047477744807,181.94079794079795,204.78257295519936,72.91325745924331,66.5186887254902,134.66317293949498,208.1080257365391,199.02199223803365,110.00082747207281,232.300604544507,398.7322375397667,114.52369337979094,112.28589294647324,82.4015041943882,66.2885734233186,130.74311522361754,179.20642344870595,77.21842105263158,66.28177257525084
03:20,229.6802860061287,106.73754676117346,171.3982122260669,212.5489090463349,222.57523398128149,115.63988855351754,94.6764236295902,280.28451742627345,77.82472571581482,118.32332838038633,181.70756302521008,208.08736476832007,73.16035430665852,65.70516627078385,138.52003886324994,211.8113740727658,200.58196994991653,111.12996658002228,229.5337225689551,384.10002577984017,115.80725863284003,108.55512943432406,82.91611605860385,65.02801244997777,129.05741836511066,177.8757341576507,72.81208881578948,63.87710604558969
03:30,240.8256790123457,105.92609117361785,166.5477796514896,210.41109770808202,227.09375,115.23566717402333,94.11886024423337,287.2642151855635,73.67057291666667,117.23404880917377,187.98162515312373,211.59451341609932,70.88912645082468,68.1324200913242,139.32719459791284,209.96338028169015,199.7777398429498,105.05930537352556,237.43852210781344,391.56416155419225,116.74308715435772,112.73638901814797,83.89278410750804,69.42669709070165,132.06347121908513,174.01819864281308,76.07050730868444,68.56896551724138
03:40,250.03194726166328,108.1043956043956,167.77428490512602,207.83048750309328,230.47957695113055,116.8116637212825,95.29797839933536,295.4440689422102,79.09387186629526,121.27415066469719,187.92881355932204,212.16436191228763,71.06992305118769,66.60502692998205,140.81125541125542,209.74954824719913,204.29829351535835,101.12111468381565,244.66389953171563,409.61238471673255,119.41806722689076,115.32992089343881,82.91993373826615,64.03065304309196,133.60621761658032,177.70239557739558,77.36473335928376,66.89449954914338
03:50,252.38563049853371,107.16461628588166,167.96327212020034,211.99852034525279,230.28032544378698,117.46258134490239,94.91213841578805,298.7931392931393,77.92977141283393,129.273444347064,178.8339670468948,191.1277561608301,72.86973058637084,68.70693442108566,138.52654609101518,203.94066570188133,209.7690756302521,103.71621621621621,215.5379512195122,369.6938259109312,117.52879944482999,114.88944011339476,84.16309412861138,79.60562075355158,131.53740326741186,178.5232198142415,75.03695836873408,69.74574347332576
04:00,253.82608695652175,104.83330102733088,172.44067328918322,211.87428994813536,231.5130499627144,114.54021164021164,93.68522021075385,303.3588614029143,78.86540027137042,125.55588149017306,193.68077753779698,216.25126237123814,70.34694589877836,67.50373599003736,142.8326824872334,204.94838945827232,215.1628222523745,105.90735694822888,208.39951657458565,353.03923541247485,119.91044776119404,114.44118982742961,87.57377547916033,63.87451070688464,139.17700807479812,182.42960402262727,75.91546112115732,73.15455475946776
