Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
00:00,14.758355516119492,14.5239705589815,13.646629705281587,15.017148014440433,28.003065134099618,18.951157466293562,30.174494081710577,21.843401759530792,14.687515269973124,19.383097762073028,27.37471846846847,7.518900343642612,18.84081796311147,37.54052936311001,29.38747186796699,43.584154175588864,19.963886063072227,38.18754578754579,28.623456790123456,33.05492730210016,11.140811455847256,9.275324104592396,33.4393607019743,37.4465588328576,10.626528692380056,24.34907926341073,30.022099447513813,17.14288954411431,25.059479553903344,24.908169727675745,17.70346715328467,27.059017474447742,16.748502994011975,23.455079271873164,21.040453074433657,24.382145998240986,18.828811524609844,19.9577877662693,39.817589576547235,22.227100901424834,18.010819808572617,13.749517839922854,19.838650447555658,30.772559673976325,26.30474290780142,19.71695835847918,23.258624527042066,31.719902265659705,33.270187523918864
00:10,14.6025564803805,15.759120972903776,14.415850400712378,11.91965609249926,26.546441947565544,18.38963677927356,28.84437350359138,21.4004059147579,15.26583949313622,17.496721741410962,26.220979940808945,7.422057502246181,18.537834691501747,37.517169179229484,29.925718551698395,42.8416220351951,20.983701479734076,35.95582910934106,28.310773480662984,34.70251623376623,11.076737451737452,8.390133514369767,33.85064935064935,37.90139534883721,10.483979763912311,24.664003196164604,29.160979636763898,17.895496392137346,25.059561128526646,24.773874161609708,16.586553495644406,29.603994490358126,16.702721243997257,23.550177095631643,21.603431128791645,24.172443674176776,20.08734793187348,19.36784224497535,37.63701492537314,22.203613421279037,17.19233954451346,13.47554347826087,19.62647808949687,30.771139341008336,25.884287454323996,19.198564593301434,22.29319027808189,31.484759539399413,32.798349056603776
00:20,13.496370235934664,14.383745733788396,14.013426914861153,11.603673723536737,27.197188309285977,18.046712363544046,28.229450720685627,20.996830884471333,14.4533961328706,19.513220518244314,27.703151378728194,7.427964205816555,18.430156907768847,36.405223251895535,30.246502835538752,45.119676320272575,18.847664543524417,36.206567796610166,28.27663465935071,35.212339743589745,10.499021526418787,7.9643183897529735,33.886118805786396,37.76073251275893,10.835249941328327,23.250503423278293,28.128634119583104,15.449737762237762,25.161616161616163,24.9635730123535,18.24537037037037,30.437786394078252,17.750457038391225,23.10587533552043,22.470764617691156,24.6638986013986,18.05065398335315,18.60217391304348,38.80409187415557,22.420467502850627,17.608844264046144,12.977794045876037,20.15726456366567,27.075038966822532,26.931185623493317,19.87354953882773,22.98682447521215,31.47317403065825,32.56373140329715
00:30,15.163559831629586,15.048293089092423,14.209753231492362,13.86705378973105,28.057522123893804,19.915431783341848,29.454368932038836,21.669791971872254,14.193229552755128,18.2373595505618,28.057918298824845,7.702974828375286,19.39992041384799,38.01484308736217,30.69877277798438,42.74851485148515,19.30873015873016,36.948416933475634,29.67702448210923,36.6878474980143,12.027274864801317,7.926533363289148,36.65937202664129,40.095120444718965,11.002412545235224,23.156854838709677,29.001046298718283,17.1369610329721,26.101830663615562,26.40721003134796,21.336877718704688,30.088130774697937,17.31566820276498,22.966458889878304,23.016418287446324,24.966463414634145,20.17859657357428,18.834131736526945,38.94706994328922,23.491213151927436,17.90446127946128,12.740196078431373,20.485524861878453,31.583020285499625,26.897074756229685,20.86768149882904,23.71138845553822,33.985207100591715,32.93290218270008
00:40,15.295249549007817,15.831623036649214,15.138111888111888,13.387799564270152,28.198792908336475,19.688482349909815,31.426589595375724,22.185328185328185,16.702958579881656,21.2855421686747,28.919887165021155,8.098572399728075,20.62932016710976,38.65958333333333,30.171333824613118,45.289691170073944,22.733433411966544,37.3772972972973,30.76904532304725,32.52501761804088,11.97246588693957,9.87045707915273,35.194153846153846,39.345275840202916,11.129173775286375,24.269246435845215,29.82663514578408,15.964692482915718,25.877425044091712,25.610169491525422,17.482439487422877,29.776876982728233,19.493440968718467,23.142557022809125,22.274649748876552,25.591421143847487,19.13803827751196,20.40101906020004,39.322249093107615,23.298389375529812,18.695596951735816,14.086446360153257,21.139805364348444,30.4601506740682,27.338387167655462,21.430945905107283,24.257303370786516,33.305965071444774,34.45103289977047
00:50,15.070574162679426,15.868630926007976,15.42991478107552,12.697573117610455,27.54112081513828,19.6262185736275,31.921827794561935,22.81061055127445,17.50606909430439,20.81183932346723,28.73229461756374,8.026959104409412,20.844290657439448,39.26931194596877,30.961897915168944,45.5746170678337,20.06995776135164,38.848688873139615,30.501387604070306,35.81383598911776,12.536224741251848,10.24416556583003,37.76262019230769,39.172078907435505,11.067445824202581,24.508209851822187,28.75977653631285,16.888740245261985,26.44179229480737,25.658934169278997,20.978494623655912,28.94944820220719,20.043904613327392,24.301165222587393,23.30328282828283,26.23227969348659,19.7605256753468,18.98337388483374,41.793526785714285,23.673958025421225,19.266117099978864,12.644980506822613,20.755863039399625,33.02399520095981,27.44203539823009,20.944200626959248,24.03598807495741,32.70417582417583,34.641796875
01:00,15.650074074074075,16.558572039333047,15.184233076263924,14.228966346153847,28.93640104751216,19.3266395526182,32.16806402439025,22.917498532002348,16.36957100985878,20.214267515923567,28.759511246875867,7.92283693843594,19.781600598354526,39.35034993824619,31.13383742911153,46.951039861351816,18.985070647827246,38.93241330502477,31.781484962406015,36.904950495049505,12.555142503097894,9.50367401469606,38.14115189495673,38.60905878573723,11.237065824629585,23.774916943521596,27.39157196969697,17.328145842596708,26.403996865203762,26.91137649277184,17.301287744227352,29.13973952833509,17.45841121495327,20.80699523052464,23.763177431328877,26.45636623748212,20.27897741375031,18.238142488589006,41.70158498815813,23.61036639857015,18.379009985128533,11.679780876494023,20.964301852688656,32.889093513402905,26.340815886034967,21.760856977417486,24.191731031349388,34.9149176258181,33.90431000395413
01:10,12.093023255813954,15.59956942949408,15.16883852691218,13.740890688259109,28.781426953567383,19.42301867743564,31.28936170212766,23.53114086146682,15.72948248823837,20.689912506433352,29.825906448934404,8.074865201161344,21.841546626231995,38.4448132780083,31.295902883156298,44.848958333333336,19.724315952503872,41.914574616457465,30.25370187561698,32.56811023622047,13.293124541228284,9.544588155207624,38.267282479141834,40.52977667493796,10.265895953757225,24.854918032786884,26.078749144031043,16.817719176497803,25.50980392156863,25.66781898177247,15.569642087106512,30.871599564744287,21.2606182457904,21.813790911979662,23.224804243495832,26.337008628954937,21.520165208940718,19.77833519137867,40.011943127962084,25.508851931330472,17.212657148945237,14.089407191448007,20.36743974533879,32.74741035856574,25.758932414980627,20.883621999392282,24.310662177328844,32.72451912447491,32.7369640787949
01:20,15.147067491895077,16.234925437648585,15.587843704775688,13.703912363067293,28.36030534351145,20.474821973550355,31.07621247113164,21.709418282548476,16.527352297592998,18.269499870432753,28.862552594670408,6.814822590804115,20.211161387631975,39.78396343996676,30.205572289156628,45.48781549173194,21.928391432171356,39.587967820916404,30.81192438196801,35.8875,12.859352344127599,9.603632236095347,38.25205479452055,39.84258675078864,10.25024654832347,23.823287158367652,28.17100561510975,16.906929347826086,25.66283839212469,26.433757368910953,16.860555050045495,31.59978268743209,18.52123552123552,21.91135646687697,23.832522407170295,25.721194879089616,21.048321828136157,17.4116383518844,40.35443037974684,23.559763313609466,16.747647187568397,13.344163959010247,21.21518987341772,33.19089759797724,26.411089021426992,20.039438302957873,23.8960088691796,33.67059089880009,32.52178988326848
01:30,14.476439790575917,14.485241324291982,15.960183328559152,12.735505080693365,28.312353401094605,20.93488605058853,31.51469480030143,22.411450608128153,14.839248434237996,20.421361203160846,29.39977759243814,7.914512093411176,20.443942814145974,39.813460739509765,30.800675675675677,46.112967032967035,22.654227282310774,41.28264695529743,30.319294809010774,34.434052757793765,12.474125184820108,10.796658606287096,37.56591737545565,38.72330251832962,10.491929655504698,24.73488739628605,28.82982791586998,17.696537201684606,24.410393580435613,25.85230479774224,16.744408201304754,31.502369668246445,19.607724938602367,22.61083894672382,22.653165236051503,26.30401891252955,20.08613597870796,17.006718924972006,40.722772277227726,23.460741548527807,17.34947277813643,13.916099221789883,19.537484381507706,33.66935985083903,26.841125541125542,20.09258707948794,24.144521622227202,33.506744604316545,32.478209658421676
