Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
00:00,569.0767407407408,457.0,144.73578998073216,238.5133171912833,635.5909534656687,246.99083409715857,357.7450135992747,445.50957136912194,809.3011795543906,418.3048862868723,499.1625098970705,642.8854230377166,393.62648961525366,588.2511860174782,1322.700853005356,329.11122371421334,761.1266089398549,452.30341704405106,462.08758758758756,769.07015620718,866.4802176063304,308.7519083969466,1171.3888750311799,437.4875430423334,1020.8573896353167,468.6000343170899,753.918491758862,267.1872418540615,279.0178168130489,294.3361990950226
00:10,564.0109195402299,455.5886959482465,141.29345749761222,240.02387465804526,634.6567260940033,258.70691785052503,345.46446023989336,452.3528017241379,814.540744597761,430.2967800045035,485.02600607441155,649.5341756420878,393.5067415730337,603.5400688298919,1367.0243512974052,301.4311408016444,744.8708178438661,461.3889118742242,465.27941176470586,768.5468664850137,862.4397233201581,332.0287924366137,1210.6639566395663,437.88798283261804,992.3818967209896,473.00546261522703,765.8983981693364,284.38642789820926,275.1662449392713,283.1057777777778
00:20,592.7294151050539,452.01194539249144,143.85238095238094,245.3594181088538,628.0471391417425,266.717690192484,338.1979706390328,447.4625350896135,801.8288756167229,419.28103989242493,486.87680288461536,632.251460809994,418.7318150917743,608.9553527380365,1353.4823859087269,319.69604086845465,758.5599753314832,461.82840483132026,472.03477822580646,758.5477155988104,878.2719881744272,343.82768716018404,1190.7930094199305,437.90101954120644,1026.3479775498356,474.97581889898817,774.4023040433702,297.355250929368,297.43093507144647,284.4608659450458
00:30,600.4069064748202,455.9570365358593,145.18389973487587,241.87697238658777,637.1535702641017,272.6217457886677,338.9466498634741,459.0173802458669,823.79375,422.362296180478,495.7646258503401,641.3831622176591,415.6143232588699,606.849210266535,1364.1771062637583,312.21043165467626,756.3597523219814,460.07222682119203,476.7907211296016,752.431277056277,877.5212660731949,345.9108576256865,1190.0603810937887,442.34390507011864,1030.00328629422,473.36155022947474,786.8147482014389,309.769758637009,282.60182602079635,306.0594360086768
00:40,593.855608929076,458.60122699386505,146.43211678832117,242.50298507462688,630.3179902755268,263.6376944190302,335.42531480677377,423.9277484866237,829.7578486875965,424.4872021182701,497.64040145206064,626.4159343878149,407.19332645338835,605.6864637465974,1367.827531012405,321.87167008196724,767.9404015056462,465.5205278592375,486.65696361355083,755.2629852378349,894.6954500978474,337.92930153321976,1196.1976372138813,443.3169997850849,1027.65201394268,472.11671131949095,778.2034936479129,301.9101654846336,286.78107239930813,306.3526526972804
00:50,602.714527027027,445.67750677506774,144.20656830080915,242.52491778396154,632.977041653001,263.45221585770275,326.51370757180155,460.6708443271768,822.5470107307103,416.75650842266464,502.83150419625565,622.682302771855,407.0875816993464,604.2962962962963,1360.9838097141715,318.7290388548057,743.1857923497267,461.67824074074076,489.57791225416037,750.6520307354556,891.7706102117061,361.64115432873274,1220.1651398264223,446.85307346326834,1009.8772897380343,473.90375741595255,771.657002676182,298.6682156133829,287.2030093734583,322.7072192513369
01:00,588.4823628219485,450.33094262295083,146.95663695495062,242.85601187530926,631.7469215813351,265.37068188645236,325.92857142857144,454.4555459646094,833.2740185950413,429.6043024771838,518.9711790393013,615.6476503577644,409.9863760217984,612.3278325123152,1382.8703037569944,298.01258023106544,733.4074530335695,470.6277661795407,483.1226486079759,760.4242755604155,893.3592209072979,357.4968632371393,1182.6875458771715,449.38168923275305,1088.7102985720467,470.2085700373316,766.1226079216733,304.2191845392411,297.30658025922236,326.8418254319894
01:10,592.1119669876203,445.17891483516485,144.50870406189554,240.94052973513243,604.9681427206117,260.11379207625856,322.2629848783695,462.3011664899258,829.0209557883976,416.4607779926929,504.225562283737,609.2486049644025,422.6352245040028,606.7491929476037,1374.519426180514,301.8277278562259,767.2429467084639,467.66534612176815,485.37291981845686,748.844280240832,903.5860294117647,358.7578419071518,1178.963810930576,455.6266094420601,1129.8220211161388,466.3876539261155,757.3201851035699,301.89260312944526,301.5622451427201,337.82450896669513
01:20,612.7746438746439,441.7754398068299,148.0915562101129,239.0748387096774,615.0198083067093,263.35394265232975,322.2023710482529,464.43422789265287,839.4542407837072,422.41508620689655,517.2717603646624,618.0789828549413,416.2656413841314,615.6647699158832,1380.2385321100917,315.7470497691124,749.3509645301805,466.82846410684476,489.77240684793554,752.1646542261251,911.0177953534355,340.08158813263526,1203.5056483300589,461.0727507533362,1082.5162662130556,469.35967302452315,750.9753168779187,293.5856196783349,306.3999509563512,333.5574486675404
01:30,585.3817161186848,442.8085106382979,145.65458525906107,240.8475703324808,607.5693337583679,265.02452718676125,325.96142369991475,472.25499892496236,848.7922279792746,418.1249196485965,516.0100327153763,628.746806039489,424.0374510899944,622.9488440727988,1368.55336519315,303.3956072351421,755.8974116161617,457.52277928021635,492.8744707347447,742.7906531839301,912.1599301397206,344.8843626806833,1211.6803298569002,465.7067782067782,1089.5543829420633,473.8015526443474,758.5641534391534,298.57382075471696,299.8520681265207,345.7710680486706
01:40,599.4598286020354,438.2893470790378,144.22175629008387,242.04121863799284,623.1816171825648,265.9878805793674,317.95008795074756,481.0757871878393,844.4461814454127,435.6612620508326,507.09932769464325,610.7982692307693,416.71103280021686,616.7504315659679,1382.189006174069,319.0919363122753,770.183151326053,469.34390547263683,490.1027227722772,739.4321621621622,911.4203726708074,345.26457023060794,1207.0736791080951,463.11280947255113,1114.886808693781,474.85066495753887,743.3426026504453,309.99112771421903,317.7398983789015,343.354797979798
01:50,628.6587809629835,444.09839497557573,145.51560579995086,239.50675503441244,606.7835633626098,261.90632318501173,335.75820379965455,486.5050683120317,859.6621906266456,426.0038469758495,518.9659804983748,618.3379629629629,431.1280402571988,627.3134842519685,1368.670795045945,306.42983138780806,762.5524393806602,467.8103697583144,505.19945692421624,731.5647784632641,926.6870799103809,359.5595698924731,1216.0270076481836,466.7096774193548,1093.185520361991,469.0498287671233,744.8662280701755,313.52595072949055,272.1963689482471,348.832895888014
02:00,653.6737952666097,451.6652719665272,150.57855731225297,248.79329896907217,635.4339861023374,273.30074738415544,337.5723136082034,466.6959913326111,873.3684627575277,430.54508284915,529.9909541244884,634.5629330254042,429.5105353075171,634.0916707737802,1386.7671505269436,297.7264667535854,789.6415577032404,468.85150764147045,511.1978075517661,731.3941504178273,921.6946047678796,369.4180050718512,1209.1409691629956,480.42159983025675,1142.1739504843918,478.61133677991137,781.523410992988,322.75131014768937,311.60691515448747,343.5053715308863
02:10,632.4654277124897,461.21188811188813,153.0599647266314,248.58045535942696,623.0493865030675,275.21643346234,361.5123205485323,471.91213748657356,896.5020397062823,437.79217709004945,525.3227765726681,635.0858576114219,428.87658402203857,645.5830483634587,1387.3674197384066,332.53388730199947,832.7978773584906,484.3097601323408,533.2071921886163,721.9620958751393,980.3325859491779,372.7646562631801,1218.413260219342,490.18475260140156,1175.7533661038683,483.7354301572618,818.4812747150501,314.2791926958193,284.88717848791896,357.02087960906266
02:20,601.7081111422958,471.74377847879424,158.29359386594112,251.8788189987163,615.9347058823529,261.3272780544975,361.6366197183099,451.00062383031815,915.8000532481364,443.7369886485329,541.0786372401972,673.2935034802784,417.4930089485459,638.0588664558502,1380.863118617439,343.96699584199587,848.5881099005211,498.37928908978836,525.9127906976744,737.2984118138758,981.2180225281602,369.1079569892473,1254.3391496682232,491.19093231162196,1181.0330560887182,490.89322344322346,812.9651775486827,298.76233183856505,283.88533541341656,352.10742643624474
02:30,616.7064142413111,475.2053352053352,159.9941391941392,253.7485904664275,599.0692078940255,281.3156007172744,369.25543933054394,469.039817232376,943.773212379936,428.73751076658056,552.6143679386058,659.1258930295423,433.7071759259259,656.7305186972255,1384.3349010386048,321.09871694160773,866.2769550532606,502.2624693376942,534.3359922649263,707.3118339876612,1001.2864931846344,380.632905982906,1301.1723136495643,504.3257947514401,1198.931374651512,489.8575,825.8680412371134,313.5470145745181,294.09228090539756,349.46322869955156
02:40,620.6516601012943,481.98591549295776,159.26221781195733,254.05121703853956,610.7953922106418,287.4946921443737,384.1573441502989,452.89117836445587,920.445308310992,436.94647096913445,542.8216330858961,655.1410207214121,425.68978494623656,721.3841669223689,1404.5341333857957,324.88723570869223,852.9571260306243,509.79592252803263,528.47599905415,713.8249258160238,974.4675972083749,383.60867818400965,1268.4089432925307,498.7271197138649,1254.4556908861823,491.3570777919475,833.1177973977696,315.6623435722412,303.75043260911366,336.3920220082531
02:50,618.4369912994667,477.3935870331219,161.74221032132425,253.22936245872492,600.3076716016151,291.64346246973366,384.8031228784793,418.66633485964564,914.1773358757831,444.9421813403417,556.5612682090831,663.6763741562198,440.56827701759283,732.3557543967911,1384.3964939925152,358.12458258412533,859.3278271918679,505.650832318311,554.981168057211,720.454033290653,1006.6070009930487,384.44955677501054,1301.6058070866143,495.94067616415055,1223.520156046814,489.0719105113636,840.2005538887606,312.8934327640125,303.83658256880733,340.2088749439713
03:00,641.6148231330714,477.279901788846,161.64828097947068,258.7463675758348,551.872839213829,297.76508032737195,413.066488716331,453.45198711063375,928.327027027027,440.83023356401384,558.8611644273832,653.2322283962445,458.6612115991961,743.062440570523,1383.2073480555014,305.9734629532317,870.6311100409342,506.44757085020245,574.6254924681344,687.0737046273206,1024.715248315448,392.11910774410774,1293.836881188119,496.20216901984855,1228.5448067372058,502.89198280695194,838.7062471290767,330.95805900999756,303.46426496223125,342.14196040560114
03:10,616.2940525587828,478.4596577017115,161.65644768856447,253.48804429901838,577.4400391581008,287.9041504926844,407.6992822966507,424.3250716919295,919.2231852654388,455.83798399307807,549.4837060702876,657.7738321306495,424.3919035314384,716.9099904245132,1232.4262977030205,272.90743871513104,847.5504241281809,511.11365015166837,558.8492300620547,711.414668153932,1020.2823120813694,387.1601961585615,1263.7150684931507,490.52668743509867,1244.3327670418348,490.0093788709963,848.1826285714286,320.78942237387275,313.44647318854504,347.95600756859034
03:20,625.0302539168017,476.5381907778951,167.61746915073797,246.3838932806324,592.5101234567901,285.21731289449957,381.5700461842973,419.8629621892626,922.5716648291069,452.65448577680525,572.1456853884226,685.5157088122605,407.4095455844527,743.0994962216624,1399.8461994077,371.4037378392217,713.4327345309381,519.3825557809331,538.1437140115163,703.304033379694,1013.1915727584517,385.849199663016,1268.3562124248497,493.7100544025791,1225.0864726027398,485.4422700587084,856.1675774134791,305.5196030977735,307.0529648819804,340.45033707865167
03:30,639.560032232071,471.8283608283608,163.86228135008622,249.4278764290927,621.2578423871462,287.2411347517731,402.8853375055878,419.9248151191454,919.1288576069302,463.4017718715393,543.1245544139233,668.1499128413712,415.8381970528749,730.3445512820513,1365.9968780487804,322.0054432348367,718.3098646034816,524.9957455429497,552.2109733700643,680.1221917808219,1013.0483353884093,393.1715976331361,1264.681806899975,484.69670421360036,1237.1237516283109,499.89357316844666,881.845045045045,313.93139906565034,310.4833301214107,341.2364156339371
03:40,640.3775706059776,472.3947735191638,159.97137791286727,244.48572125945813,676.4902723735408,286.3020395920816,375.3832693128468,420.4241486068112,905.1447902571042,448.97424511545296,554.2410733150222,687.5637028483449,395.81946072684644,723.5365615859604,1361.8231025691312,367.8069636456733,704.195254764683,519.3130860171219,528.3115318416524,692.5404301660768,985.8769860375542,377.9464897260274,1284.2602504296588,492.16604631927214,1210.7524687294272,494.6720808518318,874.9114924362159,291.461837627613,304.7925797770088,335.33833880807134
03:50,665.3070102521474,474.373549067886,164.2813863305865,246.83783783783784,602.3407371247254,291.699245852187,409.99510458388966,418.23273273273276,896.5152651312266,450.3144806338028,568.2418974028761,674.8078461245477,411.096449704142,715.7552287581699,1365.9327283487867,343.55050374580213,718.4383509833585,526.752427184466,545.9579213612325,690.5386116531921,1030.2499398025523,387.73938879456705,1283.4397040690505,501.2318108326597,1227.3817545394882,495.52898940944175,869.6485159562598,303.83100661278473,304.8706661472536,348.9456165025785
04:00,641.6955478539056,466.72613675807014,163.7044957472661,243.53370514064017,630.7783613445379,290.5106959927689,406.9834169757801,412.9815286624204,902.8247450348899,439.08848405985685,550.4558080808081,677.4544405997693,411.0905134899913,738.6479146459748,1360.4654968454258,348.8794931471425,707.4225190839695,528.237298510508,538.5117882562278,684.6260869565217,1009.9725994180408,386.0872313527181,1276.9919759277834,495.1629946960424,1218.1112574061883,488.4629926877118,874.4048791405551,303.1767566253343,310.4012763488687,318.81352914997774
