Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
00:00,33.50605601816805,45.98358585858586,11.229329608938547,41.501468860164515,52.977643856920686,23.354930725346374,26.17383019267415,30.774193548387096,36.90594970353711,41.68042542415802,28.2191452991453,45.98708448020326,25.841324200913242,28.65938766321477,12.53667172483561,25.310135450723962,44.663489361702126,22.59285378467325,23.98776758409786,19.155266955266956,24.49015268864793,53.18211009174312,34.92542445733935,28.379982854693527,33.25779162956367,59.605555555555554,33.01810932048513,43.54327808471455,37.98497569597879,24.961678229269904,47.00614574187884,19.295027904616944,11.908993576017131,22.847087378640776
00:10,34.78549734244495,47.5052498950021,11.887755102040817,42.15199034981906,53.55446900058674,23.365267100335107,25.892713833157337,31.27456511518571,39.20141722138716,43.02502502502502,28.64206268958544,47.07237122179651,26.92027141645462,28.967727063162748,13.094105480868667,25.92268281322776,46.37819969486354,23.938870741950538,24.910631741140215,19.456058394160586,24.726076288199867,53.929107021131564,34.68248877485568,29.134957627118645,34.562653562653566,60.77336839588812,33.80300280481769,44.4682151589242,39.05932932072227,24.891107644305773,49.74781420765027,19.562628336755647,11.981981981981981,22.6001213592233
00:20,34.48924122310306,48.26149540183926,10.614307458143074,42.122801960219086,52.25115562403698,24.072029550584855,25.884639498432602,30.189748412885024,38.81121008038236,42.712619849701994,28.81436265709156,46.54908237302603,25.67896367220501,28.88134810710988,11.956259426847662,25.514540337711068,44.53748519207988,24.544609665427508,23.448512585812356,18.598456701914834,26.392402464065707,55.24051782875312,34.35622866894198,27.61753330468414,33.91647544745296,60.17525528378057,33.751776565856886,43.78473945409429,39.071194583970296,24.931567328918323,48.959716312056734,19.069543147208122,13.250474383301707,22.27245145631068
00:30,33.162842339008144,45.82849936948298,10.631625183016105,42.2422695887121,54.191820276497694,24.005370791158853,26.701360263808738,30.79967502321263,34.42931718521612,43.21880698098463,29.19407777381377,46.279442802870406,25.92195395845031,29.995647193585338,12.610997963340122,25.222586691658858,46.84466183167482,23.673355109659354,23.449771689497716,19.592602970019612,26.01626346818459,56.57397260273972,34.56555649241147,29.115425645402176,33.42142857142857,59.018501170960185,34.33813306852036,41.45482483097726,39.904930355958435,24.612759643916913,50.399142857142856,19.152,12.802480916030534,21.77943813508667
00:40,33.83125458547322,47.826017557861135,11.607019562715765,43.57719647426784,53.84010892822408,24.396401859712956,27.212267113250995,30.9572192513369,33.00500208420175,43.37626518218624,29.424297043979813,46.44528779253637,26.326743857667324,29.121706691536488,12.854700854700855,26.63201856148492,44.844678011344676,24.242115027829314,23.983895705521473,20.114165497896213,27.329584951952565,58.03968253968254,35.26286919831224,29.5035815064033,34.32688320663441,61.19495520980669,35.343018429354146,43.98200359928014,39.19461077844311,24.944461397619776,52.33967622834422,20.0863523573201,12.234108527131783,23.470802919708028
00:50,33.32227138643068,47.96762141967621,11.105128205128205,43.919428397689266,54.38823987538941,25.4646383235946,27.986730250881195,31.116731517509727,32.90554628857381,44.05040270200052,29.2599498027967,45.76908315565032,25.937673130193907,29.88552036199095,12.711314053779807,25.54184003698567,45.0575,23.748020493712158,23.777011494252875,19.185328185328185,27.027464644394342,55.95200717649697,35.71088726960994,29.228602860286028,32.81860568383659,61.72976162379042,34.98787979412253,43.085220500595945,37.650736936132205,24.36204854943754,51.708821887213844,19.484025157232704,14.917009038619556,19.576280623608017
01:00,33.43926605504587,48.973491027732464,11.684014869888475,43.998807749627424,54.27750635137776,24.4444,28.21126469981432,30.358538267065043,33.15698419478855,43.189796457837694,27.860426382411724,46.739083441418074,25.917553917553917,30.605055292259085,12.685868586858685,26.478524743230626,43.02164862614488,24.127505330490404,23.423987776928954,19.525874125874125,27.611167719584266,55.28362183754993,34.930882352941175,30.56355748373102,32.91267476506991,63.83119658119658,35.682642702612746,44.29422275163788,37.90734538959589,24.742865296803654,52.51064962726304,19.810871743486974,15.980321285140562,20.611849390919158
01:10,33.26963445530221,50.490856192851204,11.694568868980964,45.84536685179772,54.884347152266564,24.907311226528165,27.760433715220948,30.530134445989802,35.94036000867491,44.8103222425989,29.01301442138586,47.48476394849786,26.295989304812835,29.850412505427702,12.869004641567818,25.180410022779043,43.276478449716,25.9985935302391,21.61578947368421,20.422784810126583,26.419753086419753,53.773759647188534,36.09185369908562,30.962719298245613,32.97118487782388,64.54367541766109,35.887778887778886,46.40258975868158,37.66869232500563,25.050693854432172,52.39702365134202,19.998754669987548,16.635749155088245,22.675295441755768
01:20,34.19466764061359,50.336900515259615,11.445111492281304,45.234794908062234,55.17115009746589,24.488100040338846,28.10346951344693,30.89816747854326,34.20980187695516,45.717471143756555,27.62191510365252,48.845406546990496,25.650699677072122,30.251627384960717,12.398414271555996,23.489522960320997,42.968214345148944,26.463747645951035,20.949673202614377,20.72232956113718,26.63080587534736,51.99120299098307,36.11611570247934,31.37046745303626,33.67715784453982,63.79181204931379,36.262937531401775,48.412377096587626,38.25971691754662,26.252418895845192,52.55951742627346,20.327411793733038,15.459310850439882,21.842546063651593
01:30,34.96802973977695,48.90358231707317,11.391817682591983,43.4551724137931,54.557896771699205,24.046680080482897,28.0,29.842241582293383,33.86179867986799,45.13139841688654,26.96345726088338,48.31026455026455,26.27730192719486,30.387521222410864,12.757142857142858,23.00709849157054,41.76152570480929,26.125414103170847,21.60029717682021,20.518447663295984,26.58668341708543,51.017372421281216,36.412066488815924,31.965616045845273,33.44383365200765,61.319860627177704,35.52128192288433,47.99599542334096,36.55720053835801,25.75069405885619,53.28054173576562,20.56349400538292,13.053783044667274,22.410592255125284
