Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
00:00,531.2014534392429,332.5892441860465,427.30027247956406,330.9085681426107,937.9275326596007,478.4243765084473,258.38485887628593,987.7661992263056,406.7206266318538,840.9233906204486,522.133693339879,886.4200673904904,368.3373665480427,929.4509803921569,785.9156761605741,1044.5430790960452,575.915009469697,708.3285568065506,1384.6438095238095,1287.9718198577825,657.0339402112834,692.9750176761726,1622.563439725666,557.1282853566959,465.2818263607737,543.4922925549361,1099.9739067407586,625.6919701623519,452.122548103867,475.1535127325266,472.73604651162793,259.9534106891702,202.3635551585529,191.9156337465014
00:10,542.2458205390652,351.50995096625326,426.1783473740814,341.61139127855233,984.2952047952048,471.04638218923935,289.1559961000975,959.4149758454106,414.2087020648967,875.7755453501723,509.26695623120617,917.9929051530993,360.69238163902907,918.3413131073714,783.9186206896552,1030.0167769376183,564.9776934029426,719.5372437588796,1419.2400384985563,1271.0592454835282,623.4547715965626,716.5066513761468,1625.6111258278145,582.8725930680359,460.84319119669874,544.8190861574776,1112.2520641087906,601.9549036777584,470.31481137335066,468.29887354651163,469.9953389007574,275.6812334801762,207.18104222821205,202.96367206676484
00:20,557.1855313257182,355.62979070399564,428.74285714285713,344.7566026410564,982.7718687872764,473.347134935305,274.8543025784405,987.3958944281525,406.98557158712543,846.7158992180713,524.4808040863404,900.5901086549269,372.60165289256196,929.3801057184046,793.1935483870968,1030.7579812206573,586.8377161809998,735.0012239902081,1407.1006724303554,1302.1067935500926,644.1431424766978,715.9923291492329,1654.8633720930231,588.6626666666667,489.4581885568682,552.9502338009352,1125.873941446891,648.1556746679096,463.01796961837715,479.32101658255226,474.6173998044966,270.73400140646976,214.19727130395884,204.08174386920982
00:30,537.4521341998947,370.430415698425,440.27334892927837,340.61916026020106,980.8419090231171,467.8623242042931,293.9248687664042,960.1102110947472,412.8276363636364,873.0834040147017,533.4117647058823,885.0960893854749,371.4118068833652,932.6304703955067,773.1395719489982,1029.8352607977342,585.5396600566572,724.4427388406383,1425.1078412391093,1301.549292081804,642.8986784140969,705.8149688149688,1629.588500264971,582.38125,477.57238051470586,547.3106489184693,1100.0107578293091,648.3002592505303,466.2250278499814,482.4636577850281,473.31118472330473,271.19217207334276,233.9066553263874,201.327868852459
00:40,570.0095305330038,353.2855579868709,461.36254264679474,358.40454402019566,1003.9566539923954,465.08180367118916,307.56544142906216,989.6406746516744,410.19729825808747,872.6877828054298,526.681103000811,862.359668924003,371.6813527030245,937.703202846975,772.7729677729677,1012.2178942398489,597.9347877081867,720.7359026369169,1409.4662149080348,1302.0913612565446,655.0757015444856,676.8873368445156,1642.454208575966,578.8226810881678,478.6705855232826,566.0286384190252,1079.8396271510517,645.0545284343552,463.0486124045446,472.25552336110104,471.26255574946674,273.7020748359638,219.1032174476355,191.54663592538253
00:50,544.15,343.4818130945719,478.699784405318,347.9745993347445,999.7307886754297,461.0846063454759,304.4745998608212,979.7894480914175,408.3276836158192,868.4069103369503,529.719954648526,851.7194381169325,376.6460954189414,930.3531633616619,776.7704918032787,997.2094786729858,580.1013545072396,734.5442218174459,1402.9384943733023,1286.72946985447,653.3615288220551,647.469997665188,1627.9350788137858,566.9679263258178,482.7909383624655,552.4412109048336,1115.0941542884523,637.9128640220133,455.9009791243303,479.12985347985347,478.11707223606055,271.99152691968226,222.1379688528186,193.47209039548022
01:00,535.0142092945504,335.1110478359909,447.24945295404814,342.1666666666667,1007.8131757606236,461.0188457008245,305.87212449255753,996.5332197614991,405.5942238267148,843.9742513294151,531.0499760498163,830.8995767602925,387.92743656627937,932.6449480642116,776.9306122448979,994.4134091447524,578.7270016058729,726.0481540930979,1397.9267770204478,1312.4986965589155,683.9346861128726,632.0592592592593,1596.2356430304665,559.8906150919468,499.1604290278412,585.7549461992364,1102.5103645461043,632.5964358222423,448.51530328324986,478.9888564121301,473.39071566731144,272.18008137272244,227.7555215394708,192.76512532411408
01:10,562.5987633115768,334.41260744985675,458.97582911748174,340.22447156891934,1010.239,455.9489024829075,315.04669943820227,983.9003887269193,413.3189593727726,863.9972406181015,523.8065658191181,845.6551724137931,387.0218515037594,927.5713286713286,767.2066115702479,990.1071428571429,575.0169841634151,735.1532016756433,1390.7488806696515,1299.8975026014568,722.4038009822763,629.9555450461102,1600.6025917926565,501.99583581201665,509.72412993039444,591.4333735562834,1102.5768954795503,627.8854735883424,448.09080779944287,482.1083196795922,467.1697057604641,274.7579322638146,223.1226806374154,188.9987190435525
01:20,550.2190061903965,298.76022359517503,478.67735470941886,331.58480719049,1007.8925537231385,463.12378734963136,310.8968782883199,980.4351474466555,403.93667262969586,897.1984039625756,559.7218665768194,849.3882220555139,390.2898483080513,934.1118930330753,742.565928999539,995.52985603021,582.4379010082494,738.5867785100859,1379.0184609405364,1315.069433568259,728.9835426591599,665.2474537037037,1616.0646632680441,476.65898483080514,522.65803718522,589.4849655635813,1127.963373493976,639.7607279263087,441.071719038817,491.8827385287691,468.8256367778008,271.0449117804313,234.87271955876113,200.01022146507665
01:30,543.2801575578533,306.09606481481484,468.40485111417865,331.82477774591337,1031.0574162679425,457.50581395348837,312.7188043100452,1026.114876231675,406.14480286738353,909.572905027933,517.1429691174166,863.369935630443,389.0287450338864,938.747013352073,753.3569772832637,1001.2427253371185,580.7904849039342,738.2563492063492,1367.660402944595,1326.1821512693011,736.2588996763754,637.274776890559,1598.0867924528302,493.72840579710146,534.243531924994,627.769216954023,1122.2930043124102,646.2944910451145,440.95905569900407,498.16018803109745,459.1407935285054,267.4495183731716,220.89200863930884,198.7093023255814
