Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
00:00,13.878518518518518,79.32452574525745,81.85767480347538,54.08837596173841,31.441304347826087,48.353760445682454,85.12416406598305,79.59331306990882,56.64912982596519,49.70122733101301,100.07388167388167,35.87029702970297,217.6229981622473,69.83109040717737,38.51220947337452,52.36153846153846,53.632560066280035,20.336016949152544,69.92875246409461,74.38721370901301,93.34307127561945,84.15439429928742,84.61391502708868,66.01319433132431,70.07394320115168,53.820053715308866,88.58145087235997,97.36339649796115,136.55361930294907,138.1331530922609,86.02485966319166
00:10,13.832361516034986,76.36332651670075,80.75165289256198,54.494487206157686,29.582879377431908,48.58315733896515,83.33791879298869,77.03983822042467,56.62267878308969,49.046708348657596,97.71377566200536,34.51483420593368,225.71216144450347,67.78653813048717,38.05868680999419,49.50176817288801,52.20796645702306,19.323991507430996,69.15286270150084,73.9137157107232,90.20288765227853,81.76573045939473,81.6911680911681,64.5773045033328,67.3458968864238,52.3418688230009,87.37341655957408,95.89279197080292,134.46305818673883,135.87038280725318,83.3623246492986
00:20,14.587417702999268,76.47379454926624,80.20173985086993,53.79686847599165,29.87122416534181,48.50184501845018,82.0729396209784,76.94338101954463,55.822603149292405,50.018612215395734,97.92946298984035,34.66212196331185,216.93233674272227,67.38098506950404,38.03542154566745,47.638364779874216,52.54134697357204,19.710370994940977,67.89283731260412,72.98990578734859,85.24460856720827,80.58144104803493,81.03098106712565,64.77178693598306,67.08726534753932,50.47772727272727,86.75243163883282,94.98695106649937,133.24253625248792,137.48054607508533,84.83065810593901
00:30,14.674655047204066,76.64823773324119,81.3413821815154,54.501459549624684,30.74474959612278,46.88767748478702,81.67858739383102,76.53764304356555,55.18510470169893,49.729170481596775,98.45954506190613,35.30695805074102,210.04547817047816,66.61260647359455,37.43954769498405,47.898797983714616,54.22240802675585,20.397133220910625,68.37878367120244,73.81366564937267,87.28364174685419,79.61293141109655,79.00545820166619,65.53655774830152,66.10230941147256,50.17411121239745,86.62336946536837,94.509,135.07607152994606,138.67479395604394,84.2785912148793
00:40,14.497844827586206,75.13445945945946,80.44052122740648,53.487249163879596,31.504784688995215,47.27222074820907,81.17476158793524,76.54672245467225,54.70220807638751,49.08805611962341,99.22206703910615,35.755350920856145,198.19565772669222,66.1334926596108,36.80046403712297,47.34741413343861,53.42585708384965,19.104520945665698,67.17937219730942,73.89370345294516,85.42746075986504,80.09293760831889,78.95315624107398,65.08102001291155,66.60195635816403,54.28868778280543,86.22909024211299,91.49167087329631,133.52010265183918,134.71263586956522,87.46389891696751
00:50,13.138869504535938,75.22594440484676,79.73055905842791,53.535370447886145,31.489461358313818,46.326659641728135,79.18402314196706,76.99900911613159,53.23305000988338,50.98187420699656,96.6844073647871,36.82088414634146,186.66632834306014,65.92881705639614,37.57875143184422,49.2642166344294,52.091326105087575,18.777206173328057,68.41650565829423,73.29096709200806,87.61936764930502,79.8525766470972,78.41023441966838,63.805192710853085,62.51598676957001,53.86615592609284,84.54127249118902,92.26825,130.68782458165032,133.1233108108108,86.22919216646267
01:00,12.181520314547837,73.51398601398601,78.42179700499167,52.51936218678816,29.393769968051117,44.31941280688433,79.11172812083518,77.4526503871352,52.767206083057125,50.84368308351178,95.7204865910976,36.82084279586172,186.28909594560565,67.5709806653893,39.023809523809526,48.66970297029703,53.080845771144276,19.454545454545453,69.21783828841345,74.82598569289635,87.86506723716381,79.48038153045741,80.73184842348857,64.68706937990707,62.31414514145141,57.23224043715847,84.57031104488732,90.65353329944077,131.02738960313025,121.12364864864865,80.95439642324888
01:10,12.635632953784327,75.02994428969359,77.79591836734694,51.69803516028956,29.332782824112304,46.16930797675647,78.52705986304396,76.64250638381458,53.246696903963716,49.77200215092311,93.91922455573506,36.731177362304194,173.1778774289985,65.10422728050659,34.19704186512911,47.86875,51.2106149957877,19.104683195592287,66.48580010922993,73.39506374632232,87.0182207931404,77.31094795940402,75.73124461052026,64.61311893010667,59.196231820185105,56.47790802524797,82.4620276842499,93.08482563619228,129.06191117092868,120.20968180581997,76.54171597633136
01:20,12.385221078134464,73.48823948681397,77.90133222314738,50.59243265473987,29.863853503184714,45.115485564304464,78.74511545293073,74.91439378857257,53.2242090784044,48.655147717099375,93.0987423066631,35.25946491670873,193.43686094069528,65.53024054982818,37.17090069284065,46.590891547664995,50.76089716462124,18.852871754523996,66.12609409190372,72.53964613368284,86.69425675675676,76.67902565208018,78.2361998837885,62.82482561826252,63.28799693212323,56.01154734411085,82.4599888080582,91.03048780487805,130.19244984160508,133.17552118359112,78.01516990291262
01:30,12.571428571428571,74.11348005502063,77.40441482715535,49.89397689768977,29.00904605263158,45.632438125329124,78.33951844488624,76.63305654408857,53.6372835181942,49.53166815343443,93.9968161315999,37.69438827098079,184.7139240506329,65.30733866848288,39.00489208633093,48.295069033530574,51.179476351351354,19.920109119251755,67.77670424047236,71.27820885871323,87.10914364219204,76.18726997185539,79.10091480846198,63.5438431372549,62.00456846524262,58.32480933153881,83.87235621521336,88.85727765982543,128.25973333333334,132.59051144010766,75.88550548112059
01:40,12.673520249221184,73.00774102744546,77.87033968516984,49.69874563026938,28.66941467436109,44.4111461619348,77.44932056137225,76.05809045226131,53.15751275009808,48.49973103819258,89.75166297117516,36.732129229203764,185.49351969504448,65.26754234358798,38.05750071164247,49.40977147360126,50.88293310463122,19.94887278582931,66.63585057780166,71.61529586286468,85.69227202472952,77.49718248807976,78.3768115942029,62.94339030892269,61.73608863438317,55.87589605734767,83.01549085479657,91.76182707993475,127.78174496644296,126.5490662139219,75.62148148148148
01:50,11.423076923076923,72.87378640776699,75.84466419447878,48.177449168207026,27.49670510708402,43.012326252294784,77.35972499445553,75.06354313291776,51.63307240704501,46.799821587867974,89.0559866962306,36.33264622519969,194.66036269430052,63.25513608428446,36.57781550650821,48.348956282000785,49.91580756013746,19.278350515463917,66.2417338149486,69.77746618277796,84.72190534915985,75.21223254808731,79.73935264054515,61.69144808319106,59.98426573426573,54.47653758542141,81.86863619472315,93.04023121387283,124.25940541962642,123.5386465132257,75.4914350970689
02:00,11.162759544541192,69.47124183006535,73.28026261797292,48.73727933541018,28.166666666666668,41.86509803921569,71.65228031145718,71.93794186959937,48.774130899203726,45.4362676056338,82.11799000555247,35.932615936459136,176.9974079834111,60.89470688673876,35.42675159235669,47.15286869464767,46.00043252595156,18.588453608247423,63.0210355987055,66.37320496083551,79.80781560067166,73.33793400905758,73.57022471910112,57.66291422229269,51.94154715341156,50.636902050113896,76.13814814814815,86.15150822669104,114.67757404795486,115.97789867392044,73.12565026010404
02:10,11.162144275314361,70.8139974779319,72.55995055624227,47.57214241099313,27.137510170870627,39.25784753363229,71.18068812430633,70.08425196850393,46.44760975609756,42.423247559893525,78.949577294686,34.11235370611183,188.9337856173677,59.883119371527116,35.10138648180243,44.893798449612405,43.8800350262697,17.742039500201532,62.113890367216605,64.81218684338128,79.52331055429005,72.19339417644503,73.04851904090268,57.860164702083,54.59363434492968,48.8004555808656,74.66561980417514,87.09333927378036,115.51191477432016,118.99305796598404,76.59327461969576
02:20,12.084050297816017,71.25763358778626,73.25402726146221,48.67840670859539,28.538961038961038,40.53538384596149,71.52245442418852,70.9010882238632,47.953183153770816,42.954079830448606,80.22434367541766,34.08730363121298,189.6909380813181,61.55659476999428,35.59608182080092,45.115175097276264,45.615814353244524,18.39657282741738,62.67856184598873,64.90004782400766,80.64898454076993,72.47062663185379,75.64612775579424,59.39571679718715,56.06820151008788,59.241767764298096,77.23335188276758,88.37468528267338,117.25461051472612,117.09811589050835,78.17873028710069
