Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
00:00,9.312816926036021,8.737144585601936,19.108439646712462,15.81708202274377,21.520829790851895,15.765701802293828,25.06465424962535,16.54920337394564,6.638418079096045,17.434434692823956,11.233916199274168,7.92085939624694,17.89121150820409,17.620808778703516,14.349987571464082,28.069833729216153,7.965957446808511,19.4745038934941,19.6439842209073
00:10,12.676703967446592,8.800366860287374,19.553402646502835,16.077672266861455,23.532095144998372,16.88228846996931,26.682337992376112,17.498000470477535,6.948126085877389,18.284262636789993,11.643956763838847,8.306412005457027,18.9651841868823,19.688500106678045,14.45246868091378,28.848842701936704,8.479214123006834,18.3463787674314,20.567963617988884
00:20,13.145526261158397,9.297313985798086,20.160262417994378,17.123917228103945,24.340026999662506,15.878805284319357,27.58630022902353,18.25151821862348,7.41008991008991,18.950168699714506,12.844056129203071,8.925784447476126,20.41363532372455,19.911560328490207,15.359642591213701,30.46978281397545,8.952039691289967,18.75707000463607,21.109172482552342
00:30,13.744439781787662,8.674150296227003,20.65494393476045,16.674262413048694,23.233984706881902,16.81129831516353,26.609710743801653,16.42,7.972485999513027,19.954933954933956,12.51509630400833,8.937010002703433,18.898150262617037,19.057669203043652,15.602516654330126,34.14163669064748,8.939055793991416,19.60076216095046,21.428783382789316
00:40,14.051774530271398,8.648348255634454,19.87629886194953,17.828139980824545,21.77482203072312,16.641784452296818,26.767522412387937,18.408748114630466,8.997169811320754,19.923811983471076,12.83991683991684,9.353260869565217,20.41095260009204,19.110732879455348,15.692098092643052,30.801789077212806,9.134691717385552,20.6551906779661,21.77400295420975
00:50,13.890379375393,8.571604558053588,20.30300187617261,17.994268684089867,23.703575147518222,16.80073402417962,25.967076474265472,16.773487773487773,9.13724088634739,19.60485312899106,13.7982799061767,9.714950711938664,19.282355626569277,19.56988386063276,15.69059955588453,30.00901756051258,9.320237787542,20.902678790857706,22.4792899408284
01:00,11.97465767422849,8.456234256926953,19.570068027210883,17.736220472440944,22.152038700760194,16.178037949132015,25.6879737758656,16.118106817194963,7.930238152513832,19.097132523895635,12.291416644925645,9.177609427609427,19.995595734816874,20.601209089013967,16.40446899322119,33.50862470862471,10.099236641221374,20.138397017707362,23.360418743768694
01:10,14.219642490240394,8.454545454545455,21.436584133400707,18.75913083680074,24.219282979463976,15.427328316086548,26.960024600246,17.954017049857917,9.532341831916902,21.009242618741975,12.179548472775565,9.36711229946524,21.71228473019518,20.641552511415526,16.43461063040791,34.47143520668834,10.38013422818792,20.598389261744966,23.856932876041157
01:20,13.585714285714285,8.383052999047921,20.523739598629465,18.65254038866776,22.773172033446006,15.201455791051167,28.484954657873043,17.917426669953166,7.461631419939577,20.161190965092402,11.033912099837222,9.518661874481614,20.789946967950197,20.68158890290038,15.272772033481044,30.61054104477612,9.023847376788554,20.07186656855531,21.92457420924574
01:30,13.449076954988591,9.077784891165173,20.83766859344894,17.89281479724923,22.701081799202885,16.569916188795766,26.528689349708074,18.113873694679263,6.50627195183141,20.56468758102152,10.46445237441669,9.4511838254855,20.45379119612814,20.71076137813696,15.983008495752124,30.96875,9.385079539221064,20.2987182840701,22.875614552605704
01:40,13.328708426851662,8.432754182754183,20.415370108439415,18.518795236983422,23.900264950794853,17.321875663059622,26.698176482917628,17.90727002967359,6.695293546821931,20.301015228426397,12.437600860677783,9.242953020134228,19.748966467615986,21.391204188481677,15.704962779156327,27.285502958579883,9.1032,19.875210792580102,22.984329089128305
01:50,14.776758409785932,9.621474358974359,19.59952380952381,20.106318489158312,23.176491477272727,18.14324446452779,30.233269189651487,18.70647820965842,7.057566188972553,20.819083969465648,12.994922501336184,10.416240924979833,21.313675998164296,22.424350377200334,16.753543894553594,28.68688362919132,10.294333239357202,20.448365703458077,23.75369223439733
02:00,13.45331971399387,9.888439501179644,20.8733862959285,17.918075117370893,21.00603290676417,19.41848319709355,27.30273270708796,17.38468992248062,5.7231070815976475,18.509053812802858,11.567379679144384,9.608707786770863,18.682339707536556,22.344272708024562,17.849748743718592,28.726331360946745,12.087843581751205,21.898920284861017,25.534200385356456
02:10,13.194960760016523,9.31533269045323,20.430059523809526,17.99666904591958,20.347279614325068,19.604962243797196,26.12313122923588,17.265494505494505,5.151052048726467,18.76854674796748,10.758328782086291,9.465592572364828,18.395317117526712,20.666808964781218,16.539894286433427,30.588625592417063,11.039954009772924,19.367303609341825,23.374757281553396
02:20,12.63558106169297,8.532890575585073,19.327289211242068,16.868791002811623,20.397852960312296,20.538691962056916,25.95728591865931,16.02212290502793,5.202326757713708,17.893606138107415,10.77916440586001,9.003840877914952,18.648666967916856,22.1934165232358,16.087357437515166,29.559500959692897,11.614035087719298,21.46933105364394,23.629756097560975
02:30,13.235197368421053,9.445310065440948,19.113293741434443,16.881891634980988,19.978626203295807,20.869686800894854,27.16533948030176,16.43248629795715,5.179705073731567,18.098044261451363,9.598125689084895,8.978279266572638,18.14980764878932,21.414858645627877,16.243649815043156,29.014761904761905,11.094837261503928,21.567088607594936,22.458711217183772
02:40,12.497486384583159,8.840025292443883,19.280493375970764,15.514401440144015,19.404197575538266,20.8848075962019,26.72894965277778,15.464858490566037,5.1195219123505975,17.6010296010296,9.784623773173392,9.047592847317745,16.75045955882353,21.44920944336149,16.4483286552692,32.60442144873001,12.23007299270073,21.896344396344396,21.736328125
02:50,13.995435684647303,9.610417301248857,18.880817746846454,18.508094357076782,20.89057239057239,19.207686017988554,28.73310225303293,16.977235001185676,7.208114199849737,19.48172757475083,8.86138336600392,9.828402366863905,19.48620925461591,22.117153912295787,16.246850209986,29.968336483931946,11.24992995236761,21.663293274298965,22.57012487992315
03:00,12.496260905691733,8.866295264623956,17.974185357596276,17.58700806069227,19.63567623302973,17.790111718564297,25.493579121789562,16.833653846153847,7.267693789118922,18.854272634791453,8.287440292216916,9.445942302507415,19.018695850433197,20.773333333333333,14.979166666666666,29.321727019498606,10.453896816684962,20.26017745302714,20.967260471834376
03:10,12.591010325976919,8.903746573256168,18.032535020334386,17.669172932330827,21.788986274185547,18.316944444444445,25.6839975723245,16.88291977836666,6.8257101588830045,18.872057318321392,9.540897824290829,9.375535331905782,18.59637448370812,20.34073441502989,15.614442459811176,28.65877898722196,10.063140852671344,20.129346904156066,21.030947775628626
03:20,10.736444990349185,9.03456640388114,18.58826226501605,17.678109569715495,19.843580914904084,18.459385290889134,23.275445544554454,16.79225181598063,6.859610705596107,19.012048192771083,10.669023660592874,9.470835522858644,19.07818265682657,21.489141893316468,15.739877300613497,26.941866145578896,10.548202614379084,20.647258225324027,21.268791627021884
03:30,11.544096472282217,8.880974124809741,17.656765676567655,17.73798709060483,19.880320116405965,19.229385657556644,25.217977076211543,17.39630286148392,6.063713290194126,19.102360184710108,10.057464943634864,9.166845206213177,18.697447795823667,23.01503595554587,15.676365492598265,26.712456917774496,11.464927048260382,21.56649168853893,21.358463035019454
03:40,11.712996389891696,8.173000912131346,16.8579686209744,16.7173095014111,20.67766143106457,19.013708513708515,24.785424279334144,16.015471512770137,5.246384039900249,17.855005159958722,8.563154991726421,8.6474034620506,17.70909090909091,20.184674989238054,15.06857142857143,26.89273689273689,10.117867666755961,20.3010395010395,21.333493975903615
03:50,10.250582124305929,8.859159251304082,16.415458937198068,16.95421965317919,19.80846846846847,20.876485667676533,24.978131212723657,17.35595703125,5.391506991196271,18.824248599083035,9.695449561403509,9.325358851674642,19.110347985347985,21.680973734785393,15.653601175894169,26.127523387493845,10.79978672354039,19.54461998292058,22.246376811594203
04:00,11.11331094219551,9.004898958971218,18.554905490549054,17.347060169297645,20.881140193617785,20.434037558685446,27.56878359546088,16.69697714426149,6.185685685685685,19.682397959183675,10.371475499589378,9.554373836745546,19.870488807674736,21.82105719237435,16.0706589827111,29.6758034026465,11.49694104560623,19.683163737280296,23.183996166746525
