Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
00:00,544.21,641.8882777586799,471.3439944776806,958.2764537654909,310.32121513944224,345.19486271036317,614.6272314674735,183.12618757612668,321.1953941120608,681.4481051817479,718.105467800729,720.3358651792072,252.74001401541696,984.0438988095239,740.9691961924907,574.4780474502318,522.4668480950024,1032.0422535211267,888.8269230769231,977.7853672477851,1017.1872798434442,317.71297709923664,656.5143741707209,316.61959134615387,550.5724797645328,414.7103418054338,612.780315969257,194.65042804728904,177.542939481268,348.4643263448724,178.96554465942222,405.22443706164637
00:10,573.3216123499143,660.9348645869044,487.79973238180196,973.2858516483517,333.506940874036,365.73536511768253,616.6520958083833,200.9830427513733,334.441570881226,688.2321237176543,702.5492001938924,701.8611178911399,263.05536568694464,999.8613738178199,753.992646093237,588.114555964267,543.5495363591996,1044.570195075152,868.0424368162958,995.7264367816092,1036.6359709405065,339.52658750645327,688.1991160220995,333.63374250642306,566.3381607530774,457.71326485037963,659.0399141630901,192.8670873193568,189.27997583811538,360.3636073423783,186.5921017040844,417.26486885851494
00:20,558.3662212112596,664.6909401709402,512.0639677924402,994.2034337103148,352.03296146044624,384.02724795640324,641.5276609511485,218.50124192747143,344.2983851530489,687.7329240214889,694.9032651072125,720.3212724623604,253.01166781056966,1008.378962890145,761.564744429882,600.0531697341513,529.9723131135162,1033.3296738779463,870.9950648875891,999.8593928980526,1036.972144288577,358.18043135192005,680.1612618574895,336.3863898500577,565.26709296606,469.00756227758006,797.3375299760191,198.74338624338625,183.93721064814815,372.47313527180785,189.35019032082653,441.253007518797
00:30,535.4704391891892,675.387594242632,510.00314606741574,954.6186521443159,361.07615729218514,385.9341061622941,620.1856971153846,216.15336387750182,343.53742802303265,675.99558330795,704.6270401948843,716.7787849093581,255.58247734138973,1017.27844976549,765.4862529457973,637.6728345400912,573.2266698247277,1046.6993254095728,872.7213263272332,1009.7690996875888,999.2668668668668,374.5318588730911,680.7031802120141,347.2344169400537,583.1211240310078,456.8679663269827,814.9617453676032,202.76443987667008,182.5838454784899,385.3255989151725,190.6999458874459,427.13698630136986
00:40,562.4926553672317,669.8846153846154,528.7887863093898,950.0022970903523,357.9469160768453,395.9348623853211,629.820488118176,228.72606120434352,347.55499153976314,680.4609172634466,701.3027433843166,727.9311181178754,255.51978171896317,1011.6656790123457,736.1596727368699,617.4698600645855,560.0730182545636,1051.7335058214749,868.7255652808169,995.2448979591836,1009.818000399122,361.3454449710374,667.1161871293652,353.43658536585366,574.8798158468621,464.17150281507145,618.7887029288703,202.37063803427628,188.268778280543,364.01634615384614,182.16120763315294,425.61684681326875
00:50,559.1902742437094,674.7114002054091,532.1110859728507,943.6045284067231,358.84441087613294,386.4516706443914,629.3526143790849,204.42732919254658,356.9963565703182,689.2897884084637,681.4523401127175,723.2939741400342,254.7050408719346,1026.19994994995,760.3803441084463,553.1860318791946,547.6923469387755,1047.9166396367175,887.8714596949891,986.3863829787234,1027.411918663177,362.4201292705448,683.5243796255986,346.27127496159756,547.8994538232373,464.5807145931984,646.2549236556761,207.29876033057852,181.56734929333717,388.57229011268055,190.95233050847457,436.8400149868865
01:00,550.713881820752,662.3845104060048,517.5674585387718,923.3463611859838,344.17734724292103,370.84601821921837,611.8853831294269,195.13827160493827,348.9513905683192,675.348169527571,670.0124640460211,720.0757575757576,261.80420054200545,1009.1252490039841,752.1773123455184,630.5583402951823,568.1776978417266,1067.2117117117118,886.3778222869629,983.4399079930995,1002.9470920840065,364.01558441558444,701.0378887428822,326.79525737420477,540.5158437730288,455.18678414096917,798.9017564751414,203.7477866996088,186.8470553765016,380.39856915739267,188.6254189944134,433.8966957842765
01:10,585.1054732041049,679.0401224073445,522.279198341396,945.4505435512012,348.7013820335637,388.6643671265747,602.7075158466647,201.41202562838836,354.570145631068,691.3691794327317,686.7242373288494,704.427551748751,251.31032338308458,1013.312124248497,780.8862437266761,633.7573347957225,542.4340286504147,1069.6931673052363,917.9190986331732,969.0649163300635,1010.8800162140251,356.6278118609407,717.6331360946746,338.7128620367487,552.0199901283316,469.7135301895108,785.5534726490473,206.02873802582258,182.50581222056633,370.78719306692346,180.7626404494382,434.9331091180867
01:20,588.3431176973497,665.8388945062353,526.8980671882191,931.0173611111111,361.0818273092369,391.80581929555893,605.0903517263633,216.60369713851608,350.98964853153586,704.2328297772932,663.7954161640531,731.0720508594302,258.1337931034483,1027.192701824544,804.3560209424083,645.9037525064451,582.0807547169811,1021.6480025165147,951.208009109888,967.1651349798966,1010.6468587434974,349.6116152450091,727.3988950276243,331.1582512315271,564.6721390632545,457.57260511486777,668.9735537190082,210.59609796596098,187.0523864959255,369.4782538918312,186.643857331572,436.0711328566052
01:30,573.3755286157316,666.5703125,531.6029143897996,944.0672639916894,359.7894736842105,385.86710565698894,604.2187096774194,203.78441809823371,359.1921768707483,710.1882334774552,678.245850372865,702.7357695010542,257.1844319775596,1019.3446528129751,830.8395250861739,627.5573552841211,556.7007077856421,1029.3809965954813,957.7016480394014,968.7664739884393,1018.4348266774782,366.72746331236897,697.2359402460457,332.7670807453416,561.237791411043,466.39119281744337,633.1158467467694,212.4725067948986,185.80551301684534,387.17051740969737,194.99897356941236,439.4533233756535
