Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
00:00,29.827343601445143,76.29138431752177,40.59652665589661,61.72460008646779,127.81101321585903,125.9935538116592,126.41445035460993,67.96313511780734,41.87858347386172,95.89335944454335,263.83929422985216,123.39876476906552,52.53532110091743,116.60264429911857,251.89686684073106,35.35527391659853,52.59143968871595,36.04247104247104,141.29765545361875,119.59316688567674,101.416,22.579031230082855,47.44474272930649
00:10,30.842114993529304,72.38789237668162,40.52930883639545,60.49439171699741,127.31478260869565,127.75621163402514,135.09580838323353,82.71806853582555,42.08712121212121,96.68034438541858,267.7042186001918,128.99271970878834,55.58566275924256,121.99887955182072,236.0193423597679,35.02122448979592,56.62556351100504,36.44734473447345,145.91416752843847,122.53975107950215,102.65464547677261,23.174148360394778,48.102551521099116
00:20,29.057942057942057,76.40689655172413,38.870666666666665,59.826965305226175,123.35571365051133,129.46764705882353,124.38592456301748,66.80084953438981,41.92955974842767,90.83978397839783,270.7599418040737,124.6095115681234,54.371931449745254,117.9618020119551,231.03154574132492,33.61005492184199,54.954713983050844,36.838846737481035,140.806342780027,123.42965879265091,99.96126867947545,21.747130102040817,47.0655
00:30,30.230616696410866,70.47443904695812,39.00836470096194,60.42573000423191,123.71587372165406,128.28204387990763,131.12596634834014,66.28913148177878,42.06292517006803,93.85400934915498,267.5191468734852,127.06901840490798,54.69306487695749,120.63932272660925,215.2092731829574,33.931322600366826,52.98183705241308,35.68841664172403,142.6383193277311,124.79852320675106,100.18266346730654,22.997754971135343,47.73767258382643
00:40,29.03430725730443,70.29860635138222,38.52687730816578,61.14279643008925,121.76943231441048,122.35505617977527,137.56176608736496,65.30775328999525,43.89418653283145,93.20242914979757,266.9840810419682,131.5827512090274,53.96826126954922,120.34659580580293,224.10688989053446,34.27132579650565,54.08880616857219,36.35114268066708,140.74564796905221,124.37787901797013,106.25601217656012,24.146606914212548,46.53422542460113
00:50,29.295595054095827,68.97365432659551,38.567275747508305,59.07617435463394,124.65464144302683,118.93802579921481,122.03722197004085,74.13267451640034,39.955763504891536,94.9441725575494,262.6756238003839,133.87519260400617,53.114814814814814,117.36445140173616,238.297580117724,34.121364302155264,51.37321711568938,34.22262011339899,136.767310252996,118.55051546391752,100.0024161884627,21.49905541561713,45.018709995076314
01:00,28.056166300219868,70.4617743702081,38.66842105263158,58.4140154772141,123.52503265128428,122.98180217199882,125.08143767060965,64.85147706871226,41.753931151721204,92.02270646401757,262.39951690821255,129.56096324461345,52.333642691415314,119.22277299897944,225.64225534672715,32.60213947747377,51.462829736211035,35.15842185128983,136.4978282659539,116.33837382250867,104.38454517797383,21.264059469941824,45.69374665954035
01:10,29.75122050447518,70.84294871794872,39.123379339188624,60.709144792548685,124.067160924553,122.24374288964732,121.17525773195877,64.57741728236428,43.24775736864588,81.41016260162601,258.2542128069331,129.05751870002578,54.11975483262612,120.51296997959778,243.97370242214532,33.69802387813915,51.44636218799788,35.39939117199391,140.415432311402,118.06242102602982,104.69221374045802,23.413717507046666,46.54331497245869
01:20,29.958072472016696,71.80237154150197,38.68547368421053,60.65732217573222,123.27952421410366,119.56929997188642,115.84635998213489,66.02541493775934,42.6720901126408,94.46681456831207,260.9184861717613,126.37397157816007,53.05571161048689,118.0433848220282,231.05614973262033,33.228291887484716,52.60589022757697,34.644104134762635,139.10550458715596,116.46107331821618,103.19237695078031,24.529032258064515,47.0192
01:30,28.98808080808081,74.59092900964066,38.10624224886317,61.42114164904863,125.3566128328241,114.72375846501129,111.46690203000882,64.37536046139058,46.095735785953174,92.76769509981851,264.3884297520661,137.6128253286826,52.5235674676525,120.34163150492265,228.26822916666666,33.89362139917696,51.414155005382135,35.51866464339909,136.38487622923026,114.01105379513633,100.91681574239713,22.08978426395939,45.378719112455876
