Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13
00:00,15.6615625,7.296250515039143,5.283447332421341,7.010386238234339,7.684910086004691,21.832053072625698,36.36391707101897,27.233590733590734,14.453211824849967,8.849658935879946,16.685737976782754,15.371807228915662,4.768721804511278,22.763710777626194
00:10,15.519950510361893,7.7299270072992705,5.245360262008734,6.707348242811501,7.804845930998156,21.893817673768773,36.779623961521644,29.07095793208312,13.36405529953917,8.521026761332605,16.597574421168687,15.43514544587506,4.752973467520586,20.91286605856937
00:20,15.708397416179636,7.718403547671841,5.167567567567567,6.69781631342325,7.403851226589291,22.178558750443734,36.66607301869991,29.39207920792079,14.390569395017794,8.746070460704606,16.458230621747468,15.09891917293233,4.939013178057003,21.06134058867178
00:30,15.325960061443933,7.225806451612903,4.789585547290117,5.874178403755868,9.471888818698673,21.058127392969023,34.97327110733984,27.95465746673238,14.05450919565699,7.789943848902501,14.802671027527937,14.564030790762772,3.9137350871826246,20.59441455290802
00:40,16.201610405698357,7.834621993127148,5.314215148188803,6.780882819942839,8.204158790170132,22.09438596491228,36.658622202720494,27.91227272727273,15.014015572858732,9.173420588975585,15.309813463098134,16.245269107888916,4.932824427480916,20.00484988452656
00:50,14.674108527131782,6.952809952809953,4.652066794415549,6.207262210796915,7.534630350194552,20.786137234413097,35.32693984306888,26.476376246207195,13.836954087346024,7.937771739130435,14.967910038398244,14.587424029920523,4.339956535237504,21.60257441673371
01:00,15.698101462807346,7.441662941439428,5.451033732317737,6.812078380982975,7.857831325301205,21.452506133894147,34.45903771131339,27.529437229437228,15.423094170403587,8.569623389494549,16.18898281974366,15.47509936871639,4.470864661654136,22.468733439321674
01:10,15.437246963562753,7.224978614200171,4.857691253084727,6.1603713188220235,7.073968336361277,20.73925200978679,35.84862385321101,25.517156862745097,14.947450805008945,8.07440256220744,15.334772052872943,15.431861348528015,4.279379157427938,21.25052798310454
01:20,15.901430348258707,7.894344585708023,4.966803840877915,6.229639092941552,7.082014767932489,20.41704825642832,33.222515391380824,25.589503661513426,14.757780784844384,7.915555555555556,16.0854584915898,15.251759737212577,4.16635397123202,21.056023082471746
01:30,15.487797246558198,7.2555084745762715,4.697011621472053,6.208480565371024,7.532988357050453,20.770086956521737,35.00657318141981,26.145324347093513,15.184044943820224,8.474654377880185,15.864973262032086,15.164192949907235,4.201290719114936,20.82504826254826
01:40,16.283834586466167,7.718063314711359,4.746740638002774,6.0298982188295165,7.791719583439167,20.2062324929972,35.20216118865376,26.43822075782537,14.69833408374606,8.713460572576595,16.025333333333332,15.76043425814234,4.188501413760603,21.241150442477878
01:50,16.218672456575682,8.709276520195296,5.188110521909015,7.005662157911293,10.401505646173149,20.79280821917808,35.25137362637363,25.779143389199255,15.303611738148984,8.619294349864298,16.662855623504388,15.936594633103775,4.898961284230406,21.670828331332533
02:00,16.14569536423841,7.954933954933955,5.0147392290249435,6.358998732572877,10.280779826234372,19.974931318681318,35.71147833854399,25.26995036273387,14.742078440062043,7.635324015247776,15.935231130843562,15.272300469483568,4.2647619047619045,23.023119851182567
02:10,17.200063011972276,8.066156787762907,5.3106582208757915,6.712363869314542,8.530157121135327,21.360363509262495,35.78282374100719,27.36036036036036,15.882794720072827,8.575672215108835,16.098044328552803,16.11744891084662,4.531761006289308,23.15122470713525
02:20,16.657688694018166,7.9254709254709255,5.09287317620651,6.48389134554643,8.00054347826087,21.064650677789363,33.19395579612088,27.241830065359476,15.970662388264955,8.360746190225958,17.197330541743,16.482743164500224,4.535929091484647,24.56009680021511
02:30,17.925481528260182,9.04601226993865,5.279584969153113,6.933354591836735,8.688359788359788,22.37217391304348,34.457815275310836,29.05574182732607,16.165375854214123,9.069853851870201,17.527684779809427,17.164386584289495,4.804388714733542,24.394096323148627
