Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
00:00,4.44571211256893,14.018780251694094,4.450726978998384,5.6658019887591875,8.201321585903084,17.467208520179373,11.003989361702128,9.410001602820964,4.998735244519393,10.006053053231263,35.42393896041965,11.216970998925886,6.856880733944954,14.655103781632073,34.56919060052219,5.543540474243663,4.796108949416342,4.042471042471043,8.695208970438328,13.788173455978974,12.430461538461538,4.35627788400255,7.511409395973154
00:10,4.597337770382696,12.932511210762332,4.631233595800525,5.848576358930112,8.576521739130435,18.124524992692194,11.45601105481345,10.80607476635514,5.455387205387205,10.132258655431398,36.696548418024925,11.737909516380656,7.64697926059513,15.478011204481792,34.39716312056738,5.812857142857143,5.357199681782021,4.441044104410441,9.222337125129267,14.55524511049022,12.526894865525673,4.372174466730341,7.570657507360157
00:20,3.8653346653346654,13.071412680756396,3.6284444444444444,5.108476064997804,7.614495331258337,17.75,11.41766329346826,8.899852965201765,4.591194968553459,9.184518451845184,36.297284190106694,10.77866323907455,6.5382121352478,14.409826505321476,33.10788643533123,5.070342205323194,4.4576271186440675,3.487405159332322,8.329284750337383,13.791601049868767,11.668496492833182,3.7716836734693877,6.645
00:30,4.745786238350188,12.521628498727736,4.365119196988708,5.702073635209479,8.119164072921299,18.242205542725173,11.870850386539336,9.471664793706855,4.835884353741497,9.95091693635383,36.36306349975764,11.510480572597137,7.38165548098434,15.235732009925558,32.609022556390975,5.499490523741594,5.078360145303581,4.0416043100868,8.874285714285714,14.792457805907173,12.374925014997,4.183450930083387,7.461538461538462
00:40,4.52497643732328,12.142106465615718,3.9893311448502256,5.6927326816829575,8.057205240174673,17.461516853932583,11.963363081258807,9.543998731568099,5.032204098703471,9.951785057048214,36.383502170767,11.914293390650188,7.150413983440663,15.237719046251078,33.78686413393432,5.591161356628983,5.0005317734645045,4.116429894996911,8.84107027724049,14.995697291824854,12.757077625570776,4.014404609475032,6.984045290787442
00:50,4.596599690880989,12.298660004542358,4.367109634551495,5.616165890816759,8.524857017157942,17.780145821648908,11.320926009986382,10.534062237174096,5.0582730752871115,10.35562805872757,36.96976967370441,12.254494093477144,7.159259259259259,15.326882026469333,34.829954218443426,5.7162586315128685,4.798996302165874,4.0581915846016114,8.843209054593874,14.202319587628866,12.73663545756569,4.300062972292191,6.8675529295913345
01:00,4.379772136717969,12.550711938663746,4.014473684210526,5.450128976784179,8.20026121027427,17.731435280305252,11.138307552320292,9.234046025787498,4.765405864853379,9.884270280168467,36.0,11.719898605830165,7.012064965197216,15.107595859454731,33.81140635126377,5.594527874922855,4.774313882227552,3.975113808801214,8.568994320080186,14.272682201289044,12.944021904472162,3.9809308338720104,6.718866916087654
01:10,4.376525630593979,12.458104395604396,4.089502300292764,5.4847586790855205,8.25948539031836,17.616609783845277,10.728951890034365,9.385159010600706,4.7966680905595895,8.466260162601627,36.34906114588349,11.752127933969565,7.1447430457331444,15.482220926843485,36.36262975778547,5.473445862494854,4.758364312267658,3.867275494672755,8.705821563899415,14.395754359363155,12.97587786259542,4.142499217037269,7.076114171256886
01:20,4.31549990514134,13.227272727272727,4.23621052631579,6.1,8.85641461342396,17.476806297441666,10.905314872711031,9.676867219917012,4.941593658740092,10.267701978184506,36.57933042212518,12.013712291199202,7.062265917602996,15.868905305574211,35.00601604278075,5.694863432531594,5.017938420348059,4.262480857580398,9.168086500655308,13.788359788359788,13.027010804321728,4.406451612903226,7.1392
01:30,4.483434343434343,13.516213847502192,4.350971475816453,5.855813953488372,8.411610650371017,17.261568848758465,10.610767872903795,9.586991348926626,5.2688127090301,10.4508166969147,37.23480797277589,12.530990072444325,7.228743068391867,15.955696202531646,34.28515625,5.6078189300411525,5.247847147470399,4.079817905918057,9.184808409630383,14.15205109309752,12.9695885509839,4.115164974619289,6.929904185577408
01:40,4.225845410628019,13.086629406706793,4.3194758246723906,5.307264957264957,8.011202068074105,17.51638643488173,10.608577878103837,9.171108222294443,4.939278131634819,10.291889894697949,36.66553232863393,12.185946220192795,7.519344560764679,15.679421037546575,34.252747252747255,5.267487993318021,4.876010781671159,3.9966226588885476,9.348389355742297,14.012102874432678,12.884374066328055,4.104463732176069,7.074738415545591
01:50,4.375972165370446,13.207875054993401,4.418189730200174,5.444971946482521,8.61491760624458,17.098178713716564,9.94367417677643,9.556198347107438,5.007666098807496,10.446145333825157,37.07457627118644,11.957763671875,6.984489051094891,15.092798178195274,33.793619791666664,5.364730728616684,4.861407833470282,3.9737564845895634,9.411542425283407,13.782328121121866,13.254622612913003,4.052648683782905,7.00206611570248
02:00,4.538610412231469,13.030093624609897,4.685614341932663,5.887746358183376,8.380360205831904,17.510221710336886,10.589766210851346,9.482555282555282,5.304125903870693,10.334946036471901,37.023312287518216,11.690423654015888,7.070110701107011,16.128877298929453,34.7535853976532,5.59344813103738,4.954471544715447,4.372240701542183,9.893273850377488,13.993814943097476,13.52058911932672,4.478232828119961,7.329545454545454
02:10,4.617591897974494,14.388001726370307,4.782799473453269,5.941860465116279,8.757446808510638,17.533832421537575,10.334985543163981,9.989644012944984,5.232980972515856,10.466975023126734,37.726746987951806,11.919972640218878,7.17026055705301,17.448244204728024,33.11464968152866,5.4854230377166155,5.178944474986256,4.093693147362037,9.436252959080148,14.502623032725456,14.046588518184551,4.3719397363465164,7.480880041906757
02:20,4.871486722232991,14.839938011954837,4.607802013422819,6.280418665503707,8.868622448979592,18.778484673221516,11.651569328565753,10.467336683417086,5.3626097867001254,10.933566433566433,37.3720703125,13.37219512195122,7.892393320964749,17.840463458110516,36.53825681969395,5.98620409819436,5.221672167216722,4.395946763460375,9.985537190082646,15.379495026778883,15.165745856353592,4.44513329200248,8.081997251488778
