Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
00:00,39.289817974971555,104.55739925499492,51.80199667221298,122.83918961696739,162.3209249858996,155.17506371299746,304.96096096096096,344.5208907741251,109.00956937799043,199.9880655009714,158.11645643883836,242.97153024911032,166.67884870289717,328.5116112897463,258.4403075677863,54.990211433046206,81.86892736892737,190.2820668693009,63.273819218241044,118.03742203742203
00:10,46.17358008934269,104.30907754502022,51.564331565727045,119.8928046989721,170.1955017301038,153.600538448595,301.7280844155844,343.7742212674543,121.36237046632124,200.91283422459892,162.89973142345568,249.66352098926131,159.56963213213214,325.2458495231367,253.57522123893804,49.77790973871734,76.1538124452235,189.01518833535843,62.56387755102041,113.3324004305705
00:20,46.12400245549417,100.15678428519462,48.894090111176126,132.36483023702755,163.70056818181817,159.88033043089976,309.06179138321994,341.67147636971976,109.5147507629705,196.62813793103447,165.21930618401205,249.04801536491678,145.1966411218001,322.663534513914,256.02524038461536,51.26326129666012,78.49725077695435,195.7216300940439,62.219981149858626,123.15464392717216
00:30,44.54870715574263,97.50991917707567,47.57769703745109,129.0298555377207,160.90435766836447,162.0589289715438,291.5684547638111,332.99979192675823,105.7769046805603,196.68122977346277,179.46376811594203,260.03025477707007,142.26339074103333,332.7388829598008,250.58917835671343,54.56394453004623,78.11770475723394,200.93765586034914,62.236271529888555,122.29658853562312
00:40,43.71609124537608,100.5899519763576,48.04115942028986,132.78441971383148,159.93530395984385,170.5130807397384,321.193168771527,337.1636705685619,112.8767029972752,198.04998626750893,163.6170610211706,256.2564102564103,156.80075471698115,339.4846070264397,259.4342211460856,56.15192832099727,78.01830556207463,189.522378908645,62.62368633791431,122.30017301038062
00:50,48.5247959824231,103.1097979412886,47.43825042881647,132.78702216511402,169.22151898734177,148.19068233353948,289.1,338.6321886636326,102.85958904109589,204.36443066516347,164.8592057761733,259.51502423263327,163.15707003964508,333.7627478753541,266.8230958230958,54.23582323034807,77.24518553311414,196.68587360594796,61.3354943273906,119.1249199231262
01:00,46.44946304485155,102.07535563244906,47.15412079738173,130.7293208883167,161.8014705882353,160.49791071035847,277.5337904015671,336.7294946147473,106.44036388140162,206.21584322384763,159.81835032437442,251.0249343832021,164.3285848172446,339.172268907563,272.77754934210526,54.179607843137255,80.03030303030303,200.90271636133923,61.28556869139829,127.20206324287958
01:10,46.06819571865444,101.39593114241002,45.79227467811159,130.54971319311665,163.52122241086587,163.2420643489527,311.34567901234567,338.02864207706574,102.89613526570048,212.7894439740333,157.36288343558283,254.00325520833334,161.95909259947936,350.17773851590107,262.3971717171717,59.193333333333335,79.42798945602684,202.5500945179584,64.92855705373314,128.26844726120416
01:20,46.80434782608695,103.91533359344518,49.0261119081779,135.00453661697992,161.06239460370995,163.55375297425914,302.74463840399005,343.8447063688999,101.05130927105449,212.7188130221838,162.604984423676,248.57525636784652,156.78752583129815,345.8828206014518,241.41630733045864,54.593380614657214,79.33446849914863,197.30750154990702,61.07254509018036,122.06756425948592
01:30,46.58265497808391,99.30178217821782,48.58569004524887,127.48782714546562,165.18696397941682,165.98721903922433,314.745618556701,344.55472945064025,100.88113079019074,213.5560902255639,168.92699596147872,259.9318557724115,162.7077267637178,348.2607192254495,244.1576451995259,57.34565978980148,77.53391898487067,200.37624378109453,62.38912558328261,125.83307086614174
01:40,44.15578043544925,93.20216606498195,48.87861437160034,133.95358649789029,166.61101549053356,169.65734265734267,316.92349137931035,335.79412364823503,106.03649881716797,205.93329397874854,148.5439904563078,259.99735886431165,142.9812627932609,347.261289210617,257.34016064257025,55.50274509803921,77.22224956928378,195.13676286072774,61.25086329473898,127.51945741605515
01:50,48.33069045259332,94.22776488785769,49.93057484032213,128.42889173606662,165.3487982112912,168.03532304940757,312.66837284482756,344.7582788441257,95.97555012224939,208.2002252886511,161.23966687230106,259.1302370899643,160.3157701487057,343.069799585349,253.8861267040898,59.93364197530864,79.2025819265144,198.71242236024844,62.20660828025478,128.06693530333558
02:00,45.641328648993934,95.67315932995714,54.22981043884705,122.70483225607879,158.2546795235394,164.70710259301015,306.48227917121045,340.352582948341,104.5305706521739,204.98988731580468,168.53992166315155,256.4780183727034,165.47772744431862,335.01166077738515,249.27944111776446,60.19279417401303,76.71603727317313,189.46550652579242,61.47496972143722,125.87978142076503
02:10,43.495364647713224,101.38818897637795,48.77599775154581,121.41044776119404,160.06765207504264,166.86607749830048,315.7716049382716,332.27642770352367,102.54323175053153,200.61433244127267,162.81737849779086,241.93528045137737,150.99211587825448,335.62710084033614,250.47171314741036,56.067420109119254,77.36936715094804,199.75255102040816,60.126322213181446,127.1262443438914
