Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
00:00,29.731548480463097,41.11584,71.67759211653814,70.30238210986874,30.3690036900369,41.70310559006211,39.63280680437424,33.68609756097561,70.08639053254439,87.94160104986877,38.573584905660375,67.2656686120274,45.54553672316384,69.13394495412844,46.88672017511857,51.85502338332527,34.529486366518704,67.92445328031809,65.2669482107135,30.408285202150967,38.015453241994585,33.13895123444195,38.638440860215056,27.97151424287856,19.752742616033757,47.334362139917694,24.48520084566596,16.956117515805133,34.07525510204081
00:20,30.689213893967093,41.18259765004763,72.58353042356482,71.55370279548798,31.4341675734494,43.84031359603879,40.86429608127721,33.40834980237154,71.25140845070422,86.99102095111407,40.316445623342176,68.97804938887504,46.83448892865131,73.94000722804482,47.01573976915005,55.12478253993358,35.63976460697772,69.63935643564356,66.64211686879824,30.963165351143495,39.11885374256185,33.26832247557003,38.86883047210301,29.25943485681775,20.77227722772277,48.40124578250714,24.91110248447205,17.478292070326518,31.938809261300992
00:40,29.358137829912025,41.77563291139241,73.53965819456617,70.09884001933301,31.30986827898942,43.93743693239152,39.348059555772515,33.28820210939416,66.18782051282051,85.12992258498822,40.01337255950789,69.80692443770533,47.28273542600897,73.86294595549276,47.46037296037296,54.075,34.718867924528304,68.63712418300653,69.04861270350837,31.0867617107943,37.85617214043035,33.4582226762002,40.00026845637584,28.759977194982895,19.249898744430944,47.20323084940073,22.461986412164347,15.974799123447772,32.94555353901996
01:00,31.841037204058626,43.35333333333333,74.08120701131573,71.54637896825396,33.8102080205876,44.99342105263158,40.31975757575758,34.81391388956458,63.860851063829784,86.09667673716012,41.27824967824968,68.43535554450523,47.54345898004435,71.37170937170937,47.54626152270399,58.7638582561388,35.81252636018558,68.62741779497098,70.48508991577509,31.88841463414634,38.671875,33.80295156932031,40.1680626857606,29.74357509994289,19.42776886035313,48.3881477680862,22.707147584381204,16.767600574712645,32.00807847663012
01:20,33.42972972972973,45.48840206185567,75.2868816254417,72.87540252662869,34.76832907075874,45.40654487050793,43.23342939481268,36.99857617465591,66.24901185770752,90.30391506303916,42.10243407707911,65.99279907084785,49.559555555555555,73.61143050388908,48.24564960297347,57.10670683367687,38.663713080168776,71.13255161865919,72.32406763956452,33.15832818612312,40.819696717213795,33.30535789033068,42.31495633187773,30.781611374407582,22.249899719213797,50.76840450615667,26.306419589675713,20.127504553734063,36.9410480349345
01:40,33.193865959863686,46.08187134502924,75.42812430136374,72.57715133531157,35.523948964651744,47.48961065160379,42.574051703309976,37.2027323737497,64.38597972972973,90.5186407126361,41.463111571317626,65.2115294117647,50.21898962562021,73.21829801547258,48.44212328767123,57.69291678663979,38.36267679966223,70.43058252427184,72.27168843283582,32.760074395536265,41.88238197071887,32.792493068884625,44.05103711790393,31.125023786869647,22.202004008016033,50.67123287671233,27.412844036697248,20.60226442658875,37.71334134615385
02:00,32.81102969533359,43.977587343441,71.02326091727014,69.40586613186262,32.77489711934157,42.58648925281474,41.31992291014213,33.20908230842006,55.178976080570706,86.39801652892562,37.235980715554426,64.1008849557522,44.367679436371645,74.50745794985718,44.14727891156463,51.45299837925446,37.774585867058086,65.75451729478576,63.443023255813955,30.486992715920916,41.92559523809524,28.833662497256967,42.68603080248582,29.271861640108824,22.908802537668517,48.67247754886424,31.520245398773007,24.138818412468286,38.07948442534909
02:20,30.059902658180455,39.12884197454207,65.93736166445329,67.41257367387034,31.707176639934197,39.49437963944857,41.35930009587728,30.98404641044235,57.43317297636478,78.55934959349594,35.442802547770704,61.87030625832224,43.211746522411126,74.28365706630944,41.95651392632525,50.826392138511935,35.424941774295995,64.62641315519014,61.71774011299435,29.45519147256218,37.862592951826706,26.649565401738393,37.74726775956284,26.041117145073702,20.211898940505296,45.52900232018561,26.807905138339923,19.84539832666424,31.812775330396477
02:40,30.565604151223127,38.747587924058514,66.8932146829811,65.42001478925314,32.593140275210516,39.54766355140187,41.055768310196264,31.42384916748286,57.37901720920589,76.04038461538461,37.6873539340431,63.941377497371185,43.37423043095866,68.35467128027682,43.094970161977834,52.618833430063845,34.82293891499359,63.55310980291784,61.65448875027846,29.569896666016767,36.64169273835007,27.78769551616267,37.08337874659401,27.745596477181746,19.671348314606742,45.58811527671512,25.526370575988896,19.48845598845599,29.79695982627579
03:00,28.325780089153046,39.05971563981043,66.72915727805318,62.189453125,33.473268747757444,39.52158273381295,40.97743097238896,30.99780166096727,61.014652014652015,72.98182397959184,37.77766097240473,63.26252343959282,43.44606087735004,68.67162162162163,44.64207980652962,52.82977803401557,32.815817751987964,63.92558845861807,61.75444766239139,29.358397473850406,34.02531852335838,30.409109477124183,33.075935231714126,26.417766397478825,18.01038861100423,43.541420877147985,22.47955523672884,17.283530760412685,25.124148003894838
