Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
00:00,656.9587420657818,744.9874084249084,502.9055843408175,628.8247378557671,480.92281728172816,462.2760511882998,960.375054896794,413.6437953342482,541.8604651162791,363.9665271966527,205.73260738052028,663.6800480769231,1087.8821966341895,794.9050436742745,868.9929441062535,250.80770107085897,582.5266240681576,343.91027496382054,850.8464223385689,362.1581554878049,366.67619047619047,753.758676092545,373.71089743589744,502.963963963964,807.5010771219302,674.1965558194775,787.094478889873,323.52086956521737,952.9892876272095,832.9653552554316,1121.8179966044142,428.8160355306218,383.32498760535447,622.1321570039611,809.1226175349428,589.2885608856088,765.0496277915632,735.3765352294764,798.293162813576,416.33564118001203,630.9151225343694,522.8411330049261,764.5548042704627,617.2970479704798,821.0793717277487,647.4092307692308,786.1804191224624,729.7867950481431,885.4834894036471,687.8594479830149,470.2448700410397
00:20,641.2875269978401,786.978187106156,535.7698224852071,617.4578680203045,479.5203836930456,465.59479281261457,952.007032967033,422.43333333333334,546.3912707609115,370.57817319098456,214.76680424528303,704.4424683373753,1092.8482594465934,822.3851017042331,877.0502847617724,253.8471490177288,602.6282153274993,344.3496283590623,867.1863817097416,394.308911739503,378.32584615384616,759.4711755233494,370.25846645367415,506.6228888328712,817.0153209109731,607.1258581235697,797.8001172332943,339.39751373229257,930.7020255863539,865.592768227623,1098.5501165501166,459.7538638985006,388.53534848863353,648.310332103321,816.5387917816621,604.7358633776091,763.46916231973,762.6655769859431,826.2182306940372,430.0275696733593,619.6077380952381,539.5268762677484,770.9023354564756,618.1454831932773,851.7520903010034,657.5834824852978,786.7736278012342,715.2506244796003,888.6460797196671,664.2541296060991,465.96454849498326
00:40,657.2519379844962,771.1682738669239,535.5174909529553,611.6199317114811,475.21241903060087,475.05565726839984,973.4533747779751,410.76097657019096,546.8121353558927,357.7784568372804,262.4843373493976,703.4719222462203,1105.9218519610733,799.5929058663029,842.3184660275115,240.0352011494253,614.6762589928057,346.53592900085886,811.0345337937839,369.07126258714175,363.1218411552347,766.8846653671216,364.9062401013621,502.41976962228773,785.2509554140128,614.4658291457287,793.5217519976325,318.1194729136164,906.5024311183145,878.9697322467986,1129.4960521798832,438.9746517469742,367.8325489224672,638.7946428571429,813.302103879027,595.3076323987539,751.7339674746855,734.4016233766233,824.4765988728253,431.571261340357,618.5042810746974,538.7278612118074,790.9120452137054,594.9536617842876,817.9190727081138,655.7190271091969,819.2097719869707,788.6939696871976,886.9159622078568,677.7833827893176,454.6970926301555
01:00,647.4700878933938,757.6536352800954,534.2491207502931,625.5067045916294,470.8043181818182,463.09110947832477,940.1589721254355,397.08457907159715,552.577743311361,361.79035585353273,218.26247416592855,691.4544206479956,1090.4347226055754,781.0057692307693,821.9079182105119,236.8197121249085,602.7582331416623,346.1335963923337,766.312277368796,381.30796529968455,346.2862686567164,769.2952691680262,374.2282196969697,488.92977380326147,792.7759226713532,676.1188026192704,802.3306427503737,325.6821386603995,883.159282700422,822.9693215339233,1131.0408093278463,432.3670572329878,370.64888337468983,622.3967799642219,814.4160583941606,603.5166332665331,746.3983127448026,716.2282467532467,832.0026770503772,435.6219799646435,618.1696740395809,517.0202512176365,790.884236453202,598.9643617021277,805.558994599086,655.5941772151899,800.3000325414904,784.2626165220187,898.9568537609774,691.6110183639399,454.5163265306122
01:20,617.6373626373627,741.5857242827152,503.33090297251823,613.3431873749722,467.0216814159292,477.42433125687063,981.8568272205038,389.52274525316454,538.2705789680977,352.9594809322034,201.2285379431585,685.2536031042129,1076.699431818182,741.3072534637326,803.3307457721098,230.73730214977556,559.1481110833125,329.850869689193,749.3439229843561,334.34035326086956,346.1289364230541,791.9831715210356,361.2250157133878,492.3395778364116,795.3261321146656,643.5786898613753,790.801861302912,318.00703193671256,876.4141574220813,837.9517161140197,1148.7035228461807,408.9348650457283,355.8202494497432,620.9909288824383,791.0331214452995,589.702371541502,753.045777915249,678.7705670272042,800.6149693251534,421.4151891252955,621.8223703274414,517.4679438058748,776.8215277777778,603.4496268656717,779.6812913907285,662.5817862518816,816.2787096774193,787.8184438040346,924.0113924050632,706.9552488498537,450.1539509536785
01:40,627.4085267134377,717.8428603962651,465.15817694369974,626.9711199294533,463.1023006477552,480.7550570062523,1004.3822479928635,395.9198704977742,546.9925460965085,354.77990054959434,195.74141414141414,680.4305555555555,1052.9109408033826,724.691446842526,796.1240094536355,227.5169764560099,551.4278155706727,332.7911714770798,737.2754707870594,345.64539007092196,353.8322186682175,779.4277286135693,356.38638512448784,495.0692469720906,814.6287597857437,632.1160391954616,771.8911932672077,308.8363689776733,891.2366863905326,848.2488662131519,1174.101802757158,408.8151298119964,360.27374573794447,617.1252295262578,747.6179637034759,600.584067253803,768.4082512315271,676.848059993479,805.2313487241798,414.5297402960067,643.3205240174673,522.5380503945024,764.4347826086956,605.1223766693922,846.2385887541345,661.5934897804693,824.6830371567044,798.0886479591836,943.4381255686989,719.4592220828106,444.6063257065949
02:00,619.8222833562586,714.6637469586375,420.53811045184847,579.0393244265188,479.5634937922021,457.4419708029197,943.9194333776007,400.109142740786,517.1562746645619,342.06128278369255,199.0112659353691,683.5590044742729,1060.8809523809523,719.5979216626698,811.6019201335745,226.0059794307582,565.5729564553094,323.4600738846263,741.4647683397683,328.88643737832575,355.5804664723032,730.1962864721486,353.13509218054674,475.75503441243944,774.758064516129,673.1155279503106,729.8859728506787,313.1450516986706,839.0815775256618,742.3006795016987,1119.5012267788293,400.17094794271424,357.0345919610231,597.9320825515947,732.7357849196538,568.7713022508038,737.2553391959799,668.7930805056553,802.4459057071961,415.4437535330695,621.4706221198156,499.6633281972265,744.7449194113525,586.1552052188094,833.6801940891046,656.1314328960646,806.5705003248863,675.2384049773756,916.9018729641693,686.8345771144278,434.27131258457376
02:20,596.4265039727583,726.5250737463127,415.62934186471665,545.3139974779319,482.61856118235164,469.578074287775,794.587039390089,395.8632828489562,498.7539898793305,346.3895812562313,197.35831103181684,694.2261640798226,1000.7000828500414,733.2402873869079,815.3711741791875,233.57375501534105,550.6762048192771,323.6314893617021,739.8974110815388,315.20346320346323,360.8727272727273,695.563857801185,335.8619700350653,463.8530157121135,707.9543904518329,643.5677793904209,739.3122009569378,316.1296023564065,817.0235355648535,735.9858657243816,1096.0561009817673,414.5584122688318,361.61048505634494,579.2613803230544,744.5634422110553,537.5530973451328,727.0373831775701,693.9665573770492,840.0119106699752,407.6668719211823,594.660236107112,507.05157813702846,741.0395796847636,578.7466307277627,755.4673473728994,647.0127485976543,795.4459724950884,658.5751339159854,853.0399644760213,645.750309533636,404.6371803731859
02:40,577.951902173913,714.0226936359152,406.19839142091155,536.7569684404515,474.13670292173174,454.0899641577061,627.1741444866921,398.9911522633745,498.73867595818814,341.7521451336112,204.92621243677476,643.1203058241512,1037.1953612845673,753.134036939314,827.3649909483358,227.34383139947903,636.1282814614344,327.3502523836231,769.0780262518231,318.1862507571169,368.36697782963824,684.10360506658,331.7309417040359,471.20751217250177,738.8883395138031,667.5715183904432,731.7535064159953,304.5478927203065,824.8836494105586,788.8389491719017,1113.6767571329158,430.3683727335322,366.5379546009275,573.5058181818182,747.1967858314201,517.8026634382567,699.4137395088592,722.6746831329217,810.3656550703183,409.96346749226007,573.9880779296307,499.31872406639,726.2543640897755,575.1487738419619,760.9434080905471,637.7159032424087,773.8416500332668,639.7484831770546,862.3823641201064,636.749377593361,405.6975642760487
03:00,578.7348269994328,703.2109819441009,412.73224043715845,551.9891043800392,472.6956982411528,452.7703623968425,564.9924105529454,412.3096349745331,491.5088529638183,322.3715997005241,196.71665133394663,649.924,1003.6498194945848,749.1489918826918,848.7579370780061,227.78860819828407,632.6516581288757,331.23394495412845,779.4867105584004,312.90685096153845,367.161688684664,681.7939928174992,324.0476804123711,468.12691672564284,753.7581884350991,638.988739443228,734.8684523809524,300.3309838472834,821.8605007664793,779.7836290784202,1070.9272981475008,430.0976679750635,361.1689899730986,572.1280083711197,738.6816816816817,498.35687263556116,678.4414135151891,718.4578947368421,795.5848537865534,407.61431226765797,544.2245310245311,508.3760903027193,722.0566371681416,564.1263706140351,755.375531011045,637.7980005126891,751.468,663.2413504464286,875.1963039014373,625.8111570247934,397.2022926500337
