Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
00:00,618.3027328203767,699.5344650205761,597.0281379310345,609.6471971775774,814.4465142534575,1006.3370540163444,754.4063324538258,897.7512839325018,783.0986547085201,893.0969899665552,1378.8306861499364,521.8793483047116,1581.4367816091954,1447.0790611488574,1503.0698292220113,665.5567415730337,1508.6988202637058,1454.5631355932203,1042.364469273743,721.8280113815997,840.6601548101733,1816.2721543914927,1471.2870415647922,1048.2755102040817,784.3307772743116,918.174193548387,1439.5875606528452,1061.0375234521575,705.9945031712474,433.77301429046196,911.1614339268979,1008.986163159412,1658.6334991708127,798.9618011096884,848.7823639774859,1110.6727974568573,1330.6094844048378,491.3234916559692,1177.8867537791443,550.0243407707911,919.0090155066715,1162.223630831643,746.8511972633979,871.470726684319,1279.2600775193798
00:20,615.9298722478934,706.7027442934086,577.0914051841746,612.4828926905133,791.4511766296997,996.8177062374245,754.9074285714286,914.5603989656446,787.26614481409,861.6321260898726,1364.0712035286704,505.5329525483304,1654.9475116640747,1463.4701170671597,1526.1787217757367,657.935593220339,1457.1388435151912,1471.2132132132133,1043.6790463090326,717.1637055837564,851.3111673292375,1925.2367807153967,1501.7579799904715,1051.5013661202186,788.9637054960249,928.2908031088083,1427.1312256388046,1064.1170475602223,726.5698827772768,426.6675266043212,927.1009603545924,1048.364536199095,1659.2366602156483,789.9383165560077,912.4088624942897,1102.1123944913372,1337.276541640178,498.939615736505,1178.8365575396826,543.2578171091445,910.1584659913169,1219.646332046332,768.3314054366685,905.0983313468415,1264.5993824778077
00:40,594.2337662337662,693.0293010752688,559.1966737064414,596.4552941176471,770.1035704551649,1015.2375735443295,745.2663587374903,899.3137689184201,806.2312166747455,862.8406701708278,1363.8856502242152,451.70448548812664,1653.6431327160494,1464.2655509946321,1519.6408100878868,640.625322997416,1443.537106918239,1457.7004273504274,1068.8125137695527,721.0803515379787,856.6648764769066,1947.6399843811012,1512.4001901140684,1063.4993109784107,795.4676380887835,926.9888492417484,1422.0847902097903,1061.6212259835315,718.7377880184332,423.0362557679631,914.4882226980728,1089.1872051886792,1642.0147662018048,800.7517609391675,952.6190261496844,1148.881038374718,1301.0515688101896,490.82020202020203,1161.7533029065578,545.3033869115959,908.4391130498001,1284.099701168161,771.5212040893601,921.2696827262045,1260.4123794212219
01:00,4.8352272727272725,3.4768817204301077,4.6642838231400585,5.09921568627451,5.361889071938496,4.193626953521413,5.172825250192456,5.010705057216685,4.8196800775569555,3.6435185185185186,3.6908274534958307,3.099031690140845,5.610917537746806,4.1815003178639545,5.241880015284677,4.741190063547083,5.200506008855155,3.600854700854701,4.344372342805997,3.3298807281858127,5.4087486554320545,5.2607674236491775,5.130019120458891,3.662838768948094,4.228629579375848,3.51920500223314,4.80017490161784,3.5217794253938832,3.0336560627017057,2.156992813709232,4.3524451939291735,4.341499409681228,3.862616310892173,2.469257045260461,3.7696122633002704,3.178837892832919,2.9357454772301934,2.948896156991006,3.4359036144578314,2.453030738293594,3.2246455834242096,3.2448873932177063,3.8112871639665302,2.8191489361702127,3.2536173633440515
01:20,621.375556792873,689.7728134308151,572.1912925170068,607.2413261372398,800.406916426513,1028.6910688140556,729.3711620676254,915.950323974082,802.5990338164252,844.4390404206375,1379.7747375119313,448.2989038785835,1663.3280464216634,1425.7825549025672,1482.66110895696,655.6606980273141,1400.979448032883,1470.325163398693,1055.4341954680706,700.5447128961406,876.2500920810313,1841.079674796748,1508.0179414542022,1051.0646492434662,780.2853251617297,944.1393675027263,1374.033376123235,1051.6932612841704,775.8420585625555,413.28165869218503,914.0882276843467,1024.7647590361446,1634.8545307878462,787.1035591766724,1022.9274406332454,1112.6793737236214,1321.751240694789,485.5678605089538,1110.0357708852162,551.0246206699112,894.968443960827,1207.30984142965,751.6124859392576,908.5610342754059,1249.2883986928105
01:40,4.846625766871166,3.346060113728676,4.741224489795918,5.260986892829607,5.546685878962536,4.466513185433236,5.335413416536661,5.31658836284785,4.9917874396135264,3.801840289188301,3.840537944284342,2.9295061207260447,5.5625,4.1582376667700895,5.252811167119038,4.8227079538554944,5.2855460700618195,3.6091578086672116,4.2659722222222225,3.366897419760856,5.3535911602209945,5.181298489179257,5.186577820085674,3.7171022466758368,3.883776414451261,3.4182417582417584,4.693196405648267,3.623034969521976,2.9906832298136647,2.3823529411764706,4.419584101079232,4.6825060532687655,4.094120819848976,2.5593256969958937,3.7105030891438657,3.2902932484655603,2.9174711927748365,3.159754948162111,3.6923604757548034,2.481331403762663,3.179905694595575,3.1958606764260473,3.6379666103920467,2.743157894736842,3.553513071895425
02:00,676.287829833064,551.8938132064247,606.2891716566867,696.3315446531238,859.2502130076683,1156.21296913169,798.2692006269592,993.1194029850747,822.8550148957299,911.6030134294136,1475.5532345013478,474.9032793690328,1549.638329058263,1397.9023696682464,1446.636950383219,590.6292805529375,1366.9716395864107,1470.243922883487,958.9318813716404,702.601291115893,872.6169656203289,1713.9175215428806,1433.779114533205,1023.3333333333334,816.4693598082848,884.7956857956858,1332.1861564918315,1036.1543950697373,784.7511961722488,394.5288989344527,984.7275458095525,901.3460264900663,1555.163381042398,742.6870426173052,940.2955687528552,1066.0618131868132,1298.1891891891892,477.0653809971778,1119.3339130434783,551.4282310899345,808.6174721189591,1166.0824120603015,735.1728603603603,874.4512303587311,1193.0073439412486
02:20,749.5168929586359,534.3008009492733,563.4831763122477,620.6710172744722,754.3053541550474,1051.416918429003,713.0692831397678,949.7072072072073,782.6196078431373,874.382958199357,1423.1361928616154,520.5250637213254,1551.5349353049908,1391.119976183388,1416.4482904178979,590.4643874643874,1325.6676461945342,1334.562751228227,987.4937428896474,721.8190269600248,824.9515353311136,1674.334995843724,1375.0615384615385,960.0971189591078,756.158891142664,922.7515163768702,1294.5118110236222,953.185821361649,731.6254026691211,391.1996533795494,995.2979994028068,1037.6688815060909,1556.0856136548362,734.8657011191574,965.3142353459674,1012.36529154183,1327.590980269339,448.8882104274307,1081.1217739914807,506.7837375178317,759.8636528028933,1130.5501153550372,734.8462418924075,830.0882267017237,1101.7746710526317
02:40,689.3837081733407,446.1152450090744,539.4556386958845,599.575860764283,735.9028588098016,1015.4803114571746,701.2713270142181,902.7320422535212,746.3589870903675,878.7841395195788,1390.6739949748744,473.1709401709402,1463.3555794761392,1367.2702043305885,1411.07204257061,583.7609405617244,1273.4949704142011,1320.23343571742,995.3009370233166,660.4401763224181,767.3402625820569,1656.6535008976662,1285.1857897263562,913.5580438756856,722.2642735042735,951.8099747474747,1227.7413566739606,868.4609325771896,699.9064381658175,355.9567842389577,885.4786592717627,1054.1170212765958,1505.882303839733,721.0449364313897,938.7143463497454,996.5230383211679,1338.077045022194,423.2418604651163,1064.3281016442452,453.01898546425394,666.7119193374144,1098.8064768869156,705.9524981074943,774.2733644859813,1082.2067387687189
03:00,659.1481481481482,438.01435552840564,514.630303030303,579.9554163596168,716.2767990444909,1034.729914884783,663.8065027755749,880.4409916201117,736.6894083969465,827.8718543046358,1362.1612417118747,467.2932773109244,1389.9573883161513,1418.7786144578313,1443.0919725695844,607.6250787649653,1278.8747795414463,1303.911674682991,1020.8520027155465,592.9678899082569,738.6694575900983,1783.9814733127482,1263.6364073006723,897.813041495668,711.686944634313,963.1180327868852,1199.5286794130725,853.6346691519105,688.4296296296296,346.4174603174603,880.429788269652,1082.2101429727543,1203.6202764976958,718.1840477242598,901.67805907173,980.0187835420394,1355.2161565162512,414.1237505949548,1089.7860523038605,434.4672322995904,602.3976207642394,1119.6337991036119,728.9772277227722,766.6950231481482,1064.0947237224761
