Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
00:00,532.2094662638469,184.53820078226858,776.6938464883671,385.34108026683884,329.7208114626188,615.7064439140811,433.72182596291015,690.6124780316344,717.3647197045989,480.8127597164507,519.8825059614134,484.79700715679894,437.3783202825119,578.8167297183691,716.1418790414606,673.7202702702702,577.0547320410491,864.0373563218391,676.81924411174,985.5004786979416,998.5497409326425,726.4471568919321,903.5895232815965,316.08626410086265,1076.8075264602116,328.3782105086453,904.5837177747626,592.4706012378426,237.358310626703,489.0646722393313,392.6516634050881,535.2640264026403,402.75360900415956,462.1065088757396
00:10,536.843373493976,181.4043659043659,760.8375623509,392.90631099544566,332.1785310734463,606.8156847133758,411.42331581462014,697.1558901682905,713.4835314091681,484.52805201059476,529.487937404912,482.83260963960055,449.0283568362967,579.0519480519481,740.7408439490446,686.0704607046071,585.4689561064362,874.837047687515,676.4487387520284,980.1385127108576,911.7884221311475,722.2590076786769,902.3191958138254,312.48003549245783,1089.4091087553986,326.9762912785775,889.585466770106,600.2758458646616,237.2569406641263,498.43617957746477,383.7801452784504,541.2726666666666,401.4910120659936,463.77308120133483
00:20,515.1195158850227,180.2701285077367,753.0683351468988,382.5857112207681,323.5490581951082,593.4667188723571,424.58382642998026,675.4712245781047,711.5346015086914,476.5622276029056,505.96392286958326,484.9606656580938,442.79138565297364,582.8307242746816,708.9417701863354,674.0806829594911,573.0518204154567,915.3075622130949,696.7808319858885,982.7579147821947,916.6211656441718,751.7303734195825,921.6220689655172,315.1238664012387,1073.921905505662,326.9814720380758,891.2002088227617,591.3396270396271,230.85205992509364,493.140714600794,372.5665,522.3781725888325,401.28185797665367,461.5252038547072
00:30,515.495717884131,177.0432855280313,730.5483243243243,380.6860689064841,323.33258803801004,603.9615993665875,419.4891196834817,680.0463404071027,711.8557279630242,465.56798088410994,500.10511486779365,486.8865004299226,444.43414558914253,585.1879792746114,700.8324386503067,687.5267047363117,583.250219876869,921.9769752787203,675.6908368877777,966.9988100904332,902.5283975659229,757.4836892052194,912.9839847991313,315.27172717271725,1085.0295043273013,330.38205474822576,897.3225300575014,585.1946617579383,232.4592929833958,494.6977777777778,369.6838306063523,517.0825977301387,403.8677685950413,466.39538346984364
00:40,514.2458438287154,174.09045751633988,727.5888380204927,381.9223529411765,325.63287101248267,598.9726840855107,402.98657384385876,674.0563440860215,730.1568051681104,465.989384800965,507.59758820902186,497.06139213143103,449.51842713955284,576.1803953871499,711.4543010752689,686.7744209466264,601.5296793760832,923.6305358453634,687.669875592417,944.5784615384615,871.6112519006589,752.120082815735,895.3375572930709,318.5483799867754,1104.3359163115072,328.18652761155755,880.7028165306659,591.2982175502742,234.27163139566034,496.4227714033539,366.38761904761907,433.812736443884,402.0981949458484,461.7879911045219
00:50,536.3942307692307,176.00500790722194,717.090002168727,389.55813453685795,334.8561102018549,603.3547750591949,405.5686274509804,666.1303786574871,736.3856083086054,474.99154180763657,509.8393186003683,496.20138139434493,446.142086608106,556.9697344039531,713.9109433962265,700.9597044996642,614.134273318872,908.9789318961293,688.8535022354695,948.7033837293017,898.8146464646464,749.3057703747769,898.8184468592632,314.0444346678399,1129.9957496136012,334.4923578911214,884.870458135861,589.7793715846994,233.17203728362185,504.0203720106289,372.92278177458036,448.4698917456022,399.32118725868725,482.29737827715354
01:00,528.2326757713707,177.2187744458931,725.7642346828318,392.46939664561097,331.0049504950495,600.1899529042386,404.3222111553785,678.9241379310345,711.6934199837531,479.89162442674393,516.1419027873761,503.15891057259273,444.2393044013543,574.4797699733004,732.077191621412,738.0766902119071,618.0585095024556,914.0679754601227,697.7085585585586,940.1154861944777,903.6833484986352,762.3389781021898,904.5651595744681,313.1717238346526,1126.2067889192354,337.14258685930514,907.6404338153504,589.1587823940765,230.7482052645573,504.52907234798045,370.1375186846039,446.2833898305085,407.73530123397046,480.72147651006713
01:10,529.1224798387096,177.80036297640655,722.2928248222366,391.1127819548872,341.4545208446129,599.5377725856698,409.0711089010443,665.3636363636364,722.6284565916399,483.2517006802721,506.70287988761413,507.1603492333901,441.0751391465677,564.6129363449692,732.554719819481,704.9463200540175,625.9589070112264,906.0313502838806,690.7490947495473,943.991306447718,884.9656218402426,768.6015125072717,930.5458177943527,309.2645525629887,1136.117601246106,342.88820089439287,883.6930475405331,572.5121200461716,232.27805918421754,507.90048867170145,371.76668266922707,451.97546848381603,402.2495784148398,482.61581291759467
01:20,545.1830131445905,184.51943462897526,750.6047319296722,393.434213397338,343.3508183525624,611.7693805999221,432.3506297229219,672.6320956039266,721.4479794933656,490.3731416037046,513.5153301886793,502.47063793831853,433.9499149791312,570.8485714285714,721.8296600672395,715.1798585382284,605.1387234042553,890.4243853985597,692.5885308897429,940.8204267561736,934.5821638750566,765.3254593175853,936.2168249660787,308.8188199166484,1140.338066001535,347.0860417379405,872.5958299919807,571.860915138077,231.79994665244064,514.07367475292,385.3333333333333,452.23814397816443,406.2526570048309,476.24444444444447
01:30,567.3780120481928,188.33467235751945,756.1944624702575,407.1182536200088,354.24595952736655,621.5570705103233,430.66064257028114,667.5618600682594,718.9029110155475,490.8256459792321,516.9538606403013,495.91712357654995,432.6048923982041,550.1156518185534,732.5395817774458,709.8801219099221,612.3012561209282,863.3883592574009,670.0642677328594,920.5534713763702,973.0074664011946,754.6312701672044,911.4402130492676,308.54285714285714,1145.3009671179884,343.1254283755997,847.192513368984,574.323460968902,239.51984978540773,511.98384925975773,400.2655660377358,473.18887722980065,411.61613453570556,473.40371057513914
