Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
00:00,35.98932637571158,52.53980713164387,35.92269938650307,59.6183620486193,57.61382760973391,33.76234030197445,62.90608465608466,72.27970610590322,48.098404255319146,48.71937984496124,17.973254759746148,48.924788607031594,41.25515262196713,44.85372848948375,33.09487734487735,84.23617936117937,40.15836177474403,54.63719619584361,49.92777530093625,51.20164835164835,30.752846201614574,68.65733803437638,42.447645290581164,59.25560081466395,63.284830917874395,38.73710520336287,58.83261634728197,23.48134576948701,13.872589531680442,19.795305886879568,35.42395611094179,7.521957760643647,14.237279722015389,52.98953792502179,61.922190632949274,34.85951721408785,40.423263327948305,101.47240956468424,41.18631178707224,27.181878306878307,42.51069235655304,44.96980224478888,49.63358111062527
00:10,36.272209026128266,54.717584369449376,35.760736196319016,60.10992907801418,58.18889726199448,35.19655565044122,59.98286413708691,72.10053448714686,49.201859229747676,48.42658852560148,13.975949975949977,49.630656610470275,40.79204812974104,45.39393939393939,33.05199560600513,86.53560559951309,39.72996216030272,54.95378599360114,47.009325044404974,54.19818081587652,32.117156556180944,69.67745535714286,41.93292990418558,61.1570841889117,64.40986460348162,39.05819746376812,59.02078431372549,25.00707702435813,13.827622014537903,19.379469434832757,39.015828350334154,7.834517766497462,14.76052828307999,52.96591912413915,62.185085756897834,34.54559445940746,40.62418655097614,102.97104128157733,40.992863677950595,26.052011776251227,41.5938096247615,44.9704157782516,49.40217864923747
00:20,37.1671335200747,55.75217294406062,36.5803534730785,59.51718377088306,56.902047105436935,34.13131164433976,55.862637362637365,72.1997432605905,50.9069536423841,48.52167230249001,16.091565178168697,49.85069674850697,40.24954224431075,45.3074707125024,32.58123000355492,88.94148284313725,40.865929509329646,55.328851744186046,44.844121532364596,55.14625176803395,33.777445706316,71.187040748163,41.53225806451613,62.44805689611379,65.93102774521297,41.02371979605409,59.5592,26.877636424506193,14.259480337078651,19.663993890798015,38.439798125450615,7.942668863261944,14.9464461994077,52.80508026106897,61.835977252319665,36.32621136970622,38.05684894423389,101.69650046454011,41.649672250546246,26.035913528591355,42.60379746835443,44.97555077915099,48.55834053586862
00:30,36.84670629024269,55.523253201527744,37.22405271828666,61.7571325821146,57.327025823686554,34.9429535122452,56.88607594936709,74.38927380035925,50.24413610835811,48.94020239190432,17.474898236092265,50.3666518254675,42.20772337203432,45.596380952380954,32.89441876999644,89.89341500765697,39.906218144750255,57.350390902629705,44.574122807017545,57.768,35.39809782608695,67.9292112737601,42.96152903700074,61.49696816574027,66.33398667189337,39.09386281588448,59.705041683207625,26.022279348757497,14.308221797323135,19.569864048338367,37.95306611853375,7.616465207448546,14.67786561264822,54.6190308370044,63.168051987305425,36.665774378585084,39.40440386680988,99.85549313358302,41.93890093998554,27.60506241331484,47.422821414615086,46.43537047052461,49.561826798793625
00:40,37.508265482358745,55.53256183344679,38.476810414971524,60.60905840286055,58.495739567402225,37.40527995358283,55.916283348666056,74.9161372299873,51.76301527344391,51.102160493827164,16.59687786960514,51.143585198315975,41.23041940373926,46.880807311500384,32.71119773210489,90.95948434622468,42.0396006655574,56.7015558698727,45.2276707530648,58.0574480369515,33.994865475456976,69.1622731201383,41.70204479065239,62.08967935871743,66.28179696616102,41.1130276895143,59.00078247261346,26.7363100252738,14.183276059564719,19.797650625236834,37.70878378378379,8.514313284014152,15.079684134960518,54.15147265077139,63.692645278450364,38.08966283808818,39.666666666666664,98.48647818070067,42.79607984175508,26.80868665977249,57.441913439635535,48.14224137931034,48.547314578005114
00:50,35.953354951359444,53.83657142857143,36.83716160787531,57.81983042863872,56.661444734551786,36.127432607755516,53.217161016949156,72.7464258841234,50.52635874000327,50.215867158671585,16.40488025305016,50.78604548465445,38.99390243902439,46.52507204610951,32.29696327683616,92.99101053936764,42.46135673304084,53.66782729805014,45.538696982947094,57.65474794841735,33.146916438644496,70.6843347639485,39.662234042553195,61.409737827715354,66.66893600466835,39.530323151837095,58.28621769772905,25.454774714189643,13.773832497105365,19.512075471698115,37.92449922958397,7.818095238095238,14.118790496760258,52.38641151685393,61.77033348423117,37.16200906344411,39.36615220862161,97.6486817903127,40.65590622182146,24.823187414500683,56.71669509190828,47.2736531760922,47.79786780383795
01:00,36.93737623762376,55.33235691753042,37.29839042509286,59.95616766467066,61.08638036809816,36.997551490710066,51.952820512820516,73.10424028268551,54.19879124469128,50.615408415841586,17.427097353073126,51.522707034728406,39.35097935415564,47.52173913043478,32.92351679771265,93.11059479553903,43.872776099362206,54.44986168741355,47.7600352889281,53.52455293783707,35.79262777023971,73.33588957055214,41.294103313840154,63.15607803901951,68.28571428571429,41.19363514119229,60.25531077891424,27.27309628186394,14.99289380181603,20.732021196063588,40.44298104722133,8.639407598197039,15.290652385589095,53.40178259349878,62.56228399699474,38.051321332822674,41.69761273209549,98.06031069144076,42.19492440604752,25.286879673691367,45.870553567669965,47.30611141157382,48.46584641493424
01:10,36.291449814126395,55.16065350578625,37.20305406520842,60.044177671068425,55.16829109811566,35.715532036613276,49.235236220472444,72.54682779456193,52.351694915254235,49.971904908922504,15.95750452079566,50.32114823951559,39.07700506261657,47.222092115534736,31.610296624616435,92.7808176100629,43.24109498680739,54.08202989224887,46.41721854304636,53.615406892557196,35.75651012686401,73.73642889187977,40.70261039277872,61.38756947953512,68.73253766386226,42.11586051743532,59.12052505966587,26.895671834625322,14.44755804643715,19.70664136622391,42.4847801578354,8.011196417146513,14.94137273593899,51.84411105362994,62.59635651912075,37.457426498663615,40.48562467328803,94.35341726618705,41.38692833993518,24.556004036326943,44.743611053397046,46.047875201721354,48.36579060749677
01:20,36.87374602397847,56.221773288439955,37.54303534303534,59.45865019011407,53.78286937901499,36.51460992907801,48.8126213592233,73.5989847715736,51.17049498544161,49.73100490196079,15.445965077866918,49.81198668146504,38.139759036144575,47.1659549689441,31.41825613079019,91.31705809641532,43.16644780039396,53.102889358703315,47.61734918538089,52.36389521640091,35.763565891472865,74.06138569171745,40.228848484848484,62.4209320091673,69.6140007821666,43.45561473590768,59.33120765245118,27.1750536215146,14.521280907985407,19.819609345078515,41.29291204099061,7.874092773745661,15.02482269503546,51.19842761921039,61.6105421686747,36.56200227531286,41.110703043022035,93.5157138581263,40.97776980996773,22.972128945601074,43.66344131257888,45.71444082519001,48.62380952380953
01:30,37.32072762087123,56.81809975174904,38.2948024948025,59.80188902007084,55.47533144968485,36.82552891396333,49.066541705716965,75.13508013228186,51.356175558818734,49.86117070180815,16.333943275388837,49.846829054202324,39.940766550522646,47.04905368868289,31.397643097643098,93.03533123028392,43.79828891082593,54.13543859649123,48.91555555555556,52.65364431486881,36.084061589679564,73.61359944302622,39.39225991399904,61.16780462184874,70.1389486026969,42.709145728643215,60.576692030436526,27.358539993014322,14.818997146351407,19.622881355932204,38.47512755102041,8.045425463851567,15.347434962314612,52.4146174863388,61.59704863725342,37.41982395713739,40.789083200847905,96.2622699386503,41.149616139975,24.28226617499162,39.89437078895892,46.85811177428106,49.654418197725285
