Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
00:00,240.68504801097393,287.08577878103836,128.20574653668547,129.7900346389555,959.7074446680081,134.5141233766234,775.6193668528864,468.4882147024504,332.9935682326622,929.6943693139907,423.3771099217785,853.7224365482233,331.05405405405406,659.34014356709,522.7386226339106,419.13193885760256,513.2474881015336,752.7872525560148,521.4353059177532,180.44518561484918,770.9672811059908,270.1339481774264,468.57069219440353,695.3613920285544,449.8340370250081,813.1684136967156,678.5499058380415,232.3377750232414,602.1944864048338,270.564022809746,827.3405511811023,771.1231770833333,447.325205214872,95.71160313901345,130.53243574051407,119.75816374822527,248.35846267553583,900.4763113367175,324.8275167785235,252.32773348519362,346.41954981242185,368.221044045677,497.80537229029215,405.93588162762023,423.13975501113583,224.5289079229122,490.8421487603306
00:10,244.04338153503892,288.97278911564626,129.42528735632183,130.61332271762208,954.5977382875606,135.1818477025491,767.6324723247233,479.9719495091164,331.8131382831907,937.059361860005,427.47459727385376,851.4111177764447,329.84495641344955,666.6541978387365,523.4652071931197,422.12071745264006,520.8878900052882,739.3104265402843,522.962893815636,182.8099625683847,783.3667353008465,263.8420820467578,474.37296296296296,694.8360081704114,454.985835694051,818.1937893999533,682.8680584551148,237.2092879256966,604.3961197965718,269.89412780656306,820.1473125414731,785.7883515340613,453.3469240048251,98.67488789237669,131.2642213242151,117.62531141006477,250.46632503660322,878.5406549971767,331.2028270136863,251.70234113712374,351.9832390530065,370.156146179402,505.20160528800756,403.5157958687728,416.95288839035334,226.03679653679654,489.8565737051793
00:20,237.83862068965516,287.7634529147982,126.7274569402229,132.62303252885624,955.7408439490446,133.16276041666666,795.9023668639053,466.8112986404126,333.56935307017545,926.0061546036435,431.4569427276473,854.5587358378056,335.5681604512692,684.7619839290662,522.5302013422819,439.5833844894618,507.6652587117212,733.4542900367409,500.94554084436675,181.0129832660127,796.546889295517,270.7819947043248,485.4723562152134,691.7112018669778,434.9974334295797,824.0306289455226,689.3508182962652,236.57463144963145,608.3209152798789,277.3842204347082,824.7680053103219,768.301832460733,464.3611449451888,104.12972085385879,129.2493049119555,118.88648920140633,257.26769911504425,883.1935937060972,328.8725161866488,256.27936684254377,343.3163052543787,364.9078189300412,500.171941426547,379.8797504254112,408.587319243604,226.5967032967033,503.2328308207705
00:30,232.72884615384615,280.7852272727273,128.2099644128114,135.74907063197026,937.6626841895659,136.4553309422889,790.1823104693141,471.2868544600939,339.224917867071,944.6200637723816,442.57629204265794,870.6770466118293,337.79446018256215,696.6218464097587,522.751582867784,447.4161825726141,508.4453737584945,744.5983072916666,508.07283950617284,183.6307826592959,825.6296800544588,275.29117259552044,506.5484467455621,718.770051933064,435.8300220750552,855.5322467986031,728.9657794676806,240.937576499388,624.4949095022624,279.1427834164803,830.9464226289517,809.7360793287567,469.9844428364689,104.93453355155482,135.67830273848932,119.23186199898528,259.38995568685374,875.3652492255702,330.22571301247774,255.58225048382639,353.2621989528796,372.11444960393334,505.5349716446125,396.2517730496454,430.7593107281823,222.93130990415335,488.12984670874664
00:40,227.29746835443038,273.707622298066,128.05774419859688,135.83283823926547,922.1274315204446,137.43241055528574,781.3872234118487,479.86438291881745,343.95888157894734,972.8168256297383,446.91361043194786,871.9338567222767,339.3577056413489,703.7099194220617,520.1875934230194,433.60058997050146,511.36058700209645,741.4220877458397,497.63394342762064,184.43031161473087,838.8706896551724,266.9021595416483,512.8819215254858,729.4029765311964,436.4649842271293,866.4044838860345,745.8276439790576,249.45576981940619,626.0693761814745,282.4885654885655,837.3764549384769,821.4090319231767,476.5738118098896,107.3030303030303,131.68898104265404,123.25604341391218,258.5806921675774,892.1429378531074,334.30923961096374,261.4794672586016,360.7496899545267,365.5332780999724,505.3370944992948,415.5153562653563,438.8618968386023,221.4238706079197,480.9319672131148
00:50,230.3717233686559,274.019209039548,127.27657266811279,133.54289544235925,920.391961798647,140.2249753856252,781.1222738648552,474.2252824858757,340.3135313531353,953.7447527141134,453.4963503649635,873.2279426213402,334.39532680770446,706.8125173852573,532.0736925515056,442.9936016511868,512.2220472440945,749.8168679896462,522.3840399002494,185.2216277105041,832.1839184597961,268.7096069868996,516.3939617083947,736.0850942318675,435.1873409669211,873.7611835973905,741.1398322851153,246.6505376344086,631.964502657555,280.92951921419956,835.1400132714001,813.9095139607032,468.58698777857654,105.80340211935304,130.97955974842768,121.16615384615385,263.4619100706057,896.6493506493506,325.7780504126701,262.40981798124653,362.49052327976926,374.4234736548648,497.51118359739047,424.5618396519577,445.24792473713336,224.7358803986711,468.8566666666667
01:00,229.51135734072022,268.4831081081081,127.56681034482759,134.1286970423661,938.0605221518987,140.94486380045947,776.619301994302,484.8500473036897,343.6698113207547,975.9134939759036,457.22786885245904,886.356145526057,340.35412164248226,718.3537472035795,504.3278038225748,432.9615169064076,515.408067050812,768.9673654635833,493.17702895111535,186.3035097813579,849.9471544715448,317.8740648379052,516.4562569213732,744.2530085959885,438.651065203357,896.6365546218487,759.2482554451258,250.00601142170123,651.634762633997,278.9468826192964,834.0383589059373,824.7405868605557,483.19964285714286,109.9223248234655,133.77898550724638,120.94278215223098,264.006175081729,876.6615776081425,337.71198928332217,267.86907073509013,372.66973227059066,380.3113338902813,494.19493087557606,410.62089914945324,443.16139585605237,222.81578947368422,474.7034120734908
01:10,232.52438005015324,277.6107986501687,128.26439934174437,137.27995642701526,963.9142857142857,139.79017784304128,772.9396160558464,490.1724545239783,348.8579317269076,947.8558016369764,454.05575611712794,872.0946271050522,335.07581903276133,718.9044138318808,536.3062297734627,430.4506196746708,518.1547807712625,765.5782327586207,524.8787255909558,185.79379094275134,831.1007647323437,294.26918131161597,510.2557449962936,717.2257879656161,434.655672823219,878.7879141390574,730.8604356100656,234.79029014650962,644.5123246113008,284.5572962506601,829.5277777777778,792.0397054956613,471.02582496413197,108.70865490628445,132.67567567567568,122.20204081632653,265.62545061283345,880.5036723163842,331.75306167891335,264.33194328607175,372.5450811254878,379.31246490735543,494.0369525547445,415.862660944206,434.3336956521739,225.5641456582633,469.38786279683376
01:20,231.95962127541074,272.8997722095672,129.04901960784315,138.3144399460189,986.0992427261857,143.15731251016757,776.3037139881985,494.1112417685795,353.33654577732693,968.4902527075812,461.3337393422655,886.5340773216421,337.67685185185184,722.9463237349735,531.1181577953945,436.50218589621744,512.0695742471444,782.2714065595421,511.98776309348995,186.08989086731762,849.75,287.9947961838682,519.6248628884827,752.8134160090192,435.2429176164116,894.8262888992105,761.9711760993057,247.69620253164558,644.5428353367678,295.6190643686247,836.5743538100033,807.3614425881728,454.3426808749299,115.9949894514768,135.88411746131987,121.01227976508275,267.89584824624194,890.3309839300817,329.50543357728986,269.47990155865466,388.3250564334086,382.06354983202687,488.47840073529414,397.4886363636364,427.63691460055094,225.10887772194306,494.3299539170507
01:30,230.66946074322436,268.5363941769317,128.07146783947223,137.6923286923287,989.3667334669339,142.68901941589166,780.3384777271133,494.8766994842944,354.1050752359092,967.5898052416446,458.6537520391517,877.0225189318454,332.27733415233416,725.4797639123103,520.8815456843625,434.54759174311926,518.2262773722628,789.535488097838,531.7405587170201,186.60481997677118,860.7617434507679,296.86609442060086,506.9785185185185,755.7364902506964,437.21228690897397,900.4606925596631,762.446040126716,253.98866421568627,654.0489067894131,298.02992345163534,833.1630471099231,813.1610417220303,481.13160720677723,109.02829924348558,132.69333738971707,126.49923037455105,272.17199281867147,888.923335198657,337.2037408149633,266.28151027207105,394.32955235973265,385.88794084186577,493.14312096029545,396.9454976303318,424.302797586396,226.8797539149888,484.80202578268876
