Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
00:00,5.814213564213564,11.213572854291417,5.092925659472422,2.7762723066754793,21.9517017017017,6.732389619143916,27.493513513513513,1.9735262972114367,35.05615292712067,26.48116169544741,12.569955817378498,25.402027027027028,30.895796847635726,2.1337782014617095,41.15833874107722,36.90802390098165,19.734227521112768,20.5759526261586,44.09394952873214,19.543779964673227,22.415964024732997,8.076089222430685,8.943071965628357,25.938399732172748,33.39762975071516
00:10,6.029629629629629,12.200201884253028,4.75635593220339,2.719362745098039,22.37686567164179,6.953519703603907,28.346401718582168,2.0977312390924956,37.34899126769046,27.66872586872587,13.037341958247573,26.71879334257975,31.379302103250478,2.2951768488745983,43.37160120845922,38.381545608108105,20.045320197044337,22.173924115100586,48.59794598706733,21.56453649911594,24.341245462161407,8.929624247456923,9.702745792736936,28.735048446374876,35.640827922077925
00:20,5.6139744033206505,12.12936948709572,4.924309884238647,2.8403465346534653,22.823311976343025,7.188239270023657,28.689124668435014,2.2020882452004042,37.504658851818455,28.733807266982623,13.219490521327014,27.22124044180119,31.694734345351044,2.223358116480793,44.83002588438309,39.52641629535328,19.523173986896385,22.383715012722647,47.53388946819604,22.01768777236606,24.95855208621166,9.044512195121952,9.680064022763649,28.458002645502646,35.686967113276495
00:30,5.344764684421744,11.319344262295083,5.918490783410138,2.4696084161309177,22.733521415747628,8.281704781704782,27.175328083989502,1.9073359073359073,36.837887067395265,27.566849100860047,13.275953859804792,26.258796622097115,31.477735670298436,1.9551069599276891,44.14771748492679,38.78430147824277,19.658788774002954,21.783076923076923,46.91937581274382,21.639093917027232,24.256216820340878,7.606757130988646,9.003621876131836,27.44698475811796,35.435523114355234
00:40,5.345299145299145,11.76530612244898,6.148356529464022,2.733489775393899,22.643846153846155,7.232190860215054,28.369920844327176,1.89701230228471,37.52093446601942,27.998181345804106,13.530679437294223,27.381849912739966,31.3316630875686,2.0683733999375584,44.759521218715996,38.78087065717874,20.907803180914513,22.268143621084796,48.68677042801556,21.058095478656227,24.203313675933728,8.553415771335901,8.985912981455064,27.642692939244665,35.2257015046767
00:50,5.8886646485031955,12.81011826544021,6.048540798094104,2.918885827976737,22.723929471032747,7.184709066305818,28.679373368146216,2.1722937695788374,38.556763285024154,28.926388519798035,14.126988892224556,27.794189709485476,32.20070257611241,2.2381102362204723,46.26189963385742,40.09113924050633,20.58792975513233,22.321856669217038,48.85040587553151,23.20269582909461,25.59032522547144,8.34841075794621,9.458362248438585,27.70994113799869,36.239281339322176
01:00,6.351306095110516,12.157669519420672,7.081303199295568,3.2062621045836024,23.79293699186992,7.942098092643052,28.02485758674262,2.348255199154036,38.75030193236715,28.920771436017723,14.6786133960047,28.782944376206352,33.008986175115204,2.402413273001508,47.16907795292593,40.636080548058956,21.4327876984127,22.835969387755103,49.20773243326174,24.291271820448877,25.94891122278057,9.856949021128125,10.491087668242997,30.009964641594344,37.429323612798704
01:10,6.198165738617753,12.612827400940228,6.416935247582772,3.2018321513002364,23.887055183084065,9.29540781357094,28.464285714285715,2.2198109905495276,38.793573810245526,29.52125453602903,14.951219512195122,28.204861722740883,32.68175252768416,2.1517671517671517,46.460867669500765,41.408921161825724,20.787122535562766,22.392884566163296,49.362828438948995,22.956334094947955,25.415367483296215,9.668138927926119,10.436810703308623,29.3849358974359,37.72251521298175
01:20,5.774420238931834,12.362328537972566,6.000866801502456,2.8410368519675204,24.069036052160573,8.543425183118242,29.08800880088009,1.901541695865452,37.783532934131735,28.72104321145487,14.454706927175843,28.43150324504473,32.693548387096776,2.0175230175230174,46.04528790166056,40.147571606475715,20.37158746208291,22.331801939765185,48.02772643253235,22.13384223918575,24.90721940214326,9.291752577319588,9.442642956764296,27.991287512100676,36.29040097205346
01:30,5.42706203135651,11.804303967720243,7.055913348946135,2.8641826923076925,24.213360952874158,8.317997293640055,27.780208333333334,2.0344946533287342,37.81072935503315,28.735468871092742,14.201720557698012,28.17328392447503,33.183638996138995,2.161795098907588,46.55890648730744,38.60912698412698,21.45618950585838,22.833206009676598,50.57243539545811,21.66751076221828,25.001501952538298,9.051307062036676,9.594033031433138,27.524069319640564,37.103938286642304
