Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
00:00,19.346970215679562,49.49798206278027,17.743225233229676,16.63541465300599,11.185041908446165,35.72928540113985,36.11880711880712,24.01469387755102,39.32120109190173,39.12332199749418,16.945054945054945,73.68140589569161,75.98398510242086,31.726651480637813,44.592733188720175,31.678602430555557,7.485029940119761,21.599762752075918,47.7634691195795,13.742788461538462,26.013507528786537,91.1112756505183,21.604631696428573,87.22038282462493,40.53368526897939,51.24915254237288,25.018001384721902,28.372488839285715,54.90542310715222,38.05445671718469,74.96788990825688,117.82646133465805,52.52737338527783,9.691168963757018,39.213518197573656,31.36265164644714,9.294853294853295
00:10,18.11966386554622,50.74632934266998,17.745571658615138,15.767460161322054,10.795115332428765,35.85438558867682,35.8371757925072,25.27356230031949,38.599486049926576,39.83659420289855,15.908623510165926,73.09317927692881,74.76931690929452,33.26550770446464,44.94828524768644,29.529804174736388,6.015662330767189,22.00735632183908,47.87744458930899,13.754779169413316,26.877094972067038,93.75415070242657,17.938115330520393,86.00606980273142,38.722236086848014,49.98062200956938,22.891183294663573,28.79091928251121,54.068485961689845,34.88018433179724,73.19344933469806,117.30190239867659,51.158001624695366,8.96654657745754,35.64828303850156,30.41088260497001,9.045123062898815
00:20,18.400573936529373,51.76484983314794,16.949977053694354,15.952192809166338,11.101516150296638,35.998314014752374,35.463349514563106,23.436667934575883,38.73865530653825,39.57770148174919,16.345055463771537,74.37594553706505,74.56567557395559,35.14226462048942,44.91413043478261,29.690674255691768,6.108718766613504,21.44909475664237,48.66724137931035,13.525632262474367,27.275514579759864,93.51140481773609,16.06053617757279,87.05644355644355,38.48255084107457,51.29314535731648,22.846846846846848,29.839044054131875,53.865389661506164,34.18402603905859,72.03178235443681,116.96435643564357,51.33401346663946,9.232239731335572,36.009443861490034,31.74241146711636,8.934963325183373
00:30,19.618284465488983,51.423360930857015,13.738476011288805,15.471515868322491,11.390047805302043,34.788746105919,34.98451327433628,24.018754988028732,39.1886014248219,39.685272487271355,16.235335689045936,76.2067783701447,75.53520031116297,34.78042959427208,44.88065395095368,29.83395893133142,5.912740899357602,22.491285916156382,50.06269315673289,15.055407209612817,29.57483416252073,96.32086486486486,14.55044810638913,88.06204756980351,37.85663983903421,50.808805643395765,22.362271234162364,28.434250764525995,53.45826853291861,33.390243902439025,72.8459550271388,116.76776544641378,52.657531465692244,8.76801683324566,34.24902170046247,31.727468736524365,9.394499762920816
00:40,19.475263852242744,52.3241009604646,14.153612935826175,16.017540402049665,11.459002169197397,35.692730844793715,36.278301886792455,24.706102583302133,39.0663149962321,39.40948837209302,17.370597967383596,77.88729198184569,74.6297014346646,36.42121212121212,44.970572498662385,31.150277469478358,6.58239398819109,21.503473000224066,50.218395815170005,24.270958904109587,30.121946254071663,96.10310612597067,17.414338131526954,89.27977412731006,39.49203187250996,52.26264826918422,24.156049495875344,30.012672486623487,55.180433660299435,35.2582219938335,72.63430420711974,119.01836228287841,53.95854398382204,9.37939762085548,37.64965034965035,32.4867597496389,9.14563567362429
00:50,20.12318339100346,51.76545097182791,15.489455615497793,16.87035618536959,11.51574633304573,36.166497255539745,37.07258812615955,25.93941809485851,38.77096833919644,38.7958371040724,18.172462406015036,77.63177710843374,73.6858108108108,33.71417445482866,45.436898395721926,31.98755832037325,6.65780998389694,23.165800768014456,50.300172265288545,19.488985507246376,29.881499896415992,95.6908896034298,15.772609819121447,88.67979539641944,39.0875157629256,53.093333333333334,24.307053941908713,28.920728291316525,55.7164217581851,35.877148634984835,73.05577889447237,120.53355481727574,53.74629258517034,9.505120327700974,37.305865921787706,34.446102021174205,9.325703385789224
01:00,18.908503767491926,52.57226435536295,16.892584097859327,16.66330963665087,12.07127383015598,35.84651068979427,37.13595166163142,26.85588117221999,38.846096376540906,38.97404081632653,18.279135338345863,79.3388244103332,69.99136379992804,34.15729865771812,46.0499462943072,32.53142983621071,6.654203056768559,23.025962596259625,50.82742006132282,27.288654353562006,31.019461697722566,96.55926327193933,16.17756466143563,89.29791560752415,39.14584370333499,54.12084737602311,24.131380178530556,29.849394273127754,55.149222797927465,35.036129358261746,71.85129740518963,119.69931700816258,54.25075407198874,9.392252437147254,36.6831648658069,36.45513138324244,9.443248093315388
01:10,21.372260213922498,53.740012956164975,15.286486486486487,17.363480578827115,12.587336244541484,36.7696117274168,38.610983981693366,26.961616161616163,39.69096965210955,38.56950831269897,19.225549836219,79.46455223880596,72.53617021276595,32.477341389728096,46.84369929691725,32.74561027837259,6.641846810781959,23.311443004612343,50.985275010827195,15.22882882882883,30.970824524312896,97.66276803118909,17.37536231884058,89.57711693548387,39.79140952851148,54.3973224958164,24.992298980747453,29.630070308274743,56.641740489838455,36.69466031586864,74.08665338645419,119.88581430238374,54.773156519991964,10.134958532294547,39.10699300699301,37.866970156803234,9.766745468873129
01:20,19.771678321678323,55.16357036087978,12.422321929332586,16.892434766284964,12.042069113543679,37.04292779426311,38.57875457875458,26.804750402576488,39.39230769230769,39.07781187940061,19.30712131755973,79.38890956457016,72.50086595081399,31.70635528330781,47.247974068071315,33.28079670924443,6.7016,22.84688172043011,50.76247848537005,14.70561035758323,30.81294363256785,98.4377147766323,16.993941142527408,90.91645310097385,40.51434933201386,55.75146817007282,25.21734104046243,30.436082199092606,57.806629834254146,35.85779158699809,74.67443025294266,120.75041569670768,52.72639225181598,9.869961977186312,38.59260551098709,39.803752535496955,9.27064753780535
01:30,19.56839378238342,53.67910922587487,12.904788418708241,16.7718200270636,12.05900416758061,36.73782535684299,38.62415349887133,27.240702901512055,38.15138392016569,40.81268011527378,18.71578212290503,78.88220088626292,72.74825418994413,34.93773664282709,47.75930922827847,33.0294824197423,6.828721638074156,23.595520137841913,51.17705627705628,14.229826658696952,31.3499462943072,94.64309693663449,18.222602739726028,91.05360721442885,39.23946078431373,55.084777517564405,24.180491364631475,30.757324345346124,57.340575916230364,34.188714586747835,73.58978249873546,118.95174351346884,53.30403225806452,9.498482549317147,36.66183745583039,38.970588235294116,9.749624624624625
01:40,18.703173508106243,53.495518565941104,13.6,15.39516129032258,11.489084895259095,35.891891891891895,37.33967517401392,26.83919191919192,36.857169634489225,41.607737682165165,16.71280602636535,77.03917978762358,72.54074338813439,33.729907264296756,47.27412280701754,30.254455658149023,5.768060836501901,22.03000220604456,50.21455938697318,13.565307944064267,30.192242475625264,93.98100208768267,15.370740305522915,87.78005115089515,37.330803134182176,53.968919237108544,23.056171648987466,30.665179742849645,55.14859543187188,32.65501273442926,70.82737094837935,119.53870121351262,51.427494908350305,8.383582467696986,34.670294943820224,38.602030456852795,8.723248652809854
01:50,18.11170487846923,52.074416649148624,12.800593471810089,15.53798733755415,10.904879140555058,35.416666666666664,37.08601134215501,26.013709677419357,36.840935005701255,41.08999536106386,15.893383212532148,76.71217712177122,74.17003305178112,33.379136992040216,46.584936778449695,29.823680273562726,5.304453441295546,22.234414538762366,50.03669724770642,13.713128976286871,29.979885665890325,93.2459803716851,15.994739918176505,88.16026289180991,37.21917469730665,52.80108798486282,22.025516403402186,30.255807883059255,53.70804658549497,31.632256554307116,68.91880239520958,117.86608609924417,50.83556562950752,8.129477993858751,33.84539357571479,40.00510725229827,8.335733232284957
