Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
00:00,210.34547461368655,267.68093578894974,378.1806000582581,354.2399347116431,267.3943925233645,405.3830635702557,546.9775174160861,369.3708955223881,398.1089562764457,355.3256367967748,514.8147492625369,474.97957658779575,544.0024384837064,264.5852929453966,357.3400713436385,1196.4693366708386,434.7354430379747,309.5585261738935,1119.9063524590165,263.10852435530086,730.9902971497877,514.4293893129772,303.8212121212121,940.5486746987951,307.09053497942386,439.3309494451295,421.0279130152548,418.8158208243984,932.1967080410145,940.919966536531,398.99434602336976,311.45848595848594,392.2775054466231,228.22112034307156,325.50368421052633,312.2509355051728,498.4629344816979,997.4850506548061,364.7414030261348,460.2980860337313,327.8300226301232,195.8334759053322,297.44690136747164,409.3106758832565,291.6042890716804,255.42874396135267,164.31008749356664,225.46509403889067,231.81132075471697
00:10,224.02413162705668,296.60193072118113,376.37365439093486,365.2355191256831,259.8948673917191,399.049786628734,543.9026158209896,374.2739018087855,399.67186945725433,353.7387564952517,513.8199940493901,496.83272006793095,533.7562430939226,251.18275467378862,351.30790960451975,1201.7631382316313,417.1451410658307,307.1693400549954,1106.957151601714,263.2414605418139,770.1954726215968,523.3692258681109,316.4981338641453,962.9696734059098,299.32688011913626,413.8492082825822,419.69177857844744,395.28550759585244,945.9865047233468,945.9557422969187,401.0223380491437,322.72935916542474,389.2220108695652,237.014800861141,323.477686823343,315.1431718061674,502.66758662986814,1006.8246913580247,361.7309505106049,551.9079382579934,341.9476178598154,199.7149465163342,312.3689349112426,411.43675964845244,300.2381786339755,256.6908039098344,168.82204928664072,238.09953488372093,241.05648635710867
00:20,213.15978062157222,297.51820250284413,381.97850386930355,361.6102900930487,262.7801699716714,412.9495402027824,538.6011886143259,358.3392923649907,394.5153791130186,355.42905952166876,514.2601070154578,496.59930212271007,527.7952738515901,247.20650470219437,370.68396022481625,1179.249,426.974213836478,305.80049594229035,1114.703223190756,259.29679660362797,735.9981623277182,500.30312802321833,311.4821911078359,941.1186236766122,306.8889307228916,427.0017361111111,419.02130449033103,402.8933626159102,939.2646187011587,949.8493958977241,397.20977443609024,313.7124689826303,385.25818572195385,227.83311117035458,339.205035037633,307.6112576956904,501.6316742081448,1002.4883891469078,363.9712441314554,552.973306544202,337.39080745341613,199.50644028103045,303.3136966126657,415.1625468164794,297.8561320754717,258.1965811965812,166.53609831029186,231.0932496075353,238.96472831267874
00:30,202.80485115766263,291.58721256309593,373.978488372093,338.0548245614035,276.6380717403682,412.554669169404,553.6863832409119,355.10272459499265,399.8440860215054,360.8143316654753,512.4382222222222,489.4910374796306,520.5249889429456,261.82656282887814,370.5111111111111,1220.8477817440082,437.6284447260057,317.09171663335553,1121.8462929475588,253.38622648207314,719.9217739451801,498.7351540171483,293.436261316369,994.0572653884965,311.5165085388994,438.85577630610743,414.91752577319585,415.76371408216573,923.8587950511028,988.5594170403588,402.6915052160954,312.1054836252856,382.8929146537842,238.11163770405477,339.8940345368917,315.9431667403804,499.860429912201,1013.778020909312,357.3882676083971,532.0229681978799,314.1385938290339,184.49942363112393,293.38714411505725,380.77732644017726,281.70939420544335,242.85850897736142,161.01319127346525,214.55410980641065,235.8343108504399
00:40,211.84649122807016,249.80612733365246,380.2359454855196,355.493471164309,264.74777335607354,404.14251781472683,540.7649741562785,392.39734611131587,404.3060789193032,355.1832253419726,518.6841792816859,467.47679324894517,517.8774509803922,250.67540983606557,370.1055469953775,1213.7070862113073,433.7592713077424,320.7873333333333,1162.825817482368,254.15618221258134,727.7812786784949,504.61213294611167,306.62369856222114,919.20725,308.8402699662542,423.0593346573982,401.97290152015864,395.8873008434864,947.8729475100943,975.0593697242543,408.3944649446494,313.33136560409287,382.183049946865,244.77833553500662,325.0460351250665,316.05971459934136,502.16087751371117,997.5756986634265,360.51091445427727,546.377030162413,321.26852976913733,190.38364595545136,307.34419014084506,393.42071802543006,291.4917355371901,250.5983040820351,161.78079067410036,227.24434108527132,238.31091617933723
00:50,215.00110782865585,299.1495750708215,387.06042382588777,356.92538915727323,264.19387027797575,390.1892021022456,532.8127142411967,371.38789646372584,391.8210828253854,355.1879820627803,502.2522418281747,498.91707741374313,519.4175360710321,250.55072765072765,346.0631617378605,1227.3531241897847,433.8772870662461,313.655032650304,1107.1493817311527,239.81978554133516,757.0132593277829,491.75605762933856,316.5826633165829,912.2678132678133,303.37783661119516,423.986932938856,407.7946843853821,388.4870588235294,956.2372972972973,963.817670230726,410.93701657458564,319.75801104972373,385.1206571505521,247.44260985352864,332.60411105178855,311.4122691292876,503.2399635036496,997.7662020053803,357.81849912739966,556.0664893617021,335.5182604517059,194.59426229508196,320.52449223416966,399.7787578096288,303.62688777021026,252.26236852356837,164.6491448692153,239.29847094801224,244.26818406729342
01:00,209.6977082575482,310.80130293159607,391.3787489288775,361.423159018143,265.5185749666603,400.00809138505474,523.7638717632552,362.7593005952381,389.1135953840606,357.9159356725146,515.8244206773619,471.9002320185615,513.3485560779046,244.23545136746864,399.178601516428,1202.2441949476906,437.9889624724062,312.3606779661017,1142.33849009901,245.0097543352601,720.349556167738,490.3000329706561,309.7873200303107,919.0493765586035,302.747311827957,426.83411042944783,406.5573500329598,399.7910518800571,966.7909407665505,951.9505310229179,405.38538575667656,308.4398311048557,378.6156914893617,233.3462982832618,337.99815010570825,311.96210295728366,498.70540958268936,997.7542967804405,360.3021359223301,550.4578659764164,324.3157894736842,193.7233918128655,313.9868735083532,395.07748538011697,301.98147603645987,253.1903453689168,163.2870159453303,236.59229828850854,234.47147001934235
01:10,206.69503287070856,290.34634146341466,391.927752293578,346.8847583643123,232.894606630381,394.6499289436286,532.4936942479237,388.2755905511811,388.7164985590778,361.8629347602387,520.0378474275576,491.6650837988827,517.3091475628756,244.86214034361416,377.3902532617038,1197.7726456248397,442.43441860465117,309.6181655880384,1113.199675982179,250.35789857716162,730.989799072643,489.62385620915035,306.4029029029029,930.6661654135338,303.3027171833142,433.883431085044,421.5049342105263,404.8785578747628,970.7194958433896,957.8941372603501,404.0832710978342,308.4655300222387,378.5694844281602,233.42822966507177,336.80100026322714,312.11353235999127,507.0629562043796,1021.1698524074523,359.7300307219662,539.6677391050015,319.7096153846154,191.7916545083163,315.07931756958993,393.8753644314869,301.88656195462477,251.56559937524403,165.34616365026764,238.88923076923078,236.29686769518466
01:20,209.9985342616343,308.9351351351351,393.55182314097044,330.3216346153846,237.70658090054428,396.17992024395966,539.1088985687617,356.10240060015,396.0618298784846,370.1097433757563,519.7962688777021,480.31053938162944,518.3099977633639,246.9240221175507,399.9646017699115,1203.2395118230359,437.62511627906974,315.5333769633508,1098.0371957156767,254.53438556933483,733.1557402277624,486.2867862969005,302.37012823736484,938.2535777052473,305.3766588602654,430.5076618882847,410.8453676228157,405.2052717518078,970.0447880565183,943.4476824868166,399.63454410674575,308.0599520383693,384.84218832193585,232.47169811320754,343.61307327358986,317.8916083916084,504.0352436408213,1039.0491763565892,365.6934506353861,537.8632707774799,313.0914489311164,193.40508920737057,307.2532777115614,390.4175219941349,296.37007642563196,252.94166832570178,166.107708014293,233.75759416767923,231.9897909577054
01:30,207.60790051207022,287.48779193205945,393.587292501431,355.72679324894517,262.0514537444934,374.26198830409356,536.9165621079046,380.68923418423975,399.0379248658318,366.37300587741396,510.9265452373843,475.2694610778443,526.5902222222222,240.3140194489465,371.5964299573147,1220.8186299948106,436.72279069767444,303.4657473309609,1124.4364484086764,251.82907287294927,754.754184748915,481.65,308.23261032161554,910.0638667992048,299.5937868659064,417.04975247524754,417.17312148295264,398.7071110068059,973.2185996793158,940.4739310344828,408.90241187384044,315.9188118811881,384.9424029189471,238.93808131809726,337.0094961751517,321.00217296827464,500.4794188861986,1033.8366755254892,356.71687910390114,545.2039297409943,321.2421428571429,194.8450704225352,317.00416047548293,399.469196093163,306.0234839476813,250.77701474449606,166.41577608142492,239.77015643802648,244.14197530864197
