Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
00:00,232.38993495378296,570.4289237668162,191.2852065748556,338.41503962884207,139.92649903288202,494.9697501096011,465.22294372294374,306.9995918367347,416.28935395814375,426.8840164667979,405.0411503390227,1027.3684807256236,797.6,326.28321943811693,775.4061822125814,444.53233506944446,212.29540918163673,267.95397390272836,471.05825667980724,193.34855769230768,424.34875996457043,1073.199703829067,322.2310267857143,873.792550439731,501.7556561085973,741.2898305084746,315.0002307869836,283.64815848214283,775.4443280062876,618.4913948111996,901.0476554536187,1455.903792018546,515.5825302440024,151.5913731495661,406.31958405545925,396.2417677642981,195.2101972101972
00:10,222.23025210084035,585.4666817257737,201.6537842190016,336.4200275427897,145.63297150610583,490.08256487239976,465.87103746397696,313.6325878594249,411.9854992657856,441.380615942029,385.1028277634961,1035.1848676854268,803.6095558044046,328.9470564994073,758.7512248230811,419.6507424144609,192.11229094770374,271.855632183908,463.7722729248153,186.63216875411996,430.37043403523853,1105.2756492124308,286.80478199718704,887.7572078907435,478.9211380084852,723.7377990430622,295.6819025522042,281.85061659192826,765.9063237995276,583.705581157194,901.0980040941658,1464.9604631927214,515.113525588952,144.22774060730828,380.9632327436698,389.2463581833762,191.0806745670009
00:20,223.30705604321403,591.6896551724138,179.4396512161542,332.366851047017,143.72665348275103,482.4389884088514,460.2623786407767,288.91327500950933,410.62178181144657,436.5728225514998,396.9320273778617,1059.7639939485628,814.3334587881069,345.8577353795106,761.133152173913,416.2289842381786,194.37426900584796,271.0451446038091,462.7875,188.21462747778537,443.4206689536878,1092.9076955872947,248.64773710002882,893.7027972027972,471.7647501883003,728.7870685464268,291.1859551859552,288.3610711200691,765.9378115980057,569.3159739609414,884.5019069412662,1474.5376237623761,516.728626810855,144.13149057091192,380.764253235397,397.4835581787521,193.7154034229829
00:30,235.24531050810418,577.3492951443276,137.48541862652868,303.53972008673367,144.19187309865276,460.1666666666667,452.3694690265487,290.877893056664,414.67079115110613,441.99830284744485,381.58327444051827,1087.9120335110433,837.1295215869311,348.3408910103421,763.9782016348773,417.3830867741223,182.82655246252676,279.13306641544983,477.6525386313466,197.3281041388518,483.86214759535653,1133.1708108108107,230.0381613183001,898.7316442605998,457.7472334004024,713.085137436147,283.54997653683716,276.4745621351126,757.1306376360809,547.3725288831836,893.2346859653658,1486.524267020043,534.1853430775477,139.71041557075225,365.87015297047316,402.9918068132816,192.25462304409672
00:40,229.18865435356201,576.6062095153004,146.59423951490652,302.1351990540008,144.09652928416486,459.6337917485265,453.6688679245283,295.7192062897791,407.83232856066314,431.63051162790697,403.60718506263294,1087.9826021180031,833.0849166343544,357.5722943722944,761.1567683253077,427.9615982241953,196.03811057434245,263.77638359847634,476.05623365300784,322.8298630136986,485.7098941368078,1109.32528041415,267.89331075359866,887.700205338809,479.02365537848607,722.3023480997338,301.013061411549,283.4097437341594,768.852090862158,574.3561151079136,871.5767986059249,1492.1020678246484,544.5664307381193,143.86940015186028,382.13356643356644,422.00529610014445,191.4767552182163
00:50,233.41989619377162,567.8329329547936,156.68072584600293,319.9178475679816,143.35957722174288,470.2526936369181,457.735853432282,301.4288561179753,403.5935937789298,418.79619909502264,397.5991541353383,1087.8294427710844,800.2972972972973,324.39719626168227,741.6545454545454,437.50677627193954,192.04347826086956,282.24711994578723,459.01033591731266,252.8336231884058,475.9919204474829,1098.0439442658092,243.15216767154752,909.1350383631714,465.5669609079445,717.8802424242424,298.7966804979253,272.55826330532216,775.4622325341583,573.5596562184024,872.9354271356784,1476.664950166113,543.9386773547094,143.27905785970302,380.3502094972067,435.2786333012512,189.24606580829757
01:00,223.84589163975602,579.4966413867822,181.87729357798165,310.0499605055292,147.84423743500867,456.0161355385236,453.25098768301183,306.1762344439984,401.1832274934628,418.77502040816324,402.3143796992481,1092.6125046798952,747.467794170565,322.4131711409396,745.7690655209452,435.89973439575033,190.3365174672489,276.2904290429043,459.81646955759965,352.1941952506596,485.0534161490683,1097.7196099674973,254.06248183667537,902.4972038637519,466.38078646092583,732.2453057294174,291.30556191348137,276.539922907489,766.7616580310881,565.3415866599292,858.2637225548903,1443.6265200732967,546.5135732957973,142.0684966649564,378.5029627047752,457.8116013882003,187.4423508299686
01:10,242.68963703314046,576.7797451954222,152.97395577395577,311.2764661081493,149.25262008733625,460.94591917591123,457.72059496567505,309.74666666666667,404.2444485566247,409.87283339228867,420.6452971455311,1080.7660447761193,744.0443262411347,306.8402567975831,770.169280692266,450.4032119914347,195.94155324259407,279.4759499231276,452.61801645734084,196.3171171171171,473.7598308668076,1076.3071258392895,266.72347826086957,886.7444556451613,479.60009874105157,739.5541477408558,300.44371460928653,272.18442401298,770.1599791558103,573.4417147154676,870.370766932271,1431.0523420570096,538.9005424954792,143.24704699673285,386.0534965034965,477.7759231158321,193.91055949566586
01:20,225.3660839160839,590.5539184283579,124.3600673022995,305.73099305425194,141.1186949989268,466.2591493570722,457.6263736263736,313.16264090177134,404.30994371482177,419.07763134139736,420.3688239387613,1079.650539635281,739.4198129546241,307.6542879019908,772.8589951377634,451.70902792812296,197.7984,276.67870967741936,455.657917383821,190.93865598027128,469.49519832985385,1083.2149914089348,258.3196768609348,890.7421834956433,482.90277090549233,755.303265210242,304.715838150289,284.5001334400854,769.8466193107078,552.9789674952199,877.534936138242,1449.508979048886,524.2433414043584,143.70570342205323,384.4419253575166,502.3803245436105,192.57231485071733
01:30,219.6397236614853,574.6424178154825,124.02561247216036,315.2110960757781,143.58017109015134,462.45298068849706,461.9397291196388,303.6403759705762,396.3464507625683,424.74319564521295,388.27770018621976,1081.5915805022157,761.4057262569833,323.0546907867059,752.2482460874257,440.57174055470625,190.3453237410072,274.7508076674564,446.31904761904764,177.92618051404662,472.8953813104189,1036.0073436844314,276.25028538812785,906.1698396793587,465.7803921568627,743.5391100702576,302.89175383118464,284.32978999222195,760.1285340314137,512.3490985717631,870.2331815882651,1422.9067922657412,532.4667338709677,136.65149215983814,366.0787985865724,489.1531440162272,190.56343843843842
01:40,216.6804070369093,591.8700384122919,143.3519287833828,303.9461781206171,143.68048511576626,467.7939189189189,459.0424593967517,303.24161616161615,398.31883786316774,439.6268216516308,380.3455743879473,1069.9959721713658,788.2980700500358,326.2693199381762,766.1419956140351,431.14451363538757,181.81721890277024,274.47121111846457,450.9408258833546,178.22314787265694,472.3558711318355,1034.2979123173277,264.15922444183315,909.6685421994885,464.8156219392752,740.3868613138686,297.95684667309547,292.5234846496982,749.6678918351273,504.93679092382496,850.622569027611,1442.1771072482782,520.5572301425661,135.07144666835572,359.655547752809,493.04517766497463,191.6451116243264
01:50,212.90880882606447,577.9447130544461,140.05222551928784,316.0921359546818,144.86794986571172,464.4626148705096,457.1264177693762,308.6375,399.45857088559484,438.693984846142,366.4599018003273,1081.0741697416975,832.3958868894601,331.6790950984499,786.5233644859813,424.0014960461637,182.95411605937923,269.41361858753163,456.3824020016681,181.40052053209948,462.7639212365022,1031.1417832532888,267.8901227352425,892.2689585439838,467.7435137138621,729.5936613055818,299.2534629404617,293.62438005742627,739.8668607728957,493.69194756554305,836.4213173652695,1448.2857377587907,526.7599423037296,134.0626919140225,356.05012354394637,533.1762002042901,190.79196665403563
02:00,212.40384951881015,569.8850550821035,138.6734908136483,311.5036067773863,141.86923591000223,448.7235987002437,456.8380032964445,304.1136363636364,400.13790476190474,433.5948381185095,355.65193502150026,1066.4046834979877,821.8921100917431,311.63508481588747,767.7171161254815,426.03714902807775,185.16661716661716,273.15059184568173,449.1932387312187,173.98705501618122,456.49182389937107,1037.6693061054386,264.8167938931298,908.8069916297391,458.66956305858986,719.1794019933554,294.2089552238806,293.90091503267973,738.276193015196,493.28223901747754,829.3848180076628,1384.8666993784757,527.0448355332077,129.64728782766676,343.44069602272725,529.9544757033248,187.65371296652557
02:10,211.04980117402008,595.6571208917932,153.25960346964064,302.51917299876305,147.70741075463172,476.02017937219733,426.9033867156734,309.97341925090615,408.4148956178296,438.75922095829026,382.0200620969668,1069.216880733945,818.3829941860465,323.2039883672621,792.1149614961496,433.44669622123706,199.86693548387098,255.57864923747277,454.79891756869273,184.71161825726142,418.91376416282,1062.1663520033565,286.36771950159374,891.5295285359801,475.64133663366334,720.8055820610687,321.56313069160717,286.48176133402814,765.652288269332,530.1121161628183,844.1861024284684,1387.9393691779703,514.6358037799957,134.84011916583913,371.81397006414824,551.7123983739838,189.95086477987422
02:20,209.16360968451943,591.5726479146459,149.80934274850625,324.1237691001698,158.5165039516504,476.94444444444446,431.96310061056545,305.1947580645161,411.60682464454976,442.8074125389678,391.1338395823446,1083.4450589970502,829.3283690519434,316.44225449515903,828.0487528344671,435.40442741592165,207.83215451577803,259.6161530286929,446.504033970276,181.06517803258902,456.0150542395395,1076.0661686232656,286.7262974775297,890.2384578772013,480.52512315270934,734.7153424003818,318.6348973607038,287.60102040816327,767.3143899895724,528.7562119081107,835.370581257414,1430.4695081967213,531.7757969798657,138.42086238058351,377.7731448763251,551.5795918367347,192.7864279766861
02:30,214.6298676012461,591.9857282502444,131.60515278609947,307.5672994698136,146.52320291173794,472.7902418682235,442.64898923601993,306.20056841250505,410.6406369915579,449.4533216783217,368.416626736943,1081.339114391144,846.0709373868983,319.187868852459,814.0153234960272,434.3875440140845,199.69719008264462,274.0709204090707,445.8635789473684,176.15939755255727,453.3435717419921,1068.3892660161223,270.7655838454785,915.9032105760151,463.3416789396171,734.1616041765543,313.04237918215614,293.5342987804878,756.5296248382924,525.2017374517375,826.8732999284181,1447.976206104365,560.5966193656094,133.54461301105684,368.2654145995748,550.4833759590792,188.9708365310821
02:40,222.2815861632567,599.5874421412759,136.91597510373444,302.218470882458,149.85622857142857,500.9659520807062,455.8219814241486,308.2655133508838,414.8795296838859,442.7484201537148,393.3430799220273,1078.0566666666666,894.7875332573166,304.04996066089694,838.7290836653386,441.01815823605705,204.03085351787774,273.3411157024793,456.2988552739166,176.23566686783343,463.60132743362834,1060.7216406750695,263.4522845575477,893.835,477.27532984814536,739.2812720848057,323.375748502994,287.57557251908395,771.911680911681,520.053415268258,842.4250734573947,1495.0554646596859,569.6857440166493,137.33847736625515,377.5713780918728,561.5092024539878,190.2924159499609
02:50,208.72528069540022,596.2748287671233,134.4533974744438,261.48719376391983,160.6425287356322,490.2869061413673,478.4383528848456,307.87837293596453,414.53990701278576,450.983394221189,391.97113051916546,1078.998511904762,902.583428354238,306.20449438202246,843.6017595307918,438.22910284463893,200.30721830985917,283.2971511748804,440.28236744759556,172.3455717488789,491.5624858757062,1099.0896134744116,265.05739130434785,917.8633455210238,460.7881503609659,732.5027077937367,318.62412060301506,276.6057405281286,761.3576774193548,506.2690667929891,854.6715238330452,1480.1980524839082,580.7941176470588,135.0265072765073,368.95776135163675,564.1305623471883,192.1786148238153
03:00,212.39656834393676,599.617803271723,152.4355444305382,263.0773480662983,157.1619865398004,486.2480871782982,477.2650402652771,302.4336249524534,415.29120458891015,455.50998090609266,406.98997064579254,1062.1299518696778,900.8230260598989,324.5564123376623,845.6792125072379,441.38893690579084,203.75047055660124,281.318718381113,437.70055599682286,175.68853378188953,498.19541809851086,1054.6753524134986,269.05314726840857,901.8473282442748,482.6338415396151,730.6966109563602,329.71303258145366,275.9128831528002,776.893803034199,530.5555820610687,849.3940438099926,1458.9358828315703,583.9960125918153,138.21240988671474,380.9190526687876,573.6836185819071,198.17948717948718
