Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
00:00,155.35380507343123,483.32239083307525,154.0237915407855,267.59269119070666,1515.697038355721,359.3954043194375,1226.4876348920864,314.58765915768856,216.46579129232896,924.0774727341105,394.0872244607727,326.52527173913046,259.3031383737518,601.110447761194,696.2759671746776,751.1531468531468,223.48915662650603,613.0687291589478,787.076230228471,352.3181202862116,605.6238562091503,370.00960219478736,539.1559477756286,391.76949076160435,367.43482097831566,685.5085714285714,651.2709900386258,234.06493196466937,263.53727087576374,755.9979674796748,491.67670133187374,281.0807453416149,711.2592592592592,442.45529899348725,533.893470790378,550.1513249651325
00:10,154.33518360375749,498.76375505129005,155.34649446494464,256.9677495291902,1514.0790115428385,365.2991148266536,1253.4250736794377,296.8257874015748,220.03522987493395,925.5587679516251,412.607579755337,300.5562875966772,258.9583333333333,601.4329721691098,691.2028817104346,755.4529737206086,227.55508294342832,638.1064305684995,789.6494708994709,349.645190398845,631.79771697163,375.3266469113289,532.265181194907,395.9124804643894,364.99176132817377,675.9274729842061,630.0845098830173,233.88118343195265,277.36975564776395,755.0234427327529,468.8448898519321,290.7851305561092,718.443508234393,442.0302911093627,561.2148576512456,540.8700623700623
00:20,161.27191413237924,525.7187017001546,160.05635891731555,272.12412797690644,1559.1497782887175,372.0140880822439,1242.380627557981,328.59450923226433,214.33679833679832,930.5003780718337,408.6501275214468,305.3927241478087,264.1201337473131,598.1670020120724,683.5249827308312,749.0641907381935,225.41659681475272,630.7707371143543,818.182119205298,343.08111278699516,646.3543777134588,383.2261329652634,561.0538996522603,391.8923145665773,378.5144422310757,685.4159456118665,642.0123782467532,232.9351763584366,270.55419043440105,771.9660161507402,493.8393772893773,281.5241351568785,751.4191547111284,450.54080221300137,527.7358949416342,543.2679874869656
00:30,161.8175248419151,516.5960099750623,159.68475711892796,282.07864632983797,1554.2438427662698,376.089725767724,1244.5146491028845,342.4437884378844,215.15144966684676,920.4188757285204,396.11717998075073,298.17513637668674,259.4937799043062,598.7238095238096,691.3849142857143,750.4201048552542,227.70828916684334,627.1981028821598,840.8889379553985,333.19520547945206,648.2884962134872,398.6498269896194,575.2791993919433,391.4648331830478,379.07486697190944,690.8061738765225,660.7293202293203,238.38683827100533,265.78350515463916,773.2979797979798,493.6231513602337,286.5610687022901,759.2691552062869,454.7049695541151,589.0166919575114,542.0459130434782
00:40,162.3470437017995,531.6383970177073,160.53374908290536,274.9209095402867,1555.6760794615006,369.947068507028,1262.5479981801639,351.4716844143272,216.3086332210601,931.3244871070958,397.1399262332872,316.7423894313613,266.79412467160256,608.1934786878805,697.2290165077889,754.2174410620279,226.64007383100903,624.7082348663879,839.2545253863135,345.65319565604415,626.5820692006135,397.4959593627338,547.5541368743616,398.5633771441301,372.91355890343294,695.3932302549101,651.8128277531263,235.3980815347722,299.59019607843135,778.1073961499493,592.3951574988247,288.0664808917197,757.5013698630137,450.94386242340386,637.7660764212488,553.1271574498063
00:50,164.13181411974978,542.3878881987578,163.0057099352874,284.88551288283907,1556.3639198949443,377.1383968395565,1261.32164668627,354.188426938974,209.58909815284318,921.5277725475428,379.0808423913044,302.2382834556748,251.80378824672172,600.697129466901,693.1672169811321,751.602036199095,223.30277271807327,635.5761286784866,846.2040680963962,344.1600471221811,644.6985765124555,408.6996336996337,530.3620474406991,387.593265993266,377.62314029263496,688.8235899547138,646.5518087063151,236.72327502429545,280.6070496083551,773.2639492148346,493.5662270109604,272.7449061126648,755.4258391881343,448.4272263632797,569.4114688128773,556.8453058321479
01:00,164.5639709028669,519.0182775712516,170.12730003755163,290.1232112539413,1568.525578364288,379.0682308180089,1284.091959229898,377.71518223509537,217.31451905626133,930.0154687794756,401.234037502967,323.63236994219653,249.65008618566856,605.2029316581002,690.6202830188679,762.0070009033424,222.14748784440843,634.541567695962,855.7232537577365,336.77857500417156,652.4407643312102,416.6812749003984,543.6632397191574,391.88411341134116,388.45565749235476,688.2303231151616,660.6371789645332,236.93033980582524,285.2530120481928,789.4875252865812,505.6312869822485,282.1439952200757,759.0262230919765,451.4405182567727,567.4775896414343,556.6121726822364
01:10,159.54036171151301,526.9319938176197,159.38440303657694,290.2971207355432,1568.7767564018384,372.86539433771486,1290.3331084120557,387.92402315484804,212.37080265756867,914.4066140548666,389.8148946360153,291.05928057553956,254.8669082125604,600.754618398955,695.2370986920333,754.7280071813285,225.13114754098362,637.5724584103511,848.1795549680546,340.5187829338773,653.2899046247976,413.13178294573646,531.0934343434343,390.99751524734586,376.33251382913335,684.4102944291463,666.8528754318228,240.31954887218046,264.5379446640316,780.188469318948,500.1357933579336,295.703146374829,746.3681318681319,446.4026279662679,561.7749500998004,554.1643109540636
01:20,159.716174526223,536.18663381583,163.66183574879227,292.45299145299145,1564.599934307768,373.3475006343568,1278.3088401537418,378.8477626459144,216.1008388363377,930.673855467272,403.1304347826087,286.9627959413754,252.9111328125,600.9817470664929,693.2343487646917,763.1759425493716,224.32823960880197,645.389663506228,855.6711513012792,340.7168674698795,664.7296762589928,422.28763567720625,533.8700807265388,392.79057709648333,376.3193813673745,697.6610312764159,666.5988242448814,244.5568456700532,269.89025798998847,781.414568647197,516.0969968289498,289.8961568322981,756.1644321766562,447.7661434532088,576.9118811881189,552.5986515259049
01:30,158.91399286987522,489.04593854578644,158.77996965098635,286.00710395453467,1537.5826030509575,370.47172656446344,1269.3579352501697,403.81516021042563,213.50231977159171,919.8529411764706,403.267920094007,281.9559423443024,251.95994208494207,592.8350844277674,693.9821428571429,762.8717142215232,224.37843295638126,646.0005575171901,839.2491781722551,328.56410256410254,648.2409252669039,426.8058642705131,532.748865355522,393.30630223627736,374.7109634551495,697.6476030277544,655.246918569408,242.6630588235294,261.3549718574109,781.8954226528566,504.9040366972477,290.1555685358255,734.1056942277692,432.9996062216972,587.1078481012659,544.4648478488982
