Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
00:00,24.692033822874944,62.29018271910808,16.792673716012086,32.889641819941914,160.5979932027836,52.45416875941738,158.3259892086331,45.528158667972576,32.739288182446444,123.7437006393381,57.92012325195544,46.37336956521739,46.48597242035188,97.27462686567164,88.12098475967174,101.73589743589744,33.74497991967871,77.88866246758059,75.91146748681898,35.779346354670274,70.3640522875817,56.69021490626429,78.31673114119923,45.48940964398378,50.56807866868381,112.90551020408164,104.96747306363082,29.925519216996896,38.77026476578411,106.54369918699187,73.60737091771574,44.70326587858145,101.68957617411226,63.878231695283205,100.77319587628865,86.89644351464435
00:10,23.712211784799315,62.18215728940006,16.115867158671588,30.58168549905838,157.73223866038043,51.21674452913695,156.53457265926093,42.61712598425197,31.65915096001409,120.97467876039305,59.000719597025665,41.6089945574334,45.07146317829457,94.951773953686,86.87148501045782,99.45297372060857,33.34495959166312,78.12134203168686,73.82495590828924,34.02508572459845,70.71210340775558,55.22270344198769,75.50318315377082,44.137084170573786,48.61927349893896,110.41562759767248,99.89471561113352,28.268402366863906,39.39280774550484,103.37876758204956,69.11935716865294,45.13235000996612,100.1248563768671,61.9962627852085,103.2829181494662,83.3049203049203
00:20,23.45438282647585,63.97372488408037,16.02929180571005,31.54197738753909,159.79684677286912,50.95481660109151,155.46907685311504,44.195821185617106,30.68000693000693,120.18582230623818,58.44261534894505,41.8338584932684,43.82803916885598,93.13118712273642,83.88164862997928,97.73888124713434,31.520955574182732,76.51302420099759,75.44701986754967,33.02815485168426,71.28708393632417,55.56705774097078,78.15971187282663,42.77747989276139,49.62039342629482,109.45508858673259,100.1645698051948,28.149189704480456,38.57437472575691,104.46837146702558,71.52051282051282,43.01106194690266,103.46994959286545,62.12171507607192,97.94455252918289,82.22453945081682
00:30,23.507678410117435,61.8572319201995,16.601005025125627,31.632983794089608,156.38786494862177,50.60457475041072,154.3799682034976,45.31020910209102,31.546371330812175,118.8595600676819,56.56183830606352,40.21676715475165,44.15933014354067,92.62857142857143,84.57508571428572,98.1219512195122,32.69938520245919,75.35260853703028,74.8960035327887,31.671746575342464,72.21060223584566,56.18154555940023,80.21763364580694,44.047565374211004,49.06942210122509,111.87862242755145,102.27170352170351,29.77027683341428,39.05072164948454,104.23973063973064,71.42724119043272,43.84531940538369,101.51119842829077,62.21017481830682,108.24076884167931,82.64243478260869
00:40,24.1426735218509,64.07331469400435,16.95487894350697,31.27632229362333,155.10375964537843,50.454223122704825,155.20063694267515,46.453291384317524,31.550966140755186,119.0995670995671,56.53734439834025,42.28029867892016,45.04872223549081,92.39560007857003,84.0592885375494,97.11764705882354,32.19831829368335,74.53844755499,74.83134657836645,32.86754495282179,69.55684336117267,56.16993765873932,75.46424923391216,43.50456671864558,48.0122252408002,110.6525282072712,100.30960064542154,28.80095923261391,43.99313725490196,103.5629854778791,81.47414198401505,43.97750796178344,101.30410958904109,61.74678790274758,114.71109040074558,83.59598450158506
00:50,24.104110813226093,64.30745341614907,17.30452988199467,32.60670879922217,156.38969139855547,50.81101057729069,156.02804795295182,45.23486506199854,29.545816733067728,117.71417812088119,53.01154891304348,40.753246753246756,41.84045653229723,91.61980082015232,82.00825471698113,96.25565610859728,30.81886257842542,75.1752878815573,75.68472252929472,31.655334904072703,71.15978647686833,57.203067765567766,72.99475655430712,41.30213243546577,48.75986720767244,107.5545491972005,98.45146127120375,27.693634596695823,40.84595300261097,103.35482793184096,69.51365409622886,39.99420695165801,100.73497267759562,61.00549234994115,102.15040241448692,83.54800853485064
01:00,23.833119383825416,63.204151177199506,17.41419451746151,33.62090710647587,157.1415770609319,50.75155358275206,155.8924122310306,47.47477673183683,29.960798548094374,116.45368798339936,53.734630904343696,42.66184971098266,41.170647623738,90.67104511707596,80.88962264150943,94.83739837398375,30.162479740680713,74.45806687374383,77.05725022104332,30.06223927915902,70.14394904458598,58.22568549332083,73.20661985957874,40.96579657965797,49.76941896024465,105.89043082021541,99.55829596412556,27.53495145631068,40.14011601963409,104.34423465947404,69.86519970414201,40.7486556462856,99.91115459882583,60.15665488810365,101.4238047808765,81.63269639065817
01:10,23.16056462284958,63.11406491499227,17.232919254658384,33.151463827728044,154.59011818778725,49.743301314459046,157.09559154295997,48.01929570670526,29.32249955108637,114.75328823750469,52.62356321839081,39.181870503597125,41.57149758454106,89.41015114760216,80.71652794292508,94.97912926391382,30.958816473410636,73.97024029574861,74.25225820665345,30.561278259391468,69.56595285225842,56.755931407094195,72.37222222222222,41.55658459453355,47.894898586355254,106.47595848337217,99.5846372688478,27.910714285714285,36.637549407114626,102.84625758597437,69.73616236162361,43.24916943521595,98.4348508634223,59.47323004510688,100.94161676646706,81.2339222614841
01:20,23.605112384310267,62.26978749615029,17.299145299145298,32.16524216524216,150.9221547052061,48.9491245876681,153.50056522722133,47.96376459143969,30.891129751918616,115.80363223609534,55.72267256202407,38.082863585118375,42.42529296875,89.52411994784876,80.46485967858,96.46835727109516,31.993480032599837,73.98791596951106,72.61226290251433,31.730923694779115,71.2525179856115,57.28905143935819,73.50050454086781,42.883002705139766,47.11304774763717,108.39391377852917,98.4315832150821,29.613449443638125,38.35386984982672,101.54984894259819,72.17963066592054,43.297554347826086,96.04968454258675,59.77727001788198,103.61782178217821,81.3999290276792
01:30,22.647504456327987,56.946759963492546,15.931335356600911,30.996211224248164,148.50227198961377,47.5091731590852,151.64704550599956,47.940219990435196,29.487330478229836,112.5633484162896,54.28249118683901,36.86157193364156,40.495897683397686,86.49868667917448,78.64802631578948,94.5794203549764,30.301090468497577,72.98643374837391,70.5790050405435,28.476353276353276,66.85142348754448,56.770631354930245,71.476046394352,40.91890670883217,46.367048111234155,105.3177039529016,95.7668215801172,27.211764705882352,34.79887429643527,101.0892081523555,68.97761467889909,41.521028037383175,92.8377535101404,56.47647174640677,102.31037974683544,79.54704442112627
01:40,22.294324681038276,58.243161094224924,15.952565343659245,30.442509541984734,147.69154883262084,47.32901358832411,150.5586034912718,47.01218929254302,29.930858550316678,113.18600714688735,53.561898050270145,36.72724788193496,40.19351669941061,85.85202728306177,76.67648444863336,94.6446870126977,30.35385878489327,72.2666542265348,69.1611633500984,29.45123757139835,69.23913043478261,56.957689565010696,71.63970588235294,40.91008671839343,44.879116857770185,103.57242735416212,96.80295666261644,27.525866050808315,40.17581910475312,98.86167724690945,69.38101358795446,44.19903288201161,88.81201248049922,57.10681728101466,100.24491819533961,81.12292718096612
01:50,23.15713028169014,60.307644882860664,17.502124877410917,31.208191126279864,148.43100033014196,47.07837701612903,149.3440108278818,47.60997841208923,29.529463655610446,112.37014813425839,52.04185821437213,36.70802519857573,42.14675201517307,86.20411696806464,77.08775654635527,94.50300869177624,30.342933006535947,70.84439910979229,69.78529347588916,28.345640219952866,70.13145191236539,57.45134427789674,71.91581632653062,41.695841948081785,45.677126241822144,103.37168910117238,97.69062437261594,27.312712440516655,39.46948738812042,99.62415426251691,71.62643138727239,43.5002882952143,90.87256430241621,56.81107171000788,106.92377587077233,79.30945558739255
02:00,27.884599066610097,73.76796267496113,25.86859344894027,44.8862660944206,166.5989755452743,57.74433819828888,159.88856304985336,50.30619971604354,35.016431505626,115.7199021820918,56.46048780487805,49.79947019867549,50.03847084442294,107.34583676834295,83.19746121297602,99.71798917944093,36.06005440468717,87.2921597633136,95.12093628088427,25.498231827111983,71.74453642384105,82.02661596958175,88.34401008827238,40.739340861949756,76.44388875335447,117.46378947368422,119.56512096774193,24.262237762237763,36.55818248984115,116.85704584040747,75.2214777591662,48.04954342335341,111.82441860465116,71.76856068105326,114.03569553805774,88.28336980306345
02:10,28.41711711711712,74.71169788148603,30.77339520494973,49.336501901140686,176.97525160864544,64.04751159583803,169.05330634278002,53.622892424602234,37.506564939673524,123.78539409787075,61.4821735923285,56.313638873550524,56.26109911207104,125.32113736148861,92.84923220102374,108.63562202583277,40.11568872243029,102.85150897981855,103.25717391304347,26.903154952076676,83.89769036448935,96.13462446858762,101.66439393939395,42.66287439052705,91.8149147553048,137.09918864097364,140.03645833333334,28.238832638475284,43.10609756097561,136.8009527050017,81.88728160811573,49.49920477137177,133.76054158607351,83.80472440944882,111.46465556055831,95.31988261188555
02:20,27.63256191636216,75.5125893689773,29.984930448222567,48.913023255813954,180.62271303774517,65.6947182208744,175.4049010791367,50.910133843212236,37.55940330314331,128.53576097105508,65.24715980812925,58.29654036243822,57.985858101629915,133.34267912772586,98.28805728805729,114.22983050847458,42.66836008941272,103.89477598066556,102.35406698564593,27.42253811289658,86.91189427312776,96.2852096090438,104.00379362670714,45.29919075144509,88.47173252279636,149.77534187106576,148.74523570712137,24.052785923753667,46.09678800856531,142.01228249744113,83.5077922077922,60.009705042816364,138.2633617350891,86.0633971291866,118.54495159059475,96.50835755813954
02:30,27.470103986135182,74.95621555419473,27.58989697573945,45.91123853211009,183.8855101362579,65.5171500630517,180.15577096483318,52.143467933491685,38.15637572153227,135.01699029126215,65.51137463697967,58.42907417433676,55.550609184629806,134.38298755186722,97.1924580363302,120.26726457399103,42.661596958174904,104.72800298897815,98.01650380021715,29.16565735495214,84.09807531380753,93.84897671136203,105.62150591790481,45.91082654249127,83.31852760736196,155.6185326547922,149.45730853829235,24.257690592955864,45.6327608982827,141.30424448217317,82.63070159369848,59.833173353810714,138.2107880642693,85.37037037037037,111.10005078720162,97.36660617059891
02:40,28.55449591280654,74.1230721776681,28.865248226950353,46.66195577843629,189.17265238879736,65.78433841117966,187.22264831942252,48.72182425978988,38.32064550078933,136.679932735426,68.68094117647058,57.076944521884585,57.56366682623265,133.04789311408015,102.43830868761553,120.52273760800364,42.742294186500196,102.75060577819198,96.96515679442508,29.221066043746017,88.77196652719665,90.85583684950774,102.72541789577188,46.383188541911245,81.84920732456679,159.17961783439492,142.48105305145592,24.553510273972602,50.401228733459355,145.19630872483222,85.89132047477744,60.65875947890336,136.2261632341724,84.65019087803898,122.4612987012987,98.98533724340176
02:50,28.54200913242009,75.24216081962123,28.37582588418189,45.65962818453064,193.17302294865445,65.88364228456913,190.13892647722147,49.19035045607297,37.83842105263158,141.01418969380134,66.07715759849906,55.22563529740296,57.502499404903595,130.42544039328143,102.66085946573752,120.60901734104046,41.79455298993487,101.02285395763657,96.8066768492254,28.96045197740113,85.23435419440746,88.94127243066885,104.51163942545814,45.214486638537274,79.5365099009901,158.24146876870884,141.2734546909382,23.479758443301275,45.851500789889414,144.18557046979865,86.09771386430678,53.74741765737673,133.30255839822024,82.25242326332796,113.27538385339277,97.84094256259205
03:00,30.128390596745028,77.2664596273292,32.005780346820806,51.55025011368804,203.61266111926903,70.58791413326715,199.55253623188406,49.886119257086996,37.89588080631025,144.05957287373548,69.85690276110444,61.281411126187244,55.90042573320719,130.47413970739748,102.68290976917696,120.23876077335197,41.72811617587737,102.70547690014904,103.55333043099695,29.049465240641712,87.53034111310592,92.21331458040319,106.52662868466683,44.44661335841957,84.70262606337073,153.08928224080918,147.4337748344371,22.071522309711288,49.831546023235035,149.20221327967806,88.85845251191786,49.09597523219814,135.8549815498155,82.28990751909932,137.82659228265922,100.18042010502626
03:10,28.298829882988297,79.13603744149766,30.639566395663955,50.06967682787073,204.7252110577719,68.50219876868954,200.53839164016355,51.71081208687441,36.67535211267606,142.67088129835818,69.38271894810988,57.863865546218484,55.906839622641506,127.62713257965056,101.93973370707779,120.07611487275274,40.93193823648923,101.04398061871039,101.69812554489974,27.119222462203023,85.14734088927638,88.96132987502948,106.5161611138737,42.39928315412186,81.98249317109511,150.65746721471913,143.10929916521064,19.910388754667252,53.584296724470136,147.36290592567795,86.57499541031761,46.93707447905921,135.39428984459704,81.70975761342449,117.90918065153011,97.71782363977486
03:20,27.87072599531616,78.59266169154229,30.303585346843334,50.601725703905544,206.97007978723406,68.3802208962803,204.66606129398411,50.96552543984784,35.844289450741066,141.4056049990532,72.10554272517321,50.401270513499206,55.0593339587242,127.04985578903997,98.60060408921933,122.13042463835744,40.09870550161812,100.24921077065923,101.97321814254859,27.38630259623993,83.49094138543516,88.28474813432835,103.39529058116233,42.29242756269783,80.29077838373823,147.2508348065213,144.66162310866574,20.10736392742796,51.51446654611212,148.91353887399464,88.42449355432781,46.20434415858288,135.9985559566787,79.28443903428688,120.51844564682735,97.20596001508865
03:30,29.096269000460616,83.704007573367,32.0158484731349,52.29566003616637,210.6022025696646,68.64944929737942,207.30648820326678,53.30612244897959,36.27913517314115,142.30598000377287,71.92905170415024,53.342267488608954,56.390956194065005,126.69203795379538,99.35777598710717,121.23367537313433,40.4020979020979,101.3191168144933,104.22421234354769,27.563746747614918,80.4473595125254,88.27617924528302,102.54169797145003,42.97336852207294,82.05004967709885,146.3139031114612,145.26060487038492,20.721218715995647,50.45589519650655,149.60115215181295,87.69337470341303,47.11898197242842,141.24354780079972,77.95607287449393,119.9674282936315,98.05444785276073
03:40,27.853321444493982,86.5342294467021,31.6863125242342,51.621973503883055,211.57265677680377,67.48738647830474,205.0850725952813,50.934891485809686,34.627375762859636,140.8656320968963,72.64257028112449,52.106563911772525,53.23740332786501,125.55099938182568,97.3042547497993,118.0455496165466,38.46316894018888,100.76475023562676,103.91427346763824,25.469089297584755,76.32137518684604,86.46033625384797,96.20383451059536,39.1898355754858,81.51845386533665,145.13700509604078,145.93053603694037,18.90232558139535,49.508908177249886,147.1571622539036,87.15263157894736,44.80586621650137,137.57035981474885,77.84359026783889,126.07569141193595,95.72775463839454
03:50,28.007469654528478,83.86498422712934,31.764503816793894,52.17138364779874,211.38789798299717,69.24169718398788,205.98620845579924,49.444364335496275,34.531678528033325,140.13061454613793,72.71627795143063,53.65857478465153,52.80710306406685,124.52241834043417,97.83400591875169,115.10302325581395,38.74460666811942,100.0124457854045,102.25605833154621,24.909982174688057,77.2449864498645,86.17982351538278,95.35464231354642,40.517605633802816,81.1576980568012,144.51190241983082,145.01681566624094,18.37887640449438,48.72361591695502,146.09134125636672,87.53562247521117,45.9421315570358,138.9118065433855,77.66374923671891,129.88797221016065,94.71108580106302
04:00,28.529807261317796,92.11367175334787,34.47537878787879,56.01847679134745,218.88210275603947,71.41511111111112,209.8406221821461,56.02769302980521,34.72947956688788,138.98471698113207,75.84631778356618,54.6048166392994,51.98669114272602,124.78267074413863,96.26917936380647,117.78070175438596,38.193708252531785,101.06931449303036,106.41054654141759,24.848208469055376,75.69903746992094,86.69708552317248,95.38549327922901,38.508620689655174,84.3279710687118,144.14133227910654,144.4858606101091,24.21063454759107,52.07169287696577,149.6748717948718,88.38494344520674,45.38381309970797,144.25206167084977,77.94181078331638,133.80748663101605,95.20361121782558
