Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
00:00,11.961187809325345,28.744302819621474,70.2306654676259,55.22354892205639,114.01998462720984,17.624034911043974,21.623393045310852,123.76262626262626,70.05716963448923,68.7255363683935,22.103284527107242,59.26449831236576,50.305548319874966,37.90135463702674,62.16916259168704,32.113714679531356,22.459990641085636,95.58453802639849,79.26085987970595,42.49262256068539,57.643466299862446,79.06652152878569,30.792518184967093,58.401677270098325,61.06741573033708,16.48713329902213,88.77447425670776,103.4510603588907,127.40123739688359,84.68225553815171,139.0670154459392,68.25880388585307,123.4757110495847,77.57516339869281,114.22747138397503,114.38035853468433,59.59721850762236,82.74619180433383,99.9072118625028,117.20664206642067,171.10575745202124,88.83350075339025,89.9009342156481,85.75087032201915,73.45837723919915,155.74570366929865,50.04940848990953,126.06822262118492
00:10,12.627265563435776,32.183225341972644,70.20627397878583,55.1540726202159,114.4306738962045,18.04024081115336,21.8441145281018,123.20590868397494,69.56630265210609,69.13498549960454,22.927212085540514,60.17703497369236,50.994794377928166,33.40817901234568,62.8721680420105,32.810109289617486,23.017284512167386,96.68014548566538,79.34263565891473,43.599763593380615,57.85427135678392,78.9672647914646,30.61828888119155,58.960335195530725,61.4805716837874,15.873883626522327,86.64306358381504,102.10468085106383,127.46895761741122,86.98903268260584,136.3170850597124,68.0198605215282,122.76572991793087,77.7746524409958,115.37308740306015,115.92089407191447,59.879082207207205,83.15987328405491,100.07981220657277,116.54977957384277,169.37938775510204,91.28696604600219,88.83128774595752,85.60279659165393,72.71861471861472,157.73675574308487,50.21680497925311,126.17857142857143
00:20,12.381929046563194,32.04220779220779,68.75178890876565,55.02152641878669,113.8610248447205,18.10522897044495,21.45115490570036,120.95155532891381,69.31741573033707,67.8733502538071,22.695285550019165,59.86528822055138,49.74922199170125,37.36467812605325,62.4656068480587,32.425385146010576,22.743073644328675,94.02592285358773,78.54914721723519,43.200934579439256,57.2220334182951,77.13917901384504,29.27764938923737,58.45459625593741,61.190764402600315,17.632217242288426,87.27918781725889,102.17895194607523,124.36579789666209,84.08667557932264,135.9204990215264,66.65750970438937,120.98505603985056,76.61610006414368,112.31097178683386,112.44205589212429,57.95607200429876,82.39476461895714,99.61607746003152,113.687742651137,168.8895816572808,88.53572391480184,88.64080515927301,84.43014467717556,71.28419010669253,153.28304239401496,49.206574394463665,123.17163289630513
00:30,12.244734737403359,32.62037708484409,68.42818791946308,53.059108527131784,112.30840400925211,17.536924119241192,20.9897850606512,121.0130140551796,69.14648318042813,68.60737303428719,22.206075851393187,56.54689841174708,49.3676393955185,37.850994909764,61.10076945841965,32.02959537572254,22.49964780464898,93.96824381926683,76.96483318304779,42.927634660421546,54.85005733944954,77.30502305265712,30.421734795613162,57.48582398109864,61.444733420026004,17.63438632832729,87.78893740902474,100.85225303292894,125.21808268968651,87.39223560910308,133.70873308733087,65.70691994572591,122.5779793398841,75.80944831959417,112.84541265186427,112.04708870652598,57.87729403884796,83.31497705465165,98.35141772717124,114.42253780892659,170.23844282238443,89.39201552536734,84.79988342723917,83.48876043673731,69.93640739802382,153.01912632821723,48.992434662998626,122.02276812462553
00:40,11.598349747138675,31.186385147433565,66.94,51.10291760179545,115.35410334346504,16.866056844168572,21.013052631578947,118.8555294117647,64.86838077747169,67.02579313902503,21.192382057231246,57.73728057125855,48.68603439291297,38.25477554918815,60.8099046447247,30.10248592870544,22.094488188976378,91.23880275624461,75.00838666960935,41.7708913649025,53.19280280866003,75.54023267086767,29.357168016907362,57.45554942020983,61.028131279303416,15.498371335504887,86.61018181818181,98.3506855184233,122.82930137915442,85.27075492583573,130.3531688437349,64.79722808074722,125.82382508167882,73.91386953768207,109.10203648705982,108.16075604053,56.89606387449223,83.23557886244454,97.92293906810036,114.2573271889401,169.71598948857894,86.64979367262724,82.68627072888546,82.3622876800688,67.20033349213911,149.82326462923479,47.81371191135734,122.50088079859073
00:50,12.17338282078473,31.647882136279925,67.19252873563218,51.452388586085284,111.25672559569561,17.81107392759355,21.096863077575243,119.25154894671623,64.0027289266222,68.83568575233022,21.9237721021611,59.29753049687593,49.401404786680544,38.02610077167499,61.235948210205635,31.439624853458383,22.44822728339986,91.35684647302905,78.39775231379463,42.554587155963304,53.15590922487474,76.8236276849642,29.645560665015918,58.5820770519263,62.48010006822834,16.79528637983009,86.1061046511628,98.43800392242319,124.41502683363149,84.95609436435124,132.1982864137087,66.58018233447915,127.841046277666,75.96399241945673,112.03489594282111,109.4993173395748,57.326603156547705,82.40631578947368,97.65371734762223,115.43760247768263,174.22682286406786,94.10593471810088,84.48991137092212,80.09169295478443,69.35243553008596,150.37221959299575,48.239766081871345,121.27790834312573
01:00,11.714811891607471,30.952145841245727,66.5958195819582,49.24484536082474,108.00383435582822,17.203899009268138,20.607619047619046,115.05497382198953,66.34332425068119,70.14057172829793,21.838603297769158,56.498211091234346,48.429126716766,40.52474323062558,62.10630444411635,31.36374296435272,21.312597547380157,91.79860657522316,79.59514348785872,42.200461893764434,53.18477611940298,74.88812677388836,31.239971087820745,55.65654205607477,64.09872471416007,17.71318242343542,85.22327964860908,97.94997871434653,121.68270509977827,86.28883441051927,132.8908598176891,63.7678625722104,121.56754716981132,75.56179422835633,113.62336855189558,108.04319781078968,55.01504769582158,82.17065127782358,97.02842661965623,116.15591880725705,175.18172629876693,89.58783399658897,87.11854646544877,81.11527317880795,67.07297514033681,150.46188340807174,45.731748158071,119.17119244391972
01:10,12.200052029136316,30.829138062547674,65.81726555652936,48.92667307076529,113.57283763277694,16.418893722809198,20.476170121820903,118.73841319717204,65.80412670735251,68.09690828786698,21.203609258532758,54.50714502888416,47.19953051643193,34.85151462090702,60.18741808650066,29.63352872215709,20.931139681847895,86.97968446077373,77.89363595905652,40.571067157313706,50.14481525625745,73.25139664804469,29.870485224370668,56.60971703150027,61.79565217391304,18.09762033531639,84.7061790668348,96.55693176879618,119.97716588314304,87.5631652012957,134.34264524103833,65.40988284770201,123.0435648493901,73.96311475409836,108.49236561388831,104.8003120124805,56.6696542893726,77.99274009541588,95.07719531077196,113.41250675797441,169.10993191830195,90.62518431141257,78.9647150058162,80.98250610252238,67.91075441412521,148.20493944431252,46.132388524023504,118.4274898078043
01:20,13.43984962406015,31.642549863120845,66.2443956043956,49.55096856144808,112.0373692077728,18.027027027027028,20.41604117520909,119.43651085756349,64.03035767959122,69.3618455158113,21.994389630489458,55.24136838770985,47.96523092890504,36.476190476190474,60.302591463414636,29.94922788956481,21.706099413935316,86.35242866477891,78.23881932021467,41.67629527739569,51.37622585438336,73.6537216828479,30.18122031421264,54.71291472443104,63.82814947415529,18.71784345922277,87.12490869247625,94.70050649636644,115.788139329806,86.04504504504504,132.6151582045622,65.46843239913767,121.31519558676028,74.05955811719501,109.15175983436853,103.70461236506378,55.22631578947368,76.77972669794003,96.1134295227525,113.02049030369557,167.70093079724808,88.40670264129508,75.67098646034816,81.13208369659982,67.43188987668483,148.43865030674846,44.16814764183185,118.40922358435493
01:30,13.44909875602945,32.76171875,65.44458987783595,48.31193838254172,114.54041916167665,17.63188504960657,20.828541226215645,120.28054632705795,65.8288027761712,67.04937952430197,21.491864596970263,54.88558786346397,47.07124352331606,36.134020618556704,56.95062405705664,29.795337995337995,21.595996556177358,82.41110667199361,75.9846915803692,41.74293590627153,48.958940791431125,72.22324088929635,29.72427393330943,55.584312723556465,61.18620059401417,18.537826685006877,87.28978102189781,92.44605900484368,112.07413945278023,82.89558689717926,131.32823129251702,64.50167887667888,120.17682926829268,74.23050205241553,106.31668393782384,100.2115611482501,59.51090243514245,73.21468343988451,94.23573639982308,111.53067540506099,167.4768359295974,85.41974965229485,72.76398362892223,79.90387096774194,68.45137006925624,145.75280898876406,45.08475164987843,118.02204176334106
