Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
00:00,144.77654698242932,72.59503929273085,74.68236409608092,162.23714173537496,187.2792685822845,87.77590950779579,204.990261496844,304.69177361666317,304.85331942996174,229.57095527332964,72.04813929668829,751.0631276901005,1016.6920950801548,84.51605723370429,160.10593220338984,108.60849194729136,57.35884030418251,106.36944382398927,116.18208260616638,728.8373399236127,725.8569580962235,938.222498962225,568.2834875791525,302.36504424778764,700.3973651960785,529.8175944333996,653.551477752517,311.5285540704739,455.0292812777285,895.3506860371267,555.9437781109445,305.9292072912251
00:10,147.4206793579694,70.47300961301454,72.72485114384206,166.3205835962145,178.4798185941043,86.53726525821597,200.94741597397905,293.89200771373476,276.4915195569401,230.25502444323737,67.54786017641294,701.6215120438827,1000.745288248337,84.16320293398533,159.20659062103928,101.49006428988895,58.41124535315985,109.85570154856875,121.43063829787233,724.877052919708,740.74,965.1584756351521,568.6237745098039,356.8617088607595,708.5269349845202,520.4760156632403,593.0608499678043,311.16279069767444,455.93744434550314,928.8110076891946,544.8800533943554,309.1826717883056
00:20,139.4481150408084,73.84461462450592,75.18547381546135,162.85753424657534,176.9386077575135,89.41292475728156,205.1103336921421,311.1001878522229,321.7983164983165,236.4793388429752,72.65501008742434,725.7982767359351,1019.170419794273,82.87338917525773,154.52980132450332,106.95325443786982,55.74298597194389,105.6887537993921,123.26938092582265,747.8571099331643,726.7268553940321,939.9957992018484,575.775259223535,305.37955271565494,720.6491985203453,529.4738271604938,637.8308088946181,303.48581297804094,457.53099910793935,953.9088353413655,544.0238817285823,308.77987944294324
00:30,139.35473515248796,74.10384167636786,75.74050225370252,161.5706457925636,182.4352463179279,89.07592701589171,207.0404113296049,317.64114528101805,278.4316120027913,238.74277058661525,73.43476727785614,791.0158410862459,1014.405194079866,82.45082487309645,162.08813817627635,103.85895986433013,56.45190380761523,110.43552795031056,114.89049826187717,748.5654803442661,719.3696343402225,931.7477549391339,567.4236391129032,261.56572164948454,719.3683574879227,532.9932902584493,628.1219041492441,305.89251533742333,464.1248598968841,988.5850340136054,539.2095490716181,306.39166666666665
00:40,141.3276125095347,73.74239588207767,75.28931419457736,160.85136696187908,174.35687732342006,87.80118343195267,204.48438061041293,287.19712261112306,259.071151814019,230.6733695652174,73.06409819297647,797.9075841285786,1003.3518207282913,82.24805235275787,156.17759706190975,103.40784645780413,56.15411824153613,109.3758659217877,123.79766315189512,748.8460650819294,715.3586313352199,964.2344006568145,567.5358755644756,282.6815101645692,737.0382262996942,519.9644768856448,618.6058652916532,304.44399620313243,456.0257328261356,962.8809523809524,542.5472159518434,306.0237375917134
00:50,153.46223224351746,71.76977366755902,72.86955148452306,168.17735550277118,164.64588467225235,85.34985163204747,204.57652599166818,305.074531516184,268.9292221443588,226.9530110721037,72.82381615598885,719.1688144329897,983.8779134295228,84.85057116393949,159.3467162329616,103.01973498731323,56.60737746336534,110.04685012508529,118.72615296476654,738.8849069607168,722.4478592067245,849.8982643065818,570.538024691358,223.5554819476648,700.194674556213,522.9261447562777,615.5496012759171,310.15755239701275,463.5528653931586,941.4923939151321,539.8282464454976,303.2898183354457
01:00,151.47391147894928,71.98957322987391,73.06785714285714,162.4312326595323,167.88368012033092,87.40713443396227,201.8503364248045,295.1883465921307,242.99102656137833,236.23684927773235,73.81946454413892,744.5119513255106,980.2820083682009,84.05268050821196,162.82776412776414,101.29878565377012,52.87884906612822,107.58533682456557,115.32254335260116,744.1526132404181,721.9882854100107,974.1874619598295,570.8419708960939,251.35571568948575,742.6626148828935,518.9129268292683,616.2728142948309,310.0682845586486,461.0329864954616,947.0739715189874,541.5175505532239,302.5750377888145
01:10,143.76295436968292,74.69744642042863,73.65752128666036,161.1259842519685,176.72154838709676,87.55375722543353,202.07607699358385,300.0644614079729,234.70491803278688,229.9603500136724,75.24127800220346,702.4316869788325,959.2217898832685,81.71928166351607,158.76248751248752,103.54535305609824,55.95242718446602,106.3827626918536,118.45119116792563,750.6574637342069,716.428092711533,972.2045227136282,580.4659763313609,262.70003314550877,748.482074074074,513.7965230166503,632.9421119592876,300.90002231644723,462.5110277900309,984.822619047619,528.1160934828044,309.2652777777778
01:20,146.57737867787543,73.75041956365381,75.51567944250871,164.85212933753942,177.0185089974293,89.51172214182344,200.4257570229843,301.6911888701518,241.78796460176991,225.69639889196677,75.94513274336283,759.2819392880541,979.6872565386756,83.92250922509226,158.8719646799117,105.87440127727514,55.5990171990172,108.74551386623165,117.53263403263404,765.6073849030147,743.0747320924986,1008.5128152128979,596.4500122219506,319.70806861499364,740.6148260211801,514.0081261950287,611.6123542388906,315.9810909090909,469.6039119804401,945.0535222353404,534.3910825618742,298.10062761506276
01:30,138.78636907134316,74.53930131004367,72.78065522620905,168.24940711462452,177.20276979357197,80.82943990993526,202.76556243174372,300.6167626359565,235.6735566642908,220.19565217391303,72.99611032531824,738.9470357454228,967.4467670011148,82.44195583596215,159.60202069985215,99.30133517495396,55.06701771182384,106.8881243063263,116.51882724920954,761.9805194805194,737.9871904355252,990.1822448979592,586.531017369727,245.05019815059444,709.7054061867592,507.34608120868745,641.2701497292131,310.53875793291024,467.2686800894855,937.2919968304279,533.3301172909572,308.43979749064493
