Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
00:00,57.30512249443207,59.036701860231275,34.637392795883365,49.14094874591058,22.26838610827375,28.739506707053224,17.68975552968568,88.05185688405797,19.132211942809082,51.71664032512982,92.98396407953817,21.259519038076153,85.16502632181277,100.46289280142635,32.67273389151802,27.739301411057138,69.16959840690342,36.378159509202455,137.56572520705032,34.64515306122449,80.79472347629797,112.20017746228926,115.87284220763433,128.86843046120845,57.82626310772164,95.53783359497645,91.2035941765241,126.49169675090253,31.62457191780822,42.14152020086738,12.497529456480425,23.727884909703093,64.35435513052468
00:10,61.82302878598248,56.75532994923858,31.41826168810794,41.60755225893459,15.501136363636364,27.148689299527287,12.559298928919182,87.0649233543733,16.1645056726094,42.073371989295275,87.21424057299348,14.962600831092642,85.24082098061574,105.21313672922253,28.024935826916025,27.384110457220462,68.16860079575596,36.75072815533981,141.92815219591176,28.035505959928987,73.64367323621822,116.10332499106185,119.95872007816317,137.0262457208064,59.62511848341232,85.53308128544424,94.15576748410535,116.80772005772006,30.98715019988578,41.21066786194532,12.945874337623012,22.362834549878347,63.50665983606557
00:20,61.11737920566658,53.96653144016227,29.461467889908256,36.61562292542598,11.540272887323944,26.17158750534874,10.873958121569425,85.06660686252523,13.955194290245837,41.00065803904365,86.52157115260786,12.885603490063016,85.76253418413856,107.80969399151218,25.837490829053557,27.703386004514673,69.0814887686506,37.198646689221846,142.89835666463784,23.98982447214449,67.58933620573583,117.28020703194717,121.11918746940773,130.17315864022663,58.57339340763576,80.37664783427495,95.56121984524351,112.22355072463768,31.360851431036963,40.25005445436724,13.918622255866767,21.59184914841849,66.771974522293
00:30,61.12837670384139,54.10456852791878,29.902674129353233,37.73023045639403,14.115322394268546,27.663083207912276,11.337391987431264,83.27459650674331,13.969096209912536,41.537835459744834,81.39736102098205,13.714708056171471,86.04282115869017,105.64381720430107,26.338727076591155,27.89150622876557,67.65594749794914,38.05092039206311,142.96199004975125,25.812195746861388,69.53028839519801,113.1279090745084,119.35567514677103,128.19712381620485,58.89267945984364,81.32300884955752,92.33668341708542,112.7485549132948,32.03999418266434,39.56069114470842,17.812477969686288,21.941368078175895,67.04813947436898
00:40,54.15081351689612,54.74291497975708,28.850681536555143,36.5760337927968,12.852182074143595,27.23897612389761,10.862607650710995,82.83740559751222,12.94536141149687,40.37549148099607,81.98146936995857,12.963213939980639,85.41520200867382,101.43445190156599,25.689134438305707,27.199276181859307,65.81883584041857,37.19562605142995,139.95356715823038,24.10817717206133,62.78570549883135,113.30453563714903,118.1418474287107,124.22160664819944,57.2977862413711,80.13308457711443,91.46800731261426,110.95454545454545,30.810427226647356,39.03529411764706,13.84868169659916,21.261932822628168,67.71114599686028
00:50,52.94494658997535,53.12310797174571,28.445479962721343,36.140374942844076,14.211624775583482,27.40168175937904,10.901984126984127,80.3827296819788,12.999406997430322,40.15854194115064,79.87676810972997,13.825290769611483,84.25107832009081,101.98619153674834,25.504744525547444,27.00627521290901,64.54272667971298,37.87590711175617,136.61794820317206,25.217446592065105,68.79258517034069,111.37759336099585,116.8610029211295,122.73474258438459,56.75421915854528,78.60998774509804,90.72357353944078,110.2363963963964,29.8376993166287,40.050697084917616,13.201433421350433,21.636523266022827,66.16463256297065
01:00,54.3920272862929,53.763516927741286,28.85517672818267,36.27090477446584,16.809514045519787,25.799490770210056,12.11849086264492,79.94169416941695,13.965275068279361,41.94992379708252,80.19788062283737,15.01672321861367,84.38508474576271,99.46706989247312,26.769823788546255,27.62195671776375,65.51395462706056,38.55807158509861,136.04836443909292,26.484787528287654,70.52737835875091,109.85626690712354,115.34967240960931,121.525320729237,58.12735849056604,80.30375223347231,89.83865086599818,109.87418889689978,30.374072518549628,39.802891771209865,13.306651634723789,21.31111111111111,65.47206629243517
01:10,53.68378209142141,53.296314992428066,29.175187032418954,38.10881294964029,15.14762627357468,25.96189451022605,12.192710352849941,77.43415276558385,14.261348776387072,42.678485445392866,78.94352791878173,15.374363944754059,84.93447421751857,98.86635430611334,26.719367588932805,27.225348941918053,63.06368191369,35.717465753424655,135.47457970427385,26.406736484574015,63.49858670271599,105.97909156452776,113.41755836575875,118.97457343593175,58.54647887323944,82.36465463596764,87.78553728317189,109.1421410669531,29.795496129486278,39.20628272251309,16.316171389080857,20.981090100111235,63.30614352090862
01:20,53.94677046076163,54.08779011099899,28.921176102596185,39.543037404236145,16.185393258426966,25.607982740021576,12.567006269592477,76.89803921568627,15.143651529193697,42.848596911028935,82.33629817873782,16.944116198916788,83.73463000223563,99.93967620314926,27.21030042918455,27.657781793539645,63.03798701298701,36.87096774193548,133.90210782326713,27.408965689957427,71.28627167630057,104.13705583756345,112.15599902652714,116.882,57.53842527109854,80.68774703557312,87.25426427109393,111.86943942133816,30.11429764722261,39.83216783216783,12.228624535315985,20.714285714285715,63.45404556166536
01:30,55.42572741194487,52.43876518218624,28.029054916985952,36.88338947913967,17.373660995589162,24.410207939508506,12.78231159703241,75.62065953264904,14.45595567867036,41.77911822768151,80.34148397976391,15.767936665017318,84.08017067145744,97.58279902719434,25.99197080291971,27.44791198922317,64.04798184470741,35.743827914935224,134.5644934804413,26.118828932261767,63.44009071437571,105.2291182257199,111.70019579050415,119.06881503860356,58.1020979020979,79.37535014005603,87.76764436296975,110.37806215722121,29.698083747338536,40.159105431309904,12.903591682419659,20.36538991457702,64.15671042057326
