Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
00:00,13.624704212020823,18.947780168198708,18.603413654618475,20.003265128428385,20.995755517826826,6.388059701492537,10.44991652754591,9.22881936515186,7.214593507612755,18.507044765471733,25.288108356290174,16.136539637252906,22.651314562744734,27.714325144907534,8.670128071997231,6.750160702806943,7.247317596566524,4.275275275275275,3.5482456140350878,20.360696517412936,9.163793103448276,21.399534522885958,6.515619751427612,29.657607484963243,8.954998891598315,10.7334726940162,7.10885518590998,16.23168908819133,11.00569105691057,24.421975754449317,8.51533344150576,24.782945736434108,8.46281512605042,32.64537037037037,14.598163030998851,16.07476409387854,12.411513859275054,13.304310344827586
00:10,13.265727699530517,19.668941314096315,19.484082870136433,19.026773455377576,21.33645058448459,5.693098384728341,10.680375379519734,8.942870632672332,7.0556516724336795,19.219624512929506,26.411389521640093,16.483123220821472,23.287767063717148,29.181717451523546,8.669655172413792,6.473496003365587,7.1416644223000265,4.334855403348554,3.449792960662526,21.63724557732547,9.766706443914082,22.302361595044523,6.3716057660073755,31.480530973451327,9.519805266651915,10.863909971211724,7.289352413291293,16.934870755195135,9.693871623584084,26.10135135135135,7.883614526737204,25.058105263157895,8.063157894736841,33.44444444444444,14.905227272727272,14.16536203522505,10.82065448363791,12.933166248955722
00:20,13.481065918653577,20.16926981647794,19.968615540369527,19.565330444203685,22.052519214346713,5.833661417322834,10.68613943235051,9.096439518981372,7.356546762589928,19.418145956607496,26.569164591351598,16.728685340421183,23.80658359680119,29.497527472527473,8.49914412872304,6.810718113612004,7.386541049798116,4.664840637450199,3.808020050125313,21.880843785632837,10.308583308583309,21.555640976359793,6.342842673869008,31.33060230292294,9.447127937336814,10.923961327410504,7.152231604342582,17.24641975308642,10.303872053872054,26.715986825437042,8.32449941107185,25.890534449452673,7.889217134416543,34.19481321395492,14.89020902090209,14.640384615384615,11.326663766855155,12.474814203137903
00:30,13.203668861712135,20.12349280435628,20.351701371254443,20.037519311410286,22.127814711559083,5.968886728245017,10.99917309812569,9.228591160220995,7.747428571428571,19.204521181915272,26.75423537384233,16.821892393320965,23.79947868180972,29.57936507936508,8.747138397502601,6.90243395048887,7.304641122504047,4.419607843137255,3.5602379771938524,21.709056244041946,10.340048105832832,22.55909439754413,6.393042314768356,31.530594212502763,9.77030873658857,11.526619459742985,7.275596241869429,16.835794743429286,9.94993122420908,26.39064475347661,8.188812215533696,26.117883597883598,7.636020942408377,33.72330547818013,14.636384129846709,14.996101364522417,11.235649546827794,12.885551948051948
00:40,12.398972602739725,20.231578947368423,20.326321190354026,19.294104510942386,21.552149851000426,5.333815726000965,10.540311560535665,8.782866635026103,7.109033371691599,19.579182288876986,26.103931314957073,16.685984381422113,23.681028106508876,29.849154391707582,8.405359565807327,6.282538312108785,6.966161342717921,4.2490099009900995,3.399164054336468,21.629500580720094,10.062297972377314,22.660067873303166,5.816936696175046,30.805060506050605,9.250276365244307,11.193078324225866,6.975161213279198,16.35125538929749,9.460533333333334,25.932398597896846,7.522326394406483,25.600329964941224,7.476913345983554,34.18274582560297,14.005125919322488,13.946251768033946,10.744661921708184,12.628955696202532
00:50,12.978632478632479,20.651370795255687,20.952992550732084,20.873112463376156,22.818104184457727,6.25012025012025,11.601052048726467,9.42275082430523,8.072901539355213,19.851744711625383,27.05849268841395,17.376681614349774,24.367210682492583,30.860320043395713,8.898993405067685,6.940183721427045,7.525488069414317,4.78273958855996,3.73944048272079,22.13077510500191,10.420687575392039,23.821496754486446,6.571644042232277,31.44508160564623,9.740648379052368,12.625614489003882,7.502513765860666,16.86069836552749,10.909895414320193,27.580396192436325,8.585209003215434,26.904791666666668,8.427059072623333,35.08086847073631,14.995118704237852,15.57950263752826,12.004649196956889,13.762052877138414
01:00,13.510265183917879,20.807992202729046,20.938901778808972,21.157204252431576,22.743787489288774,6.082369942196531,11.594326631781879,9.558907363420428,7.870779976717113,19.790354507827963,27.399063127370066,17.074687947616123,24.54712771890686,31.648178357803154,9.049293347121683,6.861128725428028,7.680227827502034,4.596361848574238,3.4961664841182913,22.708458646616542,10.12919975565058,23.400299850074962,6.488111185532485,31.421734357848518,9.675711449371278,11.661372950819672,7.391252674114571,16.024225352112676,10.53972602739726,27.52126856279889,8.196235215725471,26.349549171734115,7.823307482708028,33.74647445941711,15.014344664963646,15.076195346458706,11.66564952048823,13.572222222222223
01:10,12.607943925233645,20.627443315089913,20.96872576893254,20.93943472409152,22.331369982547994,5.747726184777405,11.692831834287272,9.244444444444444,7.662882096069869,19.328366247755834,26.774171888988363,17.2661075884639,24.58179468242245,31.156283856988082,8.52478336221837,7.096273960801206,7.320683111954459,4.3085742771684945,3.5077777777777777,22.278567367822628,9.786198398028343,22.886156139370225,6.066834592779177,31.257858870081336,9.116053285165952,11.341814443587767,7.183317399617591,17.226530114606195,9.997369805365597,26.744104365278474,7.974354619565218,26.506969003536508,7.631051396886329,34.81425015556938,14.673669742784213,15.028825366322364,11.404636920384952,13.252791068580542
01:20,12.817057569296376,20.848846304262807,21.504155844155843,21.014220183486238,22.418331885317116,5.6456657730116175,11.772106986899564,9.412547528517111,7.649557522123894,19.549079754601227,27.397854269110415,17.935623200329083,24.546030562802834,31.904735982580295,9.077026572485705,7.28182214472537,7.78662334145681,4.575772681954137,3.466127401415571,22.735537190082646,10.049969154842689,23.440750371471026,6.362355309511827,31.496606087146922,9.546040925266905,11.607727737973388,7.551357733175915,16.387657058388765,10.647468002225931,27.96767083027186,8.587142387372575,27.63806519453207,7.932787229573619,34.92348532167395,15.141402271837054,15.21468110709988,11.262123197903014,13.349244232299124
01:30,13.144181733889662,20.986165237724084,21.216692586832554,20.646794150731157,22.45731707317073,5.688064669519734,11.971169686985172,9.185752492098224,8.016470588235293,19.84923525127458,27.60743347261931,17.575320187029885,25.086238872403563,32.67445017648656,8.480055020632737,6.714836223506744,7.273861171366594,4.564386317907445,3.439697133585722,22.167739492616434,10.426339969372128,23.307663828211773,6.139124646363788,31.474007457775826,9.39555061179088,11.22461698260192,7.284599006387509,17.073358116480794,10.097805472771606,27.67999048298834,7.908306547115547,27.100882723833543,7.507615272272063,34.60255610972568,14.94568190699492,14.226579520697168,11.02004555808656,13.32260659694288
