Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
00:00,20.493004115226338,22.5744920993228,17.540790148794255,12.158006927791101,79.59597585513079,7.148376623376623,62.738175046554936,24.420770128354725,25.95162192393736,61.24391443324318,39.903664059283656,54.191269035533,34.73376825100963,45.726670347874105,45.16874748288361,30.53016894609815,38.71549444738234,44.51968675222972,37.09052156469408,5.664443155452436,43.139861751152075,21.39701361440492,45.09094256259205,50.113027959547885,36.334524196167585,45.102492429536454,53.95459301109019,26.295320731329408,49.92749244712991,27.904959391740107,50.89074803149607,53.53880208333333,34.862023177209075,5.371356502242152,8.585373317013463,11.923331755797445,23.708795269770878,66.63620981387479,28.65055928411633,16.780466970387245,28.736348478532722,26.116911364872212,57.07869934024505,46.52589395807645,37.45100222717149,13.587259100642399,40.15785123966942
00:10,22.21023359288098,24.461451247165535,19.40279860069965,13.637208067940552,82.49757673667204,8.18882935541484,66.12583025830259,27.476157082748948,27.920231852056308,65.46475389562207,43.39487814952499,58.04799040191961,37.1074097135741,49.256857855361595,49.221657544957,32.944377267230955,42.863564251718664,47.242783283067645,39.33232205367561,6.708897207025626,47.11118737131091,22.849139832377592,48.72814814814815,53.549460169244234,39.877872206484106,48.83306093859444,58.503340292275574,29.656037151702787,53.70352232058768,30.742487046632125,47.941605839416056,58.24414976599064,38.222195416164055,6.520739910313901,10.211377059372087,13.855505729945191,26.2192532942899,69.30463015245624,31.646174556876822,18.459866220735787,31.66561910747957,28.781284606866002,61.39660056657224,49.19501822600243,39.18732473359506,15.494047619047619,43.104382470119525
00:20,22.289379310344827,23.975336322869953,19.08662613981763,13.663431269674712,85.05334394904459,8.376139322916666,67.50073964497041,27.63525550867323,28.596217105263158,65.61398325947809,44.61928306551298,58.72391174716756,37.65371356941397,51.02105846494874,49.63758389261745,34.24288929813792,42.89070749736008,48.51415604063108,36.73794654009493,6.675418349682631,48.61299176578225,23.710503089143867,50.2456400742115,55.18232205367561,39.3878729547642,50.357025952770634,59.180234997901806,29.787776412776413,54.72012102874433,31.601574533629986,49.88549618320611,58.99633507853403,38.837880633373935,6.94280240831965,9.550200803212851,13.946760421898544,26.51806784660767,71.07361618432144,31.96427774056709,18.91891141349625,31.47998331943286,29.590946502057612,62.78837978271138,48.34032898468519,38.98275862068966,15.20934065934066,43.85175879396985
00:30,20.677472527472528,21.886363636363637,18.33401118454499,12.962825278810408,81.85185185185185,7.633844147375285,66.25415162454874,27.612676056338028,27.512762193580997,67.32352219769439,44.31706316652994,59.70329024676851,36.492603084671074,51.89797615747158,47.8756052141527,34.21721991701245,42.727130162049136,49.080295138888886,37.572345679012344,6.234506837358161,49.33083730428863,24.210364514712342,51.117973372781066,57.06231967686094,39.39041311888994,52.17601862630966,61.95479509928179,28.80752753977968,55.10595776772247,31.35300189231034,48.13710482529118,62.562420544113905,39.05125422093584,6.105837424986361,9.361420403250076,13.34652460679858,25.923559822747414,69.54829625457617,31.41198752228164,17.941387890517003,31.704293193717277,29.180278612400983,61.849243856332706,48.1725768321513,39.96942745969983,14.27422790202343,43.210099188458074
00:40,21.196202531645568,22.736063708759954,18.792228818132756,13.679449095328112,81.76379515680826,8.341104095839404,66.9361170592434,28.509150633505396,28.77001096491228,70.17559305453656,45.63732681336593,61.168400392541706,37.942010715411286,53.29285912753543,49.026905829596416,34.445231071779745,44.317085953878404,50.96671709531014,37.46470168766342,6.848725212464589,51.73003629764065,24.74438078448656,53.46864686468647,58.653119633657695,40.99400630914827,54.171648762260624,64.74387434554974,30.310682583409857,55.84120982986767,32.64310464310464,49.19554373129365,65.277965221905,41.073811809889584,7.136773136773137,9.588862559241706,14.040947212629503,26.092896174863387,69.93107344632769,32.47966401414677,18.683129855715872,32.970649028524186,29.44462855564761,62.029149036201225,49.43796068796069,40.88352745424293,14.34021193530396,43.68196721311475
00:50,21.29001673173452,23.046327683615818,18.989154013015185,13.70402144772118,81.61201750895344,8.371841155234657,67.92920986771541,28.930084745762713,28.212046204620464,70.12521109770809,46.33779399837794,61.393790528591076,37.380486264603725,54.63421418636996,49.74286846275753,35.20165118679051,44.30551181102362,51.25560828300259,41.86758104738155,7.116023655308364,52.16806342015855,24.33842794759825,53.76546391752577,59.804683038263846,41.05693384223918,55.38583410997204,65.79329140461216,29.049283154121863,56.27277904328018,32.615199034981906,49.85368281353683,66.03516028955532,40.86328780254014,6.90686001115449,10.059748427672956,14.264102564102565,26.78446674098848,71.79531338226991,31.796118670533126,18.944842801985658,34.00020601565719,29.982157792026765,62.2972972972973,50.393412057178374,42.14775871610404,14.6578073089701,43.30833333333333
01:00,20.914404432132965,20.94144144144144,18.607219827586206,13.093525179856115,83.5193829113924,8.087463078437807,66.94907407407408,28.883396404919583,28.44839067702553,71.4944578313253,45.472131147540985,61.76283185840708,36.99969126273541,54.83668903803132,46.51388388027407,33.53913693256118,43.8365636458879,52.21850010806138,36.16160417655434,6.765822784810126,52.74277326106594,28.17040731504572,53.89553340716132,60.16504297994269,41.213686249193024,56.88982259570495,66.3119052653838,29.486624586714758,57.448889739663095,32.28335074886799,49.594062708472315,66.73669176837186,41.39547619047619,6.983704508419337,9.47584541062802,13.658792650918635,26.15764620414094,69.2685891998869,32.2357669122572,18.363938973647713,33.9767014101778,30.488443330548595,62.27603686635945,49.52430133657351,40.5474372955289,13.683650615901456,43.41907261592301
01:10,22.002786291446085,22.40832395950506,18.401535929786068,13.77450980392157,86.80833333333334,8.582639908631098,68.83211169284468,30.19607843137255,29.213102409638555,70.29272989889263,45.569995988768554,62.2443865276664,37.50171606864274,55.39077874613438,50.890776699029125,34.27691711851278,44.60750132065505,52.1125,39.622045220966086,6.8763884933067505,51.89181286549707,26.544792113159023,54.47553743513714,59.08968481375358,41.43964379947229,56.283481101259916,64.59061112285896,26.850617638609595,57.18866135760334,33.042950184826616,49.82095046854083,65.24875098606364,41.07412721186035,6.969680264608599,9.537776412776413,13.80204081632653,27.059120403749098,70.7632768361582,32.29547984858606,18.99860995273839,34.74922982131854,30.934025828186414,63.42107664233577,50.03188228080932,40.595652173913045,14.334453781512606,43.705364995602466
01:20,22.145363408521302,22.291571753986332,19.663398692810457,14.279622132253712,90.41012355520128,8.646656905807712,69.00590072891357,31.170507996237063,29.83337560233325,72.45294825511432,47.50669914738124,63.098047030689514,38.62314814814815,56.68269499580654,50.671574178935444,35.51378065006653,45.32502596053998,53.64450803433854,38.77533039647577,7.513785180930499,54.48267326732673,27.113183000867302,55.76343692870201,63.08624577226607,42.01107131227613,58.261263353460286,68.0033662949716,29.229908743008536,57.77466132417477,34.756946887091104,51.17992614971467,67.0071599045346,40.45106561974201,7.893987341772152,10.116198294916325,14.791243993593167,27.410522548317825,71.52354102058078,32.77600354845864,19.634126333059886,36.89493125384773,31.78051511758119,63.61856617647059,49.6561004784689,40.38567493112948,14.638190954773869,45.236866359447006
01:30,21.66051969823973,21.604703247480405,18.772952171522814,13.581217581217581,89.84649298597195,8.299069995105237,67.59487898982813,31.00210970464135,29.534557510839072,71.69055061312815,47.0326264274062,62.80191311279394,37.21038083538083,56.13462619449129,49.26796677500903,34.62691131498471,45.12565172054223,54.44878794496615,40.58329022245215,6.880371660859466,54.94873532068654,27.591845493562232,54.641481481481485,62.862952646239556,42.6902541009971,58.43752924660739,68.47856388595565,30.364276960784313,58.01150747986191,34.244780793319414,50.880387570999,66.19771458942333,41.95239231595275,6.702437657607173,9.35564344386979,13.897896357106209,27.06355475763016,72.49664241745943,32.179470051213535,18.967795669072736,36.82337451893863,31.12713310580205,63.35595567867036,48.757109004739334,39.117937465715855,14.255592841163311,44.62799263351749
01:40,21.15468227424749,20.866666666666667,18.661409043112513,13.544580886278696,91.30744466800805,8.436390054891831,68.0116156282999,31.9757247230733,29.90297917215924,75.36127792457363,47.25841784989858,63.26568705321684,37.63577784596502,56.834369700395705,50.93019726858877,35.38788934029793,45.1822429906542,54.84255226480836,41.27258566978193,7.2587274774774775,55.47204545454545,28.587430525865756,55.81327498176513,64.76358620689655,42.90625,60.88209404679176,70.16767466110532,30.96085626911315,57.91585389175751,34.112752161383284,50.14848181514848,67.99120937666488,41.29505400795907,7.478320905827119,9.751468315301391,14.13540569020021,27.337110481586404,73.209250487601,33.057938468448235,19.079026524473612,37.04854763355677,31.849088359046284,63.83426704014939,50.08435207823961,39.66684991753711,14.027328499721138,43.388475836431226
01:50,20.253756260434056,20.490438695163103,18.668574699484832,13.282762370853725,91.41599678456592,8.225183973834833,67.10010463899546,31.49203000468823,29.624402515723272,74.79380445304938,46.98610543522681,63.261689587426325,37.37682926829268,57.481073446327684,49.591421301344965,35.13075435203095,44.50410256410257,54.89159243971323,39.864879074658255,7.126649817467004,55.96260199456029,26.454506802721088,56.685340123681335,67.46380027739251,43.97449486584962,61.451499531396436,71.26293909790064,31.18988865482997,59.184149633629,35.44303126656068,51.52703150912106,69.25366764470526,44.16277407054338,7.238575834034203,9.538414069731564,14.10010162601626,27.278923453337995,73.46051167964404,32.93282918149466,19.125723738626963,37.90630703711215,31.308522727272727,62.88265786993402,51.26092307692308,40.21907356948229,14.012735326688816,45.82950191570881
02:00,40.73441809156095,34.42004504504504,36.07946666666667,24.858192705498094,178.27374749498998,12.597555090879846,141.39888229130284,59.698633364750236,63.563594821020565,168.0021865889213,108.03988603988604,130.97793103448276,82.6808185705559,113.04351511726476,112.67762186115215,74.53489702517163,94.28690228690229,124.44216050732561,85.5846994535519,8.433946251768035,121.93145710394916,65.57125256673511,131.80861943024104,136.45148947799944,100.5651309247597,137.7249531835206,160.9349832214765,70.24133701318614,120.62595565749236,83.60421588224605,97.46396245390547,152.63214381540112,88.67344497607655,10.498006833712983,16.83054003724395,25.997339010111762,63.014799154334035,158.2559359469906,76.71233183856502,40.4363136176066,79.31510204081633,64.35822998872604,149.79539040451553,120.29225137278829,81.92151481888035,22.561606160616062,91.54450757575758
02:10,39.24491478834524,35.8255033557047,35.05872667398463,23.45444505797902,192.77210610932477,10.689277541680287,139.4759764949879,62.73989661654135,61.642105263157895,181.1641175042486,107.96695226438189,135.10902471737882,80.71911855990068,114.2969765470472,118.46793893129771,72.25378280022984,90.19813278008299,123.58870081336558,84.7964182249144,8.217923740606736,128.00271125169454,68.86872427983539,136.1897305171158,145.62202136400987,99.5269949066214,142.3649837887911,172.79565399080653,68.7777108433735,118.62670713201821,83.57344784397924,100.9740777666999,161.89240676147034,94.26843622387702,10.943619361936193,17.222536984576646,26.102062400846112,62.5542757417103,159.21650055370986,76.8472840605521,40.10758280865043,77.8887987012987,62.518994413407825,149.0709219858156,118.1767189384801,87.03752759381898,22.190724335591455,89.72313649564376
