Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
00:00,16.02376531748979,9.221311475409836,5.2616598079561046,8.641093474426809,19.650739476678044,18.132446661124966,9.506927949326998,8.430645860424795,17.577343609965943,37.58026716662761,26.96192421991085,19.717309753483388,20.184303797468356,23.262019735460843,23.301211608903916,28.858125104813013,19.007035419699175,6.606175268654457,17.153846153846153,23.089181286549707,11.676659528907923,7.976596285932333,28.031492842535787,4.75327609579756,9.537345513164965,7.452497952497953,17.53881488286633
00:10,17.369476420349052,9.724175824175823,5.368251928020565,10.162210338680927,20.78620374600274,19.075963103635377,10.058102131081624,9.308538163001293,18.881447805560413,38.38299838299838,28.29769048917985,20.663918112027297,21.515204825332997,24.468015532393213,23.993160868272376,30.140606670018435,19.33228078698081,6.919976463665784,18.141193249346326,24.676150627615062,12.678888090103044,8.584050632911392,29.166392769104355,4.7726249437190456,9.767410228509249,7.563963963963964,18.154778554778556
00:20,16.370267260579066,9.307441016333938,4.555170020818876,9.93286219081272,20.527017861180195,18.807329560765293,9.82501491350169,8.749087003222341,18.195319373570296,36.6335018382353,28.249216589861753,20.513079513079514,21.11158117398202,23.78565505804312,23.532138794084187,31.211190719890823,19.012392755004768,6.654112108283066,17.203365726475468,23.150020981955517,12.36036480157752,8.429112964366945,28.324135090609555,4.205750224618149,9.141342756183745,7.093476531424026,16.51334894613583
00:30,17.245745654162853,9.470897484040556,5.885016286644952,10.0,21.2859375,19.704295442640127,10.465670436187398,9.397366717030001,18.765388046387155,38.72891842346471,28.314456899884036,20.33609022556391,22.398124683223518,24.911932979158152,24.73812124522119,29.83704020530368,18.90415785764623,6.795334507042254,18.507089641913,25.522403685092126,12.745857699805068,9.17773237997957,29.920445177246496,4.968070953436807,10.029678483099753,7.638376383763838,18.486473880597014
00:40,16.247317694126206,8.94998105342933,4.619769357495882,9.684301821335646,20.497325011145787,19.613874697499327,10.109950738916256,8.695998278829604,18.877162327450637,38.04276086451313,28.271417882528993,21.215514886642993,22.26751427088739,23.15033072760072,23.652504220596512,30.08925619834711,18.851930822080075,6.268384927861045,16.53734827264239,23.251839394576415,12.095906999273431,8.574869629997517,28.724390243902437,4.460310421286031,9.71584699453552,7.569057498518079,16.879172543488483
00:50,16.277585263541855,8.61148904006047,5.2909152773052055,8.573679332715477,20.169172932330827,18.536782538399354,8.943308362016603,8.470883315158124,18.33644698149109,36.60317825886688,26.313721695374493,19.299245994344957,21.03960396039604,23.36382113821138,23.5701394585726,30.381881533101044,18.03346978088129,6.062845978508629,16.251954022988507,25.024053545283415,11.828036462182803,8.340040753948038,29.324554294975687,4.152985074626866,9.362334801762115,6.788519637462236,18.148579413134605
01:00,16.505405900678028,9.458766716196136,4.849709114414996,9.994708994708995,21.091772151898734,19.628457370972342,10.02354085603113,8.951665578053559,18.855796089385475,37.90256884980329,27.990716180371354,22.46291283161884,22.46465448768864,24.251279950849888,24.65540166204986,32.38245179550681,18.768880364421,6.272341628959276,18.206023570493233,23.293204697986578,11.978749094421637,8.697474747474747,29.643370607028753,4.427036705461056,9.605753424657534,7.426316827776682,17.046772684752106
01:10,17.55967002749771,10.033030852994555,5.5237173281703775,10.025339366515837,21.8640625,20.46484375,10.315677556543593,9.426698710946035,19.528667936947862,40.12000933924819,28.08062015503876,21.850166746069558,22.59493670886076,25.44233517044295,25.686101132909645,33.146513680494266,19.11352955725946,6.755524475524475,17.230856882406563,25.15468227424749,12.767973070449628,9.39770745078495,30.78167330677291,5.299212598425197,10.436769105248844,7.945240431795878,18.75791962174941
01:20,16.700794677508778,10.283154121863799,4.7924137931034485,9.917582417582418,21.255983587873263,20.0950634696756,9.785100286532952,8.445854298840516,18.7998594271657,40.18662223280172,27.145510835913313,20.59759830468566,22.058711086837793,24.599723756906076,24.160366870483603,33.11534428521496,18.9072375127421,6.321598211791003,16.588639486944572,24.006526315789472,11.731261859582542,8.626042983565107,29.705882352941178,4.359725400457666,9.454520771110507,7.069931439764936,17.0635593220339
01:30,15.835665658093797,13.539114043355324,4.98304,10.899718837863167,21.68035796236806,20.577437858508603,9.754247104247105,8.44167585446527,18.98481973434535,40.4378927017883,27.631948507899356,21.471703222312485,22.193830193830195,25.18200663349917,24.96005706134094,32.67930131004367,18.51727470403479,6.34311135826498,19.02426975945017,24.382259767687433,12.069232521065816,8.839060131379485,30.36041417761848,4.607600732600733,9.528455284552846,7.380253766851705,17.682347461574288
