Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
00:00,255.6387571157495,673.3144202736039,301.5488752556237,559.1073873023365,545.5239936320219,294.2691637630662,773.1494708994709,727.5981758297442,575.9566156914893,357.44992248062016,181.60244786944696,370.92923898531376,295.96608400730497,493.25525812619503,197.61652236652236,692.2208230958231,319.62047781569964,450.74004931313846,541.6607222469906,390.07994505494503,224.2622645415028,572.6888497135302,291.8294088176353,619.7293788187372,596.0939130434782,393.83708248125424,472.03206883066093,367.1392405063291,223.23553719008265,356.6941131204309,223.4321853093569,128.75025142474018,203.3229089103996,561.9541412380122,627.2901391590603,345.3233082706767,352.60796984383416,638.8218884120172,311.1328987868912,216.2037037037037,428.5985602371374,346.20710849812934,313.7337122868387
00:10,253.59833729216152,706.6616341030195,296.73742331288344,560.1281323877068,554.4742527003266,312.1091659550242,768.391676866585,733.2387375922626,575.5272244355909,350.9389265885256,150.04425204425203,373.0035492457853,298.80721946115614,504.89731712024707,197.53863053826439,714.246195982958,319.0343997248022,464.53501599715605,516.2162522202486,395.7053472987872,237.1315405461747,589.0040178571429,292.09808371154816,648.2140657084188,600.6185686653772,401.6014492753623,480.8478431372549,376.5090520078999,227.6576670128072,355.41022683583236,240.61836088638762,130.19593908629443,209.4323448791428,551.3150273706516,634.47591349739,339.98076183147367,352.08676789587855,643.2969808995687,308.8146386093321,212.15538109257443,404.5429298282807,347.23907249466953,308.6052287581699
00:20,257.1806722689076,711.1923334076221,311.72174270448005,571.9539379474941,535.2419106317411,292.6093036949801,710.9274725274726,729.1827984595635,595.6183774834437,358.7709806332616,158.2787550744249,371.9573103295731,296.16766936960505,500.2753985020165,193.91006043370066,725.7539828431372,324.9122322045612,466.72601744186045,503.1347424042272,412.05289957567186,234.60908547519426,591.830104653752,284.10818858560793,638.0718821437642,614.6678389996092,403.51806694746176,480.1612,392.4263475058587,222.84515449438203,349.86788850706375,232.21341023792357,127.41812191103789,207.09254689042447,553.2832951137767,630.271026638731,340.43723769553606,339.95343800757985,636.9715082068752,311.45721048798254,208.68933054393307,413.40506329113924,339.119022031166,309.5600691443388
00:30,255.80832095096582,703.4933722758931,319.00741350906094,583.4224406617118,535.3377114870882,296.7581756855844,684.0981012658228,738.8170387477547,589.1861579121243,354.00797301441276,164.18407960199005,376.6580587711487,295.98006057546695,501.1230476190476,193.86277995023107,731.7252679938745,315.65341488277267,471.4726368159204,498.93640350877195,415.50342857142857,241.33598602484471,572.7817347607603,287.03847096299927,637.3744315310763,621.7634261074088,396.0539259927798,472.646288209607,385.6371893744644,225.5204588910134,343.9361782477341,224.54847550531005,128.4870957203528,205.48591897233203,564.6276651982379,640.5765452622035,346.4451242829828,342.55263157894734,622.0165418227216,314.8570137382502,214.67822468793344,499.42926924579916,346.61249323958896,305.0038776389487
00:40,263.1339748334567,705.787610619469,321.3921887713588,561.331346841478,536.0985361590562,319.3001160429359,712.42502299908,749.1158831003812,585.9714238791263,362.154012345679,160.04866850321395,381.12253489918015,289.0962607377463,517.490860624524,199.62083628632175,740.2765500306937,319.6422628951747,469.0951202263083,503.89141856392297,407.6114318706697,243.22222222222223,583.2590751944684,279.4705452775073,630.3512024048097,622.2693504472968,417.0542442124376,465.10406885759,394.1971356360573,226.81710576555938,345.070481242895,224.76554054054054,134.67899646188485,205.8710217755444,547.9840462833099,649.1042675544794,366.03630974434975,346.04700854700855,617.0937307928704,318.83258406761377,206.39951740779043,598.6520501138953,354.72386853448273,292.66837169650466
00:50,261.6088800199551,700.2148571428571,322.5459392945037,548.1236457842675,536.5191470844212,316.5846907885253,682.7510593220339,731.740657135691,593.9157826015995,364.94434194341943,167.86398553999095,382.2854934864208,285.0206786850477,524.721613832853,201.14936440677965,774.5849349039057,329.6675666554168,447.3492339832869,515.9702667249672,404.468347010551,245.8288781309198,597.7515021459227,276.11677949709866,633.929088639201,630.0916164170395,405.9298362107127,461.00156617071264,394.1553463349025,221.87070629100734,346.9290566037736,230.46656394453004,133.73174603174604,207.53203743700504,546.2271769662922,646.8044363965595,370.88481873111783,353.3203831825439,624.5511955855303,316.50892696122634,207.96956224350205,606.2383930263408,361.1278477619941,298.23795309168446
01:00,259.41138613861386,704.315682739973,317.7366900536525,567.4172455089821,589.8441717791411,315.17211580008643,649.6625641025641,735.0676426047451,630.53038222803,368.9480198019802,168.0704351727232,380.1738646482636,279.65907887771306,526.2807729468599,201.00142959256613,761.9098513011153,333.2302786169856,436.74654218533885,526.6788707543009,395.0456996877661,256.14450474898234,609.7502191060473,283.08308966861597,645.9339669834917,647.8532343169826,407.4462124607799,476.0302911093627,395.88602045786655,234.73943939992105,348.88493565480695,238.67234179248314,136.00225370251127,214.94985394352483,547.1611324711639,639.9448534936138,362.06779011872845,357.51777188328913,625.3518123667377,316.8390928725702,206.9279401767505,452.54725320985057,357.6430502974581,299.6389478150191
01:10,262.05130111524164,714.9493986839119,324.8245976062732,561.815606242497,523.0255577214641,316.0898169336384,605.3188976377953,739.3063947633434,628.521186440678,372.5359678913245,161.1148282097649,388.54227405247815,272.9435118571809,536.4328649492584,197.84998295260826,770.759748427673,341.0362796833773,446.647201946472,522.2008830022075,412.02432667245876,262.80925884709546,626.1009421265142,278.65015857526225,642.3847902981304,659.0354138133438,430.88368953880763,472.109785202864,406.93394702842374,239.19655724579664,344.79734345351045,251.83399098083427,135.83173384516954,215.07554814108676,534.3160889808588,643.6915085817525,360.58839251622754,354.7161526398327,608.7670863309353,317.6325171047893,199.95694584594685,444.6374402659464,350.4741796664874,306.0353295993106
01:20,265.1541472963054,728.2029180695847,327.22203742203743,556.5456273764258,516.6661670235546,323.38709219858157,615.5058252427184,760.6890862944163,598.6033646069234,362.9209558823529,152.02737140160454,383.33607103218645,277.50468540829985,532.6034549689441,199.7408038147139,757.553152039555,340.3237032173342,447.64094432699085,526.590048436812,404.3351366742597,265.38350559862187,632.9219137892123,275.2792727272727,636.7894066717596,657.0543605788033,447.4207723035952,476.6261458748505,411.1402408843425,240.99067693554926,348.1267713519724,246.66182749786506,134.84853266014517,215.46832151300237,529.6933857460264,644.3200301204819,353.4342055365946,360.1773347324239,600.0766237653397,315.24668339906776,195.16722632639355,429.65124106015986,352.24701411509227,301.6683982683983
01:30,264.985639061752,728.1604603926879,337.0440748440748,549.5079102715466,528.5048902412519,319.86459802538786,610.1433926897845,763.2386161282117,604.8454886604667,363.29298191847994,160.40027447392498,378.18959842001317,280.51005092468506,526.998068752414,198.84747474747473,781.9220820189274,341.75814412635737,449.4842105263158,534.616,406.401166180758,262.84519350811485,634.0768159665815,266.63760152890586,641.3936449579832,664.8076998241157,452.81527638190954,481.031237484982,410.4888229130283,245.17162657969834,348.79391371340523,230.81792091836735,136.02975047984646,220.08460977388768,534.1313183060109,638.127390453245,363.73976272483736,359.7901430842607,615.3377300613497,313.9464381360471,200.24673147837748,386.62747228863293,354.3201302224634,307.416447944007
