Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
00:00,276.9202743249036,341.51193633952255,289.9691814595661,164.8527370855821,157.77103380212188,267.02138390155335,156.31900604432505,201.6861602106055,388.1062231759657,243.73992784125076,555.1543315143247,157.21814071771686,518.9220240564081,880.1167688616368,163.20447169130904,755.6028579934505,869.8360504460167,725.0599777860052,778.7340961986035,325.00067506750673,436.3460952795301,216.6897048236141,171.4623713170039,638.2049053688683,362.96401918976545,174.62430825988932,768.5910171730516,262.19156175569924,248.94768224658588,204.87249456652984,137.84944573343645
00:10,275.2286704200953,339.6094017094017,289.71936274509807,160.57414596273293,158.57565303104977,261.0062765742053,155.0286493860846,201.85082872928177,394.5022222222222,245.24159476346327,562.3112821352546,158.6510336315952,516.2780082987551,861.6092371562014,162.5773233522001,764.0431547619048,863.9837173579109,714.1471019809244,781.8979868370112,329.52679382379654,432.8324265505985,211.73587621446563,179.20516014234875,639.3288279590655,348.8082783138649,176.00491199345066,764.3709635074823,262.167097329888,249.4190879353473,204.58926829268293,138.19721218378936
00:20,316.6388684790595,339.93675213675215,290.2969092236554,160.25057736720555,158.80996808249446,267.22450624748086,148.9626168224299,204.41566940912492,380.99269311064717,241.64183123877916,566.5926952551769,155.4501636417733,513.3968516984258,874.9016949152542,160.37597390831672,757.8318584070796,866.056411837238,717.2002929329916,796.05074569049,311.9498988991238,436.77351916376307,217.83267362360561,177.8920876335325,630.548604427334,350.8811647429171,174.8899264851977,764.7533774834437,255.07005494505495,248.05048580682035,203.59555448175888,135.98307163886162
00:30,302.24311762602787,326.77153284671533,288.7768250857423,157.92804642166345,159.97376237623763,267.2009695011109,150.74827981651376,201.76964149504195,384.9477054429029,244.14861235452105,570.8112470268434,148.6681664791901,520.7917876399835,857.9620680696285,159.43464936001442,765.0364384366735,870.5752184769038,714.5994246673858,785.5778720123361,307.2961296129613,435.1776859504132,229.03443276549476,184.68677150786309,643.9048719430002,343.4218393716747,179.34640390085332,757.2500652571131,253.9401384083045,247.9236963190184,203.96007696007695,135.8071337579618
00:40,308.02825063382835,338.0041390728477,288.17340477350217,157.47933257489572,158.54516208859192,262.6292613636364,151.33905013192611,200.1760257137455,381.2627291242363,248.73551486040228,567.0429649065268,150.7434584755404,521.318447412354,823.394455747711,160.48207530174744,763.5092699884125,875.8113327002216,717.1460387002555,780.6923224568138,308.74820466786355,434.3296608338734,219.00363372093022,185.15050412465627,639.1772273425499,345.03255931347803,165.6512702078522,746.4082056608673,257.2886935539469,251.67191053828657,202.97004991680532,136.5539090444558
00:50,303.53342867357884,337.28934426229506,282.3951690821256,144.7527493363671,157.8829472646624,260.7875480088943,145.15142857142857,207.88672833679442,387.59156378600824,252.59258151361053,586.4329407916258,143.21698679471788,493.5986787778695,862.4343798250129,153.46323925939242,773.8830188679245,869.7506180469716,700.8370155740673,808.0484429065745,290.6996442863495,432.4244635193133,228.76844334627603,185.4971854003995,657.6837029893925,320.8260223048327,159.33708422968724,725.579274611399,245.5718290119131,251.63803564656806,196.97002141327624,132.0690537084399
01:00,294.77132616487455,321.5897255453906,280.2754707870594,144.64282953227678,153.8509698011294,266.06934085869784,147.4453125,210.20791698693313,398.88216892596455,247.87087517934003,590.6826828468351,138.70818181818183,474.9767631471667,839.5117117117117,151.44484564000723,784.8932909196067,872.1635972989565,712.5869565217391,807.7404725609756,283.44558201647004,432.5718863490707,225.3522056269538,185.71883289124668,664.756351915055,313.1138625880068,170.26482617586913,704.0506948018528,246.3407977606718,248.13654541992003,193.83499288762448,130.57751937984497
01:10,291.8339949476723,334.29612034837686,283.8573147256978,145.60486674391657,157.3798910351659,263.71342200725513,145.03567447045708,209.4880123743233,391.2663212435233,250.70839513497478,593.6073007038796,135.86104078762307,482.117165096272,842.8164152390693,150.87142085359264,773.5061062198239,872.8167182662538,702.9029982363315,807.3432977913176,282.9335687486206,427.6906752411576,233.9075376884422,189.7997128499641,685.7640320733104,313.50751787034756,174.9413785698948,709.7724935732648,248.4875814690858,250.33612326421914,194.87828790052606,127.36218097447795
01:20,300.93203181489514,336.07545671167594,280.9526354141365,148.72772089495638,155.0851797144264,267.37761674718195,148.27978933508888,198.82398932112892,398.419689119171,256.6480496453901,579.4285947979715,144.98862238622385,494.18887980376127,815.8147304479878,152.9035197427193,758.6843142776682,871.5518940560518,704.0175438596491,793.4609956131985,294.2729291583389,429.88067334327724,217.86649384316266,187.23950572415046,664.7280718517103,319.17357947734354,170.0630032206119,695.7677664974619,247.50932218156473,261.1032493751202,198.6640438721984,133.4632885211996
01:30,288.4132436260623,335.01963864886096,277.9023569023569,147.01971726190476,156.76457564575645,269.0,144.78300803673937,199.9747688751926,405.6931937172775,249.9399940880875,582.0370127743204,141.35079656862746,482.96250515039145,810.5200403327451,153.00035650623886,756.7969486823856,882.9414649095924,712.8968641114983,798.1085227272728,293.86958424507657,433.00148777895856,226.05077120822622,188.92940746159474,683.0831747240198,315.89880095923263,153.98446170921198,679.2101669195752,248.1718480138169,256.88828863592516,199.3446073793756,133.06823760432007
