Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
00:00,293.9504283965728,374.342202970297,392.8745980707395,415.0620108368453,171.6844234659474,398.3213866039953,514.1733470366564,502.3758266497819,183.98348813209495,815.6020408163265,614.0336896663428,220.53960784313725,300.9154869154869,328.64428739693756,368.85729877216914,554.3507912584778,164.22516367776828,1173.6873681037082,229.28111993946274,449.5805109922757,564.2212253268393,303.83352080989874,521.1230961298377,482.44763146458064,353.606523655598,506.2499431947285,390.68578380257213,385.23988005997,918.9040212443095,417.83323632130384,222.1606542684293,391.9276260208392,357.4752688172043,275.7806782686301,385.98818474758326,471.18048359240066,385.7649572649573,241.95361911454674,551.3786098874205,450.77672281776415,1160.0099689491747,687.9425837320574,1238.0029538741196,465.67534689222583,763.9727915194346,602.0448087431694,584.135890410959,344.82771194165906,233.11898625429552,474.70042194092827,324.1606060606061
00:10,296.20952962736715,403.62129804662885,390.762339055794,407.4464357631897,164.00205198358412,392.3397567820393,532.7902319044273,526.7213735108619,183.30051020408163,817.5037768739105,625.9261788617886,221.40425531914894,312.4340683095547,317.3817456593149,378.78877798759106,556.4593869731801,166.55425904317386,1193.9655693144066,228.665839220928,464.8075265728239,554.8443408443409,292.7792869269949,516.1410225345287,492.41476774758985,349.6658946149392,508.71634828964903,392.0806062693765,382.7153961885657,915.9487471526196,430.80589828468254,225.25581920903954,394.22906127037663,359.9020091646105,287.8451747280722,393.54871244635194,491.7270603228547,368.4090465977773,232.88573407202216,567.0986469864698,451.00803212851406,1217.2394389438944,687.0022144890858,1190.225836005497,482.03793568264973,791.5627444009954,618.5729053318825,582.3294924554184,323.05071174377224,236.65019505851757,466.3464730290456,308.9277478862414
00:20,300.45492788461536,400.07111935683366,382.4261943102523,385.95364238410593,153.7650684931507,381.06717780211756,540.9082892416226,524.2956981762495,183.26492252984505,820.6490028490028,618.267950391645,211.58461538461538,308.60092905405406,300.179674605046,396.87386424371994,535.8386605783866,166.75036200405444,1206.2076552139843,222.86420454545456,477.7417949462678,546.3452104311903,297.3574986164914,527.9095427435387,499.88274815778067,338.5611045828437,479.75647553686076,397.04612794612797,376.1422895455674,860.1768656716417,434.09282700421943,237.1784467713787,402.2913165266107,363.2992597814593,316.58363719234274,406.38789045785194,490.3157453936348,376.18272937548187,228.34002111932418,587.6241080530071,452.7662058371736,1211.4838815789474,686.6727444199937,1152.973820754717,485.9938872970392,780.8177339901478,635.948294531673,555.272103239978,339.7269841269841,237.5962441314554,460.70483460559797,297.4529320987654
00:30,301.2146282973621,415.2097902097902,382.66379774072084,382.36518563603164,150.16900420757364,379.2223447262036,528.3934540389972,519.9536118485399,185.1821243523316,836.2040472175379,608.3852912463391,223.7133288680509,303.09649484536084,291.1759981100874,402.65596209528826,540.9408194233688,168.76198729058348,1201.9448462929477,218.97747747747746,482.62610682662097,547.3165933212529,303.2114317425083,526.2158503568792,509.1529110684581,341.7070677570093,466.70918599363347,385.1181698485846,380.95438770451165,835.3467772333207,429.63779293978047,236.2011925795053,412.37424892703865,371.0591133004926,315.6709095116871,406.9528684154404,496.16616509028376,364.40842631781453,228.23038516405134,600.2705792682926,453.1050985298718,1192.0475154759913,673.0723602484472,1141.4937649880096,497.8083576287658,757.3669916434541,651.326273458445,526.0352422907489,359.6167695473251,235.01451131028597,469.8520770010132,300.4583333333333
00:40,293.0142517814727,433.7305665349144,384.0128205128205,368.34864593781344,140.93394237526354,364.46321626617373,526.5328492392807,515.4635041649019,186.00685105303222,833.6492753623188,605.3550179797319,234.79441797140913,311.1404011461318,290.09683604985617,395.37836397548625,539.9512380952381,173.28538283062645,1218.9175757575758,223.70800450958285,476.80381006539665,527.025382025382,295.23181049069376,530.775289017341,504.20410321489004,351.0397312299153,454.8560473269062,393.0580474934037,390.549815498155,816.0919583023083,432.0966587112172,221.16589044133954,405.9919489172682,377.27164388363127,269.0355016032982,422.2954400848356,501.6294623655914,355.2463101399272,221.54037049982523,603.5525423728814,460.78117206982546,1171.8703978867427,681.2702954898912,1109.8708224697796,496.4976869699306,748.4510869565217,651.5776464266523,526.3965183752417,312.87535277516463,242.79710144927537,503.67086693548384,290.16
00:50,294.7788974510966,434.849609375,392.08098028769314,383.5901705115346,146.08912280701753,374.0190846766722,527.8585995921142,520.7607561010016,188.0834403080873,845.6515323496027,615.2778325123153,216.58267172937522,314.86255506607927,304.69678039404135,397.1904761904762,565.3197989172467,177.77160138248848,1203.3817794028032,222.41516516516518,464.4111207144915,532.9997375328084,266.1479591836735,531.5438859714928,503.53218243819265,365.62018669778297,478.92142064372916,381.5406464250735,402.94384502206964,861.890015015015,430.19850074962517,225.77764815678955,404.13146155864604,381.3156601123595,285.7302663438257,413.4521996615905,511.8584514721919,360.2457448842991,228.01843971631206,598.3448542687645,452.93781407035175,1198.596865621874,694.2400124843945,1120.9684460260974,499.0401836969001,784.3572895277207,650.689349112426,535.3018971679955,339.23839854413103,236.04545454545453,533.532592218292,290.76773187840996
01:00,295.302407516148,417.8446849140675,388.09984152139464,386.98942537909016,153.54285714285714,376.11870828071443,539.6171741361615,514.5959610224545,190.0935270132518,828.7030096536059,613.5857699805068,219.18138586956522,313.01260321599307,309.55252100840335,399.41664464993397,559.7363530778165,172.5911730545877,1189.079210925645,209.23117647058822,480.59046242774565,544.9043410449701,287.8764172335601,516.756670746634,505.98203719357565,369.4483687518707,476.9399332591769,377.43482490272373,405.21821772401876,860.5959595959596,431.4415902140673,242.05820928682516,413.4215182648402,383.6912181303116,274.0754802259887,412.9627976190476,519.5572450805009,374.3965811965812,227.55951972555746,599.9216036772217,444.4509990485252,1188.5985437696509,680.4946974422957,1126.5021276595744,489.49516404323913,786.9152835408022,651.582511330312,544.6234448437932,382.0866924351187,242.11298274445357,513.1008024072216,300.04239212717636
01:10,293.7773207990599,383.1783815711754,395.93368421052634,375.20112291959094,148.29000698812018,371.34347275031683,540.5659993213437,520.1517794345197,190.33409961685823,831.151775486827,636.110243902439,205.89851570590267,311.89324894514766,301.0805246857351,408.2996234534696,554.0217475728156,174.26353895163626,1202.5560279380504,217.06848263955496,469.7866704642552,538.2588174273859,272.08492688413946,495.30555555555554,504.10433520016596,352.41447169240087,477.9183989385228,407.33180628272254,396.90272660280027,865.1775946047209,430.31071316368207,227.17118093174432,388.4727793696275,416.4521384928717,276.90987654320986,416.5500320034137,506.298800184587,339.77547921806797,224.27827897293545,589.7772657450076,448.78317757009347,1191.7712570856952,682.4744069912609,1115.9182464454977,492.9123935666982,784.6606208580398,652.7923117992525,517.8302452316076,363.2519509476031,238.0661525974026,489.76245596376447,296.62708018154314
01:20,294.112667834209,396.7132486388385,387.37624802942725,371.9030931871574,142.5380852550664,362.86263242952054,546.0155195681511,523.8086402266289,188.63293397909763,799.1422643746296,628.84765625,212.5487214927436,315.8925110132159,299.8573400828348,425.63590434489726,551.3616193071234,178.01393418321967,1200.7373088685015,217.1588802723662,463.74270482603816,529.128165374677,281.0827664399093,513.7122986822841,490.52529340348036,355.6106140080222,459.55310796074156,389.2391373295274,403.02974434611605,848.1421091997008,422.6019271303824,246.87412280701756,401.9901986071705,390.0375834211451,304.7674360883594,420.8835117773019,526.3557975947357,357.5303260045489,219.53949175824175,584.4504710975299,461.71294851794073,1204.653947368421,693.5346596207647,1115.400627110468,489.6182744949972,802.4483826565726,668.7715125601283,493.9814615797958,364.45584201865057,246.60998003992015,497.6272219400711,283.7361637604246
01:30,297.73227885178676,371.19870283018867,373.4362873623492,365.5028582692687,149.56358582348852,366.4705353934603,533.6022117962466,525.1732806100833,191.7496120020693,816.0917378917379,620.5411917942039,211.05517241379312,312.3464394932285,306.58543165467626,417.4235831318829,531.0378020265003,175.37361677344205,1189.142987804878,214.63368381524597,472.06033267550043,526.0599844196313,280.6812324929972,510.35987415295256,499.88546698872784,347.19448698315466,461.63928650077077,385.1302982731554,387.4673913043478,840.4605409410893,431.69717654359295,266.8655831320009,400.8997722095672,396.6715376951179,334.243739151996,415.9852153417613,504.2316329021235,358.2113314447592,229.37152777777777,607.3749359302922,449.35051546391753,1248.217826657912,677.0935945273632,1156.0202044790653,488.88305308898543,808.0129516019086,646.4430079155673,511.5411126187246,324.7946308724832,316.42889221556885,493.6761565836299,287.0199692780338
01:40,291.9308139534884,341.36019736842104,385.70866141732284,361.7582330901203,144.27329192546583,359.9873417721519,526.0588235294117,535.669475789173,191.31237113402062,849.1390313390314,620.0969404186795,211.72078853046594,329.0614828209765,306.8406052076003,399.0256271917993,526.0062646828504,177.7158725518854,1192.4943717675692,212.10500190912563,467.70874861572537,540.4547551909767,264.93753549119816,485.91389478650626,497.23913926106377,346.6034271725826,458.6057525951557,384.3739322999051,398.4504792332268,845.3525286083426,425.43082636954506,229.08137142857143,399.3904109589041,380.0919377652051,315.00797408422625,406.832910321489,507.47025264873673,344.6200980392157,223.14453781512606,600.6837126054718,446.33575489576754,1229.274506605774,687.1290221805685,1134.6938283510126,498.0056958420353,802.5811851355876,645.9700344736144,499.0774877650897,373.13680781758956,252.74503931111943,481.5939086294416,278.9300538047656
