Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
00:00,123.63153611393693,370.51869050383095,404.4430682312038,181.59684418145957,335.60827300930714,157.31113097898972,209.77622039632672,222.8391420911528,218.75361497022965,194.13915662650604,1061.018315018315,1094.3163804491414,834.5427823945829,942.7250231982679,973.615925058548,934.8440525129294,161.8697117184575,1239.7996022978348,201.46958981612448,363.21516587677723,350.049068086725,390.24154589371983,413.7948203172054,257.2263249348393,813.3398639455783,720.2564903376928,210.88415043653458,154.01055262427104,794.8969408969409,379.74750753535824,85.45798816568048,199.49941060903734,206.88672689367615
00:10,123.60387513455328,372.695572378986,399.56889465714903,182.42130750605327,335.9660033167496,154.51754385964912,186.82871476349737,220.97781934794227,211.12652829115723,198.17334520629268,1072.1733901659309,1105.267505646983,848.1985479330272,901.1421553576911,968.3171540548689,952.4567802271209,157.99579992363496,1229.4271974949675,197.59995229007635,369.9385881608104,349.632602478551,389.9041058887088,407.3613462313583,245.07823800131493,826.4677947598253,710.8654390934844,180.14967609955676,148.18442280945757,808.632265717675,375.8726011560694,81.69644994016753,201.37699680511182,210.16387472687546
00:20,125.21797497155859,367.7558630393996,395.962288686606,183.1383192601528,327.59031467102574,157.35815523059617,186.52512623226738,203.94398284642187,219.85902201887333,186.8740275284261,1038.841841385597,1164.4411085450347,850.5702792238524,877.1328173374613,912.1988621670546,933.7908628081458,158.772089495639,1194.8031938821412,197.53238401469912,369.1921135646688,334.4663093415008,390.2960923157619,411.4270498392283,288.45522914218566,874.209207300463,703.026874115983,194.33789329685362,147.13587265491756,806.1143966547193,383.0949410949411,84.89936102236422,199.9531746031746,208.82785714285714
00:30,119.53847869730092,368.2466161963753,399.80878781187903,188.09325797335487,335.7154015621871,155.8568257491676,174.49794537104182,214.41687482653344,228.53839614621705,181.32730866986728,1067.986307486233,1176.9537910836316,866.6313010081614,865.3902739304401,920.6755018013381,940.1365574207301,153.408203125,1204.4562737642586,198.54349859681946,381.70309015610064,332.8399845768267,402.53791841004187,403.72643401524266,285.4762239400328,865.5515449822259,702.0929718875502,177.52052935188328,140.38895248998284,813.8156071105755,387.51332108406064,83.0313848568066,195.69876148621654,210.55840455840456
00:40,119.45876861524783,365.62053056516726,395.2593079281647,186.332928802589,335.0238873009392,160.87758310871519,183.51588830043332,212.42116748499728,223.51852907639682,175.97340286831812,1046.7753923600828,1123.7712817218116,909.9784693677824,842.3588162762022,917.3610382800209,917.0104333868379,154.72573189522342,1201.5119208277104,195.13254716981132,376.39962061334177,331.41109831029183,410.1555613170858,403.3423846467946,267.309809919161,886.0780527604026,683.7632801454251,196.752636951344,157.37475345167653,812.5747508305648,393.11678497824596,81.64694433631763,201.24684044233808,208.48093220338984
00:50,123.13751306165099,376.3425160697888,401.5741794310722,183.82310177705978,339.36078838174274,158.67555957494912,187.4250786734447,213.5609688195991,219.55032605613837,189.87695571466455,1081.2353116168376,1177.4553191489363,925.3443387065449,898.7821384425216,918.8329113924051,965.0768406961178,150.18213866039952,1228.7917040358745,199.59540339956908,380.78411274823833,335.84551909422373,400.435446313066,407.5847128550991,262.6717472940137,861.4073364358062,685.0010105092966,163.58157985512244,133.29216428779492,823.4504045549895,382.9487644525051,83.57641065830721,194.78288431061807,206.73370707778557
01:00,123.82362065145136,366.2677927927928,392.16586222027206,188.81979082864038,328.4442842430484,158.42253209384683,173.7965492451474,209.0241776778184,217.46810344827585,181.34242181234964,1026.0683786204838,1149.179921773142,909.3684834123222,859.3074292819397,908.5224062347784,929.1163257119936,147.97532829287704,1203.0665919282512,196.3534164358264,367.72946084724003,338.5335249042146,405.0983606557377,403.3659086252817,262.13766064038333,884.4031772117228,681.5496862983201,174.1405160390516,153.2045905355625,829.2540834845735,398.48832993428505,84.39685658153242,193.14954383181276,209.2813607370659
01:10,122.66852678571429,370.1863831712282,402.0121792083515,185.9792249300839,329.8626688497749,154.86166445329792,179.4217850287908,219.49599115288913,227.55479256080113,195.80228031145717,1074.4331364531274,1180.544850498339,928.0591961987725,951.1029548989113,906.2544003754987,970.7474489795918,148.91341653666146,1253.9117250673855,197.7489290813898,372.0113012592832,350.5640778570052,396.2599635321698,410.9852700490998,237.77220756376428,863.1684123484014,687.7508077544427,173.87556015167183,141.73729792147807,823.8297426690605,392.3311615367333,79.93797825211438,200.38376674546888,209.83797287651677
01:20,123.7420091324201,370.96484549932825,395.09703445268207,186.19184168012924,325.58930373360243,159.70731163620152,166.97610033128254,213.06796917996698,218.7762971363765,186.89723540910362,1059.7240591193051,1146.8180615282831,903.9737465455981,978.6143893972862,915.173137697517,947.029998660774,152.5854882284832,1225.6349527665318,200.06785630429678,363.80883301096065,354.4594905190576,404.81295336787565,411.82525066502967,257.60101455668286,876.6253776435045,686.1070125658695,171.10959383753502,141.34365147606763,832.8757856929063,393.0582877959927,82.82467786021085,214.77838258164851,205.8610554442218
01:30,122.28366128675658,372.9273171815959,396.8750820389412,185.30763052208835,332.3448345439871,156.71160967109563,168.79597156398106,213.28309628008753,220.3497142857143,196.76755952380952,1071.74718073758,1198.5265265265266,888.7301279565723,961.2186915887851,923.260140493995,957.7531492897347,148.95081332300543,1222.1961625282167,200.74171237777247,384.5752845528455,358.1086832604978,409.6250976308253,411.3822441430333,254.93804130579613,877.4885496183206,697.2466058763931,184.79638009049773,163.3477422907489,819.7630723781389,381.89228662711093,81.99679101484156,212.41167066346924,207.87725381414702
