Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
00:00,6.865017225180082,7.261480552070264,5.155305692199579,5.548628428927681,3.937406109163746,16.580833657966497,10.96,4.2996138996139,19.782238108331043,16.45244351024698,16.38563327032136,17.661566484517305,5.4325891562771815,4.900028893383415,11.785555142963238,4.293382352941176,4.892345986309894,6.627123608670182,10.841724137931035,6.190998593530239,13.641581920903954,21.105214152700185,6.164599236641221,4.190460633779811,14.228640991589199,11.976697061803446,21.993602362204726,5.220280721856201,10.638173612954606,16.94424863825697,13.940013633265167,22.93795379537954
00:10,7.547958214624881,8.105580693815988,5.813739376770538,6.010731707317073,4.801756007393715,17.9437984496124,12.2885506287227,4.95144157814871,21.734732311003498,17.478434940855323,17.629151641677737,18.74607234198027,6.028430519292138,5.375965400061785,12.706046511627907,5.10523703152147,5.286858498961732,7.471054951513371,11.734856351678781,6.549121844127333,14.459697026369927,22.314627414903406,6.3742306114074685,4.900603366147983,15.629302736098852,12.740561275994347,23.6375,5.792554557124519,11.437195452084461,17.41317926296065,14.493698802772526,23.055341055341056
00:20,7.421251178874567,8.018223234624147,5.820558106676086,5.836929252383341,4.416583912611718,18.55884069247228,12.06349557522124,4.776085300837776,21.878447121820617,17.72760736196319,17.470441936101015,17.928496868475992,6.207112375533428,4.963130855243276,12.670900055218112,4.496543209876543,4.959290491421925,7.1652430044182625,11.40205646566748,6.3202324937724885,14.011899515204936,22.189576348674183,6.151028806584362,4.1369906961822265,15.029863855950813,12.494122415889745,23.401800924799222,5.3499166203446356,10.745915032679738,18.16426332288401,13.718010188792329,23.507246376811594
00:30,7.6176377952755905,8.04958259549709,5.566104078762306,5.727697095435684,4.564153769345981,18.480862638430153,12.141246684350133,4.776355421686747,22.01112877583466,17.560758844641942,17.415190350546553,18.114800928405643,6.2859675036927625,4.954378444580526,12.54250045896824,4.662121963311849,5.037971014492753,7.45023419203747,11.803465173258664,6.618318560300833,14.851309365290723,22.630810488676996,6.35171568627451,4.670691216420163,15.020376862401402,13.078257361839452,23.77379510777428,5.577122577122577,11.324054054054054,17.861538461538462,14.37667760214733,23.971082716879625
00:40,6.98381466201206,7.278663629460896,5.119301994301995,5.163004598875831,4.1545500762582614,18.105529595015575,11.369522563767168,4.005899705014749,21.334351145038166,17.336111111111112,16.863412788497918,17.283837510803803,5.357350377687391,4.342302878598248,11.986856516977,4.304142892582486,4.830375327320337,7.019810762862211,11.101130524152106,5.9429718875502004,13.84384049899755,21.71777516185992,5.704431438127091,4.122518610421836,14.583549783549783,12.43438003220612,22.827951807228917,5.011539544047284,10.101783264746228,16.455345911949685,13.334912644358898,21.7421926910299
00:50,7.200631911532385,7.697016067329763,5.306863097376931,5.558899844317592,4.428279734558449,18.69945355191257,11.78052483192366,4.214601769911504,21.654369440083727,17.65186592950933,17.24027803869998,18.099332077410516,5.913727776158554,4.628512274475008,12.2921143689674,4.288938492063492,4.808095515433896,6.671168526130359,11.255422522991498,5.944370152447179,14.050459744337296,22.472205618649134,5.609496520671306,4.177191906805641,14.41801335918983,12.052756842522808,22.488712776176754,5.135111111111111,10.344311377245509,16.626370184779205,13.710005991611743,22.3514419852448
01:00,7.11838396492327,7.7982074263764405,5.389957264957265,5.3,4.4355,18.78236214313649,11.717391304347826,4.557607090103398,21.991080797481636,17.851052443810204,17.1981845688351,17.776994497936727,5.977469670710572,4.6999387630128595,12.40215998535603,4.31965601965602,5.034236804564907,6.943228858663513,11.65863032844165,6.391027342713034,14.445906101156725,22.776079136690647,5.876404494382022,4.349201277955272,15.119792790848262,12.729874776386405,22.95095693779904,5.433821497651285,10.900162337662337,16.12209667294413,13.442133020802812,21.25503355704698
01:10,6.977952755905512,7.673757047667863,5.247400501972033,5.161594963273872,4.290483308420528,18.007057439717702,11.446215986394558,4.086764705882353,21.594349142280524,17.008308810801456,16.546594311377245,16.55070255628915,5.661281015579919,4.570520581113802,12.251555067691182,4.53617443012884,4.677835051546392,6.393089190785588,11.539707149009475,6.151932239280042,14.486830357142857,22.054507955215087,5.650432050274941,4.048818897637795,14.628238341968911,12.61455417832867,22.67649857278782,4.996918767507003,10.591648590021691,17.378395061728394,13.429159318048207,22.70026525198939
01:20,7.164496665608129,7.707254550115355,5.339736748488082,5.1718249733191035,4.081459270364817,18.23290891283056,11.497866894197951,4.127659574468085,21.43994910941476,16.585055029928558,16.962803738317756,17.24319698784871,5.871956459467201,4.738562091503268,12.76848991459204,4.511311116516663,4.96505299341163,7.000295246530853,11.767341290434182,6.682920400632578,15.009830205540661,23.13517572844698,5.725886232481451,4.453709575142676,14.955780845556514,13.05749650628868,23.05803996194101,5.578107502799552,10.877534468775345,16.282948157401623,13.545194508009153,21.733022636484687
01:30,7.426591052299937,8.002311841767275,5.524202223019003,5.533400301356102,4.3788634097706876,18.536726431463272,11.979754469093258,4.4623733719247465,21.89015728056824,18.151494093120224,18.052293751179914,17.608435735636,6.619714365723887,4.931610463283959,12.671808999081726,4.650968849644347,5.265049928673323,7.188259709457456,12.190916398713826,6.676093916755603,15.033685601056803,23.14298220017508,5.7198844884488445,4.601385959626393,15.34572972972973,12.236536631779257,23.113733905579398,5.604835513277844,10.68439524838013,15.939591078066915,14.459498834498834,21.07537012113055
