Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
00:00,21.997266265718974,29.779492284718767,25.0405699106496,13.672916666666667,37.74549899977773,29.421854478592067,31.28830579850988,78.30482430017868,57.74583600256246,20.77297635822765,43.96970481615743,36.81270627062706,15.618291918980999,46.379319582105545,72.50797944279145,33.217797137523334,80.50266666666667,16.115384615384617,34.39680626694788,71.76546091015169,18.353045404208196,19.95456742387627,66.05463044113351,30.088166275561516,39.6264724116553,29.459130434782608,48.878571428571426,31.20391807658059,47.002676480428235,45.05998033431662
00:10,22.588071348940915,30.45900826446281,25.94207676006593,14.157913043478262,40.076478434859936,31.44511238891793,32.44255529877847,81.03887510339123,58.659006909850554,21.562653562653562,47.575085324232084,37.44804134929271,15.730501089324619,48.020242914979754,75.93771626297578,33.305864661654134,87.91645133505598,16.942842160461456,35.4909145070003,74.67720786733513,19.326703343207786,20.069361702127658,70.17062696822215,30.597085610200363,41.27342081171803,29.928842832469776,50.800738007380076,31.57804232804233,47.499002659574465,45.80233690360273
00:20,22.91806958473625,30.968984655566437,27.115827338129495,14.567235014941115,41.600688073394494,32.05122843700993,33.46945551128818,81.06002386634844,62.1458197256695,21.95238856047292,47.90821514583891,39.856948968512484,17.01640723601178,49.8040576615056,77.6030534351145,33.788723855713855,88.46087704213241,17.483211029575273,36.91472172351885,75.41430237077341,19.64041936203435,19.99324650265316,70.18861313868614,30.877052170740605,43.004355942750465,30.117403314917127,52.0663952395866,32.75656430796618,47.61798128342246,45.73802541544477
00:30,23.610178970917225,30.829924117452986,27.644235407621803,15.11475988700565,42.03609341825902,31.673512374934177,33.125295508274235,81.0784336921803,63.31794538361508,22.166771258236587,48.01508844953174,39.2721013494905,16.759696285655654,49.74851431658563,76.42600276625173,33.42007885956931,88.25673940949936,17.660139251523063,36.668656716417914,72.62943593574897,19.557492077863287,18.45305729417429,73.0897510133179,31.25189189189189,42.65557973267019,30.361607142857142,52.58894753182241,32.924084952553095,47.24040669071827,46.731635651322236
00:40,23.48826815642458,30.744873243985143,27.777244359097455,15.392536525259638,42.93100890207715,32.49280293116985,32.917360993028396,80.65847869941854,63.887887231601376,21.952824133504492,47.45919395465995,39.7140536149472,16.431030906450943,50.13157199471598,76.47507573671164,32.90259159964254,88.46368243243244,18.441866145578896,36.04906887378067,73.71134406589293,19.9494034467521,20.199920350457983,73.57768809455175,31.493684590400576,42.95759276582476,30.45360110803324,51.30067775723968,29.854803010181495,45.8921859545005,44.75368007850834
00:50,23.497690531177827,29.7285781915733,27.153648269410663,14.936023968981319,42.1970190964136,31.55456127268208,32.62204724409449,79.96348281194243,62.86501150937192,20.612543225400817,48.526342842456955,39.32856006364359,16.552436003303054,49.26308796173266,72.97354211663067,32.42005899705015,85.45662847790507,19.39107289107289,36.16213017751479,69.98730043541364,19.589351851851852,20.625850340136054,73.35177752293578,31.076867295141408,43.032098765432096,31.200479780671692,51.240243902439026,32.49684400360685,46.431320504313206,45.309734513274336
01:00,23.40895698291102,30.697762970014278,27.875965130759653,15.783492400141393,43.27393483709273,32.63682475272635,32.57283907846873,80.58916558479878,63.46022727272727,21.12270302311796,46.78599221789883,39.31708637963715,15.376841668395933,49.82013633980073,75.15484764542936,32.815929203539824,87.12798353909464,18.810047747560724,36.48055391868002,68.4227207977208,20.26352378883337,21.690932868352224,72.92606444188722,31.65798045602606,43.374183514774494,30.130061770761838,51.37576499388005,31.46607142857143,47.12607830126078,45.518
01:10,23.386377335744424,30.103779628443306,27.544559212106655,15.588612099644129,41.10977818017202,32.77347242921014,32.48338784644517,81.23220399008382,63.18739980763065,20.147160197812077,46.200929752066116,39.66284342491331,15.908048330944093,50.24057217165149,74.42206748794858,33.22860458369597,84.71457006369427,20.16816674561819,37.22238761536171,70.74295010845987,20.163038649489117,21.251512859304086,74.36195621268126,32.40464285714286,43.81806892269481,30.80878819086852,51.982450832072615,33.72158081705151,48.15597862391449,46.429850746268656
01:20,22.2059902200489,30.563581037796283,27.489240342234897,15.813316627886165,42.0338785046729,33.42256358599849,31.662975531344884,79.98944157672454,63.91268560361524,20.078598484848484,46.519013899816414,40.07125953194846,16.388337206845552,49.66235111341274,72.61812132070642,34.064919941775834,86.06511444356748,17.99620874219447,38.077883472057074,75.68362662586075,21.794052863436125,22.337523105360443,73.68067467124071,31.070068271649298,44.13209302325581,31.915608919382503,50.36234817813765,32.71338724168913,46.483598570964595,47.61546184738956
01:30,22.784301606922128,30.51414649481295,28.98561496044114,15.955456171735241,41.597326082030364,33.45992509363296,30.549868536371605,81.65862839665921,64.42303937520339,19.54375,45.36142322097378,38.97025533035009,15.023260776781903,47.98445998445998,70.5984886649874,32.26899383983573,82.47374517374517,18.53721820501914,37.41025641025641,75.24605559729527,20.68959474260679,22.55336832895888,73.973086627418,31.51036454610436,43.14388264669164,31.86109215017065,50.75469483568075,33.964285714285715,48.370055573716904,45.60117878192534
01:40,22.58034610630408,29.90265067844746,28.62764489420423,16.0835734870317,41.99161230195713,35.403049482163404,30.834135043648672,83.35926449787836,64.97132087840052,19.350513782417224,44.42628205128205,37.01664464993395,15.729769086748492,49.49427977119085,71.55750878955298,32.171230902277316,86.29490196078432,19.783044221842168,38.48721035209148,76.81673608481636,20.866963292547275,20.22037914691943,74.31962462048027,31.168157423971376,45.00698856416773,31.875808097992515,51.45838252656434,33.39778270509978,47.98819285011479,46.8021978021978
01:50,23.038509316770185,30.133780830471434,28.435517480898355,15.723945185719437,41.37985023825732,35.768094962362476,30.85251476642205,84.210957621166,65.26319294156816,20.43696319018405,46.01784841075795,37.94208192016697,17.137412443345696,50.63573795564619,73.01635573728596,32.30454675436088,85.48103186646433,18.666368114643976,38.35070804459174,75.32587736212881,20.895346296700897,21.264337257880744,73.70517817371937,29.916063675832127,43.72867001254705,31.048846675712348,50.93508409560342,35.86528268551237,46.58748778103617,47.73710317460318
02:00,22.327950310559007,30.160079656862745,29.003979400749063,16.18698160836639,42.7905077825976,35.021162528216706,31.13015815306308,85.70325779036827,66.40536041285168,20.17308001932056,45.472139303482585,38.09699892818864,15.95339245205197,48.62928348909657,73.90474980949962,33.4559252772913,91.70135566188198,18.507,39.91482267353744,77.37247924080664,21.506864731037588,22.816474605207,73.49711300522408,30.414001421464107,44.2957222566646,31.676959619952495,52.20650552074008,36.38705416116248,47.73542009884679,48.58910891089109
02:10,22.601242236024845,31.07257700976709,29.05439814814815,16.296216603908913,42.73126746253492,34.53411022092741,31.72667398463227,84.72005669737774,65.4149941947255,20.471229210476007,46.219159753813216,37.79651941097724,15.528336755646817,49.692763327324236,71.60425633668102,33.12408759124087,88.17052469135803,19.817348535658393,39.2749027819324,74.95466769112562,21.518487394957983,22.84188034188034,72.90202048159425,29.305818181818182,45.09290646578782,31.534540576794097,52.25523520485584,31.76574633304573,46.64937210839392,48.30255402750491
