Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
00:00,636.7688442211055,965.2157123834887,484.664570230608,423.3534482758621,680.2914746543779,411.04155614500445,145.76298230345228,1100.0607759587351,576.0737704918033,416.2339603195053,635.8757599788528,524.1154866353805,1654.0807610993656,889.673628890985,798.773826458037,535.1440786660967,190.71118793211818,328.367027677497,1295.751333502667,360.54014598540147,377.55899667263884,288.46288720046755,650.448167539267,1108.8505221932114,980.3493940289684,206.85157518674893,523.9713212700581,1042.6408704188482,799.9140088817118,349.3581667676156,597.0998917162967,299.9574816026165,509.5419692128957,360.09785490479635,957.1298151859274,800.8076569678408,382.62503622138513,624.8717412294818,956.4171812080536,547.3327145214521,456.61701350857976,512.9876376713868,938.8020328020328,1334.2743857942107,682.4559213015513,449.43811881188117,579.8794397198599,607.4914017717562,250.07132788271778,705.940813362382,536.7673267326733,586.9330795431778,1083.896447922938,416.8007602862254,1121.9073529411764,577.5044554455445,265.2883706271667,824.6604026845638,414.4082840236686,92.38888888888889,215.3826411572562,304.6571302816901,483.8952750352609,371.4153153153153,164.6387514274838,550.9263803680982,438.39794921875,544.3934540389972
00:10,624.6688769167012,948.2825651302605,478.5030211480362,406.57559269335405,653.7729974525898,388.51851851851853,148.4603267211202,1084.7773516805776,557.5660490137477,401.60693940963233,636.741388308977,520.2962356792144,1643.7994087837837,892.5988387793681,798.923466516601,545.9410760034159,194.00769477396602,311.72017353579173,1279.7559857361182,374.58,380.9627530364372,287.59176672384217,632.2181969602332,1130.4088379705402,1027.198314108252,205.2073611567532,501.5082248115147,1052.3655104712043,811.3986156351791,348.8833992094862,598.1677506775068,311.52200488997556,518.6313350709528,353.3269856014863,983.0753532182104,801.8491793124806,388.8335270191749,632.3713141025642,949.4763821792807,547.4151676206051,455.1334552102377,493.803249499221,948.0980632507967,1357.5968360498562,739.1245478036176,440.2233893557423,580.4659172446783,617.4711563560428,252.55016722408027,707.9432520916697,526.1665114112716,600.0355279004416,1101.602523659306,412.18194070080864,1122.76,578.9449518637374,262.1916952856697,837.0355296080066,421.1983449702612,91.30395558639833,213.35294117647058,299.0590015128593,486.44738751814225,362.5807761732852,161.77636643571978,563.8875722543353,445.5619668840943,528.5175808720113
00:20,615.086719731881,946.6424262734585,488.8297807551766,413.48681621408895,649.6685761047463,387.2847623278543,150.77614623913695,1097.8042351881054,556.7708654142285,396.52404862579283,625.6899948159668,517.5278006589785,1639.989877688739,878.7396409771899,816.9356038923869,573.4227782571182,192.4831985065339,316.6538927965074,1274.0560652395516,372.3539156626506,385.49425915800987,287.7116941110801,634.6765894110142,1130.2816233022418,992.4597364568082,208.58766233766235,489.11149825783974,1054.315858239425,816.2010614411105,344.38877795527156,591.5939507494646,321.5362438220758,501.35854588097334,340.1448544579418,979.7023359288098,813.3433591423467,373.1223126089483,633.7221238938054,951.7588765235824,543.0857142857143,483.5451926539431,489.48514851485146,938.2616095307561,1374.3285435947394,744.8085106382979,442.3447913012978,586.6287410338857,604.0301768990635,250.4214969048959,699.4056501267656,564.7172949002218,585.5116327378479,1103.027985633044,420.2108474576271,1132.2806906717203,572.4077813346466,273.1086304565145,839.4159128978224,433.3893463715903,89.68982808022923,215.84574468085106,305.59165923282785,474.11745572822554,358.0157091561939,160.99587242026266,563.9083044982699,459.32119372787054,540.2383922383923
00:30,637.1797988264879,949.5510272819131,491.20662412640536,413.8046566692976,668.869376693767,407.3748878923767,153.0606735318675,1117.6579782411604,577.5558921538927,392.26419437340155,669.9461454346638,525.936475409836,1636.8139632107022,879.5049744554988,817.7986789201608,642.775912715065,192.60201511335012,322.52384375748863,1252.9553931451612,381.86377473363774,401.21421267893663,304.63949579831933,659.187696170747,1120.405224489796,1020.4341919048967,210.31054313099042,511.7883361921098,1076.3915257020858,832.6597596353088,347.82105891719743,600.8555225492844,329.6598611678236,513.9030567685589,335.7969168900804,979.7315287330819,828.2934590453742,374.9221677716921,632.9425621168119,961.7930672268908,542.6497128794093,458.1295693087224,499.05581999134574,949.8673517048109,1348.7809750297265,712.1829564567371,460.13678034470115,574.3395683453238,610.6653726708074,246.14949037372594,709.1928879310345,554.619279819955,559.66281026504,1104.0028580024068,410.4778841769266,1121.8739076154807,596.6378671932856,280.173057346454,835.5339276869737,422.817923553719,95.62068965517241,220.89376443418013,317.11195984286337,484.18302768788203,375.6244343891403,169.87954545454545,562.6174575278266,453.81786600496275,528.7522491349481
00:40,603.0704993705414,948.0492957746479,474.26026551404755,412.143253968254,645.5546218487395,387.3893569844789,151.38009738283628,1107.205391820882,541.5038046924541,401.16373822256173,627.5016594332398,513.5934245456402,1634.7561689669594,869.2450394128839,809.6023713128976,637.5205709487825,186.5270905104917,316.93877057115196,1230.5903735271997,369.2088752869166,410.387841191067,296.7501374381528,630.6625973479267,1127.4778819273147,999.564945652174,209.37467532467534,497.5473901098901,1060.3801828272935,835.0073725168953,341.16713539574124,591.5824979680303,333.2112676056338,493.11382823871907,328.5304247990815,983.879263913824,828.3317674691721,370.7184691214845,649.3443181818182,948.4939664218258,550.1210688591983,467.49892857142856,495.9967213114754,935.3630996309963,1335.3305594082294,754.7142857142857,452.3353879622915,564.4399812074231,616.1252593360996,236.82523180668727,692.4715766893099,540.2680009201748,564.292115831748,1115.1822838204278,393.188986784141,1123.2235269448522,562.1823529411764,268.0421516200063,834.062019309442,421.7415874646802,94.40028797696185,206.8854211201368,298.8709677419355,489.6781778104335,363.632945389436,160.11954887218045,561.2372782785693,452.42713567839195,518.6449623029472
00:50,662.526582278481,982.0099370652534,493.8172831632653,444.39677419354837,708.405837777154,444.3522829006267,160.54029411764705,1144.6176938821925,618.3787878787879,415.7473765037113,682.5616645649433,528.7932938049479,1638.7494841106068,880.7448387532047,808.2431259044863,637.4877524709927,194.83632982021078,336.3140376266281,1314.421717171717,390.9690177982861,402.28535918468805,316.6878306878307,691.0272194304857,1086.8951625950494,1031.8166060346673,212.78613091380427,540.7244475138122,1099.2225126613298,843.9762732665166,320.7356801909308,596.5863562533839,328.2205700123916,520.9813193228255,332.78458546073426,959.9426908439668,838.6584423305588,368.63922942206653,615.482398328243,957.7085817993259,545.8751269035533,454.5986937590711,516.2731835042548,1003.1140824337585,1324.8689606410558,737.152977412731,445.34517766497464,573.9917052939742,590.4610935856992,257.0346283783784,692.4001423994304,519.8698523698524,579.1478190630048,1101.6302966101696,420.68478727975935,1126.9987349778621,609.7647490820074,266.7447400990099,847.2420129117696,418.0755302638386,104.53554175293306,242.20831387202242,329.3999549346552,507.9815430047988,394.1308073973839,180.4000761324705,560.7147918511957,464.45228426395937,539.5688581314879
01:00,669.921875,993.0176211453745,485.98158944461494,448.9410815173527,705.9799442896935,456.27462551066725,159.0869696969697,1161.8098285714286,628.3589439335509,417.33848884381337,695.8032413269182,533.1667349446948,1647.1304347826087,875.3964561071284,839.3784097504353,656.2192719486081,201.3639531200507,331.97438376027065,1320.9598066649708,398.1332323996972,400.90604697651173,317.91707449700925,688.5874345549738,1083.1368506493507,1033.0582670393464,210.01791639017915,546.9206404455273,1107.9707181416652,854.4078543669463,285.82044887780546,596.7771753862836,353.24765784114055,507.04629358335774,317.3996971990916,956.089004055881,827.3945230213662,371.39630390143736,620.5619861357408,966.2623554153523,547.5625126646403,442.35509611896987,520.3656503619214,996.7860497886331,1288.345482659598,743.39,451.92007366482505,563.387972841901,595.0425700687467,262.6900307176766,698.1379556826305,531.813030069391,548.9146847043421,1093.7944461213401,427.7596679047411,1129.1384550443224,606.8202000487923,281.97908366533864,855.8525491502833,413.5886616619208,104.42693602693603,247.73043478260868,327.78367346938774,501.0449146250928,395.6498344370861,180.18575158522938,558.1146869514336,473.7901672579828,534.7939560439561
01:10,670.4625158831004,1009.749494949495,497.18324775353017,437.12782258064516,708.4801506809621,437.38231631382314,164.3534015653221,1165.0370029878188,615.0743975903614,424.8422273781903,690.5498098859316,538.3831583281861,1655.0754400670578,864.1007371007371,835.5985997666278,676.7525553662691,193.60678704856787,332.02683752417795,1246.4983346143993,409.80527540729247,393.8273143438454,317.7456352403975,686.2156204073063,1105.3359273670558,1017.1673143350605,210.04198097736963,553.0160278745644,1101.9023871811642,849.6298501334428,331.3543053034886,592.9569688768606,356.02654144548796,519.6995346131472,331.4821384577482,963.4948174853538,809.4147692307693,374.60888758092995,631.0092502434275,968.9072356215213,548.2871287128713,435.35813782991204,516.0736587510994,1007.2447724477245,1360.5039653929343,740.9964065708419,438.22113644589217,570.9499392466586,601.5500391951921,259.1441291040623,703.2926997245179,552.6193745232647,558.6844577284372,1091.0245305875228,419.69389095686444,1141.69078253533,608.241943359375,283.5917081260365,849.424393486208,414.87304034952456,105.74946619217081,246.6286384976526,322.8352607462361,505.6548242333583,398.24504504504506,177.27952905431067,557.9940262843488,471.0284987277354,538.624577987846
01:20,673.8055319148937,1025.2331961591221,514.856398567242,459.31336593317036,716.8037547667938,441.9161554192229,161.60294985250738,1163.1816293561044,625.1723041341428,426.8055911772249,696.019548108657,538.4171452009845,1655.0020781379883,865.3266948574546,838.1375325050564,695.7642310960068,196.79085785848466,333.48135674765456,1245.3802781289507,395.2969103240392,375.3540037746023,320.6273987206823,698.9315856777494,1088.652294626817,1029.6149978137298,208.00696055684455,542.5124183006536,1101.9873832541373,853.3444836900062,336.6454070526774,590.4664148907473,360.87305487305485,520.299504228638,332.012589484078,950.3058903798044,827.9436577282314,380.73827667057446,622.0171970427515,952.3172826652785,547.5033179167505,408.1724907063197,517.0531243196168,1003.1836877775181,1316.7056525735295,732.8189386056191,443.25120414968507,564.6500356379188,603.1517550804962,255.27832443070002,705.2611576011158,552.20137562094,544.455850369726,1086.1113966142684,411.8043288150415,1138.177375184327,614.3766838109234,277.3107752956636,847.2006290349279,418.87583719732095,106.52317880794702,248.85452839042702,324.07190860215053,514.9955489614243,404.96492805755395,182.02146892655367,548.5522788203754,462.9280205655527,543.9051094890511
01:30,643.1156143344709,996.176510989011,510.8226178700956,448.48375304630383,675.9264705882352,415.9391697492807,158.03456790123457,1162.088827203331,585.5404570722668,425.90968718466195,679.9652917505031,529.2194770434425,1650.1655656482246,858.8551905024848,800.1351273976525,655.1878238341969,188.7706137631742,319.60086872586874,1216.9501285347044,397.6304849884527,369.281450488145,316.6013691416535,668.0675096442349,1114.0980976013234,1014.5324217026907,207.12633333333332,537.6468531468531,1088.5180564674984,869.1140152294711,341.233306353703,594.406552094522,349.5410235580829,507.8339633614423,314.3661597875935,955.7148006307727,820.3037936267071,378.40933254577675,636.2503613296933,946.5608548345061,541.8523300383297,454.1498005077983,500.97632098224074,969.8613376835236,1370.6867385192127,742.5356404958678,437.0738552437223,565.6653965229816,610.5575567736884,236.4441617189709,703.1903758342114,542.2224761904762,560.7568618975578,1104.6788089480049,424.995867768595,1147.8671138126178,609.909607310447,269.6987242394504,838.5690432459509,410.218878600823,104.38628872775215,234.336542870243,319.7592954990215,505.3939281747501,392.6277926720286,172.24326375711576,549.4289923394225,466.3718079673136,544.6358839050132
