Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
00:00,139.28172464478197,224.65263157894736,296.4763177998472,276.8240684178375,332.2467741935484,302.1088957055215,311.17866566151525,240.16325817164832,765.9678258812396,273.0727837185236,638.5068584070797,583.4916399857702,328.7205952952472,332.72866287339974,461.8759370314843,212.00045934772623,431.6387695091608,282.5425983583357,492.28548534798534,859.2021427127552,218.8348278854498,447.60906282183316,407.28132387706853,184.74700139470013,437.5023157894737,737.1961852861035,224.48516199292132,499.1801242236025,478.9692998876825,529.1741970604246,567.2154375792716,359.99809023633327,285.3726265822785,287.76366508688784,747.798801369863,504.8551090700344,170.95547703180213,388.9978833178992,660.0623477837311,698.4352798053528,449.96570258510366,624.1634446397188,417.2061508889957,592.559587628866,422.9130342784596,292.58741873133016,315.4156567310842,553.9187052137386,171.6291169451074,151.50256826169235,184.01234567901236,382.09571890145395,598.1102281466291,359.0565828402367,189.3060954063604,346.6487570168404,385.8912037037037
00:10,146.6337831549558,224.31229404309252,291.52120748949176,264.71437271619976,329.94012258368696,293.40831408775983,317.10154871593807,248.89954337899545,783.420928030303,286.60115803814716,630.4182060983752,569.8047822983583,317.13683954224496,335.6249116607774,466.0910431256911,218.05883710198432,432.9583237393507,288.39460080413556,494.1345322103346,832.3827135678392,213.49377224199287,441.21737381862056,411.2557022809124,202.20167612868343,464.2665534804754,714.232709390863,223.63768513439385,509.4125956444968,477.78193909695483,519.9179655455291,606.5518081319093,371.8158339367608,290.40496198479394,296.225625,717.6190885640584,503.8886716503738,161.28287581699345,402.18419333768776,685.6781720952844,707.6208764155589,438.93180114913815,611.0408207343412,417.42105263157896,600.5251093977912,418.0601440067768,303.2898448519041,310.49901574803147,557.3841010401188,177.12531558411752,158.42690217391305,186.09609375,427.71621898708224,605.2973451327433,346.8554954954955,198.7327738515901,354.94332797427654,353.54162585700294
00:20,141.90215755143,228.1325699745547,288.42998102466794,272.3349455864571,335.1158264947245,293.7127409496944,321.50973451327434,251.75402379286214,794.620901155933,286.97546012269936,632.9162374020157,576.914878397711,322.7603367170092,342.2253445498479,490.9330841121495,216.10281434407625,432.25097678694556,285.09106529209623,492.6878453038674,834.1583996734028,221.224739195231,443.415628090999,409.3933393339334,200.25919869174163,469.56955046649705,710.9607752653438,228.71900161030595,502.8414959928762,497.91913074456716,520.9357949848443,621.1073825503356,372.75866306217745,297.5909275010126,299.53736089030207,732.9648772130212,508.632061418586,181.50118427285648,405.26569858712713,658.6186149312377,700.5133819951338,445.35033316248075,625.6179726503148,422.5378313253012,593.6376781656683,417.21611876988334,310.62418702759715,311.1972538513061,558.3085869834199,177.46153846153845,158.4125449019066,184.00206378986866,421.3772652388797,585.6611993849308,343.07536963577354,201.99955771782396,355.71933387489844,393.674687644609
00:30,149.34776119402986,230.2211514075577,278.8472380952381,266.8215144230769,324.8281914893617,291.5829914211115,316.94855559952515,258.109593837535,795.8235571260307,302.45843563661873,619.4386877828055,551.2368935489603,319.371798060184,354.04977711738485,478.36440978376464,221.13496232016442,441.5255215268531,287.3761836441894,483.41886015106434,835.1934057096904,217.96753832281334,425.8847444247089,400.0843731431967,188.36638888888888,491.66851299531316,683.985835694051,224.74678456591639,510.52249851983424,504.5853658536585,520.761231281198,600.0390743550835,377.191447041273,290.8268380875854,309.68194751817896,707.7842465753424,492.3120697567692,188.99596391263057,414.01949241234956,677.5890007365579,702.8813976377953,444.85920577617327,601.1226456416995,410.51226284127716,585.2902068383285,419.5701134660672,306.31048316762605,326.4083665338645,562.5514064015518,176.46311475409837,172.2899031811895,187.84994092162268,459.09365874009177,600.559256390395,332.52457264957263,211.91105354058723,365.54282218597064,413.24743230625586
00:40,146.68068535825546,233.73173835581574,285.02453987730064,265.77226539151224,325.3052147239264,292.23692946058094,324.7581248768958,247.53840745297944,801.3532750059115,306.69359331476323,625.0775686096621,562.1415094339623,321.1022222222222,359.559617857799,477.501273190251,212.48879329861896,439.4114411441144,284.62705615428246,490.4310823311748,839.128107457899,205.9960377933557,422.7070417145044,404.11916026020106,177.1682269503546,472.9926098794243,712.1613664987406,230.06833956219967,505.02663509914174,510.63489000385954,527.1555617507667,614.2515868436237,379.3957393483709,305.6178137651822,309.01356466876973,711.8279415974807,498.61912423859326,191.12961639266143,414.95046801872076,677.705350598583,694.1157920670116,450.8817645550141,599.7468215694871,398.69262295081967,588.4877538203893,418.30465414175916,307.04257182901193,314.6796246648794,546.9133104125737,166.63741073485372,170.84786184210526,187.89953088350273,445.36130778842147,603.2797527047913,303.3536922015183,205.50304083405734,366.35080478745357,412.9895038167939
00:50,146.4021137393055,230.22534854245882,254.30927518427518,272.860450944546,318.386787695411,296.2778457772338,327.68119402985076,249.70071465922956,803.9770902220123,307.5069075451647,614.9062924400181,547.7891891891892,317.6182996758913,355.1992351120015,485.7987152034261,210.9355992844365,425.45653601926864,284.6766809728183,495.9800890138206,814.9561004548151,216.2490070271922,427.4245356037152,417.1957831325301,175.9941126997477,481.1266357112706,700.5118367346939,223.01459065117535,510.23581560283685,537.268085106383,530.8897879464286,587.8095768374164,377.3200504413619,293.2339991846718,303.069774718398,709.8738170347003,490.02834285714283,193.60928896337083,418.01027397260276,656.8516003879729,692.6286209457786,442.2452927521279,607.1739606126914,408.2069120287253,579.125445026178,420.5908217716115,310.43276071490544,318.385202388852,586.5958376156218,181.93392275476967,172.3281078107811,190.87106980423175,451.08987581561775,587.771021992238,303.26270604395603,210.7550581145071,364.65249386753885,404.86272640610105
01:00,151.1474911302585,227.98447046843177,251.70627871362942,264.8990712074303,315.8296431362334,285.6926866237211,316.6969279243797,235.9099083520664,804.2370160528801,306.38952654232423,599.2784525416105,537.3207038965703,324.4873929008568,353.60114572144647,485.7853747714808,206.5434439178515,422.7846772392227,276.6829548720897,468.1158165652784,818.3483921878083,209.80593399939448,415.91305193542115,413.17532272590813,177.06065618968844,472.7899578382522,676.8100436681223,239.8816199376947,504.90653652765457,529.7222222222222,525.0339315759956,520.0129633010772,368.45001252818844,301.02766476810416,316.50735064122614,677.6570448699629,484.2859112847621,194.97118361514646,414.6910516002613,673.4776083272815,680.4804455445544,443.91555441478437,599.0100480559196,398.9031281533804,579.1369602032177,412.04835630965005,312.4669280600068,324.6421568627451,570.1872746007213,178.37099725526076,185.4855727193238,192.62816455696202,474.0563704945516,588.148401826484,298.1852723604573,220.22086956521738,359.70162601626015,380.93231225296444
01:10,151.89653414882773,227.61092587843038,240.02604166666666,265.62392108508016,317.6571727201463,287.5018910741301,325.3744066455696,234.48803744798892,800.43093270366,311.8940513903555,609.9549875593757,535.3038468356674,325.6429438911829,356.29527272727273,475.5529661016949,210.33371246587808,424.6262693156733,277.1319942611191,473.374151252634,818.8053397091054,215.6455269607843,412.07302504816954,409.0784615384615,178.24430871737923,477.6784888203547,684.1792952915497,225.90123456790124,500.01092412164155,532.0385852090033,525.1561974200786,534.6667272066836,374.04975,299.8715334420881,317.78871018606117,700.7917265153692,486.96769355024804,197.2349869451697,425.2465986394558,673.7081492390771,695.7719429857465,453.74476773864217,616.3749179251478,392.6794457274827,588.6438385119425,415.84291754756873,314.2263416285763,324.36502659574467,570.2663587374903,176.87190454750112,178.894544431946,189.31278584211572,476.3007261853909,589.8523108701265,305.0759536784741,210.90171288743883,363.76026005688743,398.29558541266795
01:20,151.0138960370561,214.57449891330597,252.67506142506141,270.7181818181818,318.1677469535909,293.28683914510685,329.9398961661342,235.02939142461963,790.6987724268178,304.38646668991976,605.8326294732162,533.5486306179776,330.3844696969697,351.79068934646375,479.6462636124671,212.6276357110812,426.35299315219794,277.27277970011534,479.66295330647074,813.9144406507331,202.21790591805765,406.83116147308783,392.4454175789803,182.70189626324597,476.10581346716856,701.9879250079441,223.30024476475387,513.8141176470589,509.38524590163934,527.9432098765432,530.1914033798678,377.06020484636525,287.1096959737058,310.52106918238997,701.5761399483797,502.5226285714286,195.34250179382923,422.0718870346598,672.93276904474,681.134601136083,460.36912406884153,610.3071753739432,409.2616869918699,583.8194560669456,419.5335035098915,310.1004105371194,324.8873426110007,577.7698595146871,176.9205357142857,170.61128006635334,187.3964705882353,475.4738214208125,594.9452723535458,280.97826813774657,201.26301152165277,373.9610496104961,392.7350343473994
01:30,151.5847290640394,226.16778697001035,258.6046005595275,265.19611414693384,319.28709761842447,287.38022388059704,321.0069142631371,246.35087114024495,781.6526439482961,307.5808404558405,604.084084761046,535.6323709536308,328.2120038722168,354.5506512301013,477.7164179104478,216.25351473922902,427.90147783251234,274.28747846065477,485.9598364598365,781.8894192521877,205.3824954572986,399.9527705466716,388.7747946936197,184.5227334603866,485.1018090029449,679.6310755722797,233.04769517719157,505.3172312223859,523.013198757764,531.707756232687,534.9282715824055,372.1504136375031,295.75625,315.0821105213862,713.1623376623377,492.41201912132937,196.02307875327148,420.62052475119555,689.2886119257087,667.6241676942046,455.1,605.6210232158212,410.29879644165356,579.4263470600287,418.442775544743,309.53222203127683,327.4476666666667,592.414318945464,174.56132075471697,177.13091436865022,191.48673088264204,486.77267686848523,592.7900723888314,301.9304466416638,203.19756001574183,380.8690819267188,407.28474576271185
