Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
00:00,731.7132616487455,503.2175489485134,570.8071248650593,795.343929970053,438.8621560212068,408.4198198198198,325.5437623762376,604.8079146287239,906.6593175853019,433.9976683182746,223.30663948747815,396.82495285983657,1173.9498114985863,368.8102660575114,881.7170233152348,529.189625260236,747.7123972847445,425.3495575221239,571.5538861064738,409.3809523809524,320.4496056091148,224.6338294993234,716.9044489383216,331.6597537265068,423.4058042302017,179.20551638324346,438.77835849787067,347.19000276166804,321.0866538646183,304.7855765522561,345.88171140939596,664.7670193192272,534.3573868488471,423.6681600955794,856.088413215449,694.4677544677545,397.7000520291363,423.6290539243907,854.5721355157975,300.8018604651163,727.6094122749946,771.444277431823,561.131150679686,538.0113519091848,548.8892804698972,662.1489361702128,449.7043630017452,561.4633757961783,300.3637083993661,725.6032910033983,320.0818894389439,387.21963888201833,458.1932397959184,286.0660031430068,499.2233325006245,400.968637700098,334.30807248764415,488.53368940016435,298.28906577293674,639.4300361881785,357.5422343324251,233.39788732394365
00:10,764.9820287539936,504.0032011819749,591.2416396979504,837.1638391819661,467.9061790668348,425.8042328042328,328.7196193265007,553.8441919191919,928.4081045751634,431.9034703995334,221.24388789505068,412.7265940902022,1176.0388835877864,363.4026536691037,916.1309102605339,536.239100104639,752.2322057787175,387.7522774022921,579.4345715885757,412.5556068297185,326.4952968841858,224.82583965330446,704.7946312223091,358.3725078698846,419.3602071005917,184.00851926977688,445.13971589803464,350.1261086474501,304.8359298928919,296.5450757575758,343.37335316617083,669.0219805645535,539.3619948409287,425.92266348163633,851.4421379145789,703.0981690689521,407.17549491706797,435.78148651271107,886.3255020841227,315.5922987164527,736.5695146057544,761.834581639204,572.3527836234935,555.3001210165389,547.3397695421987,671.2933970099667,437.53577483892843,578.7527559055118,317.0694629975955,736.0945247012663,327.5865638319464,382.9841584158416,473.90048309178746,383.7,504.3861879830466,398.07311475409836,285.9703370786517,470.8440398488492,305.9929328621908,655.6804804804805,370.0809906291834,243.1516919486581
00:20,769.2026741731175,519.1274438812454,589.3600286020736,845.3923787528869,476.4308943089431,433.4947368421053,346.31222793826674,604.7711028283271,930.6221523959151,455.6746425444996,228.65298172010787,422.6671845866998,1181.0265359789626,369.0539818278995,881.9754661432777,540.1095221485874,759.0479403409091,429.74863387978144,586.1027027027027,418.3848813090574,325.9888004715591,230.96070348996977,698.2459266802445,347.499511877644,420.51280775926386,190.62029046516523,446.9401559454191,357.1523233434149,315.28746692326195,297.46878590578325,345.49543427479296,678.5617822691778,532.5240323266695,445.5623875224955,844.956020696143,706.1388345717638,413.5309080962801,447.1792820912993,879.3735719725819,319.54782207882,719.1944629014397,759.0151644596326,582.9961737134112,567.1883064516129,528.4372019077902,679.9004808697471,439.99448085546743,572.7177801157286,316.074034620506,744.4482820010682,346.32138517618466,384.17563527653215,483.900675024108,307.229903115999,513.6292842741935,419.3907521979811,465.578125,492.6120218579235,310.6171977302488,667.770669885335,377.8820816864295,232.31826401446654
00:30,760.8905742145179,510.7126185266229,584.831107903284,836.1660178612319,470.9799186578546,415.4641025641026,348.69218870843,599.0912936985081,929.5978684689368,437.3749264273102,227.31299270072992,427.59681020733655,1168.3264109455167,374.2804418103448,904.4397415185783,540.0208771929824,748.9145178382197,468.3834808259587,600.2745756388733,426.14063226406324,329.57012910798124,240.05863192182412,705.6846870150026,352.3010344827586,418.64545002486324,188.20475089342023,449.0104752667313,353.4629475437136,321.6060606060606,293.60708898944193,346.86772151898737,659.1811131386861,519.1502092050209,440.4530487804878,852.9958323686038,704.3380226651036,409.7738707059778,446.69224730127576,871.4207712867507,308.135039717564,717.0395566181265,756.4438502673797,577.7515151515152,555.4906275468622,548.6899936668777,674.8835559265442,444.9078721210038,576.7179962894248,328.8541445270988,734.4470714669533,341.07922606924643,388.9173471912893,468.70253774494057,389.1396327467483,507.54402594163133,402.1727629000653,370.1341189674523,518.4218432805521,312.2844036697248,660.1506931886679,384.9633333333333,249.07164002368265
00:40,742.0420038535646,499.36471442400773,579.0402465554749,804.9920742753624,461.47342995169083,424.6057529610829,329.8244245025361,599.4862099644129,915.8603510583376,442.19682997118156,227.19015918958033,393.5774647887324,1175.0528484848485,380.2661617527725,874.4038336582196,527.9786831700189,770.325834797891,355.235223880597,601.5908921933086,424.6067052023121,318.45486621581887,238.46433414700297,713.6493108728944,361.48777127109884,433.27559642147116,183.50332363938512,443.73468992248064,362.17163555307883,288.70552593310714,291.0184473481937,342.7717506913423,649.2063024257538,539.9692832764505,429.0724284844796,854.6825324527442,716.1033138401559,411.8977002379064,436.4901193504207,866.2888045540797,299.8241808952469,724.8899122807018,775.5924432180004,576.6465727699531,558.974016332591,569.8299907435977,690.2662201758058,430.6397993311037,566.5226537216829,334.3346634743283,737.3764265335235,319.70431961062667,390.92432832141975,451.47599494630447,323.8079718640094,505.9657756682488,401.7586320289378,470.3297539149888,507.392068683565,271.1156992598364,629.9111111111112,382.9144602851324,238.15887850467288
00:50,745.376160990712,493.6326732673267,577.7212341197823,816.8957055214723,461.5299597180262,462.6962582538518,338.5586764140054,597.0617202889035,917.1318228630278,444.9147760325771,226.40630372492836,391.9981149858624,1183.3022700119475,357.3602584814216,848.7196078431373,528.6138942223773,775.6604438182459,352.593852581319,601.4198130841121,413.3767154620311,320.14281498967244,233.54745529573592,714.6049507451377,347.4379820051414,448.1936047964027,181.63537675606642,445.00019432568985,365.2206625491297,325.2758289283998,309.27124430955996,350.1914847161572,626.9051407588739,534.3789029535865,444.08057598039215,851.9984205330701,720.5066876475216,410.59597059624286,452.12373184802067,864.6088112419294,302.4914470642626,736.5358407079646,778.3162918964786,597.2388292682926,556.8934359805511,560.3007955936353,679.502616705045,423.2452388907451,576.3772232545792,316.9218249733191,745.1197069858853,312.8334004024145,394.6107828655835,447.1876184459886,383.44232639564285,508.61613876319757,382.8109404990403,470.82587719298243,503.73445862494856,270.59496124031006,649.1441550575408,376.9707482993197,246.63097949886105
01:00,729.297600619195,503.6724679719604,576.6130309575234,807.4866543948458,476.45810203542163,426.05723905723903,336.42519083969466,590.3269911504425,906.6319731404959,427.32317767653757,229.10417274584185,369.42227516378796,1167.8285783955132,364.9043218265833,850.7876308900524,523.5873761085029,749.2793176972282,412.3180133432172,612.1062209842154,403.8480122995827,313.38081310324657,236.1684991753711,716.4739466467215,353.80737444373807,440.0474180734856,184.7335596096733,446.92637085836077,359.37827188291584,325.63100848256363,294.0318181818182,349.6432303003918,613.9053556827473,544.8000852514919,432.5417937766931,835.4819300644657,721.6066350710901,406.8381131064058,438.5660227046405,840.5209433298135,284.94253135689854,733.48,776.2317460317461,566.8954597481877,542.5910020449898,573.0785999385938,676.7995362563238,413.4316666666667,566.2789206518835,359.7312450644907,739.4927458355722,309.07012934518997,377.6410320019846,446.7435331230284,377.0948733058338,504.15732279575207,387.67410714285717,462.369844789357,511.9854045037531,301.47183415953134,619.1956124314443,377.5858310626703,243.41926012918378
01:10,747.1512120046172,512.7142176708741,580.1235590778098,830.4862951119233,519.3944809461235,442.71079258010116,333.95111731843576,593.3430673205528,905.045803480041,452.11198871650214,231.47027027027028,380.03520691785053,1196.8179211469535,358.822936529556,810.3287401574803,526.9968917285443,783.3631910426872,418.376673713883,606.2054642791213,424.4614352783367,316.66216612855885,234.6301635708345,703.1602596105841,350.7422380336352,438.071638861629,184.6166032953105,449.9568093385214,364.55759977356354,317.71115302994576,302.5200918484501,353.846069629954,633.6121991024072,535.3057461406518,451.4019518145776,875.022513209281,731.7369462025316,397.91994572591585,446.79730799683296,877.0188172043011,307.93196644920783,728.1366666666667,778.4692420743229,581.6378296338456,553.8513568246253,556.658024691358,685.9391891891892,422.6241565452092,580.9749400159957,338.85316724092235,746.4520840755255,321.8330301192642,392.4749450012222,463.9338999055713,386.831597563372,509.3060666335157,399.33020698576973,474.7877045555064,525.9206285253828,286.1035515618314,654.8471023427867,368.6731543624161,238.01186943620178
01:20,751.6710222905457,510.61073825503354,582.0468131076701,832.5975892443208,490.6932628797886,427.3032367972743,344.52847981893626,603.8038821954484,904.281014565545,465.42645413870247,228.52176470588236,389.25531914893617,1183.8959286918814,354.798097826087,808.0795267827801,526.8946546338077,803.3920689655173,421.05602836879433,610.6962935644477,395.43562276832597,321.194452640897,230.48353169111542,703.29775,352.92110327132775,446.8718524058838,186.4921102461603,457.7364446165763,360.6374002280502,322.11174922230197,294.7400914634146,348.06692742285964,633.3133292508675,549.1133708351363,441.0690599330697,860.0873311597578,727.8615079365079,412.11424657534246,442.2370647255558,883.8267023718439,306.3634062140391,728.6327745919717,770.9663157894737,589.3304984177215,556.354,574.355343980344,683.8608475648324,422.7491661107405,567.9248979591837,345.12823218997363,740.7204759367786,322.9808737668613,381.9478497281265,456.89701726844584,388.7830243902439,504.47645017352505,389.8474468759911,459.097024052181,532.8398357289527,286.46603202077023,652.5563725490196,377.9865861837693,247.41608796296296
01:30,729.5521872601688,497.6154953226193,569.8425992779784,806.1164399354392,504.87325400931195,429.1709974853311,341.08183183183183,601.1085031000886,906.4048031691012,446.4939792775133,229.36050344620918,367.2067796610169,1184.317429872932,352.077576754386,798.8651132261241,524.3682285316147,789.8782073212453,391.66476462196863,601.6790260099613,387.2918951858623,314.2449584816133,228.42917133258678,701.1793343268753,364.4277377274288,447.8599164413861,180.0905419766206,444.93740188383043,372.3153280542986,324.7070873557806,307.1989895064128,356.51644521890654,619.5888934092758,547.0465729349736,440.236680955297,885.3107728337236,742.5215841584159,415.89002972169686,423.3524018337652,890.9501522070016,287.7324108818011,733.0443274083827,781.348193534756,579.2795761078999,580.8497784937575,549.7178125,678.2244897959183,416.0133779264214,574.8317631224764,379.004477218857,754.2740488155061,318.58784194528874,395.1362290227048,449.7877720870679,386.1159647404505,500.68593789447107,386.37342386032975,476.9638288486987,507.23809523809524,274.6787827557058,630.1502748930972,360.68309377138945,243.22428820453226
