Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
00:00,304.0249053596334,56.74823196605375,98.8891156462585,439.72412708398866,143.0700963312154,321.4328741536306,329.75156122726037,162.8979414951246,103.09929372663066,145.95791827607238,75.26298227320125,80.43536404160476,136.60853769300635,122.254327563249,80.23809523809524,111.89741236924206,20.87334050950843,139.03152246814219,212.21317909522827,70.38356973995272,33.462830957230146
00:10,302.9949351701783,52.851792646723,110.08727719729563,439.40913415794483,140.17129821650767,313.18744120413925,325.579347826087,167.58754355400697,101.24473197781886,133.66927219037694,79.29781303602059,80.75578871201158,136.3313769751693,118.92455858747994,82.22919708029197,115.7085287846482,22.445777968281185,150.88901270336527,212.31187689640225,67.47222222222223,34.67920227920228
00:20,326.339975399754,55.94222833562586,110.69257221458047,438.18110972568576,141.5975,312.5072933549433,335.06014023732473,167.96797543320903,102.48415622697127,147.52120408936008,78.10539956803456,81.48358539284396,152.50623229461758,119.39476467477525,83.36336996336996,115.79781420765028,22.51817478731632,148.4336519226495,210.69618927973198,79.86721025043681,33.8079012345679
00:30,308.69808241534065,53.70676691729323,105.46378830083566,439.2948995363215,142.9079792746114,309.43230016313214,334.87023519870235,169.11776103336922,100.98309492847855,147.45957361222847,78.10566518141312,80.8455543747786,134.75833714024668,118.4074567243675,83.26485325697924,110.22626516102049,21.69766505636071,146.97224118316268,213.36249725214333,74.12435824301198,33.73551637279597
00:40,323.0882834903728,54.984234234234236,95.58217270194986,448.7624544349939,143.35529556650246,313.9421992481203,333.47551299589605,171.68034038839187,100.79140305173055,161.24970746548092,78.70437342304457,81.87418655097613,135.93860845839018,120.31567740218259,79.5875,112.51094890510949,21.812718107793717,151.1962196219622,214.32195676905573,77.21031518624642,34.12429696287964
00:50,319.26515463917525,56.44029516994633,111.67388688327317,438.7967479674797,149.83540372670808,313.8210749646393,327.15803667745416,167.71503267973856,103.41995404059747,154.19054214483577,72.54365967840424,80.53532008830022,134.9323859729544,118.7399470899471,80.8761835396941,109.73602784761168,21.056081849185297,142.11370134154387,214.27091362502833,76.00862068965517,33.0271220492215
01:00,329.3460285132383,56.351339185235204,118.5625,446.1154192966637,144.62074688796682,316.3308788598575,325.57715966836054,169.75887287588728,99.89818774180411,153.56743421052633,83.63632478632479,81.55069801616459,134.80517711171663,119.14062085433802,79.42315939957112,112.52549090254008,21.85304501323919,156.6746643187321,218.79091112603538,80.13897435897437,33.764379414732595
01:10,338.7003699136868,54.62094428283732,103.45339873861248,449.5037571385633,145.20455015511894,307.2915606936416,322.2327698309493,170.10347826086957,101.89423614997202,146.25682406853954,77.75119319360863,80.51862567811935,131.5371287128713,121.64500792393027,79.66204379562043,105.96045968056097,22.338709677419356,153.78270317253367,225.139649753031,78.9398879266429,34.32476875642343
01:20,339.626674665067,55.940357852882705,101.59474412171508,433.6406727828746,147.17462932454694,307.5299421965318,336.4157514063756,169.72799655691844,102.22450463552082,145.10951456310679,79.18360181743081,80.44436544614291,138.68047205522154,119.08579802824407,81.4540059347181,112.05024813895781,21.327981651376145,146.7862461673237,219.56017797552838,73.44002274019329,34.036876355748376
01:30,332.83251533742333,57.02717391304348,106.54622441778405,433.95287801968385,149.9475423378769,312.94821930646674,336.26573426573424,167.20737722496247,101.26798101496897,154.33393683363508,80.62118126272912,83.37847598410978,136.74055975122167,121.11294180175392,81.01450381679389,113.11186729051468,21.77777777777778,158.01924759405074,225.79060402684564,72.93068753493571,34.633316404266125
