Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
00:00,50.2062163777645,4.322725129655823,11.146258503401361,79.63070147845234,12.484115597458496,47.21386878356292,46.99755633994027,13.29035752979415,10.279601163273785,8.93088026021549,15.513451511991658,4.027860326894502,7.608083560399637,7.314513981358189,5.036958066808813,14.599192512387594,3.478292070326516,27.849988821819807,37.21255938855608,3.402482269503546,2.1776985743380854
00:10,50.05611831442464,4.540762731217173,11.116164720344191,78.91722169362512,12.156159270012443,44.952492944496704,46.71005434782609,13.63654181184669,9.828650646950093,8.064443286433907,15.576543739279588,3.951881331403763,7.590519187358916,6.999464954521135,4.998540145985402,15.439445628997868,3.6133733390484353,28.242924002674393,36.75812743823147,3.7939814814814814,2.422222222222222
00:20,51.23960639606396,4.321870701513068,12.531636863823934,76.2281795511222,11.3025,43.10303310951609,45.67880258899677,13.29502083790305,9.465917464996316,8.492237788716395,15.435637149028079,3.629656953153818,8.311331444759206,6.6602326811211,4.9523809523809526,14.599621689785625,3.823665893271462,28.2200488997555,36.24162479061977,4.256843331391963,2.0987654320987654
00:30,49.68115055079559,4.451127819548872,12.187325905292479,75.09922720247295,12.509844559585492,43.22302493591238,46.31522032981887,13.710226049515608,9.68084711127624,8.582260659694288,15.647146191385529,4.222104144527099,7.8547281863864775,7.247403462050599,5.206871868289191,14.1689669594312,3.8095813204508855,27.557224118316267,36.53352385139591,3.993154592127781,2.4574307304785896
00:40,50.79516591560836,4.280630630630631,9.911559888579387,74.96172539489672,12.142036124794746,43.475563909774436,45.70287277701778,13.509055204014837,9.568477856345366,9.387315703252984,15.228553406223718,4.088575560375994,7.620736698499318,6.944902848017035,5.257352941176471,14.133414436334144,3.683598293912369,27.581458145814583,36.092605233219565,4.123209169054442,2.2440944881889764
00:50,49.576907216494845,4.039132379248659,11.917569193742478,73.06684733514003,12.406832298136646,42.17963224893918,43.30744336569579,12.65751633986928,9.267139027192647,8.181242580134548,13.87868919193975,3.80242825607064,6.888150355260142,6.4523809523809526,4.734158776402039,12.888029394701219,3.3868889730958696,25.60435451946338,34.756064384493314,3.9775862068965515,2.151682571572074
01:00,49.256822810590634,4.132793157776277,12.677696078431373,73.52660054102795,11.473651452282157,42.4375296912114,42.30061513773736,12.439449343944935,8.512930156790878,8.162828947368421,14.958333333333334,3.603232916972814,6.567211625794732,6.156009551605201,4.569692637598284,12.83444424428031,3.6954986760812005,26.461149020471055,34.6124916051041,3.921025641025641,2.1231079717457115
01:10,50.17410604192355,3.7068695457596776,10.66853538892782,71.87345957318905,11.440744570837643,40.341734104046246,41.044993498049415,12.022826086956522,8.753963812721507,7.133492727634987,14.177422701805353,3.776491862567812,6.387713771377138,6.250924458531432,4.621167883211679,11.75769380599922,3.4408602150537635,26.117774880486746,35.13089357880557,4.228731533367295,2.2158273381294964
01:20,49.58268346330734,3.9836536337530375,10.797372060857539,68.7217125382263,11.540362438220757,40.068901734104045,42.97589070452719,12.164837529588983,8.680421741501545,7.373009708737864,14.382693102023957,4.030927835051546,6.574927633043865,6.3599786837196906,5.182492581602374,13.058105872622003,3.3283639143730888,25.160753394656155,33.863626251390436,3.755542922114838,2.322125813449024
01:30,48.09550102249489,3.730525362318841,11.061397318278052,68.22189084402028,12.075795125981,40.5869259606373,42.917159763313606,11.696547287154193,8.653705732018985,7.648360490846912,14.522606924643584,3.946912242686891,6.838738338516215,6.587031623704491,4.985496183206107,13.103147596767332,3.6430855315747404,27.013998250218723,34.62796420581655,3.446618222470654,2.2468257998984256
