Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
00:00,11.38287025235789,15.919243986254296,16.118035611717403,54.789035836177476,13.530425417339796,39.31700969955051,4.157693776250477,74.9969088098918,64.25450329944712,40.77954244658726,10.728920863309353,27.69329073482428,47.122370936902485,6.0840438489646775,28.576902025177887,22.339622641509433,12.654243376740009,59.68457101658255,58.67916169705231,29.85925925925926,17.619991564740616,11.706470424881978,12.15878107457899,17.340993328391402,18.123415361670396,18.382058047493405,8.174692049272117
00:10,10.768034667346418,16.96064541519087,17.110453648915186,56.12137602769364,16.501944635094944,40.88983653162757,4.289253187613843,76.24844559585492,66.39331665475339,41.816909400416115,11.673564558437773,28.26426505390481,46.099746736801094,6.172959805115712,29.3189111747851,22.893704850361196,13.429469901168014,60.24594170012219,57.0061339240075,31.482038616973508,18.20532556688163,12.334429824561404,12.40809768637532,18.328595932369517,20.790345821325648,18.953226657288553,8.082469866779446
00:20,13.367155664221679,15.531951640759932,17.804304729538373,57.98626019750966,14.594981445485068,41.2730255448793,4.208783297336213,78.64997405293202,66.12564513258587,41.97090496882675,11.044284528092998,27.808407437348425,45.93269230769231,6.479930191972077,28.437293729372936,23.546420006851662,13.37914903096458,60.88041563930962,59.06327186601252,32.200137080191915,18.971914893617022,12.624304783092326,13.380952380952381,18.372081712062258,18.960536113179447,18.954887218045112,8.376552304777942
00:30,14.156431535269709,14.80684811237928,18.383352208380522,58.09268081420528,15.083422269654926,42.316768723504474,4.535582595870206,79.64918116683725,67.9031567683253,42.7959377372817,12.172908133411351,27.562647754137117,46.277734375,6.877828054298643,28.77128547579299,23.874115983026876,14.194854586129754,61.840849730106214,57.60514138817481,32.32150170648464,19.464263388205875,12.995839112343967,12.970727848101266,18.674193548387098,19.90752923976608,19.59210294376873,9.132308358596795
00:40,12.726525313717005,14.374892272335536,18.230658613747483,57.233650931139024,14.821785714285713,41.408747044917256,4.526505589614136,77.99948927477017,68.28789763639595,42.48717461523846,11.962690951821386,28.123113582208102,45.645492207536,6.382035928143712,29.908358789225215,23.876678445229683,13.519029601602492,62.66910102590854,60.265491270112975,32.146057142857146,19.031517428511794,13.09350503919373,13.170517928286852,18.92094175960347,19.4956783164224,19.138577435178696,9.21510710259301
00:50,13.400485436893204,17.67752715121136,17.468376068376067,57.3062690465825,15.134843390550346,41.7284876905041,4.4622222222222225,80.52926273118824,67.61563169164883,43.92740541578644,11.792584009269989,27.26038634559407,46.02257557911268,6.207784431137725,28.93306521114622,23.77304443628351,13.654408506867524,62.70152091254753,58.77859337657904,31.8329216258702,18.609365112845392,13.067745474492595,13.28035143769968,18.597360557768923,19.123587038432554,19.0525486074619,9.408572731418149
01:00,13.38676844783715,18.24875415282392,18.227855311876958,58.24097687486492,18.095836087243885,42.48234178715335,4.348714207550611,80.48832987551867,68.48884924174844,43.62895400737435,11.59483758700696,27.419817470664928,45.92669432918395,6.455275229357798,29.851149425287357,23.852713178294575,13.8730404062707,63.00451545675582,60.09899300221881,32.02403204272363,18.839634399667634,13.719525648097077,12.93445243804956,18.826033160108885,19.361132075471698,19.036619718309858,9.414012738853502
01:10,14.824636441402909,19.692751235584844,19.18481941309255,59.50141396562976,16.03194274742538,43.66320509794666,4.694128113879003,83.525,69.52438590245639,44.15926347760061,12.485664639443963,27.967055771725033,46.82917730217946,7.558962264150943,31.103803259937088,25.338058887677207,14.820331491712707,65.29660126138752,61.956273764258555,33.925581395348836,20.551738672286618,13.89587912087912,13.836117740652346,19.956043956043956,20.31362951807229,20.702843273231622,9.810833685992382
01:20,15.111633372502938,17.565901360544217,19.32276897414512,59.48618421052632,19.419204267615026,44.35253674727359,4.607892376681614,84.64343845371312,69.49001782531194,44.73674313651749,12.79717660616537,28.27461139896373,46.44029116663388,7.715665236051502,31.307625899280577,25.847308678139875,15.215162138475021,64.94,63.87346373550286,33.74409799554566,20.863288521199586,14.127906976744185,14.066989507667474,19.854522924411402,19.278163580246915,20.868334201841236,9.440864773208986
01:30,14.762632197414806,18.670115894039736,19.110861633454952,58.763447971781304,16.44341437817037,44.52960603916018,4.326229799325164,87.90675241157557,68.80261993273146,44.31757274119449,11.65881000287439,27.476662320730117,44.39070130884939,7.584,30.09880655009714,25.751876876876878,14.451058201058201,65.74877106741573,63.434131220940245,33.33635334088335,20.880364918100767,14.33177054605626,13.993511759935117,19.430407911001236,18.67195767195767,20.390505890505892,9.502763605442176
01:40,15.513905209557384,21.535024154589372,20.579259677875108,60.435987681478224,16.86815486571329,45.97745074768574,4.914770675334055,90.00753768844221,70.5210843373494,45.17436775052291,12.53843955415833,29.090838307812096,46.063529411764705,7.8578975171685155,31.65023539185821,26.73363262252151,15.178901098901099,68.27662200282087,65.92573824917001,34.95510940672231,22.370208333333334,14.847452934662236,14.73583399840383,20.348802764749443,19.897153700189754,21.340317792910774,11.66214351425943
01:50,15.22589641434263,18.76134585289515,19.20258620689655,58.349901896664484,20.17938329957236,45.250473484848484,4.973311546840959,90.02016724053124,71.02950062200107,45.61514919663351,12.398936170212766,29.525759917568262,46.595987411487016,7.784403669724771,31.842291950886768,25.854736053912394,14.680070702607159,67.62657122905028,67.70722300140253,35.00672947510094,21.767284991568296,15.02246879334258,14.301292407108239,20.133136094674555,19.840917638209852,21.326976421636616,10.955495004541326
02:00,15.707268370607029,20.34387672343877,19.448985189248493,61.738776408450704,16.429963459196102,45.60943486590038,3.9967590925459127,90.74162802679031,69.38795394154118,44.00268817204301,11.380022321428571,27.958900590804006,44.608712793219006,7.890342052313883,29.754229741763133,25.341207349081365,14.677234698370762,66.59536036833717,66.09074858757062,35.77970035872547,22.534170440510497,14.205628308721092,14.451012145748988,19.574814814814815,18.52519596864502,21.07112526539278,12.353507565337
02:10,16.452875399361023,22.024025206774322,19.98447463265872,63.18074139065585,16.960991678224687,46.52656546489563,4.402611775121735,93.37616763443575,68.53941103861753,45.0405303030303,11.630206933619995,28.101083032490976,44.37763754683495,8.437825059101655,30.030544854155202,26.253776435045317,14.16637168141593,65.65486571328915,64.48357470858355,35.464646464646464,23.672399502693743,14.433064291678264,14.536663980660757,19.133070478068014,19.409361069836553,21.78562577447336,11.97553516819572
