Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
00:00,121.99821565128728,161.92482817869416,177.5769672601953,629.0755119453925,171.27302100161552,354.4892358646794,97.684421534937,1047.2496136012364,824.6315320135545,429.16203441104176,118.41640287769785,305.5114483493078,439.32695984703633,94.11875761266748,292.1726874657909,223.89329863370202,156.37494387067804,877.0351478010093,825.5505196796729,307.74837962962965,197.9067903838043,196.39155790058317,161.48997594226142,208.55003706449222,232.75876211782253,198.76306068601582,130.14736842105262
00:10,104.4980881978078,167.4793388429752,183.60834037757115,640.3883600173085,199.3713109128346,357.2243544183843,94.45136612021858,1040.6375647668394,839.2573266619014,433.7805939095896,121.19819294666279,302.56061004470155,409.3606078316774,95.44031668696711,299.7489971346705,224.17887856897144,158.9786612758311,867.4365508814802,791.366501959448,309.9984283789852,199.60349490326607,199.0874451754386,160.060411311054,211.66601323205097,259.57024495677234,198.32459996483206,122.74603510255868
00:20,144.5358598207009,162.15284974093265,186.1702067403002,651.3913696865608,185.16681392472168,351.6114366065151,96.33567314614831,1070.408406850026,837.2703327994305,439.24069525788775,118.3230002767783,296.8542171921315,417.1180769230769,98.78126817917394,298.60863586358636,231.87255909558067,156.55045667186457,866.0429728777739,814.8898663508712,318.2846698652045,204.36978723404255,210.87291434927698,160.77857142857144,215.37670233463035,233.31422189128816,202.39097744360902,125.39128604504315
00:30,146.01327800829876,151.85835528241148,189.5829558323896,657.6582936336076,186.571149057275,357.9357041921809,95.58056784660766,1074.4273285568065,853.976101301944,446.8105542900532,126.79227618490346,291.2280010506961,407.2154296875,98.46549773755656,295.1085141903172,232.97595473833098,161.99440715883668,866.0423123802891,789.5117395029991,319.3098976109215,208.13940404250886,219.4388349514563,160.99208860759492,220.50843672456577,245.12865497076024,206.89282566543275,135.52858380251192
00:40,131.87148420597143,142.9557598391267,186.86655162496405,648.5101775660459,178.39785714285713,356.8858156028369,93.62820050486837,1048.8490806945863,855.3460103074462,437.11875356260686,124.66333725029378,302.4008472332539,402.6754783981061,93.21976047904191,297.21216328797556,229.32332155477033,156.3082572891164,884.5019996522344,816.1677507702841,313.4642285714286,200.97495303694427,206.95632698768196,157.93386454183266,214.25501858736058,232.22923712889892,199.2102312543798,133.54498308906426
00:50,142.8106796116505,179.53341687552214,181.68603988603988,637.9719198955158,193.20049548752434,351.505978898007,99.14537037037037,1078.8728147960476,852.3775874375447,457.1736124447859,124.14078794901506,282.15083355385025,397.10895170789166,95.91077844311377,298.1528296466533,233.71024605214836,156.69007532122285,866.086415485655,792.0344827586207,312.5340220076353,202.59460029529635,213.94349972572684,161.6126198083067,216.19596613545818,229.01168048229087,203.47906813802769,139.1110351117191
01:00,146.73706530958438,179.75581395348837,188.42865280546852,642.6488005186947,213.9744437100683,359.9497511258592,99.91063286521977,1081.2217323651453,860.0203389830508,454.2555792742092,125.73027842227378,288.44015645371576,403.6222090495949,96.64965596330275,305.7580459770115,230.39608711701734,159.56590858909252,875.5078152136158,814.7013142174433,317.22207387627947,203.04943913585376,226.21566464423609,162.19264588329335,216.05345211581292,232.71056603773584,203.74630281690142,131.10893916099275
01:10,153.99144568006844,189.41144975288304,193.32110609480813,646.7787687622363,195.41665212078897,365.6353552041539,99.86209964412811,1099.2270408163265,853.9211463154147,447.704252088079,128.6313350709528,284.73333333333335,403.5305321028863,100.52299528301887,308.84529596797256,235.41148673209742,161.393591160221,880.2421163279607,826.5869339785689,320.4580287929125,208.79936775553213,223.14505494505494,164.83611774065236,222.5427072927073,235.57981927710844,207.42753120665742,128.84299619128228
01:20,153.59655307481395,175.59608843537416,197.6035585209897,652.7679824561403,224.44632140475662,380.0972024656235,102.85739910313902,1117.9209053916582,841.6743315508021,450.8689356901091,129.23509075194468,288.48445595854923,397.3401534526854,101.42864806866953,310.0063309352518,242.5210545587697,168.8093777388256,875.3939130434783,846.4242686515493,324.86592427616927,217.97745604963805,227.3546511627907,170.13962873284908,225.99776951672862,229.9537037037037,214.02014938335938,131.15409071640525
01:30,154.58323540932236,186.53932119205297,203.36963233230423,655.6488095238095,197.7154101801644,383.2771880160415,100.47717989699876,1147.3544397724463,842.0483271375465,447.80972434915776,126.45386605346364,297.4591916558018,389.76714201992576,100.83466666666666,301.27255065223426,239.99211711711712,166.14638447971782,904.4278441011236,842.8098846220079,324.5877689694224,219.76943810906076,233.63872035300608,171.3130575831306,220.86007416563658,232.03892668178383,214.63565488565487,134.60034013605443
